       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    3382.1240000,       00.0277835,       00.3490098,       02.8886000,       00.0279220,       00.0878244,       02.9030000,      -00.1384228,       00.0875787,       02.8948800,      -00.1872111,      -00.2492528,       02.9077200,      -00.1620489,      -00.4600325,       02.8604000,       00.2200179,       00.0620917,       02.8992000,       00.2752738,      -00.2058916,       02.9773200,       00.2962780,      -00.4445702,       02.9249600,      -00.0664462,      -00.4294440,       02.8254400,      -00.0672119,      -00.8384507,       02.8580000,      -00.0204793,      -01.2063030,       02.9469200,       00.1454628,      -00.4285564,       02.8196000,       00.1994836,      -00.8327731,       02.9268000,       00.1744645,      -01.2038800,       02.9410010,       00.0054762,       00.3763386,       02.9025190,       00.0758013,       00.3753272,       02.8947200,      -00.0435585,       00.3584824,       02.9670000,       00.1254241,       00.3317699,       02.9336400
    3382.1840000,       00.0526468,       00.3446843,       02.8528000,       00.0278393,       00.0875642,       02.8944010,      -00.1403413,       00.0887925,       02.9350010,      -00.1879373,      -00.2276512,       02.9190000,      -00.1854032,      -00.4376820,       02.8796400,       00.2217330,       00.0625758,       02.9218000,       00.2749003,      -00.2056122,       02.9732800,       00.3006053,      -00.4510635,       02.9676800,      -00.0661452,      -00.4274986,       02.8126400,      -00.0675459,      -00.8172376,       02.8722000,      -00.0203053,      -01.1960530,       02.9218800,       00.1470312,      -00.4111420,       02.8500000,       00.1955441,      -00.7941452,       02.8690000,       00.1761919,      -01.2158000,       02.9701200,       00.0054109,       00.3718472,       02.8678800,       00.0746198,       00.3694771,       02.8496000,      -00.0436683,       00.3593861,       02.9744800,       00.1250479,       00.3307747,       02.9248400
    3382.2530000,       00.0272322,       00.3420842,       02.8312800,       00.0277181,       00.0871830,       02.8818000,      -00.1388876,       00.0878728,       02.9046000,      -00.1855474,      -00.2247563,       02.8818800,      -00.1637259,      -00.4392567,       02.8900010,       00.2234906,       00.0890938,       02.9449600,       00.2726332,      -00.2039166,       02.9487600,       00.2977043,      -00.4467104,       02.9390400,      -00.0671084,      -00.4337242,       02.8536000,      -00.0674471,      -00.8413845,       02.8680000,      -00.0207342,      -01.2213180,       02.9836000,       00.1444104,      -00.4254559,       02.7992010,       00.1972208,      -00.8233267,       02.8936000,       00.1742770,      -01.2025870,       02.9378400,       00.0054215,       00.3725734,       02.8734800,       00.0750125,       00.3714220,       02.8646000,      -00.0436977,       00.3596277,       02.9764800,       00.1256601,       00.3323942,       02.9391600
    3382.3130000,       00.0275296,       00.3458200,       02.8622000,       00.0531200,       00.0870814,       02.8784400,      -00.1391362,       00.0880301,       02.9098000,      -00.1877082,      -00.2499146,       02.9154410,      -00.1868274,      -00.4666844,       02.9017600,       00.2206494,       00.0622700,       02.9075210,       00.2776037,      -00.2076343,       03.0025200,       00.2990454,      -00.4487227,       02.9522800,      -00.0657068,      -00.4246655,       02.7940000,      -00.0672166,      -00.8385093,       02.8581990,      -00.0208521,      -01.2282610,       03.0005600,       00.1447158,      -00.4263555,       02.8051200,       00.1972181,      -00.8233152,       02.8935600,       00.1784865,      -01.2316340,       03.0088000,       00.0054428,       00.3740411,       02.8848000,       00.0756169,       00.3744145,       02.8876800,      -00.0438815,       00.3611405,       02.9890010,       00.1252360,       00.3312723,       02.9292400
    3382.3680000,       00.0276819,       00.3254820,       02.8780400,       00.0276281,       00.0868999,       02.8724410,      -00.1412344,       00.0893576,       02.9536800,      -00.1894439,      -00.2522256,       02.9424000,      -00.1621962,      -00.4604506,       02.8630000,       00.2188523,       00.0617628,       02.8838400,       00.2749299,      -00.2056343,       02.9736000,       00.2996046,      -00.4495618,       02.9578010,      -00.0660022,      -00.4265745,       02.8065600,      -00.0670567,      -00.8365145,       02.8514000,      -00.0206400,      -01.2157680,       02.9700400,       00.1447529,      -00.4264651,       02.8058400,       00.1940746,      -00.7881772,       02.8474400,       00.1777746,      -01.2267210,       02.9968000,       00.0054190,       00.3724074,       02.8722000,       00.0749392,       00.3710589,       02.8618000,      -00.0435327,       00.3582697,       02.9652400,       00.1248239,       00.3301821,       02.9196000
    3382.4240000,       00.0276373,       00.3471733,       02.8734000,       00.0277681,       00.0873403,       02.8870000,      -00.1396679,       00.0625569,       02.9209190,      -00.1876618,      -00.2498529,       02.9147200,      -00.1839455,      -00.4342409,       02.8570000,       00.2200878,       00.0621115,       02.9001200,       00.2764240,      -00.2067519,       02.9897600,       00.2980568,      -00.4472394,       02.9425210,      -00.0662477,      -00.4281613,       02.8170000,      -00.0685195,      -00.8547621,       02.9136000,      -00.0206970,      -01.2191240,       02.9782400,       00.1454215,      -00.4284348,       02.8188000,       00.2008250,      -00.8383729,       02.9464810,       00.1753827,      -01.2102170,       02.9564800,       00.0054489,       00.3744560,       02.8880000,       00.0755886,       00.3742745,       02.8866000,      -00.0436548,       00.3592749,       02.9735600,       00.1246802,       00.3298021,       02.9162400
    3382.4860000,       00.0274680,       00.3229669,       02.8558000,       00.0535814,       00.0878377,       02.9034400,      -00.1396335,       00.0883447,       02.9202000,      -00.1908063,      -00.2311264,       02.9635600,      -00.1667823,      -00.3986821,       02.9439500,       00.2211199,       00.0881487,       02.9137200,       00.2736909,      -00.2047077,       02.9602000,       00.2989157,      -00.4257122,       02.9510000,      -00.0658809,      -00.4257903,       02.8014010,      -00.0667086,      -00.8321727,       02.8366000,      -00.0206692,      -01.2174870,       02.9742400,       00.1451657,      -00.4276810,       02.8138400,       00.1954487,      -00.8159288,       02.8676000,       00.1775776,      -01.2253620,       02.9934800,       00.0054070,       00.3715776,       02.8658000,       00.0746826,       00.3697883,       02.8520010,      -00.0435233,       00.3581924,       02.9646010,       00.1248324,       00.3302047,       02.9198000
    3382.5430000,       00.0275642,       00.3462551,       02.8658000,       00.0278008,       00.0874432,       02.8904000,      -00.1387288,       00.0877723,       02.9012800,      -00.2118146,      -00.2000496,       02.8928410,      -00.2181964,      -00.3048205,       02.9800000,       00.2205613,       00.0622451,       02.9063600,       00.2749484,      -00.2056482,       02.9738010,       00.3035792,      -00.4555258,       02.9970400,      -00.0658752,      -00.4257537,       02.8011600,      -00.0681263,      -00.8498570,       02.8968800,      -00.0207487,      -01.2221700,       02.9856800,       00.1470084,      -00.4331101,       02.8495600,       00.1936902,      -00.8085877,       02.8418000,       00.1770675,      -01.2218420,       02.9848800,       00.0053953,       00.3707737,       02.8596000,       00.0751330,       00.3720185,       02.8692000,      -00.0438944,       00.3612468,       02.9898800,       00.1251488,       00.3310416,       02.9272000
    3382.6010000,       00.0275507,       00.3239394,       02.8644000,       00.0277489,       00.0872798,       02.8850000,      -00.1381608,       00.0874130,       02.8894000,      -00.2364604,      -00.2019969,       02.9210000,      -00.2803532,      -00.2940639,       02.8748400,       00.2454120,       00.0620352,       02.8965600,       00.2720009,      -00.2034436,       02.9419210,       00.2940293,      -00.4187530,       02.9027590,      -00.0662929,      -00.4284530,       02.8189200,      -00.0672401,      -00.8388030,       02.8592000,      -00.0207317,      -01.2211710,       02.9832400,       00.1472169,      -00.4337241,       02.8536000,       00.1989329,      -00.8079077,       02.9187200,       00.1781851,      -01.2295540,       03.0037200,       00.0054292,       00.3731024,       02.8775600,       00.0754189,       00.3734343,       02.8801200,      -00.0436983,       00.3596326,       02.9765200,       00.1243861,       00.3290240,       02.9093600
    3382.6570000,       00.0277331,       00.3483767,       02.8833600,       00.0533097,       00.0873924,       02.8887200,      -00.1390310,       00.0879635,       02.9075990,      -00.2635493,      -00.1316573,       02.9352400,      -00.3567630,      -00.3449595,       02.9023200,       00.2466591,       00.0623505,       02.9112800,       00.2725371,      -00.2038447,       02.9477200,       00.2994303,      -00.4493003,       02.9560800,      -00.0413053,      -00.4058793,       02.8135200,      -00.0660586,      -00.8240640,       02.8089600,      -00.0205027,      -01.2076790,       02.9502800,       00.1442659,      -00.4034096,       02.7964000,       00.1960567,      -00.8184668,       02.8765200,       00.1741489,      -01.2017020,       02.9356800,       00.0054417,       00.3739633,       02.8842000,       00.0757143,       00.3748969,       02.8914000,      -00.0435550,       00.3584534,       02.9667610,       00.1252035,       00.3311864,       02.9284800
