       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      3457.92000,       -012.96753,       -011.54228,        012.96753,        011.54228
      3457.98200,       -018.05165,       -009.24941,        018.05165,        009.24941
      3458.04000,       -017.07503,       -014.35303,        017.07503,        014.35303
      3458.10300,       -011.56880,       -013.42807,        011.56880,        013.42807
      3458.16100,       -023.40730,       -013.30681,        023.40730,        013.30681
      3458.22500,       -014.82615,       -016.70047,        014.82615,        016.70047
      3458.28900,       -026.45736,       -029.15195,        026.45736,        029.15195
      3458.34900,       -024.78104,       -055.12321,        024.78104,        055.12321
      3458.40900,       -016.56282,       -047.95140,        016.56282,        047.95140
      3458.46300,       -006.80645,       -055.61813,        006.80645,        055.61813
      3458.53100,       -033.37369,       -052.55272,        033.37369,        052.55272
      3458.58800,       -026.31334,       -051.44514,        026.31334,        051.44514
      3458.64800,       -013.83477,       -043.18327,        013.83477,        043.18327
      3458.70500,       -022.49154,       -029.10819,        022.49154,        029.10819
      3458.77100,       -033.21148,       -025.89727,        033.21148,        025.89727
      3458.83100,       -025.20152,       -016.40341,        025.20152,        016.40341
      3458.89200,       -031.24007,       -013.59407,        031.24007,        013.59407
      3458.95000,       -023.03293,       -013.07252,        023.03293,        013.07252
      3459.01200,       -018.58638,        012.30248,        018.58638,        012.30248
      3459.08100,       -025.03122,       -020.03329,        025.03122,        020.03329
      3459.14700,       -024.33410,       -018.29886,        024.33410,        018.29886
      3459.20400,       -018.96637,        011.65778,        018.96637,        011.65778
      3459.26100,       -014.39924,       -017.52979,        014.39924,        017.52979
      3459.31900,       -020.73774,       -008.14150,        020.73774,        008.14150
      3459.37700,       -023.82423,       -008.61530,        023.82423,        008.61530
      3459.43100,       -032.74413,       -014.32084,        032.74413,        014.32084
      3459.48800,       -029.28223,        007.40608,        029.28223,        007.40608
      3459.54500,       -022.17117,        008.06353,        022.17117,        008.06353
      3459.59800,       -016.03666,       -008.30808,        016.03666,        008.30808
      3459.65400,       -018.73772,       -008.79975,        018.73772,        008.79975
      3459.71600,       -023.79772,        010.29593,        023.79772,        010.29593
      3459.77000,       -012.07924,       -012.41524,        012.07924,        012.41524
      3459.82900,       -024.86241,       -013.69646,        024.86241,        013.69646
      3459.89300,       -032.21860,       -022.41705,        032.21860,        022.41705
      3459.95200,       -016.29745,       -024.95341,        016.29745,        024.95341
      3460.00600,       -043.09352,       -045.30947,        043.09352,        045.30947
      3460.06000,       -019.98206,       -046.10923,        019.98206,        046.10923
      3460.12000,       -018.33073,       -043.82766,        018.33073,        043.82766
      3460.18100,       -024.96221,        044.13105,        024.96221,        044.13105
      3460.23600,        000.00000,        000.00000,        000.00000,        000.00000
      3460.29100,       -027.28980,        043.44778,        027.28980,        043.44778
      3460.34800,       -018.08979,        053.97456,        018.08979,        053.97456
      3460.40300,       -021.56160,        056.78819,        021.56160,        056.78819
      3460.46400,       -024.79901,       -085.17352,        024.79901,       -085.17352
      3460.52400,        000.00000,        000.00000,        000.00000,        000.00000
      3460.58500,        000.00000,        000.00000,        000.00000,        000.00000
      3460.64600,        000.00000,        000.00000,        000.00000,        000.00000
      3460.70500,       -029.70143,       -106.12530,        029.70143,       -106.12530
      3460.76300,       -023.36077,        107.06400,        023.36077,        107.06400
      3460.82100,       -025.85716,        101.49680,        025.85716,        101.49680
      3460.87600,       -013.21636,        107.46860,        013.21636,        107.46860
      3460.94100,       -024.32475,       -139.30400,        024.32475,        139.30400
      3460.99900,       -023.78602,        115.84290,        023.78602,        115.84290
      3461.05800,       -037.05310,        142.35690,        037.05310,        142.35690
      3461.11500,       -022.88268,        134.65720,        022.88268,        134.65720
      3461.17600,       -027.11805,        150.55090,        027.11805,        150.55090
      3461.23400,       -022.29569,        142.32110,        022.29569,        142.32110
      3461.29300,       -029.86903,        148.85630,        029.86903,        148.85630
      3461.35100,       -021.10786,        137.54220,        021.10786,        137.54220
      3461.41200,       -027.97993,        141.76210,        027.97993,        141.76210
      3461.47900,       -022.74239,        149.04780,        022.74239,        149.04780
      3461.53700,       -024.79398,        156.51570,        024.79398,        156.51570
      3461.59200,       -021.84357,        162.30100,        021.84357,        162.30100
      3461.65000,       -025.73381,        157.56860,        025.73381,        157.56860
      3461.70500,       -031.45750,        162.49460,        031.45750,        162.49460
      3461.76300,       -031.76847,        156.76920,        031.76847,        156.76920
      3461.81900,       -025.87626,        158.93070,        025.87626,        158.93070
      3461.87400,       -018.54965,        156.59090,        018.54965,        156.59090
      3461.93200,       -022.81189,        159.01830,        022.81189,        159.01830
      3462.00100,       -018.72408,       -159.17390,        018.72408,        159.17390
      3462.06000,       -018.39385,       -157.54880,        018.39385,        157.54880
      3462.11800,       -024.56502,        156.66420,        024.56502,        156.66420
      3462.17600,       -022.23829,       -148.19770,        022.23829,        148.19770
      3462.24000,       -013.93849,       -157.68630,        013.93849,        157.68630
      3462.30300,       -019.19099,       -157.68040,        019.19099,        157.68040
      3462.35800,       -027.04205,        157.74100,        027.04205,        157.74100
      3462.41900,       -027.94550,       -157.25100,        027.94550,        157.25100
      3462.47600,       -020.87657,        156.97430,        020.87657,        156.97430
      3462.53200,       -025.08440,        156.06010,        025.08440,        156.06010
      3462.59400,       -028.89293,        145.74470,        028.89293,        145.74470
      3462.65500,       -024.99144,        144.36430,        024.99144,        144.36430
      3462.71700,       -018.59824,        138.68870,        018.59824,        138.68870
      3462.78100,       -021.69860,        129.51610,        021.69860,        129.51610
      3462.83700,       -017.94821,       -133.74290,        017.94821,        133.74290
      3462.89300,       -025.11071,        121.90190,        025.11071,        121.90190
      3462.95100,       -026.25152,        101.93670,        026.25152,        101.93670
      3463.00700,       -026.25641,        099.11863,        026.25641,        099.11863
      3463.06300,        000.00000,        000.00000,        000.00000,        000.00000
      3463.12200,       -018.97826,       -086.89331,        018.97826,        086.89331
      3463.17700,        000.00000,        000.00000,        000.00000,        000.00000
      3463.23300,        000.00000,        000.00000,        000.00000,        000.00000
      3463.29100,        017.02415,       -047.88501,       -017.02415,       -047.88501
      3463.34700,       -020.46627,       -091.80111,        020.46627,       -091.80111
      3463.40400,       -029.05247,        055.59010,        029.05247,        055.59010
      3463.46000,       -028.75302,        041.63894,        028.75302,        041.63894
      3463.52100,       -021.15644,        039.77670,        021.15644,        039.77670
      3463.58100,       -029.52768,        034.19223,        029.52768,        034.19223
      3463.63500,        000.00000,        000.00000,        000.00000,        000.00000
      3463.69300,       -025.88381,        041.34135,        025.88381,        041.34135
      3463.75400,       -021.15232,        028.77093,        021.15232,        028.77093
      3463.81600,       -022.43760,        028.37811,        022.43760,        028.37811
      3463.87900,       -030.42454,       -029.18540,        030.42454,        029.18540
      3463.93400,       -030.24735,        021.94567,        030.24735,        021.94567
      3463.98900,       -018.98467,        024.51389,        018.98467,        024.51389
      3464.05200,       -022.96566,        021.96307,        022.96566,        021.96307
      3464.11900,       -025.06343,        016.85809,        025.06343,        016.85809
      3464.17600,       -032.94553,        016.55143,        032.94553,        016.55143
      3464.23300,       -023.77991,        014.99677,        023.77991,        014.99677
      3464.29000,       -025.38695,        016.54675,        025.38695,        016.54675
      3464.35000,       -023.93897,       -016.57695,        023.93897,        016.57695
      3464.40200,       -018.65766,        022.89734,        018.65766,        022.89734
      3464.46100,       -022.48814,       -028.00848,        022.48814,        028.00848
      3464.52100,       -029.81022,        032.56715,        029.81022,        032.56715
      3464.58000,       -014.58831,       -028.61576,        014.58831,        028.61576
      3464.65100,        000.00000,        000.00000,        000.00000,        000.00000
      3464.71200,       -027.01048,        041.31472,        027.01048,        041.31472
      3464.77600,       -028.22092,        038.01935,        028.22092,        038.01935
      3464.83100,       -028.93095,        048.30113,        028.93095,        048.30113
      3464.89000,       -023.34183,       -088.02682,        023.34183,       -088.02682
      3464.95100,       -017.27387,       -085.12308,        017.27387,       -085.12308
      3465.00700,        000.00000,        000.00000,        000.00000,        000.00000
      3465.07500,       -015.31556,       -100.82230,        015.31556,        100.82230
      3465.13800,        000.00000,        000.00000,        000.00000,        000.00000
      3465.19600,       -023.35570,        102.92060,        023.35570,        102.92060
      3465.25800,       -025.40930,        102.71170,        025.40930,        102.71170
      3465.32200,       -027.87626,        128.76480,        027.87626,        128.76480
      3465.38300,       -016.20271,       -138.92860,        016.20271,        138.92860
      3465.43800,       -023.54573,        128.12650,        023.54573,        128.12650
      3465.49400,       -024.49396,        141.47950,        024.49396,        141.47950
      3465.55100,       -019.89912,        138.91630,        019.89912,        138.91630
      3465.60400,       -020.60069,       -122.07010,        020.60069,        122.07010
      3465.65900,       -018.91722,        147.62520,        018.91722,        147.62520
      3465.72100,       -024.71271,        148.14160,        024.71271,        148.14160
      3465.78300,       -026.35661,       -151.87680,        026.35661,        151.87680
      3465.83700,       -013.91642,       -153.04320,        013.91642,        153.04320
      3465.89500,       -024.86901,        150.57810,        024.86901,        150.57810
      3465.95100,       -027.54788,       -152.07120,        027.54788,        152.07120
      3466.00400,       -020.08331,       -151.55780,        020.08331,        151.55780
      3466.06000,       -025.79110,       -149.38170,        025.79110,        149.38170
      3466.11600,       -029.97156,       -149.25740,        029.97156,        149.25740
      3466.16900,       -023.66048,        153.28450,        023.66048,        153.28450
      3466.22700,       -022.25326,       -156.26680,        022.25326,        156.26680
      3466.28500,       -020.42230,       -153.55120,        020.42230,        153.55120
      3466.34600,       -018.98105,       -150.46120,        018.98105,        150.46120
      3466.40400,       -027.36893,       -146.45010,        027.36893,        146.45010
      3466.46300,       -024.81987,       -148.21030,        024.81987,        148.21030
