       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      2864.00400,       -012.91375,       -009.93104,        012.91375,        009.93104
      2864.06400,       -029.78459,       -018.92616,        029.78459,        018.92616
      2864.13100,       -023.33086,       -027.50256,        023.33086,        027.50256
      2864.18600,       -016.61828,        009.96093,        016.61828,        009.96093
      2864.25000,       -022.68216,       -015.90534,        022.68216,        015.90534
      2864.31000,       -021.88975,       -021.60994,        021.88975,        021.60994
      2864.36600,       -014.86427,       -024.79201,        014.86427,        024.79201
      2864.42200,       -016.92275,       -039.36321,        016.92275,        039.36321
      2864.48300,       -019.75938,       -033.50578,        019.75938,        033.50578
      2864.54800,       -027.63185,        037.71564,        027.63185,        037.71564
      2864.60700,       -018.17489,       -036.75322,        018.17489,        036.75322
      2864.66600,       -026.55514,        034.63169,        026.55514,        034.63169
      2864.72100,       -017.00278,       -039.61530,        017.00278,        039.61530
      2864.78000,       -011.87206,        020.03743,        011.87206,        020.03743
      2864.83400,       -027.29015,        019.65927,        027.29015,        019.65927
      2864.89300,       -016.60875,       -013.03583,        016.60875,        013.03583
      2864.95000,       -021.69641,       -017.14243,        021.69641,        017.14243
      2865.00700,       -025.89867,       -016.45539,        025.89867,        016.45539
      2865.06400,       -021.23668,       -023.04004,        021.23668,        023.04004
      2865.12200,       -023.56282,       -013.28555,        023.56282,        013.28555
      2865.18200,       -024.87660,       -012.58979,        024.87660,        012.58979
      2865.24500,       -021.40503,       -007.72433,        021.40503,        007.72433
      2865.30700,       -025.23314,       -009.57924,        025.23314,        009.57924
      2865.37100,       -023.68352,       -016.85125,        023.68352,        016.85125
      2865.42900,       -020.95144,       -028.45824,        020.95144,        028.45824
      2865.48600,       -027.59992,       -012.87423,        027.59992,        012.87423
      2865.54400,       -020.57719,       -033.00230,        020.57719,        033.00230
      2865.59900,       -019.11266,       -022.59836,        019.11266,        022.59836
      2865.65300,       -022.78613,       -023.39626,        022.78613,        023.39626
      2865.71000,       -017.95167,       -031.43888,        017.95167,        031.43888
      2865.76600,       -030.67103,       -046.39133,        030.67103,        046.39133
      2865.82000,       -024.45726,       -057.82901,        024.45726,        057.82901
      2865.87900,       -020.86741,       -058.19344,        020.86741,        058.19344
      2865.93700,       -022.51200,       -059.19483,        022.51200,        059.19483
      2865.99200,       -012.88953,       -057.31290,        012.88953,        057.31290
      2866.04800,       -016.18809,       -060.28208,        016.18809,        060.28208
      2866.10400,       -028.84688,       -077.72523,        028.84688,        077.72523
      2866.15800,       -021.56318,       -085.76894,        021.56318,        085.76894
      2866.22000,       -024.42602,        089.30251,        024.42602,        089.30251
      2866.28300,       -031.33742,        095.72451,        031.33742,        095.72451
      2866.34500,       -016.33446,       -103.02960,        016.33446,        103.02960
      2866.40400,       -029.07946,       -104.04860,        029.07946,        104.04860
      2866.45800,       -018.74134,       -103.00870,        018.74134,        103.00870
      2866.51500,       -022.75381,       -109.87170,        022.75381,        109.87170
      2866.57000,       -027.98234,        110.21230,        027.98234,        110.21230
      2866.62700,       -017.95296,       -118.60100,        017.95296,        118.60100
      2866.68400,       -010.43383,       -116.15350,        010.43383,        116.15350
      2866.74600,       -012.46954,       -125.51360,        012.46954,        125.51360
      2866.80400,       -032.48824,       -121.67710,        032.48824,        121.67710
      2866.87000,       -025.83555,       -127.10640,        025.83555,        127.10640
      2866.92800,       -028.91709,       -129.50880,        028.91709,        129.50880
      2866.98600,       -020.08928,       -129.16730,        020.08928,        129.16730
      2867.04800,       -027.55148,       -137.91680,        027.55148,        137.91680
      2867.10400,       -025.05163,       -136.95300,        025.05163,        136.95300
      2867.16100,       -019.81694,       -135.73580,        019.81694,        135.73580
      2867.21900,       -017.43903,       -141.60300,        017.43903,        141.60300
      2867.27900,       -013.80297,       -139.64450,        013.80297,        139.64450
      2867.33400,       -025.53395,       -125.23600,        025.53395,        125.23600
      2867.39000,       -020.36716,       -126.50500,        020.36716,        126.50500
      2867.45200,       -021.10462,       -133.75550,        021.10462,        133.75550
      2867.51100,       -021.24850,       -130.47190,        021.24850,        130.47190
      2867.57200,       -026.31180,       -136.17530,        026.31180,        136.17530
      2867.63000,       -010.65760,       -141.07770,        010.65760,        141.07770
      2867.68700,       -020.31706,       -136.00050,        020.31706,        136.00050
      2867.74800,       -029.69765,        128.66140,        029.69765,        128.66140
      2867.80200,       -013.31631,       -123.42270,        013.31631,        123.42270
      2867.86000,       -026.98220,        127.18860,        026.98220,        127.18860
      2867.91800,       -016.61240,       -123.63870,        016.61240,        123.63870
      2867.97500,       -023.92462,       -118.65790,        023.92462,        118.65790
      2868.04200,       -017.77089,       -113.35460,        017.77089,        113.35460
      2868.09900,       -020.93491,       -108.54190,        020.93491,        108.54190
      2868.15600,       -025.82192,        109.85090,        025.82192,        109.85090
      2868.21600,       -026.64205,       -107.46090,        026.64205,        107.46090
      2868.27300,       -022.76267,        102.60400,        022.76267,        102.60400
      2868.32700,       -025.13581,       -105.53200,        025.13581,        105.53200
      2868.38600,       -016.75805,        094.64105,        016.75805,        094.64105
      2868.44400,       -022.69790,       -095.96768,        022.69790,        095.96768
      2868.49800,       -025.02233,        096.98926,        025.02233,        096.98926
      2868.56000,       -027.68570,        080.08892,        027.68570,        080.08892
      2868.62200,       -021.29313,        071.77585,        021.29313,        071.77585
      2868.68000,       -026.11180,       -066.35365,        026.11180,        066.35365
      2868.73700,       -034.69531,       -054.68941,        034.69531,        054.68941
      2868.79200,       -019.13328,        048.55893,        019.13328,        048.55893
      2868.85400,       -027.94796,       -046.65340,        027.94796,        046.65340
      2868.91100,       -023.20745,       -049.90708,        023.20745,        049.90708
      2868.97900,       -033.91130,        038.60866,        033.91130,        038.60866
      2869.04400,       -028.91586,       -038.17880,        028.91586,        038.17880
      2869.10900,       -028.04014,       -025.39343,        028.04014,        025.39343
      2869.17300,       -026.99253,        017.53338,        026.99253,        017.53338
