       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    4315.2650000,       00.0276785,       00.3476904,       02.8776800,       00.0533680,       00.0874880,       02.8918810,      -00.1413607,       00.0894375,       02.9563200,      -00.1867192,      -00.2485979,       02.9000800,      -00.1615957,      -00.4587460,       02.8524010,       00.2475402,       00.0625732,       02.9216800,       00.2510987,      -00.2049484,       02.9636800,       00.2969101,      -00.4228559,       02.9312000,      -00.0670097,      -00.4330858,       02.8494000,      -00.0680708,      -00.8491648,       02.8945200,      -00.0439203,      -01.2246090,       02.9916400,       00.1462635,      -00.4309155,       02.8351210,       00.1976870,      -00.8252729,       02.9004400,       00.1778529,      -01.2272620,       02.9981200,       00.0054458,       00.3742486,       02.8864000,       00.0747612,       00.3701773,       02.8550000,      -00.0438551,       00.3609230,       02.9872000,       00.1249350,       00.3304762,       02.9222000
    4315.3300000,       00.0275661,       00.3462792,       02.8660000,       00.0278239,       00.0875158,       02.8928000,      -00.1389584,       00.0879176,       02.9060800,      -00.1902268,      -00.2304245,       02.9545600,      -00.1856659,      -00.4383022,       02.8837200,       00.2493670,       00.0630350,       02.9432400,       00.2511191,      -00.2049650,       02.9639210,       00.2996329,      -00.4267336,       02.9580800,      -00.0663098,      -00.4285626,       02.8196400,      -00.0680256,      -00.8486016,       02.8926010,      -00.0438744,      -01.2233320,       02.9885200,       00.1454711,      -00.4285807,       02.8197600,       00.1976761,      -00.8252272,       02.9002800,       00.1769038,      -01.2207120,       02.9821200,       00.0054462,       00.3742745,       02.8866000,       00.0756641,       00.3746479,       02.8894800,      -00.0438439,       00.3608311,       02.9864400,       00.1251060,       00.3309285,       02.9262000
    4315.3970000,       00.0054443,       00.3486473,       02.8856000,       00.0277631,       00.0873246,       02.8864800,      -00.1418293,       00.0897339,       02.9661200,      -00.1892585,      -00.2292516,       02.9395200,      -00.1866573,      -00.4406427,       02.8991190,       00.2464489,       00.0622973,       02.9088000,       00.2747376,      -00.2054905,       02.9715200,       00.3007430,      -00.4283147,       02.9690400,      -00.0669974,      -00.4330067,       02.8488800,      -00.0673464,      -00.8401290,       02.8637200,      -00.0210319,      -01.2388550,       03.0264400,       00.1456073,      -00.4289820,       02.8224000,       00.2002198,      -00.8358462,       02.9376000,       00.2050944,      -01.2317650,       03.0091200,       00.0054248,       00.3728015,       02.8752400,       00.0528166,       00.3710848,       02.8620000,      -00.0441440,       00.3633008,       03.0068800,       00.1252566,       00.3313267,       02.9297210
    4315.4550000,       00.0054399,       00.3483670,       02.8832800,       00.0276100,       00.0868430,       02.8705610,      -00.1400447,       00.0886049,       02.9288000,      -00.1875278,      -00.2271552,       02.9126400,      -00.1866393,      -00.4406002,       02.8988400,       00.2472319,       00.0882794,       02.9180400,       00.2759284,      -00.2063812,       02.9844000,       00.2963834,      -00.4221056,       02.9260000,      -00.0667980,      -00.4317178,       02.8404000,      -00.0679362,      -00.8474867,       02.8888000,      -00.0434957,      -01.2127710,       02.9627210,       00.1455350,      -00.4287691,       02.8209990,       00.1987612,      -00.8297571,       02.9162000,       00.1756817,      -01.2122800,       02.9615200,       00.0054344,       00.3734654,       02.8803600,       00.0531392,       00.3733513,       02.8794800,      -00.0434822,       00.3349546,       02.9618000,       00.1249316,       00.3304671,       02.9221200
    4315.5150000,       00.0275757,       00.3464000,       02.8670000,       00.0534404,       00.0876066,       02.8958000,      -00.1396182,       00.0883350,       02.9198800,      -00.1890473,      -00.2289958,       02.9362400,      -00.1850298,      -00.4621941,       02.8738400,       00.2464117,       00.0879865,       02.9083600,       00.2785949,      -00.2083756,       03.0132400,       00.2966386,      -00.4451114,       02.9285200,      -00.0656034,      -00.4239967,       02.7896010,      -00.0672354,      -00.8387442,       02.8590000,      -00.0438797,      -01.2234800,       02.9888810,       00.1452255,      -00.4278573,       02.8150010,       00.2000643,      -00.8351974,       02.9353200,       00.2063921,      -01.2395590,       03.0281600,       00.0054424,       00.3740152,       02.8846000,       00.0531015,       00.3730868,       02.8774400,      -00.0432743,       00.3333532,       02.9476400,       00.1250736,       00.3308426,       02.9254400
    4315.5690000,       00.0055165,       00.3532724,       02.9238800,       00.0536840,       00.0880059,       02.9090000,      -00.1384477,       00.0875945,       02.8954000,      -00.1899719,      -00.2301157,       02.9506000,      -00.1871724,      -00.3936944,       02.9071200,       00.2456763,       00.0621020,       02.8996800,       00.2760949,      -00.2065057,       02.9862000,       00.2992358,      -00.4490084,       02.9541600,      -00.0661536,      -00.4275533,       02.8130000,      -00.0678224,      -00.8460667,       02.8839600,      -00.0442321,      -01.2333040,       03.0128800,       00.1449614,      -00.4270791,       02.8098800,       00.1972481,      -00.8234406,       02.8940010,       00.1785126,      -01.2318140,       03.0092400,      -00.0203570,       00.3798135,       02.9293200,       00.0530831,       00.3729571,       02.8764400,      -00.0436354,       00.3361352,       02.9722400,       00.1252326,       00.3312633,       02.9291600
    4315.6260000,       00.0274622,       00.3449743,       02.8552010,       00.0532278,       00.0872580,       02.8842800,      -00.1388742,       00.0878643,       02.9043200,      -00.2164684,      -00.2044449,       02.9564000,      -00.1891215,      -00.3750831,       02.9373920,       00.2210196,       00.0623744,       02.9124000,       00.2779846,      -00.2079192,       03.0066400,       00.2962010,      -00.4218460,       02.9242000,      -00.0668827,      -00.4322650,       02.8440000,      -00.0687509,      -00.8576490,       02.9234400,      -00.0436102,      -01.2159640,       02.9705200,       00.1455660,      -00.4288604,       02.8216000,       00.1958277,      -00.8175107,       02.8731600,       00.1758478,      -01.2134260,       02.9643200,       00.0053885,       00.3703069,       02.8560000,       00.0528018,       00.3709811,       02.8612000,      -00.0435239,       00.3352758,       02.9646410,       00.1251557,       00.3310597,       02.9273600
    4315.6830000,       00.0054429,       00.3485555,       02.8848400,       00.0532706,       00.0873282,       02.8866000,      -00.1389373,       00.0879042,       02.9056400,      -00.2160115,      -00.1812039,       02.9501600,      -00.2369235,      -00.2993706,       02.9267200,       00.2511021,       00.0634736,       02.9637200,       00.2725704,      -00.2038696,       02.9480800,       00.2995397,      -00.4494644,       02.9571600,      -00.0661932,      -00.4278086,       02.8146800,      -00.0683182,      -00.8522510,       02.9050400,      -00.0429202,      -01.1967250,       02.9235200,       00.1459478,      -00.4299852,       02.8290000,       00.1979978,      -00.8265703,       02.9050000,       00.2073163,      -01.2451090,       03.0417200,       00.0054140,       00.3720599,       02.8695200,       00.0529089,       00.3717331,       02.8670000,      -00.0435638,       00.3355834,       02.9673600,       00.1250975,       00.3309059,       02.9260000
    4315.7540000,       00.0054196,       00.3470621,       02.8724800,       00.0529539,       00.0868091,       02.8694400,      -00.1409609,       00.0891846,       02.9479600,      -00.2641994,      -00.1319821,       02.9424810,      -00.3583906,      -00.3239913,       02.9155600,       00.2480994,       00.0885892,       02.9282800,       00.2488077,      -00.1803735,       02.9366400,       00.2966103,      -00.4224288,       02.9282400,      -00.0660520,      -00.4051811,       02.8086800,      -00.0677058,      -00.8446118,       02.8790010,      -00.0442462,      -01.2336970,       03.0138400,       00.1450295,      -00.4055447,       02.8112010,       00.1981832,      -00.8273441,       02.9077200,       00.1787807,      -01.2336640,       03.0137610,      -00.0202750,       00.3782835,       02.9175200,       00.0527243,       00.3704365,       02.8570000,      -00.0435985,       00.3358503,       02.9697200,       00.1247281,       00.3299288,       02.9173600
    4315.8090000,       00.0275565,       00.3240073,       02.8650000,       00.0533629,       00.0874795,       02.8916010,      -00.1397349,       00.0884089,       02.9223200,      -00.2667458,      -00.1070034,       02.9708400,      -00.3810005,      -00.2982822,       02.9160800,       00.2198540,       00.0620455,       02.8970400,       00.2747228,      -00.2054795,       02.9713600,       00.2981054,      -00.4245581,       02.9430000,      -00.0665243,      -00.4299487,       02.8287600,      -00.0681526,      -00.8501857,       02.8980000,      -00.0433031,      -01.2074010,       02.9496000,       00.1454380,      -00.4284835,       02.8191200,       00.1978206,      -00.8258305,       02.9024000,       00.1759807,      -01.2143430,       02.9665600,       00.0054466,       00.3743004,       02.8868000,       00.0753121,       00.3729053,       02.8760400,      -00.0435162,       00.3352170,       02.9641200,       00.1247897,       00.3300916,       02.9188000
