       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    2024.1950000,       00.0531156,       00.3255001,       02.8782000,       00.0277162,       00.0871770,       02.8816000,      -00.1403718,       00.0888118,       02.9356400,      -00.1866033,      -00.2004257,       02.8982800,      -00.1861475,      -00.4170855,       02.8912000,       00.2204733,       00.0878909,       02.9052000,       00.2516952,      -00.1824668,       02.9707210,       00.2954555,      -00.4207842,       02.9168400,      -00.0661687,      -00.4276506,       02.8136400,      -00.0693670,      -00.8653353,       02.9496400,      -00.0712785,      -01.2406880,       03.0309190,       00.1467876,      -00.4324596,       02.8452800,       00.1975371,      -00.8246468,       02.8982400,       00.2059968,      -01.2371840,       03.0223600,       00.0278547,       00.3754932,       02.8959990,       00.1016973,       00.3765046,       02.9038000,      -00.0442550,       00.3642142,       03.0144400,       00.1251711,       00.3311004,       02.9277200
    2024.2520000,       00.0530122,       00.3248668,       02.8726000,       00.0277585,       00.0873101,       02.8860000,      -00.1374053,       00.0869350,       02.8736000,      -00.1873502,      -00.2269399,       02.9098800,      -00.1856581,      -00.4159890,       02.8836000,       00.2210501,       00.0881209,       02.9128000,       00.2486654,      -00.1802703,       02.9349600,       00.2991346,      -00.4488565,       02.9531600,      -00.0670473,      -00.4333290,       02.8510000,      -00.0677330,      -00.8449519,       02.8801600,      -00.0705523,      -01.2280480,       03.0000400,       00.1473716,      -00.4341801,       02.8566000,       00.1975180,      -00.8245672,       02.8979600,       00.1779905,      -01.2282110,       03.0004390,       00.0276123,       00.3722259,       02.8708000,       00.1016357,       00.3762763,       02.9020400,      -00.0438128,       00.3605750,       02.9843200,       00.1251488,       00.3310417,       02.9272010
    2024.3230000,       00.0527317,       00.3231478,       02.8574000,       00.0276912,       00.0870983,       02.8790000,      -00.1419211,       00.0897920,       02.9680400,      -00.1905899,      -00.2308643,       02.9602000,      -00.1862247,      -00.4172586,       02.8924010,       00.2207951,       00.0880192,       02.9094400,       00.2766385,      -00.2069123,       02.9920800,       00.2993533,      -00.4491848,       02.9553200,      -00.0666607,      -00.4308302,       02.8345600,      -00.0675882,      -00.8431449,       02.8740010,      -00.0706294,      -01.2293900,       03.0033200,       00.1473820,      -00.4342106,       02.8568000,       00.2009613,      -00.8649949,       02.9484800,       00.1755797,      -01.2115760,       02.9598000,       00.0276469,       00.3726927,       02.8744000,       00.1013471,       00.3496380,       02.8938000,      -00.0438157,       00.3605992,       02.9845200,       00.1256020,       00.3322404,       02.9378000
    2024.3850000,       00.0526358,       00.3225598,       02.8522000,       00.0278670,       00.0876513,       02.8972800,      -00.1404751,       00.0888772,       02.9378010,      -00.1852383,      -00.2243819,       02.8770800,      -00.1879373,      -00.4210958,       02.9190000,       00.2217725,       00.0884089,       02.9223200,       00.2518782,      -00.1825994,       02.9728800,       00.2991710,      -00.4489112,       02.9535200,      -00.0665440,      -00.4300764,       02.8296000,      -00.0679748,      -00.8479679,       02.8904400,      -00.0434058,      -01.2102660,       02.9566000,       00.1490514,      -00.4391290,       02.8891600,       00.1969155,      -00.8220519,       02.8891200,       00.1771956,      -01.2227260,       02.9870400,       00.0277662,       00.3743004,       02.8868000,       00.1017562,       00.3510492,       02.9054800,      -00.0439589,       00.3617775,       02.9942730,       00.1254481,       00.3318333,       02.9342010
    2024.4480000,       00.0275315,       00.3237132,       02.8624000,       00.0278951,       00.0877397,       02.9002000,      -00.1632205,       00.0871612,       02.8810800,      -00.1886095,      -00.2284654,       02.9294400,      -00.1904612,      -00.4267508,       02.9582000,       00.2218605,       00.0884439,       02.9234800,       00.2541691,      -00.1842603,       02.9999200,       00.2992804,      -00.4490754,       02.9546000,      -00.0673436,      -00.4352440,       02.8636000,      -00.0674885,      -00.8419008,       02.8697600,      -00.0705419,      -01.2278680,       02.9996000,       00.1459601,      -00.4300216,       02.8292400,       00.1985349,      -00.8288124,       02.9128800,       00.1791058,      -01.2359070,       03.0192400,       00.0054624,       00.3753844,       02.8951600,       00.1026724,       00.3801144,       02.9316400,      -00.0440724,       00.3627111,       03.0020000,       00.1252583,       00.3313312,       02.9297600
    2024.5050000,       00.0276511,       00.3251202,       02.8748400,       00.0276277,       00.0868987,       02.8724010,      -00.1416304,       00.0896081,       02.9619610,      -00.1900414,      -00.2301999,       02.9516790,      -00.1884781,      -00.4223076,       02.9274000,       00.2201333,       00.0877554,       02.9007200,       00.2536540,      -00.1838868,       02.9938400,       00.2990210,      -00.4486862,       02.9520400,      -00.0662383,      -00.4281005,       02.8166010,      -00.0683577,      -00.8527438,       02.9067200,      -00.0700857,      -01.2199260,       02.9802000,       00.1471446,      -00.4335113,       02.8522000,       00.1991102,      -00.8312140,       02.9213200,       00.1801522,      -01.2431280,       03.0368800,       00.0054362,       00.3735847,       02.8812800,       00.0757772,       00.3752081,       02.8938000,      -00.0442538,       00.3642045,       03.0143600,       00.1246323,       00.3296755,       02.9151200
    2024.5640000,       00.0528867,       00.3240978,       02.8658000,       00.0278277,       00.0875279,       02.8932000,      -00.1391554,       00.0880422,       02.9102000,      -00.1881227,      -00.2278758,       02.9218800,      -00.1871003,      -00.4192204,       02.9060000,       00.2217087,       00.0883834,       02.9214800,       00.2558874,      -00.1855060,       03.0202010,       00.2962618,      -00.4445460,       02.9248000,      -00.0671414,      -00.4339369,       02.8550000,      -00.0672825,      -00.8393309,       02.8610000,      -00.0711666,      -01.2387400,       03.0261600,       00.1469899,      -00.4330554,       02.8492000,       00.2000780,      -00.8352544,       02.9355200,       00.1808000,      -01.2475980,       03.0478000,       00.0278916,       00.3759911,       02.8998390,       00.1019243,       00.3516292,       02.9102800,      -00.0438709,       00.3610535,       02.9882800,       00.1253164,       00.3314850,       02.9311200
    2024.6270000,       00.0531023,       00.3254187,       02.8774800,       00.0277912,       00.0874130,       02.8894000,      -00.1395207,       00.0882733,       02.9178390,      -00.1877751,      -00.2274547,       02.9164800,      -00.1865852,      -00.4180664,       02.8980000,       00.2220760,       00.0885299,       02.9263200,       00.2498346,      -00.1811180,       02.9487600,       00.3029431,      -00.4545714,       02.9907600,      -00.0666729,      -00.4309092,       02.8350800,      -00.0692908,      -00.8643848,       02.9464000,      -00.0707790,      -01.2319940,       03.0096800,       00.1453638,      -00.4282647,       02.8176810,       00.2020137,      -00.8695247,       02.9639200,       00.1777983,      -01.2268850,       02.9972000,       00.0278670,       00.3756593,       02.8972800,       00.1016455,       00.3763127,       02.9023200,      -00.0439543,       00.3617397,       02.9939600,       00.1250718,       00.3308381,       02.9254000
    2024.6880000,       00.0528166,       00.3236680,       02.8620000,       00.0275796,       00.0867474,       02.8674000,      -00.1641700,       00.0876683,       02.8978390,      -00.1865930,      -00.2260228,       02.8981200,      -00.1883880,      -00.4447284,       02.9260000,       00.2223220,       00.0886279,       02.9295600,       00.2505191,      -00.1816142,       02.9568400,       00.3020072,      -00.4531670,       02.9815200,      -00.0673201,      -00.4350921,       02.8626000,      -00.0676051,      -00.8433560,       02.8747200,      -00.0441722,      -01.2316340,       03.0088000,       00.1470415,      -00.4332074,       02.8502000,       00.1991592,      -00.8314187,       02.9220400,       00.1780546,      -01.2286530,       03.0015200,       00.0275469,       00.3713441,       02.8640000,       00.1018557,       00.3770907,       02.9083200,      -00.0438087,       00.3605412,       02.9840400,       00.1252702,       00.3313628,       02.9300400
    2024.7460000,       00.0278027,       00.3269025,       02.8906000,       00.0276588,       00.0869967,       02.8756400,      -00.1411235,       00.0892874,       02.9513600,      -00.1897633,      -00.2298630,       02.9473600,      -00.1890576,      -00.4463091,       02.9364000,       00.2213506,       00.0882407,       02.9167600,       00.2507293,      -00.1817666,       02.9593200,       00.3030404,      -00.4547173,       02.9917200,      -00.0667783,      -00.4315902,       02.8395600,      -00.0676296,      -00.8436610,       02.8757600,      -00.0708270,      -01.2328290,       03.0117200,       00.1474542,      -00.4344233,       02.8582000,       00.2026462,      -00.8459756,       02.9732000,       00.1790915,      -01.2358090,       03.0190000,       00.0054698,       00.3758978,       02.8991200,       00.0757562,       00.3751044,       02.8930010,      -00.0438410,       00.3608069,       02.9862400,       00.1249453,       00.3305033,       02.9224400
