       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      4315.26500,       -014.55411,        007.22398,        014.55411,        007.22398
      4315.33000,       -012.50667,       -019.60656,        012.50667,        019.60656
      4315.39700,       -019.29906,        009.73361,        019.29906,        009.73361
      4315.45500,       -017.55868,       -009.94944,        017.55868,        009.94944
      4315.51500,       -030.65670,       -015.11243,        030.65670,        015.11243
      4315.56900,       -029.55309,       -021.80875,        029.55309,        021.80875
      4315.62600,       -027.86104,       -020.37096,        027.86104,        020.37096
      4315.68300,       -007.15067,       -021.69368,        007.15067,        021.69368
      4315.75400,       -008.83898,       -028.05322,        008.83898,        028.05322
      4315.80900,       -026.15017,       -036.73626,        026.15017,        036.73626
      4315.86700,       -037.17170,        043.02773,        037.17170,        043.02773
      4315.92800,       -011.09113,       -047.42051,        011.09113,        047.42051
      4315.98700,       -033.12374,        047.70508,        033.12374,        047.70508
      4316.04200,       -027.86714,       -046.35284,        027.86714,        046.35284
      4316.09800,       -043.13496,       -040.75317,        043.13496,        040.75317
      4316.15400,       -025.05759,       -036.56967,        025.05759,        036.56967
      4316.20800,       -015.57141,        027.87697,        015.57141,        027.87697
      4316.26500,       -025.04461,       -019.39348,        025.04461,        019.39348
      4316.32200,       -021.02468,       -016.69064,        021.02468,        016.69064
      4316.38600,       -017.47987,       -010.91594,        017.47987,        010.91594
      4316.45100,       -016.77278,       -011.28294,        016.77278,        011.28294
      4316.51600,       -018.75958,       -011.83598,        018.75958,        011.83598
      4316.57500,       -018.93610,       -010.14230,        018.93610,        010.14230
      4316.63100,       -022.26652,       -015.12724,        022.26652,        015.12724
      4316.68800,       -022.75611,       -013.61035,        022.75611,        013.61035
      4316.75500,       -020.30082,       -023.23187,        020.30082,        023.23187
      4316.81700,       -026.94341,       -020.69575,        026.94341,        020.69575
      4316.87300,       -025.75999,       -017.32227,        025.75999,        017.32227
      4316.92900,       -023.03277,       -013.23763,        023.03277,        013.23763
      4316.98400,       -020.19127,       -016.78291,        020.19127,        016.78291
      4317.03800,       -016.89991,        023.58331,        016.89991,        023.58331
      4317.09600,       -025.34523,        024.42597,        025.34523,        024.42597
      4317.15900,       -028.74111,        033.55396,        028.74111,        033.55396
      4317.22000,       -024.61797,        047.64917,        024.61797,        047.64917
      4317.28500,       -033.81393,        052.09757,        033.81393,        052.09757
      4317.34000,       -022.50184,        065.52056,        022.50184,        065.52056
      4317.39700,       -015.68576,        072.47819,        015.68576,        072.47819
      4317.45600,       -017.26922,        067.93150,        017.26922,        067.93150
      4317.51400,       -021.97488,        082.22428,        021.97488,        082.22428
      4317.57000,       -023.50928,        086.46574,        023.50928,        086.46574
      4317.62500,       -020.37009,        090.59060,        020.37009,        090.59060
      4317.68400,       -036.51124,        095.52103,        036.51124,        095.52103
      4317.74000,       -031.24473,        100.93800,        031.24473,        100.93800
      4317.79500,       -026.79104,        100.52370,        026.79104,        100.52370
      4317.85400,       -018.40677,        102.87230,        018.40677,        102.87230
      4317.92500,       -026.84215,        103.08300,        026.84215,        103.08300
      4317.98400,       -023.16206,        114.37080,        023.16206,        114.37080
      4318.03900,       -021.38463,       -133.67100,        021.38463,        133.67100
      4318.09500,       -032.37978,       -079.28503,        032.37978,       -079.28503
      4318.15700,       -012.36817,       -088.92228,        012.36817,       -088.92228
      4318.21600,       -024.62305,       -083.85211,        024.62305,       -083.85211
      4318.27300,        027.35871,       -035.48078,       -027.35871,       -035.48078
      4318.32800,       -014.92825,       -084.02147,        014.92825,       -084.02147
      4318.38700,       -025.96778,       -089.98963,        025.96778,       -089.98963
      4318.44800,       -039.04763,       -089.89310,        039.04763,       -089.89310
      4318.50500,        000.00000,        000.00000,        000.00000,        000.00000
      4318.56200,       -034.53104,        064.36431,        034.53104,        064.36431
      4318.61900,       -027.26883,        070.88183,        027.26883,        070.88183
      4318.67500,       -033.45484,        075.70831,        033.45484,        075.70831
      4318.72900,       -023.00630,        078.43637,        023.00630,        078.43637
      4318.79300,       -031.19100,        078.82024,        031.19100,        078.82024
      4318.85000,       -032.19719,        084.74761,        032.19719,        084.74761
      4318.90900,       -031.35898,        090.62479,        031.35898,        090.62479
      4318.96400,       -025.38052,        092.52983,        025.38052,        092.52983
      4319.02400,       -014.32897,        093.00871,        014.32897,        093.00871
