       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      1980.76700,       -016.98224,       -014.41378,        016.98224,        014.41378
      1980.82800,       -015.31153,       -011.21574,        015.31153,        011.21574
      1980.88800,       -010.80564,       -007.42169,        010.80564,        007.42169
      1980.94800,       -017.24866,       -005.29187,        017.24866,        005.29187
      1981.01000,       -018.72566,        005.16168,        018.72566,        005.16168
      1981.06800,       -014.97582,       -010.80635,        014.97582,        010.80635
      1981.13000,       -009.90975,       -009.50795,        009.90975,        009.50795
      1981.18700,       -019.32680,       -017.50307,        019.32680,        017.50307
      1981.25200,       -017.30458,       -011.77887,        017.30458,        011.77887
      1981.30700,       -014.66999,       -015.87015,        014.66999,        015.87015
      1981.36600,       -019.73285,       -022.75129,        019.73285,        022.75129
      1981.42600,       -010.96516,       -028.90164,        010.96516,        028.90164
      1981.48300,       -014.72885,       -045.11879,        014.72885,        045.11879
      1981.54200,       -017.82932,       -039.27142,        017.82932,        039.27142
      1981.59900,       -021.11656,       -041.00509,        021.11656,        041.00509
      1981.66000,       -023.62764,       -044.03246,        023.62764,        044.03246
      1981.71700,       -014.82167,       -044.37360,        014.82167,        044.37360
      1981.78000,       -022.51737,       -047.06053,        022.51737,        047.06053
      1981.83600,       -024.56761,       -029.79236,        024.56761,        029.79236
      1981.89400,       -018.66768,       -029.99715,        018.66768,        029.99715
      1981.95100,       -014.43745,       -013.77040,        014.43745,        013.77040
      1982.00700,       -026.42499,       -018.54806,        026.42499,        018.54806
      1982.06500,       -014.90585,       -008.79734,        014.90585,        008.79734
      1982.11800,       -020.21306,       -015.53412,        020.21306,        015.53412
      1982.17400,       -016.43573,       -005.50103,        016.43573,        005.50103
      1982.23000,       -013.14019,       -004.77073,        013.14019,        004.77073
      1982.28600,       -022.86269,       -013.81243,        022.86269,        013.81243
      1982.34400,       -020.51344,        009.48537,        020.51344,        009.48537
      1982.39900,       -020.38175,       -020.66757,        020.38175,        020.66757
      1982.46400,       -020.24507,       -016.10456,        020.24507,        016.10456
      1982.52500,       -020.94844,       -011.65146,        020.94844,        011.65146
      1982.58200,       -016.33964,       -015.30381,        016.33964,        015.30381
      1982.63700,       -028.29489,       -020.97308,        028.29489,        020.97308
      1982.69800,       -015.75531,       -021.67079,        015.75531,        021.67079
      1982.75400,       -024.54113,       -034.35679,        024.54113,        034.35679
      1982.81300,       -018.17986,       -033.17875,        018.17986,        033.17875
      1982.88300,       -019.30578,       -036.46249,        019.30578,        036.46249
      1982.94800,       -029.93414,        041.23153,        029.93414,        041.23153
      1983.00100,       -012.51727,        045.32468,        012.51727,        045.32468
      1983.06000,       -028.05928,        049.64858,        028.05928,        049.64858
      1983.11700,       -023.00741,        049.35325,        023.00741,        049.35325
      1983.17400,       -026.75962,        058.98419,        026.75962,        058.98419
      1983.23200,       -012.26349,        064.26865,        012.26349,        064.26865
      1983.28800,       -025.20463,        063.48117,        025.20463,        063.48117
      1983.35000,       -015.91599,       -088.77309,        015.91599,       -088.77309
      1983.40600,       -017.03423,       -088.69534,        017.03423,       -088.69534
      1983.46500,       -020.53562,       -079.02930,        020.53562,        079.02930
      1983.52100,       -019.98638,        085.77035,        019.98638,        085.77035
      1983.57800,       -017.17259,        089.73425,        017.17259,        089.73425
      1983.63500,       -014.88973,        095.16171,        014.88973,        095.16171
