       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    1639.7250000,       00.0532927,       00.3265858,       02.8878000,       00.0537438,       00.0881039,       02.9122400,      -00.1392874,       00.0881257,       02.9129600,      -00.1906286,      -00.2538029,       02.9608000,      -00.1876309,      -00.4429410,       02.9142400,       00.2422635,       00.0612394,       02.8594000,       00.2520307,      -00.1827100,       02.9746800,       00.3003420,      -00.4277435,       02.9650800,      -00.0664123,      -00.4292252,       02.8240000,      -00.0688205,      -00.8585173,       02.9264000,      -00.0708693,      -01.2335660,       03.0135200,       00.1458982,      -00.4298392,       02.8280400,       00.2004679,      -00.8368819,       02.9412400,       00.2026870,      -01.2173060,       02.9738000,       00.0277873,       00.3745856,       02.8890000,       00.1013373,       00.3751717,       02.8935200,      -00.0559552,       00.4605054,       03.8114000,       00.1536904,       00.3369088,       02.9790800
    1639.7850000,       00.0532529,       00.3263415,       02.8856400,       00.0533038,       00.0873827,       02.8884000,      -00.1401347,       00.0886618,       02.9306800,      -00.1896963,      -00.2525617,       02.9463200,      -00.1892328,      -00.4467226,       02.9391210,       00.2470014,       00.0624370,       02.9153200,       00.2756214,      -00.2061516,       02.9810800,       00.2965495,      -00.4223423,       02.9276400,      -00.0666785,      -00.4309457,       02.8353200,      -00.0674264,      -00.8411263,       02.8671200,      -00.0707348,      -01.2312240,       03.0078000,       00.1466184,      -00.4099878,       02.8420000,       00.1971935,      -00.8232128,       02.8932000,       00.1776821,      -01.2260830,       02.9952400,       00.0279004,       00.3761104,       02.9007600,       00.1016889,       00.3764735,       02.9035600,      -00.0439476,       00.3616841,       02.9935000,       00.1534882,       00.3364655,       02.9751610
    1639.8500000,       00.0531510,       00.3257173,       02.8801200,       00.0535075,       00.0877167,       02.8994400,      -00.1434187,       00.0907396,       02.9993600,      -00.1886249,      -00.2511352,       02.9296800,      -00.1890731,      -00.4236407,       02.9366400,       00.2463032,       00.0622605,       02.9070800,       00.2519934,      -00.1826830,       02.9742400,       00.3028743,      -00.4544680,       02.9900800,      -00.0662759,      -00.4283437,       02.8182000,      -00.0677650,      -00.8453509,       02.8815200,      -00.0713359,      -01.2416870,       03.0333600,       00.1470827,      -00.4112862,       02.8510000,       00.1950561,      -00.8142899,       02.8618400,       00.1782990,      -01.2303400,       03.0056400,       00.0278458,       00.3753740,       02.8950800,       00.1016105,       00.3761830,       02.9013200,      -00.0558297,       00.4594732,       03.8028570,       00.1537028,       00.3369360,       02.9793200
    1639.9160000,       00.0533599,       00.3493530,       02.8914400,       00.0534861,       00.0876816,       02.8982800,      -00.1390827,       00.0879962,       02.9086790,      -00.1889417,      -00.2515570,       02.9346000,      -00.1852074,      -00.4372199,       02.8766000,       00.2470081,       00.0624387,       02.9154000,       00.2754587,      -00.2060299,       02.9793200,       00.3004960,      -00.4508993,       02.9666010,      -00.0668243,      -00.4318880,       02.8415200,      -00.0700744,      -00.8971978,       02.9797200,      -00.0712108,      -01.2395090,       03.0280400,       00.1481352,      -00.4142291,       02.8714000,       00.2007841,      -00.8642322,       02.9458800,       00.1796231,      -01.2394770,       03.0279610,       00.0277227,       00.3737143,       02.8822800,       00.1025393,       00.3796217,       02.9278400,      -00.0207245,       00.3603189,       02.9822000,       00.1536821,       00.3368907,       02.9789200
    1639.9700000,       00.0533112,       00.3266989,       02.8888000,       00.0537903,       00.0881802,       02.9147600,      -00.1426728,       00.0902676,       02.9837600,      -00.1898972,      -00.2528291,       02.9494400,      -00.1903479,      -00.4493550,       02.9564400,       00.2461609,       00.0622245,       02.9054000,       00.2752443,      -00.2058695,       02.9770000,       00.3034942,      -00.4322327,       02.9962000,      -00.0665299,      -00.4299852,       02.8290000,      -00.0686032,      -00.8558066,       02.9171600,      -00.0715616,      -01.2456170,       03.0429600,       00.1469486,      -00.4329339,       02.8484010,       00.1964602,      -00.8201512,       02.8824400,       00.2062449,      -01.2386740,       03.0260000,       00.0281759,       00.3798238,       02.9294000,       00.1015362,       00.3759081,       02.8991990,      -00.0438901,       00.3380966,       02.9895830,       00.1538844,       00.3373341,       02.9828400
    1640.0300000,       00.0533090,       00.3490195,       02.8886800,       00.0530565,       00.0615735,       02.8750010,      -00.1409476,       00.0891761,       02.9476800,      -00.1888413,      -00.2287462,       02.9330400,      -00.1894568,      -00.4472515,       02.9426000,       00.2454628,       00.0620481,       02.8971600,       00.2526881,      -00.1831866,       02.9824400,       00.3021288,      -00.4302882,       02.9827200,      -00.0661376,      -00.4274499,       02.8123200,      -00.0690369,      -00.8612166,       02.9356010,      -00.0707423,      -01.2313550,       03.0081200,       00.1460943,      -00.4304168,       02.8318400,       00.1989656,      -00.8306106,       02.9192000,       00.1784461,      -01.2313550,       03.0081200,       00.0279335,       00.3765565,       02.9042000,       00.1014270,       00.3755036,       02.8960800,      -00.0439444,       00.3616583,       02.9932860,       00.1534200,       00.3363162,       02.9738400
    1640.0900000,       00.0529458,       00.3244597,       02.8690000,       00.0530868,       00.0616086,       02.8766400,      -00.1412153,       00.0632500,       02.9532800,      -00.1907600,      -00.2539778,       02.9628410,      -00.1907986,      -00.4275068,       02.9634400,       00.2506310,       00.0633545,       02.9581600,       00.2736022,      -00.2046413,       02.9592400,       00.2982148,      -00.4247139,       02.9440800,      -00.0662571,      -00.4282221,       02.8174000,      -00.0680087,      -00.8483903,       02.8918800,      -00.0707837,      -01.2320760,       03.0098800,       00.1467918,      -00.4104725,       02.8453600,       00.1965529,      -00.8205382,       02.8838000,       00.1783559,      -01.2307330,       03.0066000,       00.0278974,       00.3760689,       02.9004400,       00.1012561,       00.3748709,       02.8912000,      -00.0439109,       00.3613821,       02.9910000,       00.1534304,       00.3363388,       02.9740400
    1640.1470000,       00.0533909,       00.3495560,       02.8931210,       00.0535644,       00.0878099,       02.9025200,      -00.1181701,       00.0891857,       02.9479990,      -00.1910639,      -00.2543824,       02.9675610,      -00.2202429,      -00.4964189,       03.8876090,       00.2471234,       00.0624678,       02.9167600,       00.2760874,      -00.2065002,       02.9861200,       00.3011118,      -00.4288398,       02.9726800,      -00.0666569,      -00.4308059,       02.8344000,      -00.0685477,      -00.8551143,       02.9148000,      -00.0705570,      -01.2281300,       03.0002400,       00.1474500,      -00.4344111,       02.8581200,       00.1982541,      -00.8533423,       02.9087600,       00.1765526,      -01.2182890,       02.9762000,       00.0277935,       00.3746686,       02.8896400,       00.1016931,       00.3764890,       02.9036800,      -00.0523818,       00.4310971,       03.5680010,       00.1531084,       00.3356332,       02.9678000
    1640.2030000,       00.0531739,       00.3481350,       02.8813600,       00.0533961,       00.0875340,       02.8934010,      -00.1172080,       00.0884597,       02.9240000,      -00.2387076,      -00.2039166,       02.9487600,      -00.2648997,      -00.2789701,       02.9502800,       00.2439445,       00.0616643,       02.8792400,       00.2756473,      -00.2061710,       02.9813600,       00.2994870,      -00.4265258,       02.9566400,      -00.0667002,      -00.4310855,       02.8362400,      -00.0671084,      -00.8371601,       02.8536000,      -00.0708749,      -01.2336640,       03.0137600,       00.1454834,      -00.4068140,       02.8200000,       00.1978424,      -00.8259215,       02.9027200,       00.1771150,      -01.2221700,       02.9856810,       00.0278416,       00.3753170,       02.8946400,       00.0753624,       00.3731542,       02.8779600,      -00.0208554,       00.3625951,       03.0010400,       00.1533416,       00.3361443,       02.9723200
    1640.2640000,       00.0277296,       00.3260430,       02.8830000,       00.0534633,       00.0876441,       02.8970400,      -00.1387212,       00.0877675,       02.9011200,      -00.2660023,      -00.1557881,       02.9625600,      -00.3625749,      -00.3277740,       02.9496000,       00.2479910,       00.0626871,       02.9270000,       00.2730142,      -00.2042015,       02.9528800,       00.2995275,      -00.4494462,       02.9570400,      -00.0418379,      -00.4111132,       02.8498010,      -00.0682975,      -00.8519927,       02.9041600,      -00.0698562,      -01.2159310,       02.9704400,       00.1473510,      -00.4120364,       02.8562000,       00.1939765,      -00.8097827,       02.8460000,       00.2120682,      -01.2736490,       03.1114400,       00.0279012,       00.3761208,       02.9008400,       00.0756515,       00.3745857,       02.8890000,      -00.0209686,       00.3645622,       03.0173200,       00.1529970,       00.3353889,       02.9656400
