       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      1100.52700,       -021.25992,       -006.32285,        021.25992,        006.32285
      1100.59100,       -015.10311,       -023.60285,        015.10311,        023.60285
      1100.65600,       -018.08287,       -005.00057,        018.08287,        005.00057
      1100.72300,       -025.35366,       -019.65689,        025.35366,        019.65689
      1100.78300,       -013.66501,       -010.93121,        013.66501,        010.93121
      1100.84200,       -019.87736,       -017.66828,        019.87736,        017.66828
      1100.90300,       -027.31792,       -015.87340,        027.31792,        015.87340
      1100.95600,       -029.67688,       -014.60577,        029.67688,        014.60577
      1101.01800,       -026.38290,       -016.39755,        026.38290,        016.39755
      1101.08600,       -024.72701,       -014.19893,        024.72701,        014.19893
      1101.14700,       -015.42712,       -016.66195,        015.42712,        016.66195
      1101.20700,       -016.54739,       -013.96847,        016.54739,        013.96847
      1101.26200,       -028.01801,       -020.98653,        028.01801,        020.98653
      1101.31900,       -026.25092,       -039.35276,        026.25092,        039.35276
      1101.37500,       -014.25772,       -050.69801,        014.25772,        050.69801
      1101.43100,       -016.51520,       -052.11607,        016.51520,        052.11607
      1101.49100,       -026.51781,       -060.25969,        026.51781,        060.25969
      1101.54900,       -034.70882,       -054.43494,        034.70882,        054.43494
      1101.60200,       -022.92496,       -052.87601,        022.92496,        052.87601
      1101.66500,       -025.47042,       -053.24343,        025.47042,        053.24343
      1101.72000,       -030.54227,       -048.76498,        030.54227,        048.76498
      1101.77800,       -013.01922,       -042.32154,        013.01922,        042.32154
      1101.82900,       -023.00579,       -039.35777,        023.00579,        039.35777
      1101.88800,       -027.27902,        014.46182,        027.27902,        014.46182
      1101.94700,       -019.71554,       -014.77579,        019.71554,        014.77579
      1101.99900,       -020.55121,       -023.47143,        020.55121,        023.47143
      1102.05600,       -026.07495,       -022.77473,        026.07495,        022.77473
      1102.11500,       -021.57933,       -018.95634,        021.57933,        018.95634
      1102.16900,       -016.50292,       -006.72952,        016.50292,        006.72952
      1102.22400,       -024.00341,       -007.50488,        024.00341,        007.50488
      1102.28700,       -018.57780,       -011.59975,        018.57780,        011.59975
      1102.34400,       -025.72412,       -012.99257,        025.72412,        012.99257
      1102.40100,       -017.66865,       -015.76430,        017.66865,        015.76430
      1102.46000,       -022.07136,       -008.19278,        022.07136,        008.19278
      1102.51900,       -022.22792,       -021.23398,        022.22792,        021.23398
      1102.57300,       -023.56950,       -014.79288,        023.56950,        014.79288
      1102.63000,       -026.05625,       -017.09538,        026.05625,        017.09538
      1102.69100,       -025.93971,       -030.79641,        025.93971,        030.79641
      1102.75400,       -020.31485,       -037.78057,        020.31485,        037.78057
      1102.81100,       -024.99573,       -043.76344,        024.99573,        043.76344
      1102.86700,       -022.33720,       -050.34534,        022.33720,        050.34534
      1102.92400,       -012.77217,       -055.26942,        012.77217,        055.26942
      1102.98300,       -016.60237,       -060.45341,        016.60237,        060.45341
      1103.03600,       -026.34188,       -070.79726,        026.34188,        070.79726
      1103.09400,       -035.41870,       -064.29898,        035.41870,        064.29898
      1103.15400,       -026.15838,       -078.22756,        026.15838,        078.22756
      1103.20800,       -035.27979,       -085.06260,        035.27979,        085.06260
      1103.27400,       -018.80655,       -092.12178,        018.80655,        092.12178
      1103.33100,       -019.23818,       -091.65549,        019.23818,        091.65549
      1103.38700,       -030.42870,       -098.08371,        030.42870,        098.08371
      1103.45200,       -031.71449,       -106.59560,        031.71449,        106.59560
      1103.51200,       -032.56044,       -106.89340,        032.56044,        106.89340
      1103.56600,       -021.15455,       -103.79790,        021.15455,        103.79790
      1103.62700,       -024.70847,       -113.82250,        024.70847,        113.82250
      1103.68500,       -026.63227,       -106.33560,        026.63227,        106.33560
      1103.74500,       -025.90745,       -112.33840,        025.90745,        112.33840
      1103.80800,       -021.23404,       -111.73540,        021.23404,        111.73540
      1103.86800,       -025.58451,       -104.30970,        025.58451,        104.30970
      1103.93100,       -023.36266,       -113.67310,        023.36266,        113.67310
      1103.98500,       -025.63887,       -111.66460,        025.63887,        111.66460
      1104.04500,       -032.40023,       -106.82840,        032.40023,        106.82840
      1104.10700,       -026.18528,       -116.93510,        026.18528,        116.93510
      1104.16900,       -024.58563,       -118.07630,        024.58563,        118.07630
      1104.22500,       -028.18596,       -114.89230,        028.18596,        114.89230
      1104.28400,       -023.47980,       -110.19270,        023.47980,        110.19270
      1104.33900,       -017.46695,       -110.85500,        017.46695,        110.85500
      1104.40400,       -029.61861,       -112.25010,        029.61861,        112.25010
      1104.46000,       -025.05183,       -111.71000,        025.05183,        111.71000
      1104.51900,       -020.22867,       -111.69390,        020.22867,        111.69390
      1104.57300,       -022.47142,       -109.76030,        022.47142,        109.76030
      1104.63100,       -029.41879,       -113.27490,        029.41879,        113.27490
      1104.68700,       -023.71203,       -112.34170,        023.71203,        112.34170
      1104.74500,       -026.94168,       -109.53210,        026.94168,        109.53210
      1104.80100,       -018.55616,       -110.92260,        018.55616,        110.92260
      1104.85700,       -025.26038,       -108.22840,        025.26038,        108.22840
      1104.91400,       -025.55273,       -110.50320,        025.55273,        110.50320
      1104.96800,       -023.49280,       -108.83910,        023.49280,        108.83910
      1105.02700,       -019.80339,       -108.74540,        019.80339,        108.74540
      1105.08700,       -023.03185,       -111.39490,        023.03185,        111.39490
      1105.14900,       -022.24434,       -108.93660,        022.24434,        108.93660
      1105.21500,       -015.28523,       -110.19890,        015.28523,        110.19890
      1105.27300,       -027.18697,       -110.88580,        027.18697,        110.88580
      1105.33100,       -016.10542,       -109.67970,        016.10542,        109.67970
      1105.39200,       -020.75978,       -113.60310,        020.75978,        113.60310
      1105.45300,       -031.12165,       -109.57600,        031.12165,        109.57600
      1105.51300,       -026.85746,       -113.33960,        026.85746,        113.33960
