       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    6283.6880000,       00.0053609,       00.3213338,       02.8413600,       00.0277912,       00.0874130,       02.8894000,      -00.1651943,       00.0882153,       02.9159210,      -00.1885168,      -00.2024810,       02.9280000,      -00.1877467,      -00.4206688,       02.9160400,       00.2194625,       00.0619350,       02.8918800,       00.2731399,      -00.2042956,       02.9542400,       00.3157310,      -00.4177721,       02.8959600,      -00.0665440,      -00.4081990,       02.8296000,      -00.0674941,      -00.8166116,       02.8700000,      -00.0704507,      -01.2262790,       02.9957200,       00.1453287,      -00.4281613,       02.8170000,       00.1690828,      -00.8110005,       02.8502800,       00.1248735,      -01.1955950,       02.9207600,      -00.0197377,       00.3682583,       02.8402000,       00.0273364,       00.3685072,       02.8421200,      -00.0963731,       00.4951333,       04.0980000,       00.1244169,       00.3291055,       02.9100800
    6283.7450000,       00.0053847,       00.3227634,       02.8540010,       00.0278308,       00.0875376,       02.8935200,      -00.1646980,       00.0879502,       02.9071600,      -00.1881176,      -00.2278696,       02.9218000,      -00.1860573,      -00.4168835,       02.8898000,       00.2218271,       00.0884307,       02.9230400,       00.2719824,      -00.2034298,       02.9417210,       00.3228219,      -00.4009910,       02.9610000,      -00.0656880,      -00.4245439,       02.7932000,      -00.0676587,      -00.8440248,       02.8770000,      -00.0701901,      -01.2217440,       02.9846410,       00.1446972,      -00.4263009,       02.8047600,       00.1686391,      -00.8088724,       02.8428000,       00.1211710,      -01.1601460,       02.8341600,      -00.0199198,       00.3716554,       02.8664000,       00.0275565,       00.3714738,       02.8650000,      -01.0000000,       01.0000000,      -01.0000000,       00.1244271,       00.3291326,       02.9103200
    6283.8180000,      -00.0199295,       00.3243240,       02.8678000,       00.0277454,       00.0872689,       02.8846400,      -00.1649292,       00.0880737,       02.9112410,      -00.1889392,      -00.2029346,       02.9345610,      -00.1868350,      -00.3929847,       02.9018800,       00.2176350,       00.0614193,       02.8678000,       00.2724077,      -00.2037479,       02.9463200,       00.3169346,      -00.3936781,       02.9070000,      -00.0662665,      -00.4064967,       02.8178000,      -00.0677509,      -00.8197188,       02.8809200,      -00.0700500,      -01.2193040,       02.9786800,       00.1455206,      -00.4069180,       02.8207200,       00.1684422,      -00.8079277,       02.8394800,       00.1220500,      -01.1685620,       02.8547200,      -00.0424040,       00.3745027,       02.8883600,       00.0275469,       00.3713441,       02.8640000,      -00.0778926,       00.4001865,       03.3121670,       00.1238833,       00.3276941,       02.8976000
    6283.8740000,      -00.0195723,       00.3185111,       02.8164010,       00.0274853,       00.0612008,       02.8576000,      -00.1704811,       00.0910385,       03.0092400,      -00.1894749,      -00.2295137,       02.9428810,      -00.1859981,      -00.4390864,       02.8888800,       00.2216085,       00.0625406,       02.9201600,       00.2680437,      -00.2004838,       02.8991200,       00.3163938,      -00.4186492,       02.9020400,      -00.0658244,      -00.4254255,       02.7990010,      -00.0684762,      -00.8542225,       02.9117600,      -00.0692156,      -01.2047810,       02.9432000,       00.1449490,      -00.4270426,       02.8096400,       00.1725258,      -00.8275149,       02.9083200,       00.1211043,      -01.1595070,       02.8326000,      -00.0417351,       00.3685954,       02.8428000,       00.0271410,       00.3409388,       02.8218000,      -00.0694901,       00.3570174,       02.9548750,       00.1242219,       00.3285898,       02.9055200
    6283.9370000,      -00.0195931,       00.3188504,       02.8194000,       00.0278335,       00.0875461,       02.8938010,      -00.1640544,       00.0876066,       02.8958000,      -00.1877055,      -00.2016096,       02.9154000,      -00.1865389,      -00.3923619,       02.8972810,       00.2205158,       00.0622323,       02.9057600,       00.2698669,      -00.2018475,       02.9188390,       00.3153123,      -00.4172182,       02.8921200,      -00.0658338,      -00.4038423,       02.7994000,      -00.0683624,      -00.8528025,       02.9069200,      -00.0697019,      -01.2132460,       02.9638810,       00.1445858,      -00.4259726,       02.8026010,       00.1705943,      -00.8182505,       02.8757600,       00.1219491,      -01.1675960,       02.8523600,      -00.0419947,       00.3456122,       02.8604800,       00.0272025,       00.3417121,       02.8282000,      -00.0953216,       00.4897308,       04.0532860,       00.1242134,       00.3285672,       02.9053200
    6283.9950000,      -00.0196640,       00.3200039,       02.8296000,       00.0276481,       00.0869628,       02.8745200,      -00.1646323,       00.0879151,       02.9060000,      -00.1885812,      -00.2284311,       02.9290010,      -00.1863664,      -00.4175759,       02.8946000,       00.2199603,       00.0620755,       02.8984400,       00.2753589,      -00.2059552,       02.9782400,       00.3166642,      -00.4190070,       02.9045200,      -00.0660417,      -00.4268298,       02.8082400,      -00.0682486,      -00.8513826,       02.9020800,      -00.0698364,      -01.2155870,       02.9696000,       00.1458673,      -00.4297480,       02.8274400,       00.1685869,      -00.8086219,       02.8419200,       00.1210222,      -01.1587210,       02.8306800,      -00.0422789,       00.3479514,       02.8798400,       00.0272537,       00.3423549,       02.8335200,      -00.0744521,       00.3825103,       03.1658690,       00.1238354,       00.3275674,       02.8964800
    6284.0510000,       00.0053421,       00.3202075,       02.8314010,       00.0273826,       00.0609721,       02.8469200,      -00.1686048,       00.0900365,       02.9761200,      -00.1895959,      -00.2296602,       02.9447600,      -00.1863483,      -00.4175355,       02.8943200,       00.2178354,       00.0614758,       02.8704400,       00.2694712,      -00.2015516,       02.9145600,       00.3155784,      -00.4175702,       02.8945600,      -00.0656269,      -00.4025729,       02.7906000,      -00.0675854,      -00.8431096,       02.8738800,      -00.0699916,      -01.2182890,       02.9762000,       00.1431186,      -00.4216499,       02.7741600,       00.1717286,      -00.8492703,       02.8948800,       00.1210786,      -01.1592620,       02.8320000,      -00.0196029,       00.3657429,       02.8208000,       00.0272218,       00.3419538,       02.8302000,      -00.0687484,       00.3532064,       02.9233330,       00.1233241,       00.3262148,       02.8845200
    6284.1050000,       00.0053607,       00.3213248,       02.8412800,       00.0274315,       00.0862815,       02.8520000,      -00.1675782,       00.0894883,       02.9580000,      -00.1883648,      -00.2023177,       02.9256400,      -00.1864590,      -00.3921939,       02.8960400,       00.2186580,       00.0617080,       02.8812800,       00.2723226,      -00.2036842,       02.9454000,       00.3175190,      -00.4201380,       02.9123600,      -00.0662007,      -00.4060929,       02.8150010,      -00.0680313,      -00.8486719,       02.8928400,      -00.0696624,      -01.2125580,       02.9622000,       00.1441937,      -00.4032076,       02.7950000,       00.1692014,      -00.8115696,       02.8522800,       00.1483456,      -01.1770600,       02.8754800,      -00.0425350,       00.3500586,       02.8972800,       00.0273006,       00.3429444,       02.8384000,      -00.0968670,       00.4658241,       04.1190000,       00.1223698,       00.3236907,       02.8622000
    6284.1600000,      -00.0196029,       00.3190086,       02.8208000,       00.0275180,       00.0865537,       02.8610000,      -00.1386065,       00.0876949,       02.8987210,      -00.1871493,      -00.2266966,       02.9067600,      -00.1865209,      -00.4179221,       02.8970000,       00.2194169,       00.0619221,       02.8912800,       00.2713870,      -00.2029844,       02.9352810,       00.3170436,      -00.4195089,       02.9080000,      -00.0660624,      -00.4052445,       02.8091200,      -00.0667848,      -00.8080301,       02.8398400,      -00.0439297,      -01.2248710,       02.9922800,       00.1451388,      -00.4276020,       02.8133200,       00.1701744,      -00.8162361,       02.8686800,       00.1222928,      -01.1708870,       02.8603990,      -00.0421392,       00.3468011,       02.8703200,       00.0274257,       00.3445153,       02.8514010,      -00.0701411,       00.3603618,       02.9825560,       00.1229752,       00.3252921,       02.8763600
    6284.2190000,       00.0053341,       00.2947510,       02.8272010,       00.0274622,       00.0611494,       02.8552010,      -00.1666469,       00.0889909,       02.9415600,      -00.1876257,      -00.2272737,       02.9141600,      -00.1861475,      -00.4170854,       02.8912000,       00.2217422,       00.0625783,       02.9219200,       00.2733063,      -00.2044200,       02.9560400,       00.3186877,      -00.4216845,       02.9230800,      -00.0658479,      -00.4255775,       02.8000010,      -00.0681968,      -00.8507370,       02.8998800,      -00.0439097,      -01.2243150,       02.9909200,       00.1432135,      -00.4219296,       02.7760000,       00.1684137,      -00.8077910,       02.8390000,       00.1219884,      -01.1679720,       02.8532800,      -00.0197969,       00.3441913,       02.8487200,       00.0270737,       00.3400931,       02.8148010,       00.0000000,       00.0000000,       00.0000000,       00.1288957,       00.3143134,       03.0148390
