       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      3862.78000,       -018.27664,       -017.20507,        018.27664,        017.20507
      3862.85600,       -021.50749,       -014.50961,        021.50749,        014.50961
      3862.91100,       -020.84417,       -012.73924,        020.84417,        012.73924
      3862.97700,       -018.27990,        013.94441,        018.27990,        013.94441
      3863.03400,       -027.24499,       -010.31515,        027.24499,        010.31515
      3863.09200,       -016.84215,       -010.69231,        016.84215,        010.69231
      3863.15700,       -020.03205,       -014.48544,        020.03205,        014.48544
      3863.21000,       -017.02971,       -016.83894,        017.02971,        016.83894
      3863.26500,       -017.68297,        024.37739,        017.68297,        024.37739
      3863.32200,       -021.68289,       -030.08269,        021.68289,        030.08269
      3863.38100,       -011.51637,       -031.64642,        011.51637,        031.64642
      3863.44400,       -017.28013,       -047.09848,        017.28013,        047.09848
      3863.51000,       -027.24322,        043.18180,        027.24322,        043.18180
      3863.56600,       -013.54910,       -045.08468,        013.54910,        045.08468
      3863.62500,       -014.42770,       -040.19794,        014.42770,        040.19794
      3863.68100,       -007.02543,       -037.49020,        007.02543,        037.49020
      3863.73900,       -013.23012,       -022.18015,        013.23012,        022.18015
      3863.79400,       -017.69004,       -027.20130,        017.69004,        027.20130
      3863.85100,       -030.20016,       -017.74971,        030.20016,        017.74971
      3863.90700,       -006.38399,       -011.26180,        006.38399,        011.26180
      3863.96400,       -020.44244,       -010.12221,        020.44244,        010.12221
      3864.01800,       -017.74801,       -019.89326,        017.74801,        019.89326
      3864.07500,       -010.92470,       -019.21564,        010.92470,        019.21564
      3864.13400,       -009.26372,       -018.06442,        009.26372,        018.06442
      3864.19200,       -015.89987,       -018.89325,        015.89987,        018.89325
      3864.25000,       -018.31357,       -015.93445,        018.31357,        015.93445
      3864.31400,       -024.08342,       -013.79111,        024.08342,        013.79111
      3864.37600,       -024.09764,       -012.22876,        024.09764,        012.22876
      3864.43300,       -018.26498,       -010.73125,        018.26498,        010.73125
      3864.49100,       -019.01437,       -010.88504,        019.01437,        010.88504
      3864.55800,       -015.29230,       -017.85111,        015.29230,        017.85111
      3864.61500,       -024.72128,       -023.83726,        024.72128,        023.83726
      3864.67400,       -022.59659,       -017.11738,        022.59659,        017.11738
      3864.73300,       -030.85592,       -029.32990,        030.85592,        029.32990
      3864.78800,       -023.32762,       -031.76516,        023.32762,        031.76516
      3864.85300,       -015.51841,       -041.99582,        015.51841,        041.99582
      3864.90800,       -014.92381,       -052.86421,        014.92381,        052.86421
      3864.96100,       -009.33408,       -050.83310,        009.33408,        050.83310
      3865.01700,       -030.20804,       -056.82114,        030.20804,        056.82114
      3865.07400,       -026.83604,       -059.99461,        026.83604,        059.99461
      3865.13400,       -031.10176,       -066.81078,        031.10176,        066.81078
      3865.18900,       -021.27574,       -072.99586,        021.27574,        072.99586
      3865.24500,       -020.65956,       -074.36430,        020.65956,        074.36430
      3865.30800,       -012.19791,       -077.71568,        012.19791,        077.71568
      3865.36200,       -016.85997,       -079.62447,        016.85997,        079.62447
      3865.42300,       -023.26379,       -089.38127,        023.26379,        089.38127
      3865.48100,       -014.55841,       -089.32477,        014.55841,        089.32477
      3865.54800,       -018.34193,        095.52489,        018.34193,        095.52489
      3865.60500,       -012.70893,       -100.31970,        012.70893,        100.31970
      3865.66200,       -027.59204,        092.90225,        027.59204,        092.90225
      3865.72400,       -026.43096,        093.03201,        026.43096,        093.03201
      3865.78500,       -008.57803,       -100.00420,        008.57803,        100.00420
      3865.84600,       -014.39497,        102.61920,        014.39497,        102.61920
      3865.91200,       -008.31855,        098.80688,        008.31855,        098.80688
      3865.96700,       -034.02441,        104.64830,       -034.02441,        104.64830
      3866.02500,       -023.99567,        097.32052,        023.99567,        097.32052
      3866.08100,       -021.95560,        092.06397,        021.95560,        092.06397
      3866.14800,       -025.63462,        091.73694,        025.63462,        091.73694
      3866.21100,       -029.14952,        085.78098,        029.14952,        085.78098
      3866.26800,       -020.46879,        086.04026,        020.46879,        086.04026
      3866.32400,       -029.99685,        076.48387,        029.99685,        076.48387
      3866.38100,       -028.50302,        079.29264,        028.50302,        079.29264
      3866.44000,       -014.67701,       -081.70040,        014.67701,        081.70040
      3866.49700,       -019.43870,        071.60374,        019.43870,        071.60374
      3866.55400,       -021.23596,        081.78376,        021.23596,        081.78376
      3866.61300,       -026.79478,        077.21669,        026.79478,        077.21669
      3866.68300,       -019.60860,        078.48151,        019.60860,        078.48151
      3866.74000,       -022.52375,       -084.58657,        022.52375,        084.58657
      3866.79400,       -026.45848,        082.11766,        026.45848,        082.11766
      3866.85000,       -030.36469,       -089.23042,        030.36469,        089.23042
      3866.91500,       -020.87561,       -094.00859,        020.87561,        094.00859
      3866.97200,       -022.95874,       -094.47058,        022.95874,        094.47058
      3867.03800,       -031.12963,        091.45289,        031.12963,        091.45289
      3867.09300,       -028.49169,       -099.05254,        028.49169,        099.05254
      3867.14900,       -032.91949,       -100.00620,        032.91949,        100.00620
      3867.20500,       -023.55571,        104.05990,        023.55571,        104.05990
      3867.26100,       -019.29151,       -108.89850,        019.29151,        108.89850
      3867.32600,       -009.71112,        104.57020,        009.71112,        104.57020
      3867.38400,       -026.21410,        104.56850,        026.21410,        104.56850
      3867.44200,       -028.52462,        103.79130,        028.52462,        103.79130
      3867.50100,       -027.02709,        097.33955,        027.02709,        097.33955
      3867.56000,       -019.29290,        098.39320,        019.29290,        098.39320
      3867.61800,       -025.36382,        087.47380,        025.36382,        087.47380
      3867.67700,       -019.68324,        090.27132,        019.68324,        090.27132
      3867.73300,       -013.44592,        095.03201,        013.44592,        095.03201
      3867.79200,       -010.69656,        086.61458,        010.69656,        086.61458
      3867.84900,       -027.34571,        083.07403,        027.34571,        083.07403
      3867.90700,       -027.46852,        086.74638,        027.46852,        086.74638
      3867.96600,       -025.08556,        080.48158,        025.08556,        080.48158
      3868.02100,       -015.25578,        077.85537,        015.25578,        077.85537
      3868.07800,       -025.37437,        074.53098,       -025.37437,        074.53098
      3868.13200,       -026.73656,       -084.32943,        026.73656,        084.32943
      3868.18800,       -018.18560,       -084.28835,        018.18560,        084.28835
      3868.24400,       -028.12249,       -078.40942,        028.12249,        078.40942
      3868.30100,       -029.40083,        077.89900,        029.40083,        077.89900
      3868.35600,       -028.52152,       -084.40365,        028.52152,        084.40365
      3868.41300,       -030.74184,       -091.00484,        030.74184,        091.00484
      3868.46600,       -041.63431,       -097.90879,        041.63431,        097.90879
      3868.52000,       -020.22375,        098.89950,        020.22375,        098.89950
      3868.58200,       -027.14353,       -093.63610,        027.14353,        093.63610
      3868.64200,       -019.24530,       -103.37930,        019.24530,        103.37930
      3868.69900,       -016.91497,       -107.38650,        016.91497,        107.38650
      3868.75400,       -029.53194,       -107.01600,        029.53194,        107.01600
      3868.80900,       -029.27841,       -107.48640,        029.27841,        107.48640
      3868.87000,       -026.00118,       -109.51020,        026.00118,        109.51020
      3868.92500,       -014.43882,        104.06580,        014.43882,        104.06580
      3868.98200,       -029.55878,       -109.18830,        029.55878,        109.18830
      3869.04000,       -025.29028,        103.32670,        025.29028,        103.32670
      3869.09800,       -030.68236,        105.62630,        030.68236,        105.62630
      3869.15300,       -025.28728,        098.05104,        025.28728,        098.05104
      3869.20800,       -033.09428,        090.17545,        033.09428,        090.17545
      3869.26400,       -026.49949,        090.36609,        026.49949,        090.36609
      3869.32500,       -027.14745,        091.19070,        027.14745,        091.19070
      3869.38100,       -033.54313,        083.68762,        033.54313,        083.68762
      3869.44700,       -020.28513,        087.75425,        020.28513,        087.75425
      3869.50700,       -024.38132,        071.68604,        024.38132,        071.68604
      3869.57100,       -021.22183,        076.50159,        021.22183,        076.50159
      3869.62600,       -016.18562,        068.00415,        016.18562,        068.00415
      3869.68200,       -021.15616,       -071.42973,        021.15616,        071.42973
      3869.75100,       -024.83267,        070.51651,        024.83267,        070.51651
      3869.81300,       -017.15405,        075.80854,        017.15405,        075.80854
      3869.87600,       -021.68190,       -078.46265,        021.68190,        078.46265
      3869.93300,       -014.29093,       -077.69791,        014.29093,        077.69791
      3869.99000,       -027.85266,        082.97169,        027.85266,        082.97169
      3870.04900,       -019.69843,       -094.33310,        019.69843,        094.33310
      3870.11000,       -029.33459,        090.86889,        029.33459,        090.86889
      3870.16500,       -020.80797,       -096.76479,        020.80797,        096.76479
      3870.22000,       -024.58830,        097.96612,        024.58830,        097.96612
      3870.28000,       -019.40426,       -107.81670,        019.40426,        107.81670
      3870.33300,       -027.99945,       -110.08430,        027.99945,        110.08430
      3870.38800,       -031.45146,        108.02640,        031.45146,        108.02640
      3870.44800,       -026.86241,        105.86630,        026.86241,        105.86630
      3870.50200,       -010.38959,       -108.11880,        010.38959,        108.11880
      3870.56000,       -023.74600,        107.19000,        023.74600,        107.19000
      3870.61900,       -018.66337,        108.07620,        018.66337,        108.07620
      3870.67400,       -020.00410,        102.28650,        020.00410,        102.28650
      3870.73100,       -028.00541,        103.88530,        028.00541,        103.88530
      3870.78600,       -027.66251,        093.31108,        027.66251,        093.31108
      3870.84500,       -027.99717,        089.60122,        027.99717,        089.60122
      3870.90500,       -024.92993,        090.93382,        024.92993,        090.93382
      3870.96000,       -034.76503,        089.57138,        034.76503,        089.57138
      3871.01600,       -023.17084,        086.79301,        023.17084,        086.79301
