       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    6743.2870000,       00.0272449,       00.3203432,       02.8326000,       00.0526321,       00.0862815,       02.8520010,      -00.1390157,       00.0879539,       02.9072800,      -00.1897401,      -00.2298349,       02.9470000,      -00.1876669,      -00.4430260,       02.9148000,       00.2445308,       00.0618125,       02.8861600,       00.2749114,      -00.2318939,       02.9734000,       00.2927207,      -00.4647673,       02.8898400,      -00.0661960,      -00.4278269,       02.8148000,      -00.0682231,      -00.8510657,       02.9010000,      -00.0702513,      -01.2228080,       02.9872400,       00.1430732,      -00.4215162,       02.7732800,       00.1998136,      -00.8341504,       02.9316410,       00.2043228,      -01.2271310,       02.9978000,       00.0054089,       00.3717073,       02.8668000,       00.0745737,       00.3440850,       02.8478400,      -00.0432811,       00.3334053,       02.9481000,       00.1544353,       00.3385419,       02.9935200
    6743.3500000,       00.0270856,       00.3184703,       02.8160400,       00.0531281,       00.0870947,       02.8788800,      -00.1399319,       00.0885335,       02.9264400,      -00.1893255,      -00.2033496,       02.9405610,      -00.1889546,      -00.3974430,       02.9348000,       00.2436192,       00.0615820,       02.8754000,       00.2757583,      -00.2062540,       02.9825600,       00.2945844,      -00.4677265,       02.9082400,      -00.0659514,      -00.4045636,       02.8044000,      -00.0689362,      -00.8599608,       02.9313200,      -00.0700716,      -01.2196810,       02.9796000,       00.1457001,      -00.4074200,       02.8242000,       00.1970463,      -00.8225983,       02.8910400,       00.2065475,      -01.2404920,       03.0304400,       00.0053798,       00.3697105,       02.8514000,       00.0736980,       00.3400448,       02.8144010,      -00.0433428,       00.3338807,       02.9523040,       00.1576917,       00.3456802,       03.0566400
    6743.4210000,       00.0272156,       00.3199993,       02.8295600,       00.0530979,       00.0870451,       02.8772400,      -00.1171279,       00.0883992,       02.9220000,      -00.1872806,      -00.2268557,       02.9088000,      -00.1882078,      -00.4217018,       02.9232000,       00.2411452,       00.0609567,       02.8462000,       00.2746452,      -00.2054214,       02.9705210,       00.2999368,      -00.4500603,       02.9610810,      -00.0665770,      -00.4302892,       02.8310010,      -00.0678770,      -00.8467474,       02.8862800,      -00.0443760,      -01.2373150,       03.0226800,       00.1457827,      -00.4076508,       02.8258000,       00.1934040,      -00.7854535,       02.8376000,       00.2042982,      -01.2269830,       02.9974390,       00.0053345,       00.3665986,       02.8274000,       00.0740447,       00.3666298,       02.8276400,      -00.0433692,       00.3340844,       02.9541050,       00.1509664,       00.3535624,       02.9262800
    6743.4790000,       00.0272914,       00.3208905,       02.8374400,       00.0528498,       00.0866385,       02.8638000,      -00.1160311,       00.0875715,       02.8946400,      -00.1900646,      -00.2302280,       02.9520400,      -00.1873167,      -00.4197052,       02.9093600,       00.2434497,       00.0615392,       02.8734000,       00.2743973,      -00.2052360,       02.9678400,       00.2964725,      -00.4707243,       02.9268800,      -00.0665854,      -00.4084529,       02.8313600,      -00.0899601,      -00.8445647,       02.8788400,      -00.0439743,      -01.2261160,       02.9953200,       00.1444578,      -00.4039462,       02.8001200,       00.1957513,      -00.8171921,       02.8720400,       00.2058333,      -01.2362020,       03.0199610,       00.0053541,       00.3679419,       02.8377600,       00.0733723,       00.3633002,       02.8019600,      -00.0434616,       00.3576849,       02.9604010,       00.1505475,       00.3525813,       02.9181600
    6743.5350000,       00.0516939,       00.3167876,       02.8011610,       00.0531635,       00.0871528,       02.8808000,      -00.1159013,       00.0874735,       02.8914010,      -00.1855268,      -00.2247313,       02.8815600,      -00.2439281,      -00.4837809,       03.7886370,       00.2444935,       00.0618031,       02.8857200,       00.2766459,      -00.2069179,       02.9921610,       00.3009578,      -00.4515923,       02.9711600,      -00.0665440,      -00.4300764,       02.8296010,      -00.0679955,      -00.8482259,       02.8913200,      -00.0690999,      -01.2027670,       02.9382800,       00.1452297,      -00.4278695,       02.8150810,       00.2264473,      -00.8490257,       02.9839200,       00.1770841,      -01.2219570,       02.9851610,       00.0274469,       00.3699958,       02.8536010,       00.1002334,       00.3710849,       02.8620000,      -00.0429779,       00.3537038,       02.9274500,       00.1510676,       00.3537993,       02.9282410
    6743.5890000,       00.0519810,       00.3185472,       02.8167200,       00.0527243,       00.0864327,       02.8570000,      -00.1165122,       00.0879345,       02.9066400,      -00.2132057,      -00.1788502,       02.9118400,      -00.2159178,      -00.3016373,       02.9488800,       00.2438056,       00.0616292,       02.8776000,       00.2739499,      -00.2049014,       02.9630010,       00.3251158,      -00.4532460,       02.9820400,      -00.0664406,      -00.4075643,       02.8252000,      -00.0671084,      -00.8371601,       02.8536000,      -00.0686954,      -01.1957260,       02.9210810,       00.1459911,      -00.4082337,       02.8298400,       00.1988538,      -00.8301439,       02.9175600,       00.2054488,      -01.2338930,       03.0143200,       00.0270679,       00.3648871,       02.8142000,       00.0997263,       00.3692074,       02.8475200,      -00.0432943,       00.3563075,       02.9490000,       00.1505599,       00.3300464,       02.9184000
    6743.6530000,       00.0520268,       00.3188278,       02.8192010,       00.0526579,       00.0863238,       02.8534000,      -00.1400141,       00.0885855,       02.9281600,      -00.2649464,      -00.1812433,       02.9508000,      -00.3113287,      -00.2767915,       02.9272400,       00.2428702,       00.0613927,       02.8665600,       00.2730068,      -00.2041960,       02.9528000,       00.3241651,      -00.4519207,       02.9733200,      -00.0663935,      -00.4072757,       02.8232000,      -00.0681535,      -00.8501973,       02.8980400,      -00.0703246,      -01.2240850,       02.9903600,       00.1457414,      -00.4293772,       02.8250000,       00.1968609,      -00.8218243,       02.8883200,       00.1796753,      -01.2398370,       03.0288400,       00.0273757,       00.3690363,       02.8462000,       00.1002684,       00.3459167,       02.8630000,      -00.0435526,       00.3584340,       02.9666000,       00.1498686,       00.3285309,       02.9050000
    6743.7090000,       00.0522002,       00.3198908,       02.8286000,       00.0534441,       00.0876126,       02.8960000,      -00.1151204,       00.0868841,       02.8719210,      -00.2654133,      -00.1325885,       02.9560000,      -00.3620341,      -00.3012609,       02.9452000,       00.2455339,       00.0620660,       02.8980000,       00.2947911,      -00.2012556,       02.9102800,       00.3202097,      -00.4723584,       02.9370400,      -00.0657915,      -00.4035827,       02.7976000,      -00.0681413,      -00.8500447,       02.8975200,      -00.0701158,      -01.2204500,       02.9814800,       00.1428916,      -00.4209812,       02.7697600,       00.1945218,      -00.8120590,       02.8540000,       00.2029297,      -01.2187640,       02.9773600,       00.0276296,       00.3724593,       02.8726000,       00.0981881,       00.3387399,       02.8036010,      -00.0455074,       00.3505556,       03.0997500,       00.1499904,       00.3287979,       02.9073600
    6743.7650000,       00.0519566,       00.3183980,       02.8154000,       00.0528794,       00.0866869,       02.8654000,      -00.1170605,       00.0883484,       02.9203200,      -00.2615955,      -00.1306813,       02.9134810,      -00.3629879,      -00.3281473,       02.9529600,       00.2451917,       00.0619795,       02.8939600,       00.2992885,      -00.2304339,       02.9546800,       00.3197693,      -00.4717087,       02.9330010,      -00.0412137,      -00.4049791,       02.8072800,      -00.0671272,      -00.8373947,       02.8544000,      -00.0707498,      -01.2314860,       03.0084400,       00.1661453,      -00.4256930,       02.8007610,       00.1988402,      -00.8300870,       02.9173600,       00.2025235,      -01.2163240,       02.9714000,       00.0271295,       00.3657170,       02.8206000,       00.1001143,       00.3706440,       02.8586000,      -00.0205396,       00.3571050,       02.9556000,       00.1493134,       00.3273140,       02.8942390
    6743.8280000,       00.0522120,       00.3418377,       02.8292400,       00.0529274,       00.0867655,       02.8680010,      -00.1171615,       00.0884246,       02.9228400,      -00.2612650,      -00.1048049,       02.9098000,      -00.3588183,      -00.2985850,       02.9190400,       00.2410909,       00.0609429,       02.8455600,       00.2998031,      -00.2308301,       02.9597600,       00.3203318,      -00.4725385,       02.9381600,      -00.0413264,      -00.4060871,       02.8149610,      -00.0679616,      -00.8478035,       02.8898800,      -00.0695072,      -01.2098570,       02.9556000,       00.1460550,      -00.4303012,       02.8310800,       00.2003615,      -00.8624134,       02.9396810,       00.2059259,      -01.2367590,       03.0213200,       00.0272133,       00.3668475,       02.8293200,       00.0979920,       00.3627867,       02.7980010,      -00.0206282,       00.3586452,       02.9683480,       00.1815561,       00.3697848,       03.0605450
