       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      6471.74900,       -021.58669,       -010.82982,        021.58669,        010.82982
      6471.81000,       -031.78549,       -005.79444,        031.78549,        005.79444
      6471.86900,       -022.62864,        005.10308,        022.62864,        005.10308
      6471.92900,       -029.07206,       -007.91584,        029.07206,        007.91584
      6471.99000,       -017.22749,       -008.07832,        017.22749,        008.07832
      6472.04700,       -022.52393,       -007.96188,        022.52393,        007.96188
      6472.10400,       -020.55548,        003.76801,        020.55548,        003.76801
      6472.15900,       -024.37256,       -015.53078,        024.37256,        015.53078
      6472.21600,       -017.60252,        003.43912,        017.60252,        003.43912
      6472.27300,       -027.46216,       -008.03768,        027.46216,        008.03768
      6472.33500,       -030.79379,       -015.54779,        030.79379,        015.54779
      6472.39100,       -012.36041,       -009.54648,        012.36041,        009.54648
      6472.45000,       -032.87455,       -025.90894,        032.87455,        025.90894
      6472.50900,       -017.73761,       -028.14181,        017.73761,        028.14181
      6472.57500,       -022.62290,       -046.58004,        022.62290,        046.58004
      6472.63000,       -020.95354,       -044.65824,        020.95354,        044.65824
      6472.68700,       -021.65757,       -045.85892,        021.65757,        045.85892
      6472.74700,       -030.78218,       -047.54806,        030.78218,        047.54806
      6472.80600,       -026.14047,       -034.95802,        026.14047,        034.95802
      6472.85900,       -018.01589,        023.70577,        018.01589,        023.70577
      6472.92200,       -025.68722,       -028.49836,        025.68722,        028.49836
      6472.98200,       -019.53669,       -009.35480,        019.53669,        009.35480
      6473.04200,       -013.59981,       -021.96875,        013.59981,        021.96875
      6473.10000,       -008.66495,       -009.02591,        008.66495,        009.02591
      6473.15700,       -026.43116,        002.54484,        026.43116,        002.54484
      6473.21600,       -024.49226,       -009.15933,        024.49226,        009.15933
      6473.27500,       -011.47495,        007.79480,        011.47495,        007.79480
      6473.33300,       -009.60783,        008.75856,        009.60783,        008.75856
      6473.38700,       -018.44899,       -003.91347,        018.44899,        003.91347
      6473.44900,       -018.14449,       -023.28526,        018.14449,        023.28526
      6473.50400,       -018.70423,        007.81357,        018.70423,        007.81357
      6473.56400,       -015.61078,       -010.50734,        015.61078,        010.50734
      6473.62000,       -019.51320,       -022.07931,        019.51320,        022.07931
      6473.67900,       -025.19550,       -022.26281,        025.19550,        022.26281
      6473.73100,       -013.03290,       -027.96623,        013.03290,        027.96623
      6473.79000,       -028.06922,       -045.70892,        028.06922,        045.70892
      6473.85300,       -023.23915,       -051.54865,        023.23915,        051.54865
      6473.90900,       -021.51023,       -053.88560,        021.51023,        053.88560
      6473.96500,       -028.44375,       -056.56179,        028.44375,        056.56179
      6474.02200,       -030.29596,       -053.90645,        030.29596,        053.90645
      6474.08000,       -029.54742,       -066.47533,        029.54742,        066.47533
      6474.13500,       -023.03631,        060.86466,        023.03631,        060.86466
      6474.19300,       -024.88900,        067.42161,        024.88900,        067.42161
      6474.25600,       -017.17539,        069.70781,        017.17539,        069.70781
      6474.31200,       -029.03057,        077.29362,        029.03057,        077.29362
      6474.38300,       -024.25953,        076.19751,        024.25953,        076.19751
      6474.44700,       -021.92970,        071.93623,        021.92970,        071.93623
      6474.50300,       -025.81631,        070.61594,        025.81631,        070.61594
      6474.55900,       -019.56714,       -091.39077,        019.56714,        091.39077
      6474.61600,       -018.65027,        065.86781,        018.65027,        065.86781
      6474.67900,       -021.78640,        069.05500,        021.78640,        069.05500
      6474.74100,       -021.62273,        068.84512,        021.62273,        068.84512
      6474.79500,       -026.23863,       -077.82364,        026.23863,       -077.82364
      6474.85300,       -015.63288,       -082.20399,        015.63288,       -082.20399
      6474.91200,       -011.26439,       -083.68611,        011.26439,       -083.68611
      6474.97000,       -026.79158,        058.14539,        026.79158,        058.14539
      6475.03300,       -020.48176,        057.78946,        020.48176,        057.78946
      6475.09000,       -012.38991,        060.09651,        012.38991,        060.09651
      6475.14900,       -013.87193,        057.88844,        013.87193,        057.88844
      6475.20700,       -019.79488,       -068.95440,        019.79488,        068.95440
      6475.27700,       -024.42918,        063.73545,        024.42918,        063.73545
      6475.33700,       -027.16390,        075.87315,        027.16390,        075.87315
      6475.39500,       -023.11250,        077.36170,        023.11250,        077.36170
      6475.45000,       -023.90512,        083.10652,        023.90512,        083.10652
      6475.50800,       -029.98044,        082.35061,        029.98044,        082.35061
      6475.56400,       -017.97848,        089.84939,        017.97848,        089.84939
      6475.62300,       -021.69702,        091.84267,        021.69702,        091.84267
      6475.68100,       -022.62914,        083.99199,        022.62914,        083.99199
      6475.74300,       -018.37561,        086.87435,        018.37561,        086.87435
      6475.80800,       -016.81431,        078.09739,        016.81431,        078.09739
      6475.86700,       -027.25438,        075.55215,        027.25438,        075.55215
      6475.92500,       -024.61068,        078.03176,        024.61068,        078.03176
      6475.98500,       -016.13495,        095.80162,        016.13495,        095.80162
      6476.04400,        000.00000,        000.00000,        000.00000,        000.00000
      6476.10400,       -030.98778,        111.03900,        030.98778,        111.03900
      6476.16400,       -016.64475,        107.20050,        016.64475,        107.20050
      6476.22100,       -028.50745,        118.08760,        028.50745,        118.08760
      6476.27800,       -022.54096,        106.68490,        022.54096,        106.68490
      6476.34000,       -023.88076,        119.09380,        023.88076,        119.09380
      6476.40300,       -019.37705,        119.55300,        019.37705,        119.55300
      6476.45900,       -028.53729,        115.44460,        028.53729,        115.44460
      6476.51500,       -018.58441,        127.28390,        018.58441,        127.28390
      6476.57700,       -030.14513,        119.21140,        030.14513,        119.21140
      6476.64000,       -011.93666,        144.50470,        011.93666,        144.50470
      6476.69500,       -016.75671,        123.38490,        016.75671,        123.38490
      6476.75000,       -021.92327,        118.15700,        021.92327,        118.15700
      6476.81200,       -017.98954,       -138.63130,        017.98954,        138.63130
      6476.87800,       -018.00159,        124.87120,        018.00159,        124.87120
      6476.93700,       -023.38852,        128.05630,        023.38852,        128.05630
      6476.99400,       -021.62837,        127.75930,        021.62837,        127.75930
      6477.05300,       -015.70117,        135.36440,        015.70117,        135.36440
      6477.11200,       -024.14134,        138.86220,        024.14134,        138.86220
      6477.16700,       -032.67120,        129.96550,        032.67120,        129.96550
      6477.22400,       -023.83394,        134.25960,        023.83394,        134.25960
      6477.28200,       -018.00096,        130.64810,        018.00096,        130.64810
      6477.34000,       -016.36848,        131.34590,        016.36848,        131.34590
      6477.40800,       -019.56475,        121.82590,        019.56475,        121.82590
      6477.46600,       -026.56937,        111.21730,        026.56937,        111.21730
      6477.52500,       -023.51128,        122.18470,        023.51128,        122.18470
      6477.58500,       -028.03478,        111.77320,        028.03478,        111.77320
      6477.64700,       -020.15067,        102.25200,        020.15067,        102.25200
      6477.70500,       -024.68648,        101.63620,        024.68648,        101.63620
      6477.77300,       -020.95261,        105.34440,        020.95261,        105.34440
      6477.83100,       -022.65606,        095.14050,        022.65606,        095.14050
      6477.89200,       -033.88340,        112.17040,        033.88340,        112.17040
      6477.95000,       -029.06101,        109.53290,        029.06101,        109.53290
      6478.00600,       -023.78137,        112.42340,        023.78137,        112.42340
      6478.06300,       -027.38466,        120.92030,        027.38466,        120.92030
      6478.12000,       -031.18746,        124.82830,        031.18746,        124.82830
      6478.18200,       -018.66962,        121.51190,        018.66962,        121.51190
      6478.23600,       -024.89918,        127.10090,        024.89918,        127.10090
      6478.29200,       -032.46426,        126.85830,        032.46426,        126.85830
      6478.35000,       -020.50132,        130.52220,        020.50132,        130.52220
      6478.40700,       -031.24615,        132.46670,        031.24615,        132.46670
      6478.46200,       -021.50714,        134.75470,        021.50714,        134.75470
      6478.52000,       -020.94837,        127.41270,        020.94837,        127.41270
      6478.57700,       -022.10895,        125.33190,        022.10895,        125.33190
      6478.63500,       -024.83961,        128.40920,        024.83961,        128.40920
      6478.69100,       -029.48358,        128.24140,        029.48358,        128.24140
      6478.75200,       -025.38916,        117.53720,        025.38916,        117.53720
      6478.80900,       -029.44668,        118.54960,        029.44668,        118.54960
      6478.86400,       -030.77976,        111.02210,        030.77976,        111.02210
      6478.92200,        006.25542,       -109.17050,        006.25542,        109.17050
      6478.98300,       -019.24155,       -110.12600,        019.24155,        110.12600
      6479.03700,       -016.60306,       -110.16490,        016.60306,        110.16490
      6479.09500,       -015.76000,       -111.50060,        015.76000,        111.50060
      6479.15000,       -019.11885,       -115.66220,        019.11885,        115.66220
      6479.21100,       -025.82966,        112.30000,        025.82966,        112.30000
      6479.26700,       -023.65524,        116.40260,        023.65524,        116.40260
      6479.32600,       -027.20691,        111.47280,        027.20691,        111.47280
      6479.38200,       -027.44296,        102.09130,        027.44296,        102.09130
      6479.44800,       -028.48832,        104.24810,        028.48832,        104.24810
      6479.50500,       -030.07004,        106.33520,        030.07004,        106.33520
      6479.56200,       -020.26303,        107.64970,        020.26303,        107.64970
      6479.61800,       -025.76749,        095.67152,        025.76749,        095.67152
      6479.67400,       -026.92595,        097.11488,        026.92595,        097.11488
      6479.73700,       -020.37398,        089.42553,        020.37398,        089.42553
      6479.79200,       -036.86838,        071.90860,        036.86838,        071.90860
      6479.85000,       -030.78530,        064.00456,        030.78530,        064.00456
      6479.91100,       -021.76779,        064.47256,        021.76779,        064.47256
      6479.97800,       -026.57230,        067.49554,        026.57230,        067.49554
      6480.03300,       -019.69673,        070.86947,        019.69673,        070.86947
      6480.09200,       -028.49936,        072.99688,        028.49936,        072.99688
      6480.16200,       -021.26411,        072.96253,        021.26411,        072.96253
      6480.22200,       -022.33267,        067.17236,        022.33267,        067.17236
      6480.28100,       -033.74308,        079.90218,        033.74308,        079.90218
      6480.33400,       -024.40734,        088.39925,        024.40734,        088.39925
      6480.39100,        000.00000,        000.00000,        000.00000,        000.00000
      6480.45000,       -028.54994,       -095.69151,        028.54994,       -095.69151
      6480.51300,        016.15887,       -091.35410,        016.15887,       -091.35410
      6480.57200,        014.48896,       -064.59274,        014.48896,       -064.59274
      6480.63200,        017.23011,       -049.00809,        017.23011,       -049.00809
      6480.68700,       -023.40145,       -070.19527,        023.40145,       -070.19527
      6480.74800,       -014.32709,       -080.16222,        014.32709,       -080.16222
      6480.80200,        031.86426,       -049.04478,       -031.86426,       -049.04478
      6480.86800,        000.00000,        000.00000,        000.00000,        000.00000
      6480.92500,        000.00000,        000.00000,        000.00000,        000.00000
      6480.98300,        000.00000,        000.00000,        000.00000,        000.00000
      6481.04500,       -026.07759,       -100.63080,        026.07759,        100.63080
      6481.10400,       -027.39353,       -097.01686,        027.39353,       -097.01686
      6481.16200,       -025.24025,       -077.79028,        025.24025,       -077.79028
      6481.21800,       -033.42160,       -074.20795,        033.42160,       -074.20795
      6481.27800,       -018.01303,       -066.47248,        018.01303,       -066.47248
      6481.33400,       -025.68352,       -075.68127,        025.68352,       -075.68127
      6481.39300,        017.99462,       -053.77089,        017.99462,       -053.77089
      6481.45300,       -030.85330,       -004.77627,       -030.85330,        004.77627
      6481.51300,       -014.16626,       -073.55423,        014.16626,        073.55423
      6481.56700,       -023.46361,       -012.34351,        023.46361,       -012.34351
      6481.64300,       -035.77241,       -013.59723,        035.77241,       -013.59723
      6481.70000,       -030.41689,       -029.24890,        030.41689,       -029.24890
      6481.75600,       -029.50577,       -040.88525,        029.50577,       -040.88525
      6481.81600,        013.83858,       -044.97578,        013.83858,       -044.97578
      6481.88300,        015.36359,       -015.21435,        015.36359,       -015.21435
      6481.94400,        025.58972,       -046.21019,        025.58972,       -046.21019
      6482.00000,        022.42719,       -049.28441,        022.42719,       -049.28441
      6482.05600,       -028.42026,       -045.85794,       -028.42026,        045.85794
      6482.11600,       -039.41037,       -057.65594,       -039.41037,        057.65594
      6482.18300,       -041.18851,       -010.12125,       -041.18851,        010.12125
      6482.24400,       -049.11926,       -061.39662,       -049.11926,        061.39662
      6482.31300,        023.50268,       -042.01009,        023.50268,       -042.01009
      6482.36700,        015.59948,       -061.82069,        015.59948,       -061.82069
      6482.42400,        000.00000,        000.00000,        000.00000,        000.00000
      6482.48300,        000.00000,        000.00000,        000.00000,        000.00000
      6482.53800,       -023.57486,       -090.80947,        023.57486,       -090.80947
      6482.59500,       -026.00434,       -097.22575,        026.00434,       -097.22575
      6482.65500,       -032.06572,        067.73585,        032.06572,        067.73585
      6482.71400,       -032.99527,        069.65015,        032.99527,        069.65015
      6482.78400,       -026.27902,        062.37351,        026.27902,        062.37351
      6482.84000,       -026.02070,        072.40025,        026.02070,        072.40025
      6482.89700,       -030.71350,        078.32262,        030.71350,        078.32262
      6482.95700,       -030.68694,        085.16893,        030.68694,        085.16893
      6483.01200,       -026.89212,        089.76373,        026.89212,        089.76373
      6483.06600,       -025.37243,        101.42680,        025.37243,        101.42680
      6483.12500,       -030.02128,        096.77631,        030.02128,        096.77631
      6483.18500,       -020.99648,        105.09050,        020.99648,        105.09050
      6483.24000,       -026.50253,        108.74730,        026.50253,        108.74730
      6483.29600,       -026.00875,        105.39260,        026.00875,        105.39260
      6483.35300,       -028.34307,        109.78380,        028.34307,        109.78380
      6483.41100,       -029.75453,        101.95710,        029.75453,        101.95710
      6483.46600,       -035.76065,        110.04850,        035.76065,        110.04850
      6483.52400,       -022.25394,        100.95850,        022.25394,        100.95850
      6483.58300,       -027.67442,        106.30260,        027.67442,        106.30260
      6483.63800,       -028.33210,        102.31190,        028.33210,        102.31190
      6483.69500,       -024.98750,        114.43320,        024.98750,        114.43320
      6483.75700,       -024.59288,        111.37430,        024.59288,        111.37430
      6483.81400,       -015.96330,        110.35090,        015.96330,        110.35090
      6483.86800,       -018.59018,        120.00160,        018.59018,        120.00160
      6483.92600,       -025.61739,       -110.83340,        025.61739,        110.83340
      6483.98600,       -026.80595,       -112.92110,        026.80595,        112.92110
      6484.04500,       -023.09307,        111.85360,        023.09307,        111.85360
      6484.10000,       -033.68500,        107.23390,        033.68500,        107.23390
      6484.15600,       -025.15419,       -105.90130,        025.15419,        105.90130
      6484.21600,       -033.17333,       -099.94343,        033.17333,        099.94343
      6484.26900,       -023.42455,       -100.25750,        023.42455,        100.25750
      6484.32600,       -018.42023,       -106.98600,        018.42023,        106.98600
      6484.38400,       -015.16455,       -102.12750,        015.16455,        102.12750
      6484.44400,       -021.86625,       -108.68650,        021.86625,        108.68650
      6484.49900,       -029.74510,        109.24300,        029.74510,        109.24300
      6484.55300,       -032.56104,        106.73100,        032.56104,        106.73100
      6484.61700,       -030.97907,        111.07610,        030.97907,        111.07610
      6484.67100,       -037.75988,        102.47810,        037.75988,        102.47810
      6484.72900,       -026.83975,        102.71830,        026.83975,        102.71830
      6484.78500,       -019.27095,        095.58326,        019.27095,        095.58326
      6484.84600,       -021.50926,        089.52142,        021.50926,        089.52142
      6484.90100,       -016.65760,        086.56618,        016.65760,        086.56618
      6484.96800,       -026.26193,        087.06051,        026.26193,        087.06051
      6485.02500,       -030.83757,        085.22569,        030.83757,        085.22569
      6485.08500,       -016.19002,        087.30531,        016.19002,        087.30531
      6485.15100,       -031.82746,        081.92072,        031.82746,        081.92072
      6485.21100,       -035.71622,        084.78167,        035.71622,        084.78167
      6485.27100,       -027.56562,        088.64377,        027.56562,        088.64377
      6485.32600,       -028.01300,        091.29736,        028.01300,        091.29736
      6485.38800,       -033.24608,        091.61030,        033.24608,        091.61030
      6485.44900,       -035.51583,        086.19839,        035.51583,        086.19839
      6485.50700,       -026.45068,        083.07937,        026.45068,        083.07937
      6485.56200,       -016.71081,       -097.81743,        016.71081,        097.81743
      6485.62300,       -022.52929,        078.05788,        022.52929,        078.05788
      6485.68000,       -021.15100,        076.53602,        021.15100,        076.53602
      6485.74300,       -015.79840,        079.53606,        015.79840,        079.53606
      6485.79800,       -020.37478,        078.94179,        020.37478,        078.94179
      6485.85400,       -017.69595,        068.17279,        017.69595,        068.17279
      6485.91500,       -021.78075,        083.84312,        021.78075,        083.84312
      6485.97300,       -026.86724,        082.37096,        026.86724,        082.37096
