       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
     341.9595000,       00.0530617,       00.2997636,       02.8752800,       00.0536353,       00.0622451,       02.9063600,      -00.1174678,       00.0886557,       02.9304800,      -00.1871518,      -00.2491740,       02.9068000,      -00.1875176,      -00.4684085,       02.9124800,       00.2458898,       00.0621560,       02.9022000,       00.2745046,      -00.2053163,       02.9690000,       00.3008930,      -00.4514951,       02.9705200,      -00.0414797,      -00.4075931,       02.8254000,      -00.0680980,      -00.8495049,       02.8956800,      -00.0705400,      -01.2278350,       02.9995200,       00.1450501,      -00.4056024,       02.8116000,       00.2210895,      -00.8289376,       02.9133200,       00.2061768,      -01.2382650,       03.0250010,       00.0278928,       00.3503823,       02.8999600,       00.1003735,       00.3462792,       02.8660000,      -00.0212510,       00.3458293,       03.0579590,       00.1991446,       00.3796529,       03.3570400
     342.0192000,       00.0530735,       00.2998303,       02.8759200,       00.0535297,       00.0621226,       02.9006400,      -00.1406721,       00.0890018,       02.9419200,      -00.1892791,      -00.2520062,       02.9398410,      -00.1877442,      -00.4689746,       02.9160000,       00.2471132,       00.0624653,       02.9166400,       00.2769084,      -00.2071142,       02.9950000,       00.2969547,      -00.4455856,       02.9316400,      -00.0418232,      -00.4109689,       02.8488010,      -00.0680642,      -00.8490825,       02.8942400,      -00.0712587,      -01.2403450,       03.0300800,       00.1453390,      -00.4064102,       02.8172000,       00.2217786,      -00.8315213,       02.9224000,       00.2083332,      -01.2512170,       03.0566400,       00.0278174,       00.3494351,       02.8921200,       00.1009717,       00.3483428,       02.8830800,      -00.0207999,       00.3384885,       02.9930480,       00.1516495,       00.3324349,       02.9395200
     342.0833000,       00.0755415,       00.3007561,       02.8848000,       00.0534485,       00.0620284,       02.8962400,      -00.1181284,       00.0631146,       02.9469590,      -00.1885889,      -00.2510872,       02.9291200,      -00.1855526,      -00.4857821,       02.8819600,       00.2470556,       00.0624507,       02.9159600,       00.2760098,      -00.2064421,       02.9852810,       00.2983039,      -00.4476101,       02.9449600,      -00.0415983,      -00.4306660,       02.8334800,      -00.0682909,      -00.8519107,       02.9038800,      -00.0698082,      -01.2150960,       02.9684000,       00.1451244,      -00.4058101,       02.8130400,       00.2180509,      -00.8175448,       02.8732800,       00.2090720,      -01.2556540,       03.0674800,       00.0277396,       00.3484588,       02.8840400,       00.1007419,       00.3475502,       02.8765200,      -00.0210011,       00.3417627,       03.0220000,       00.2029127,       00.3868365,       03.4205610
     342.1436000,       00.0751278,       00.2991089,       02.8690000,       00.0530934,       00.0616163,       02.8770000,      -00.1185629,       00.0894823,       02.9578000,      -00.1870128,      -00.2489888,       02.9046400,      -00.1836596,      -00.4808264,       02.8525600,       00.2487366,       00.0628756,       02.9358010,       00.2763537,      -00.2066993,       02.9890000,       00.2972262,      -00.4459929,       02.9343200,      -00.0413658,      -00.4282587,       02.8176410,      -00.0671131,      -00.8372186,       02.8538000,      -00.0696050,      -01.2115590,       02.9597600,       00.1445858,      -00.4043041,       02.8026010,       00.2217877,      -00.8315554,       02.9225200,       00.2062885,      -01.2389360,       03.0266400,       00.0278089,       00.3493288,       02.8912400,       00.1015236,       00.3502470,       02.8988400,      -00.0208996,       00.3401116,       03.0074000,       00.2089184,       00.3982859,       03.5218000
     342.2092000,       00.0753383,       00.2999471,       02.8770400,       00.0531931,       00.0617319,       02.8824000,      -00.1179616,       00.0890285,       02.9428000,      -00.1898379,      -00.2788037,       02.9485200,      -00.1796910,      -00.4704365,       02.7909200,       00.2480418,       00.0627000,       02.9276000,       00.2731806,      -00.2043260,       02.9546800,       00.3021855,      -00.4534345,       02.9832800,      -00.0415690,      -00.4303621,       02.8314800,      -00.0667378,      -00.8325365,       02.8378400,      -00.0440659,      -01.2286700,       03.0015600,       00.1445218,      -00.4257841,       02.8013600,       00.1959040,      -00.8178294,       02.8742800,       00.2055415,      -01.2344500,       03.0156800,       00.0279936,       00.3516486,       02.9104400,       00.1008764,       00.3480142,       02.8803600,      -00.0208466,       00.3392490,       02.9997730,       00.2025070,       00.3860630,       03.4137210
     342.2661000,       00.0528830,       00.2987544,       02.8656000,       00.0537467,       00.0881088,       02.9124000,      -00.1176971,       00.0888288,       02.9362000,      -00.1857225,      -00.2472710,       02.8846000,      -00.1856942,      -00.4638538,       02.8841600,       00.2468692,       00.0624036,       02.9137600,       00.2755808,      -00.2061212,       02.9806410,       00.3016547,      -00.4526381,       02.9780400,      -00.0407110,      -00.4214796,       02.7730400,      -00.0679842,      -00.8480852,       02.8908410,      -00.0709097,      -01.2342700,       03.0152400,       00.1450398,      -00.4055735,       02.8114000,       00.2232782,      -00.8371437,       02.9421610,       00.2084641,      -01.2520030,       03.0585600,       00.0278070,       00.3493046,       02.8910400,       00.1007293,       00.3475067,       02.8761600,      -00.0211730,       00.3445605,       03.0467400,       00.1927260,       00.3674164,       03.2488400
     342.3222000,       00.0528978,       00.2988378,       02.8664000,       00.0535887,       00.0621911,       02.9038400,      -00.1170685,       00.0883544,       02.9205200,      -00.1875871,      -00.2497535,       02.9135600,      -00.1842675,      -00.4602899,       02.8620000,       00.2467879,       00.0623830,       02.9128000,       00.2717568,      -00.2032610,       02.9392810,       00.3007310,      -00.4512520,       02.9689210,      -00.0411197,      -00.4257112,       02.8008800,      -00.0675139,      -00.8422177,       02.8708400,      -00.0712296,      -01.2398360,       03.0288390,       00.1461376,      -00.4305445,       02.8326800,       00.2195292,      -00.8230875,       02.8927600,       00.2059913,      -01.2371520,       03.0222800,       00.0278208,       00.3494786,       02.8924800,       00.1004576,       00.3465692,       02.8684010,      -00.0211679,       00.3444768,       03.0460000,       00.2094737,       00.3993445,       03.5311610
     342.3841000,       00.0531466,       00.3002431,       02.8798800,       00.0530417,       00.0615563,       02.8742000,      -00.1175111,       00.0886884,       02.9315600,      -00.1868505,      -00.2487727,       02.9021190,      -00.1834201,      -00.4801994,       02.8488400,       00.2477368,       00.0626229,       02.9240000,       00.2768862,      -00.2070976,       02.9947600,       00.3016709,      -00.4526623,       02.9782000,      -00.0415226,      -00.4298818,       02.8283200,      -00.0676832,      -00.8443300,       02.8780400,      -00.0710160,      -01.2361200,       03.0197600,       00.1457888,      -00.4076681,       02.8259200,       00.2197296,      -00.8238388,       02.8954000,       00.2017765,      -01.2118380,       02.9604400,       00.0278685,       00.3500778,       02.8974400,       00.1013051,       00.3271286,       02.8926000,      -00.0207875,       00.3382866,       02.9912630,       00.2097394,       00.3998510,       03.5356400
     342.4441000,       00.0534182,       00.3017778,       02.8946000,       00.0533333,       00.0874311,       02.8900000,      -00.1176602,       00.0888009,       02.9352800,      -00.1877004,      -00.2756644,       02.9153200,      -00.1632092,      -00.4856001,       02.8808800,       00.2463473,       00.0622717,       02.9076000,       00.2753108,      -00.2059193,       02.9777200,       00.2963995,      -00.4447526,       02.9261590,      -00.0413951,      -00.4285625,       02.8196400,      -00.0670953,      -00.8369958,       02.8530400,      -00.0707320,      -01.2311750,       03.0076800,       00.1441112,      -00.4245743,       02.7934010,       00.2201333,      -00.8253525,       02.9007200,       00.2083796,      -01.2514950,       03.0573210,       00.0278616,       00.3499908,       02.8967200,       00.1018472,       00.3513635,       02.9080800,      -00.0207483,       00.3376498,       02.9856320,       00.2098557,       00.4000728,       03.5376010
     342.4996000,       00.0752650,       00.2996552,       02.8742400,       00.0528018,       00.0612779,       02.8612000,      -00.1167687,       00.0881281,       02.9130390,      -00.1872059,      -00.2492459,       02.9076400,      -00.1877519,      -00.4689939,       02.9161200,       00.2465608,       00.0623256,       02.9101200,       00.2758989,      -00.2063591,       02.9840810,       00.2987132,      -00.4482242,       02.9490000,      -00.0419084,      -00.4118055,       02.8546000,      -00.0675524,      -00.8426988,       02.8724800,      -00.0697734,      -01.2144900,       02.9669200,       00.1458652,      -00.4078817,       02.8274000,       00.2194685,      -00.8228599,       02.8919600,       00.2065993,      -01.2408030,       03.0311990,       00.0276962,       00.3479127,       02.8795200,       00.1010459,       00.3485990,       02.8852000,      -00.0208490,       00.3392880,       03.0001180,       00.2018069,       00.3847284,       03.4019200
