       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    4032.6230000,       00.0277327,       00.3260792,       02.8833200,       00.0282171,       00.0887525,       02.9336800,      -00.1885605,       00.0886013,       02.9286800,      -00.1918442,      -00.2554213,       02.9796810,      -00.1908295,      -00.0576488,       02.9639210,       00.2235908,       00.0891337,       02.9462800,       00.2482180,      -00.1799460,       02.9296800,       00.2739128,      -00.4273856,       02.9626000,      -00.0871464,      -00.4238750,       02.7888000,      -00.0677961,      -00.8202651,       02.8828400,      -00.0441534,      -01.2311100,       03.0075200,       00.1189153,      -00.4227504,       02.7814000,       00.1487233,      -00.8202537,       02.8828000,       00.1295251,      -01.2401310,       03.0295600,       00.0054221,       00.3726149,       02.8738000,       00.0534728,       00.3500924,       02.8975600,      -00.0710366,       00.3416085,       03.0206370,       00.1025589,       00.3311774,       02.9284000
    4032.6810000,       00.0054299,       00.3254729,       02.8779590,       00.0278878,       00.0877167,       02.8994400,      -00.1681085,       00.0897715,       02.9673600,      -00.1913110,      -00.2547115,       02.9714000,      -00.1901496,      -00.1063738,       02.9533600,       00.2199724,       00.0876913,       02.8986000,       00.2495872,      -00.2037146,       02.9458400,       00.2707952,      -00.4451661,       02.9288800,      -00.0883276,      -00.4296204,       02.8266000,      -00.0901525,      -00.8208796,       02.8850000,      -00.0697489,      -01.2140650,       02.9658800,       00.1197790,      -00.4258207,       02.8016010,       00.1479721,      -00.8161108,       02.8682400,       00.1298243,      -01.2429970,       03.0365590,       00.0054451,       00.3741966,       02.8860000,       00.0534094,       00.3752496,       02.8941200,      -00.0705109,       00.3390802,       02.9982800,       00.1020532,       00.3295443,       02.9139600
    4032.7500000,       00.0054501,       00.3490194,       02.8886800,       00.0279916,       00.0880434,       02.9102400,      -00.1887177,       00.0886751,       02.9311200,      -00.2144211,      -00.2510289,       02.9284400,      -00.1896216,      -00.1060785,       02.9451600,       00.2235210,       00.0891059,       02.9453600,       00.2524374,      -00.2060409,       02.9794800,       00.2753552,      -00.4296362,       02.9782000,      -00.0886276,      -00.4310795,       02.8362000,      -00.0894776,      -00.8400350,       02.8634000,      -00.0450184,      -01.2552280,       03.0664400,       00.1199739,      -00.4265136,       02.8061600,       00.1487790,      -00.8205611,       02.8838800,       00.1279278,      -01.2248390,       02.9922000,      -00.0201891,       00.3766809,       02.9051600,       00.0277443,       00.3740048,       02.8845200,      -00.0706144,       00.3395778,       03.0026800,       00.1022703,       00.3302454,       02.9201600
    4032.8130000,       00.0275796,       00.3242787,       02.8674000,       00.0280124,       00.0881088,       02.9124000,      -00.1649110,       00.0880640,       02.9109200,      -00.2147111,      -00.2513684,       02.9324000,      -00.1896268,      -00.0572855,       02.9452400,       00.1988975,       00.0882842,       02.9182000,       00.2498855,      -00.1811548,       02.9493600,       00.2734469,      -00.4266587,       02.9575610,      -00.0886914,      -00.4313896,       02.8382400,      -00.0681846,      -00.8249655,       02.8993600,      -00.0699023,      -01.2167340,       02.9724000,       00.1195994,      -00.4251822,       02.7974000,       00.1518950,      -00.8377469,       02.9442800,       00.1283160,      -01.2285550,       03.0012800,       00.0054534,       00.3747672,       02.8904000,       00.0532632,       00.3487198,       02.8862000,      -00.0698106,       00.3357123,       02.9685010,       00.1023810,       00.3306029,       02.9233210
    4032.8700000,       00.0054647,       00.3275584,       02.8964000,       00.0282356,       00.0888106,       02.9356000,      -00.1900955,       00.0893225,       02.9525200,      -00.2160349,      -00.2529182,       02.9504800,      -00.1880017,      -00.3954386,       02.9199990,       00.1976979,       00.0877518,       02.9006000,       00.2522408,      -00.1828623,       02.9771600,       00.2737280,      -00.4270972,       02.9606010,      -00.0873089,      -00.4246654,       02.7940000,      -00.0678356,      -00.8207431,       02.8845200,      -00.0444294,      -01.2388050,       03.0263200,       00.1205058,      -00.4284045,       02.8186000,       00.1475367,      -00.8137092,       02.8597990,       00.1286649,      -01.2318960,       03.0094400,      -00.0201274,       00.3755296,       02.8962810,       00.0533481,       00.3492756,       02.8908000,      -00.0702108,       00.3376372,       02.9855210,       00.1020153,       00.3294221,       02.9128800
    4032.9270000,       00.0277643,       00.3264501,       02.8866000,       00.0279185,       00.0878135,       02.9026400,      -00.1662956,       00.0888034,       02.9353600,      -00.2188964,      -00.2562683,       02.9895610,      -00.2127166,      -00.4190993,       02.9051600,       00.1989029,       00.0882867,       02.9182800,       00.2502447,      -00.1814152,       02.9536000,       00.2701960,      -00.4215863,       02.9224000,      -00.0875527,      -00.4258510,       02.8018000,      -00.0897301,      -00.8170327,       02.8714800,      -00.0710208,      -01.2362020,       03.0199610,       00.1198166,      -00.4259544,       02.8024800,       00.1496395,      -00.8253069,       02.9005600,       00.1294943,      -01.2398370,       03.0288400,       00.0055125,       00.3788281,       02.9217200,       00.0762737,       00.3519289,       02.9127600,      -00.0705563,       00.3392983,       03.0002090,       00.1024076,       00.3306888,       02.9240810
    4032.9840000,       00.0054436,       00.3262918,       02.8852000,       00.0054643,       00.0876187,       02.8962010,      -00.1898559,       00.0892099,       02.9487990,      -00.2160671,      -00.2301406,       02.9509200,      -00.2156484,      -00.3988514,       02.9452000,       00.1990474,       00.0883508,       02.9204000,       00.2505293,      -00.1816216,       02.9569600,       00.2754033,      -00.4297112,       02.9787200,      -00.0889538,      -00.4326663,       02.8466400,      -00.0889588,      -00.8100104,       02.8468000,      -00.0705278,      -01.2276220,       02.9989990,       00.1184057,      -00.4209387,       02.7694810,       00.1497014,      -00.8256484,       02.9017600,       00.1309052,      -01.2533450,       03.0618400,       00.0054669,       00.3500924,       02.8975600,       00.0533924,       00.3495656,       02.8932000,      -00.0698374,       00.3358412,       02.9696400,       00.1018949,       00.3290331,       02.9094400
    4033.0410000,       00.0054190,       00.3248217,       02.8722010,       00.0054492,       00.0873766,       02.8882000,      -00.1893049,       00.0889510,       02.9402400,      -00.2164596,      -00.2305586,       02.9562800,      -00.2139349,      -00.3956824,       02.9217990,       00.2000098,       00.0887780,       02.9345200,       00.2520375,      -00.1827149,       02.9747600,       00.2697782,      -00.4209343,       02.9178800,      -00.0877939,      -00.4270243,       02.8095200,      -00.0916950,      -00.8349243,       02.9343600,      -00.0687076,      -01.1959390,       02.9215990,       00.1206083,      -00.4287691,       02.8209990,       00.1488966,      -00.8212098,       02.8861600,       00.1278868,      -01.2244460,       02.9912400,       00.0054443,       00.3741448,       02.8856000,       00.0540900,       00.3541327,       02.9310000,      -00.0701779,       00.3374788,       02.9841200,       00.1024482,       00.3308199,       02.9252400
    4033.0990000,       00.0054367,       00.3258801,       02.8815600,       00.0054801,       00.0878716,       02.9045600,      -00.1881588,       00.0625895,       02.9224400,      -00.2152823,      -00.2293046,       02.9402010,      -00.2125350,      -00.4187416,       02.9026800,       00.1989220,       00.0882951,       02.9185600,       00.2534507,      -00.1837394,       02.9914400,       00.2695082,      -00.4205132,       02.9149610,      -00.0871839,      -00.4240574,       02.7900000,      -00.0895713,      -00.8409153,       02.8664000,      -00.0690039,      -01.2010970,       02.9342010,       00.1195823,      -00.4251215,       02.7970000,       00.1482569,      -00.8176816,       02.8737600,       00.1305700,      -01.2501360,       03.0540000,      -00.0199870,       00.3729104,       02.8760800,       00.0279181,       00.3763490,       02.9026000,      -00.0699248,       00.3362619,       02.9733600,       00.1029063,       00.3322992,       02.9383200
    4033.1650000,       00.0054175,       00.3247311,       02.8714000,       00.0054993,       00.0881790,       02.9147210,      -00.1883880,       00.0885202,       02.9260000,      -00.2362726,      -00.2018365,       02.9186800,      -00.2339671,      -00.3211732,       02.8902000,       00.1989357,       00.0883012,       02.9187600,       00.2532677,      -00.1836068,       02.9892800,       00.2682729,      -00.4185857,       02.9015990,      -00.0878776,      -00.4274317,       02.8122000,      -00.0893588,      -00.8389201,       02.8596000,      -00.0702136,      -01.2221530,       02.9856400,       00.1200269,      -00.4267020,       02.8074000,       00.1483869,      -00.8438137,       02.8762800,       00.1312763,      -01.2568990,       03.0705200,      -00.0201499,       00.3759496,       02.8995200,       00.0534131,       00.3497009,       02.8943200,      -00.0702541,       00.3378452,       02.9873600,       00.1016847,       00.3283545,       02.9034400
