       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    3742.8970000,       00.0270560,       00.3398707,       02.8129600,       00.0272426,       00.0856873,       02.8323600,      -00.1637259,       00.0874311,       02.8900000,      -00.1886791,      -00.2285497,       02.9305200,      -00.1839841,      -00.4343320,       02.8575990,       00.2192591,       00.0874069,       02.8892000,       00.2505802,      -00.2045251,       02.9575600,       00.2960025,      -00.4215633,       02.9222400,      -00.0660831,      -00.4270973,       02.8100000,      -00.0681385,      -00.8500096,       02.8974000,      -00.0694253,      -01.2084320,       02.9521200,       00.1450006,      -00.4271946,       02.8106400,       00.1931532,      -00.8063456,       02.8339200,       00.1767377,      -01.2195660,       02.9793200,       00.0053169,       00.3653850,       02.8180400,       00.0517706,       00.3637357,       02.8053200,      -00.0427147,       00.3515375,       02.9095210,       00.1223835,       00.3458588,       02.8625200
    3742.9600000,       00.0269936,       00.3173892,       02.8064800,       00.0272314,       00.0856522,       02.8312000,      -00.1651603,       00.0881971,       02.9153200,      -00.1878652,      -00.2501238,       02.9178800,      -00.1850993,      -00.4623677,       02.8749200,       00.2192044,       00.0873851,       02.8884800,       00.2707545,      -00.2025114,       02.9284400,       00.2992195,      -00.4261449,       02.9540000,      -00.0659768,      -00.4264103,       02.8054800,      -00.0664029,      -00.8283588,       02.8236000,      -00.0436137,      -01.2160620,       02.9707610,       00.1438223,      -00.4237231,       02.7878000,       00.1935703,      -00.8080869,       02.8400400,       00.1786692,      -01.2328940,       03.0118800,       00.0053433,       00.3672054,       02.8320800,       00.0736739,       00.3647939,       02.8134810,      -00.0426013,       00.3281691,       02.9018000,       00.1226349,       00.3243918,       02.8684000
    3743.0280000,       00.0272326,       00.3201984,       02.8313200,       00.0273334,       00.0859729,       02.8418000,      -00.1387537,       00.0877881,       02.9018000,      -00.1878137,      -00.2500552,       02.9170800,      -00.1857354,      -00.4384663,       02.8848000,       00.2187673,       00.0617388,       02.8827200,       00.2713278,      -00.2029402,       02.9346400,       00.2962618,      -00.4219325,       02.9247990,      -00.0660756,      -00.4270487,       02.8096800,      -00.0676757,      -00.8664854,       02.8777200,      -00.0698693,      -01.2161600,       02.9710000,       00.1451038,      -00.4274986,       02.8126400,       00.1952770,      -00.8152118,       02.8650810,       00.1774543,      -01.2245110,       02.9914000,       00.0053710,       00.3691037,       02.8467200,       00.0740489,       00.3666505,       02.8278000,      -00.0428891,       00.3303857,       02.9214000,       00.1237089,       00.3272327,       02.8935200
    3743.0860000,       00.0274622,       00.3449743,       02.8552000,       00.0275834,       00.0867595,       02.8678000,      -00.1387537,       00.0877881,       02.9018000,      -00.1859054,      -00.2251899,       02.8874400,      -00.1854598,      -00.4155447,       02.8805200,       00.2211927,       00.0881777,       02.9146800,       00.2512512,      -00.1821449,       02.9654800,       00.2973518,      -00.4234849,       02.9355600,      -00.0652562,      -00.4217533,       02.7748400,      -00.0686624,      -00.8565458,       02.9196800,      -00.0435016,      -01.2129350,       02.9631200,       00.1454009,      -00.4283741,       02.8184000,       00.1953587,      -00.8155531,       02.8662800,       00.1744597,      -01.2038470,       02.9409200,       00.0053745,       00.3693474,       02.8486000,       00.0744260,       00.3685176,       02.8422000,      -00.0432185,       00.3556840,       02.9438400,       00.1236233,       00.3270065,       02.8915200
    3743.1470000,       00.0269925,       00.3173757,       02.8063600,       00.0275026,       00.0865053,       02.8594000,      -00.1378318,       00.0872048,       02.8825200,      -00.1869716,      -00.2264814,       02.9040000,      -00.1833609,      -00.4328609,       02.8479200,       00.2217634,       00.0884052,       02.9222000,       00.2754366,      -00.2060133,       02.9790800,       00.2976030,      -00.4238426,       02.9380400,      -00.0660473,      -00.4268663,       02.8084800,      -00.0674951,      -00.8419830,       02.8700400,      -00.0439314,      -01.2249210,       02.9924000,       00.1449552,      -00.4270609,       02.8097600,       00.1958195,      -00.8174767,       02.8730400,       00.1747943,      -01.2061560,       02.9465600,       00.0053376,       00.3668113,       02.8290400,       00.0736111,       00.3644826,       02.8110800,      -00.0435914,       00.3587530,       02.9692400,       00.1231582,       00.3257761,       02.8806400
    3743.2060000,       00.0269794,       00.3172219,       02.8050000,       00.0274041,       00.0861956,       02.8491600,      -00.1390043,       00.0879466,       02.9070400,      -00.1893100,      -00.2520473,       02.9403200,      -00.1840485,      -00.4344841,       02.8586000,       00.2195627,       00.0875279,       02.8932010,       00.2731806,      -00.2043260,       02.9546800,       00.2950990,      -00.4428012,       02.9133210,      -00.0653588,      -00.4224159,       02.7792000,      -00.0668657,      -00.8341324,       02.8432800,      -00.0432297,      -01.2053540,       02.9446000,       00.1451574,      -00.4276567,       02.8136800,       00.1708933,      -00.8451397,       02.8808000,       00.1761919,      -01.2158000,       02.9701200,       00.0053550,       00.3680093,       02.8382800,       00.0739127,       00.3659763,       02.8226000,      -00.0435098,       00.3580812,       02.9636800,       00.1234130,       00.3264501,       02.8866000
    3743.2620000,       00.0270775,       00.3183753,       02.8152000,       00.0276835,       00.0870741,       02.8782000,      -00.1394480,       00.0882274,       02.9163200,      -00.1864977,      -00.2259074,       02.8966400,      -00.1842417,      -00.4349401,       02.8616000,       00.2211320,       00.0881535,       02.9138800,       00.2514750,      -00.2052555,       02.9681210,       00.2957554,      -00.4212112,       02.9198000,      -00.0655234,      -00.4234799,       02.7862000,      -00.0670388,      -00.8362917,       02.8506400,      -00.0691733,      -01.2040440,       02.9414010,       00.1437190,      -00.4234190,       02.7858000,       00.1949471,      -00.8138346,       02.8602400,       00.1757885,      -01.2130170,       02.9633200,       00.0053633,       00.3685798,       02.8426800,       00.0739075,       00.3659503,       02.8224000,      -00.0435203,       00.3581682,       02.9644000,       00.1234216,       00.3264727,       02.8868000
    3743.3180000,       00.0272391,       00.3202753,       02.8320000,       00.0276304,       00.0869071,       02.8726800,      -00.1402418,       00.0887296,       02.9329200,      -00.1894903,      -00.2295323,       02.9431200,      -00.1855422,      -00.4157293,       02.8818000,       00.2205492,       00.0879212,       02.9062000,       00.2529864,      -00.2064891,       02.9859600,       00.2992601,      -00.4490450,       02.9544000,      -00.0658413,      -00.4255348,       02.7997200,      -00.0678394,      -00.8685812,       02.8846800,      -00.0436942,      -01.2183050,       02.9762400,       00.1446952,      -00.4262948,       02.8047200,       00.1946444,      -00.8378054,       02.8558000,       00.1730882,      -01.1943830,       02.9178000,       00.0053732,       00.3692593,       02.8479200,       00.0740175,       00.3664950,       02.8266000,      -00.0438862,       00.3611791,       02.9893200,       00.1241330,       00.3283545,       02.9034400
    3743.3770000,       00.0271333,       00.3190313,       02.8210000,       00.0275623,       00.0866929,       02.8656000,      -00.1382278,       00.0874553,       02.8908000,      -00.1864127,      -00.2258044,       02.8953200,      -00.1851328,      -00.4148119,       02.8754400,       00.2197842,       00.0876162,       02.8961200,       00.2533050,      -00.2067491,       02.9897200,       00.2973112,      -00.4461206,       02.9351600,      -00.0658620,      -00.4256686,       02.8006000,      -00.0678045,      -00.8458436,       02.8832000,      -00.0432156,      -01.2049610,       02.9436400,       00.1472705,      -00.4338822,       02.8546400,       00.1971309,      -00.8229511,       02.8922800,       00.1757173,      -01.2125260,       02.9621200,       00.0053907,       00.3704625,       02.8572000,       00.0750921,       00.3718161,       02.8676400,      -00.0438539,       00.3609133,       02.9871200,       00.1245622,       00.3294900,       02.9134800
    3743.4380000,       00.0273030,       00.3210262,       02.8386400,       00.0277142,       00.0871709,       02.8814000,      -00.1398745,       00.0884972,       02.9252400,      -00.1901547,      -00.2303372,       02.9534400,      -00.1837240,      -00.4337181,       02.8535600,       00.2207282,       00.0879926,       02.9085600,       00.2516342,      -00.1824226,       02.9700010,       00.2980568,      -00.4244889,       02.9425200,      -00.0661424,      -00.4274803,       02.8125200,      -00.0678139,      -00.8459610,       02.8836000,      -00.0437318,      -01.2193530,       02.9788000,       00.1451244,      -00.4275594,       02.8130400,       00.1981423,      -00.8271735,       02.9071200,       00.1773926,      -01.2240850,       02.9903600,       00.0054333,       00.3733876,       02.8797600,       00.0751644,       00.3721740,       02.8704000,      -00.0433818,       00.3570277,       02.9549610,       00.1241997,       00.3285310,       02.9050000
