       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    7103.9600000,       00.0277015,       00.3257127,       02.8800800,       00.0532042,       00.0617448,       02.8830000,      -00.1395551,       00.0882951,       02.9185600,      -00.1893718,      -00.2293888,       02.9412800,      -00.1760416,      -00.3967909,       03.1073920,       00.2417383,       00.0611066,       02.8532000,       00.2728699,      -00.2040936,       02.9513200,       00.3007106,      -00.4512215,       02.9687200,      -00.0662345,      -00.4280761,       02.8164400,      -00.0670614,      -00.8365731,       02.8516000,      -00.0446849,      -01.2459280,       03.0437200,       00.1463089,      -00.4310490,       02.8359990,       00.1972563,      -00.8234746,       02.8941200,       00.2061849,      -01.2383140,       03.0251200,       00.0054948,       00.3776146,       02.9123610,       00.0748921,       00.3708255,       02.8600000,      -00.0465233,       00.3828822,       03.1689470,       00.1521695,       00.3335749,       02.9496000
    7104.0330000,       00.0276473,       00.3472989,       02.8744400,       00.0531230,       00.0870862,       02.8786000,      -00.1370151,       00.0866881,       02.8654400,      -00.2155986,      -00.2296415,       02.9445200,      -00.1430987,      -00.3325598,       02.9926670,       00.2478181,       00.0626434,       02.9249600,       00.2736910,      -00.2047077,       02.9602000,       00.2972748,      -00.4460659,       02.9348000,      -00.0661753,      -00.4276931,       02.8139200,      -00.0682486,      -00.8513826,       02.9020800,      -00.0439972,      -01.2267540,       02.9968800,       00.1453927,      -00.4283498,       02.8182400,       00.1977006,      -00.8253295,       02.9006400,       00.2065638,      -01.2405900,       03.0306800,       00.0054194,       00.3724332,       02.8724000,       00.0747716,       00.3702291,       02.8554000,      -00.0455117,       00.3745566,       03.1000400,       00.1530507,       00.3355065,       02.9666800
    7104.0930000,       00.0528277,       00.3458684,       02.8626000,       00.0531613,       00.0616951,       02.8806800,      -00.1381570,       00.0874105,       02.8893200,      -00.2396693,      -00.2047381,       02.9606400,      -00.2625903,      -00.2765381,       02.9245600,       00.2451984,       00.0619812,       02.8940400,       00.2767457,      -00.2069925,       02.9932400,       00.2985713,      -00.4252217,       02.9476000,      -00.0661979,      -00.4278391,       02.8148800,      -00.0683379,      -00.8524975,       02.9058800,      -00.0442280,      -01.2331890,       03.0126000,       00.1475367,      -00.4346665,       02.8598000,       00.2019646,      -00.8431302,       02.9632000,       00.1784461,      -01.1549370,       03.0081200,       00.0275219,       00.3710070,       02.8614000,       00.1009465,       00.3737247,       02.8823600,      -00.0437620,       00.3601566,       02.9808570,       00.1536821,       00.3368907,       02.9789200
    7104.1500000,       00.0274911,       00.3453368,       02.8582000,       00.0530573,       00.0869785,       02.8750400,      -00.1397388,       00.0884113,       02.9224000,      -00.2632943,      -00.1542021,       02.9324000,      -00.3551750,      -00.3434240,       02.8894000,       00.2443681,       00.0617714,       02.8842400,       00.2751925,      -00.2058308,       02.9764400,       00.2998679,      -00.4499570,       02.9604010,      -00.0659777,      -00.4264164,       02.8055200,      -00.0680651,      -00.8490944,       02.8942800,      -00.0443660,      -01.2370370,       03.0220000,       00.1464224,      -00.4313835,       02.8382000,       00.1972426,      -00.8234177,       02.8939200,       00.2076298,      -01.2469920,       03.0463200,       00.0272487,       00.3673247,       02.8330000,       00.0749392,       00.3710589,       02.8618000,      -00.0440870,       00.3628320,       03.0030000,       00.1522933,       00.3338463,       02.9520000
    7104.2070000,       00.0273564,       00.3436452,       02.8442000,       00.0533053,       00.0873851,       02.8884800,      -00.1384190,       00.0875763,       02.8948000,      -00.2803493,      -00.1511731,       02.8748000,      -00.3812357,      -00.3468090,       02.9178800,       00.2451781,       00.0619761,       02.8938000,       00.2723227,      -00.2036843,       02.9454010,       00.2960795,      -00.4442724,       02.9230000,      -00.0666503,      -00.4307633,       02.8341200,      -00.0676625,      -00.8440719,       02.8771600,      -00.0439132,      -01.2244130,       02.9911600,       00.1471900,      -00.4336451,       02.8530800,       00.2011931,      -00.8399093,       02.9518800,       00.2046254,      -01.2289480,       03.0022400,       00.0054458,       00.3742434,       02.8863600,       00.0752974,       00.3728327,       02.8754800,      -00.0461677,       00.3799559,       03.1447270,       00.1517052,       00.3325571,       02.9406000
    7104.2660000,       00.0275854,       00.3465208,       02.8680000,       00.0529458,       00.0867958,       02.8690000,      -00.1172882,       00.0885202,       02.9260000,      -00.2636248,      -00.0830509,       02.9360810,      -00.3782986,      -00.2961669,       02.8954000,       00.2432531,       00.0614895,       02.8710800,       00.2757620,      -00.2062567,       02.9826000,       00.2975260,      -00.4464428,       02.9372800,      -00.0670896,      -00.4115458,       02.8528000,      -00.0684339,      -00.8536943,       02.9099600,      -00.0441798,      -01.2318460,       03.0093200,       00.1450233,      -00.4055273,       02.8110800,       00.1959640,      -00.8180798,       02.8751600,       00.2059668,      -01.2370040,       03.0219200,       00.0054311,       00.3732372,       02.8786000,       00.0747769,       00.3702550,       02.8556000,      -00.0437095,       00.3597251,       02.9772860,       00.1529330,       00.3352486,       02.9644000
    7104.3240000,       00.0274545,       00.3448776,       02.8544000,       00.0531820,       00.0871830,       02.8818000,      -00.1160215,       00.0875642,       02.8944000,      -00.2629531,      -00.0828393,       02.9286000,      -00.3790720,      -00.2967725,       02.9013200,       00.2501532,       00.0632337,       02.9525200,       00.2717864,      -00.2032832,       02.9396000,       00.2988671,      -00.4484552,       02.9505200,      -00.0664641,      -00.4077085,       02.8262000,      -00.0664086,      -00.8284294,       02.8238400,      -00.0700744,      -01.2197300,       02.9797200,       00.1456589,      -00.4291340,       02.8234000,       00.1992846,      -00.8319424,       02.9238800,       00.2054979,      -01.2341880,       03.0150400,       00.0274045,       00.3694252,       02.8492000,       00.0751959,       00.3723297,       02.8716010,      -00.0506764,       00.4170614,       03.4518330,       00.1519528,       00.3330999,       02.9454000
    7104.3920000,       00.0274584,       00.3449260,       02.8548000,       00.0530100,       00.0869011,       02.8724800,      -00.1399051,       00.0885166,       02.9258800,      -00.2618182,      -00.1307925,       02.9159600,      -00.3746455,      -00.3408139,       02.8674400,       00.2446257,       00.0618365,       02.8872800,       00.2733988,      -00.2044892,       02.9570400,       00.3008282,      -00.4513978,       02.9698800,      -00.0664537,      -00.4294927,       02.8257600,      -00.0676653,      -00.8441070,       02.8772800,      -00.0441005,      -01.2296360,       03.0039200,       00.1461583,      -00.4306054,       02.8330810,       00.1966892,      -00.8211073,       02.8858000,       00.2075808,      -01.2466980,       03.0456000,       00.0054512,       00.3746168,       02.8892400,       00.0749549,       00.3711367,       02.8624000,      -00.0439769,       00.3619258,       02.9955000,       00.1514266,       00.3546402,       02.9352000
    7104.4470000,       00.0275757,       00.3464000,       02.8670000,       00.0527465,       00.0864690,       02.8582000,      -00.1385376,       00.0876513,       02.8972800,      -00.2603385,      -00.1780911,       02.8994800,      -00.3318982,      -00.3457725,       02.9091600,       00.2445003,       00.0618048,       02.8858000,       00.2744306,      -00.2052609,       02.9682000,       00.3009457,      -00.4515742,       02.9710410,      -00.0664688,      -00.4295900,       02.8264010,      -00.0678582,      -00.8465127,       02.8854800,      -00.0706604,      -01.2299310,       03.0046400,       00.1454525,      -00.4285260,       02.8194000,       00.1972344,      -00.8233835,       02.8938000,       00.2087749,      -01.2538690,       03.0631200,       00.0054544,       00.3748398,       02.8909600,       00.0751592,       00.3721481,       02.8702000,      -00.0488143,       00.4017371,       03.3250010,       00.1514390,       00.3319735,       02.9354400
    7104.5030000,       00.0527539,       00.3453850,       02.8586000,       00.0531252,       00.0616531,       02.8787200,      -00.1379313,       00.0872677,       02.8846000,      -00.2390639,      -00.2042209,       02.9531610,      -00.2594334,      -00.2732135,       02.8894000,       00.2439581,       00.0616677,       02.8794000,       00.2754550,      -00.2060271,       02.9792800,       00.3010023,      -00.4516591,       02.9716000,      -00.0661762,      -00.4276992,       02.8139600,      -00.0680444,      -00.8488361,       02.8934000,      -00.0439279,      -01.2248220,       02.9921600,       00.1450769,      -00.4274196,       02.8121210,       00.1965202,      -00.8204017,       02.8833200,       00.2066538,      -01.2411300,       03.0320000,       00.0273280,       00.3683931,       02.8412400,       00.1009759,       00.3738337,       02.8832000,      -00.0438228,       00.3606572,       02.9850000,       00.1506342,       00.3302093,       02.9198400
