       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    2734.0570000,       00.0275757,       00.3464000,       02.8670000,       00.0273768,       00.0861096,       02.8463200,      -00.1398114,       00.0884573,       02.9239200,      -00.1893512,      -00.2293639,       02.9409600,      -00.1891889,      -00.4239003,       02.9384400,       00.2489772,       00.0889026,       02.9386400,       00.2508954,      -00.2047824,       02.9612800,       00.2988508,      -00.4484308,       02.9503600,      -00.0665017,      -00.4298027,       02.8278000,      -00.0680416,      -00.8488009,       02.8932800,      -00.0705335,      -01.2277200,       02.9992400,       00.1453328,      -00.4281734,       02.8170800,       00.1977824,      -00.8256711,       02.9018400,       00.1756130,      -01.2118050,       02.9603610,       00.0054715,       00.3760119,       02.9000000,       00.0755520,       00.3740929,       02.8852000,      -00.0441930,       00.3637040,       03.0102180,       00.1245263,       00.3293950,       02.9126400
    2734.1210000,       00.0274007,       00.3221753,       02.8488010,       00.0276219,       00.0868805,       02.8718000,      -00.1402514,       00.0887356,       02.9331200,      -00.1878858,      -00.2275888,       02.9182000,      -00.1883751,      -00.4220768,       02.9258000,       00.2203093,       00.0878256,       02.9030400,       00.2781844,      -00.2080685,       03.0088000,       00.2980203,      -00.4471846,       02.9421600,      -00.0669250,      -00.4325386,       02.8458000,      -00.0682692,      -00.8740852,       02.9029600,      -00.0696981,      -01.2131810,       02.9637200,       00.1456382,      -00.4290732,       02.8230000,       00.1986930,      -00.8552317,       02.9152000,       00.1779858,      -01.2281790,       03.0003600,       00.0054058,       00.3714997,       02.8652000,       00.0748083,       00.3704106,       02.8568000,      -00.0450107,       00.3704334,       03.0659130,       00.1244066,       00.3290784,       02.9098400
    2734.1820000,       00.0277042,       00.3257443,       02.8803590,       00.0277112,       00.0871612,       02.8810800,      -00.1385357,       00.0876501,       02.8972410,      -00.1906518,      -00.2309392,       02.9611600,      -00.1871905,      -00.4419013,       02.9074000,       00.2214811,       00.0882927,       02.9184800,       00.2541556,      -00.2074434,       02.9997600,       00.2988184,      -00.4483822,       02.9500400,      -00.0659580,      -00.4262888,       02.8046810,      -00.0681827,      -00.8505611,       02.8992800,      -00.0435556,      -01.2144410,       02.9668000,       00.1475573,      -00.4347273,       02.8602000,       00.2001025,      -00.8353567,       02.9358800,       00.1776868,      -01.2261160,       02.9953200,       00.0054395,       00.3738129,       02.8830400,       00.0753561,       00.3731231,       02.8777200,      -00.0442756,       00.3643836,       03.0158420,       00.1533375,       00.3361353,       02.9722400
    2734.2430000,       00.0274488,       00.3448052,       02.8538000,       00.0277854,       00.0873948,       02.8888000,      -00.1390751,       00.0879914,       02.9085200,      -00.1890911,      -00.2290488,       02.9369200,      -00.1867604,      -00.4184588,       02.9007200,       00.2476589,       00.0884319,       02.9230800,       00.2795528,      -00.2090921,       03.0236010,       00.2970803,      -00.4457742,       02.9328810,      -00.0670586,      -00.4334019,       02.8514800,      -00.0677556,      -00.8452335,       02.8811200,      -00.0698694,      -01.2161610,       02.9710010,       00.1467113,      -00.4322347,       02.8438000,       00.1961875,      -00.8444473,       02.8784400,       00.2083932,      -01.2515770,       03.0575200,       00.0054153,       00.3721481,       02.8702000,       00.0742301,       00.3675478,       02.8347200,      -00.0436466,       00.3592073,       02.9730000,       00.1247623,       00.3300192,       02.9181600
    2734.3100000,       00.0275296,       00.3236906,       02.8621990,       00.0274218,       00.0862512,       02.8510000,      -00.1410279,       00.0892269,       02.9493600,      -00.1892791,      -00.2292766,       02.9398410,      -00.1867552,      -00.4184473,       02.9006400,       00.2205644,       00.0879272,       02.9064000,       00.2520476,      -00.2057229,       02.9748800,       00.2967521,      -00.4452817,       02.9296400,      -00.0667717,      -00.4315476,       02.8392800,      -00.0688205,      -00.8585173,       02.9264000,      -00.0441469,      -01.2309290,       03.0070800,       00.1467711,      -00.4324110,       02.8449600,       00.1981232,      -00.8270939,       02.9068400,       00.2102716,      -01.2628580,       03.0850800,       00.0054817,       00.3767120,       02.9054000,       00.0757091,       00.3748709,       02.8912000,      -00.0437151,       00.3597711,       02.9776670,       00.1586987,       00.3478877,       03.0761600
    2734.3710000,       00.0276027,       00.3467383,       02.8698000,       00.0279716,       00.0879805,       02.9081600,      -00.1411140,       00.0892814,       02.9511600,      -00.1891813,      -00.2291580,       02.9383200,      -00.1882103,      -00.4217075,       02.9232400,       00.2203731,       00.0878510,       02.9038800,       00.2777257,      -00.2077255,       03.0038390,       00.3001100,      -00.4764997,       02.9627900,      -00.0660520,      -00.4268966,       02.8086800,      -00.0683972,      -00.8532367,       02.9084000,      -00.0704347,      -01.2260010,       02.9950400,       00.1463398,      -00.4311403,       02.8366000,       00.1944264,      -00.8116609,       02.8526010,       00.2062340,      -01.2386090,       03.0258400,       00.0054604,       00.3752495,       02.8941200,       00.0754839,       00.3737558,       02.8826000,      -00.0450125,       00.3704487,       03.0660400,       00.1252412,       00.3312859,       02.9293600
    2734.4310000,       00.0276842,       00.3477629,       02.8782800,       00.0275719,       00.0867232,       02.8666000,      -00.1387556,       00.0877893,       02.9018390,      -00.1875510,      -00.2271833,       02.9130000,      -00.1891710,      -00.4238600,       02.9381600,       00.2194685,       00.0874904,       02.8919600,       00.2765571,      -00.2068515,       02.9912000,       00.2965657,      -00.4450019,       02.9278000,      -00.0664048,      -00.4291765,       02.8236800,      -00.0671978,      -00.8382747,       02.8574000,      -00.0703162,      -01.2239380,       02.9900000,       00.1458033,      -00.4295596,       02.8262000,       00.1984095,      -00.8540112,       02.9110400,       00.1782800,      -01.2302090,       03.0053200,       00.0054721,       00.3984775,       02.9003200,       00.0754148,       00.3734135,       02.8799600,      -00.0442625,       00.3642758,       03.0149500,       00.1827396,       00.4279751,       03.5421610
    2734.4860000,       00.0276219,       00.3469801,       02.8718010,       00.0276623,       00.0870076,       02.8760000,      -00.1393638,       00.0881741,       02.9145600,      -00.1921249,      -00.2327237,       02.9840410,      -00.1890190,      -00.4235195,       02.9358000,       00.2209104,       00.0880652,       02.9109600,       00.2520883,      -00.2057561,       02.9753600,       00.2965738,      -00.4450141,       02.9278800,      -00.0666927,      -00.4310370,       02.8359200,      -00.0684555,      -00.8764699,       02.9108800,      -00.0713133,      -01.2412940,       03.0324000,       00.1461459,      -00.4305688,       02.8328400,       00.1990175,      -00.8566281,       02.9199600,       00.2056287,      -01.2349740,       03.0169590,       00.0054606,       00.3976367,       02.8942000,       00.0758065,       00.3753532,       02.8949200,      -00.0439280,       00.3615230,       02.9921670,       00.1864933,       00.4367661,       03.6149210
    2734.5440000,       00.0277873,       00.3490582,       02.8890010,       00.0277777,       00.0873706,       02.8880000,      -00.1379160,       00.0872581,       02.8842800,      -00.1895418,      -00.2295947,       02.9439200,      -00.1874995,      -00.4201148,       02.9122000,       00.2216267,       00.0883508,       02.9203990,       00.2535591,      -00.1838181,       02.9927200,       00.3014967,      -00.4524010,       02.9764800,      -00.0670708,      -00.4334810,       02.8520000,      -00.0675957,      -00.8432387,       02.8743200,      -00.0695947,      -01.2113790,       02.9593200,       00.1454112,      -00.4284045,       02.8186000,       00.1962148,      -00.8445646,       02.8788400,       00.1818132,      -01.2545900,       03.0648800,       00.0054643,       00.3755192,       02.8962000,       00.0758096,       00.3753688,       02.8950400,      -00.0448805,       00.3693619,       03.0570460,       00.1249641,       00.3305531,       02.9228800
    2734.6000000,       00.0275257,       00.3457717,       02.8618000,       00.0277681,       00.0873403,       02.8870000,      -00.1388608,       00.0878558,       02.9040400,      -00.1894980,      -00.2295417,       02.9432400,      -00.1870437,      -00.4190935,       02.9051200,       00.2218241,       00.0884294,       02.9230000,       00.2529322,      -00.2064449,       02.9853210,       00.2977408,      -00.4467651,       02.9394000,      -00.0663089,      -00.4285564,       02.8196000,      -00.0694338,      -00.8889958,       02.9524800,      -00.0441234,      -01.2302750,       03.0054800,       00.1457847,      -00.4295049,       02.8258400,       00.1983141,      -00.8278906,       02.9096400,       00.1816661,      -01.2535750,       03.0624010,       00.0054089,       00.3717073,       02.8668000,       00.0754409,       00.3735431,       02.8809600,      -00.0441528,       00.3633732,       03.0074800,       00.1252412,       00.3312859,       02.9293600
    2734.6650000,       00.0276535,       00.3473763,       02.8750800,       00.0534736,       00.0876610,       02.8976000,      -00.1405555,       00.0889280,       02.9394800,      -00.1907497,      -00.2310579,       02.9626810,      -00.1868891,      -00.4187472,       02.9027190,       00.2508005,       00.0895536,       02.9601600,       00.2506548,      -00.2045860,       02.9584400,       00.2964036,      -00.4447587,       02.9262000,      -00.0666466,      -00.4307391,       02.8339610,      -00.0673963,      -00.8407509,       02.8658400,      -00.0436889,      -01.2181580,       02.9758800,       00.1462490,      -00.4308727,       02.8348400,       00.1950125,      -00.8141076,       02.8612000,       00.2062231,      -01.2385430,       03.0256800,       00.0054630,       00.3978126,       02.8954800,       00.0754441,       00.3735587,       02.8810800,      -00.0448459,       00.3690770,       03.0546880,       00.1249299,       00.3530549,       02.9220800
    2734.7220000,       00.0274872,       00.3452884,       02.8578000,       00.0536640,       00.0879732,       02.9079200,      -00.1404560,       00.0888651,       02.9374010,      -00.2187295,      -00.2329764,       02.9872810,      -00.1457349,      -00.3622508,       03.0478000,       00.2214477,       00.0882794,       02.9180400,       00.2541894,      -00.2074710,       03.0001600,       00.2986361,      -00.4481087,       02.9482400,      -00.0662994,      -00.4284956,       02.8192000,      -00.0680341,      -00.8487071,       02.8929600,      -00.0701167,      -01.2204670,       02.9815200,       00.1463336,      -00.4311221,       02.8364800,       00.1976243,      -00.8250111,       02.8995200,       00.2115884,      -01.2707670,       03.1044000,       00.0054535,       00.3747723,       02.8904400,       00.0751330,       00.3720184,       02.8692000,      -00.0441010,       00.3629470,       03.0039530,       00.1250359,       00.3307431,       02.9245600
    2734.7790000,       00.0276354,       00.3471492,       02.8732000,       00.0529606,       00.0868200,       02.8698000,      -00.1393333,       00.0881548,       02.9139210,      -00.2395334,      -00.1817445,       02.9589610,      -00.2189960,      -00.3059376,       02.9909200,       00.2496651,       00.0891483,       02.9467600,       00.2754255,      -00.2060050,       02.9789600,       00.2969345,      -00.4455552,       02.9314400,      -00.0663700,      -00.4289516,       02.8222000,      -00.0677284,      -00.8448933,       02.8799600,      -00.0699117,      -01.2168970,       02.9728000,       00.1465710,      -00.4318212,       02.8410800,       00.1994809,      -00.8586228,       02.9267600,       00.1774377,      -01.2243970,       02.9911200,       00.0054547,       00.3748605,       02.8911200,       00.0754504,       00.3735899,       02.8813200,      -00.0445028,       00.3662537,       03.0313200,       00.1252138,       00.3312135,       02.9287200
