       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    2530.9900000,       00.0276527,       00.3251382,       02.8750000,       00.0278854,       00.0877094,       02.8991990,      -00.1646436,       00.0879212,       02.9062000,      -00.1901907,      -00.2303808,       02.9540000,      -00.1853980,      -00.4631140,       02.8795600,       00.2227651,       00.0888046,       02.9354000,       00.2512750,      -00.1821621,       02.9657600,       00.3002163,      -00.4504798,       02.9638400,      -00.0666089,      -00.4304958,       02.8323600,      -00.0691497,      -00.8626245,       02.9404000,      -00.0700829,      -01.2198770,       02.9800800,       00.1480588,      -00.4362046,       02.8699200,       00.1978288,      -00.8258646,       02.9025200,       00.2129325,      -01.2788390,       03.1241200,       00.0054395,       00.3738129,       02.8830400,       00.0765041,       00.3788074,       02.9215600,      -00.0438592,       00.3609568,       02.9874800,       00.1256020,       00.3322404,       02.9378000
    2531.0520000,       00.0277758,       00.3265858,       02.8878000,       00.0278027,       00.0874493,       02.8906010,      -00.1686750,       00.0900740,       02.9773600,      -00.1896190,      -00.2296883,       02.9451200,      -00.1872677,      -00.4420837,       02.9086000,       00.2220730,       00.0885287,       02.9262800,       00.2567414,      -00.1861251,       03.0302800,       00.2974166,      -00.4235771,       02.9362000,      -00.0673060,      -00.4350008,       02.8620000,      -00.0684019,      -00.8532953,       02.9086000,      -00.0701007,      -01.2201880,       02.9808400,       00.1480836,      -00.4362777,       02.8704000,       00.1985894,      -00.8290401,       02.9136800,       00.2051053,      -01.2318300,       03.0092800,       00.0054479,       00.3743886,       02.8874800,       00.0758819,       00.3757267,       02.8978000,      -00.0438651,       00.3610051,       02.9878800,       00.1252890,       00.3314126,       02.9304800
    2531.1200000,       00.0276958,       00.3479078,       02.8794800,       00.0278816,       00.0876973,       02.8988000,      -00.1682989,       00.0898731,       02.9707200,      -00.1888799,      -00.2287930,       02.9336400,      -00.1872549,      -00.4420533,       02.9084000,       00.2221550,       00.0885613,       02.9273600,       00.2532575,      -00.1835994,       02.9891600,       00.2987779,      -00.4255159,       02.9496400,      -00.0670755,      -00.4335114,       02.8522000,      -00.0670990,      -00.8370427,       02.8532000,      -00.0702456,      -01.2227100,       02.9870000,       00.1477224,      -00.4130750,       02.8634000,       00.2020000,      -00.8432782,       02.9637200,       00.2091075,      -01.2558670,       03.0680000,       00.0054489,       00.3744611,       02.8880400,       00.0763658,       00.3781228,       02.9162810,      -00.0439214,       00.3614691,       02.9917200,       00.1256037,       00.3322449,       02.9378400
    2531.1750000,       00.0278843,       00.3502760,       02.8990800,       00.0278539,       00.0876102,       02.8959200,      -00.1679544,       00.0896892,       02.9646400,      -00.1908321,      -00.2311577,       02.9639610,      -00.1900053,      -00.4746228,       02.9511200,       00.2225921,       00.0887356,       02.9331200,       00.2546063,      -00.1845772,       03.0050790,       00.2976840,      -00.4239581,       02.9388410,      -00.0671037,      -00.4336937,       02.8534000,      -00.0696869,      -00.8693252,       02.9632400,      -00.0700293,      -01.2189440,       02.9778000,       00.1476089,      -00.4348792,       02.8612000,       00.1996936,      -00.8336495,       02.9298800,       00.2059968,      -01.2371840,       03.0223600,       00.0054633,       00.3754466,       02.8956400,       00.0761700,       00.3771529,       02.9088000,      -00.0437370,       00.3599516,       02.9791610,       00.1259269,       00.3330999,       02.9454000
    2531.2350000,       00.0278581,       00.3499474,       02.8963600,       00.0278412,       00.0875703,       02.8946010,      -00.1389259,       00.0878970,       02.9054000,      -00.1880043,      -00.2277323,       02.9200400,      -00.1886353,      -00.4226597,       02.9298400,       00.2213597,       00.0882443,       02.9168800,       00.2554977,      -00.1852234,       03.0156010,       00.3003501,      -00.4277550,       02.9651610,      -00.0674847,      -00.4361560,       02.8696000,      -00.0685308,      -00.8549030,       02.9140800,      -00.0440841,      -01.2291770,       03.0028000,       00.1492000,      -00.4395668,       02.8920400,       00.1968255,      -00.8216764,       02.8878000,       00.2054379,      -01.2338280,       03.0141600,       00.0054635,       00.3754622,       02.8957600,       00.0760348,       00.3764838,       02.9036400,      -00.0437958,       00.3604349,       02.9831600,       00.1255113,       00.3320006,       02.9356800
    2531.2920000,       00.0278393,       00.3497106,       02.8944000,       00.0276850,       00.0870789,       02.8783600,      -00.1399300,       00.0626743,       02.9264000,      -00.1914089,      -00.2318564,       02.9729200,      -00.1884215,      -00.4221807,       02.9265200,       00.2226194,       00.0887465,       02.9334800,       00.2547114,      -00.1846534,       03.0063200,       00.3040370,      -00.4330059,       03.0015590,      -00.0669250,      -00.4325386,       02.8458000,      -00.0686888,      -00.8568744,       02.9208000,      -00.0707818,      -01.2320430,       03.0098000,       00.1454793,      -00.4286051,       02.8199200,       00.2009450,      -00.8388736,       02.9482400,       00.2120901,      -01.2737800,       03.1117600,       00.0054438,       00.3741085,       02.8853200,       00.0760914,       00.3767639,       02.9058000,      -00.0439068,       00.3613483,       02.9907200,       00.1257080,       00.3325209,       02.9402800
    2531.3520000,       00.0276754,       00.3476517,       02.8773600,       00.0278127,       00.0874807,       02.8916410,      -00.1405440,       00.0889208,       02.9392400,      -00.2160115,      -00.2040134,       02.9501600,      -00.1925833,      -00.3323924,       02.9911610,       00.2219303,       00.0884718,       02.9244000,       00.2567549,      -00.1861349,       03.0304400,       00.3007350,      -00.4283032,       02.9689600,      -00.0661273,      -00.4273831,       02.8118800,      -00.0686643,      -00.8565692,       02.9197600,      -00.0449873,      -01.2543600,       03.0643200,       00.1508694,      -00.4444851,       02.9244000,       00.1978642,      -00.8260124,       02.9030390,       00.2080224,      -01.2493500,       03.0520800,       00.0054740,       00.3761830,       02.9013200,       00.0756672,       00.3746635,       02.8896000,      -00.0437576,       00.3601207,       02.9805600,       00.1254823,       00.3319238,       02.9350000
    2531.4170000,       00.0275642,       00.3462550,       02.8658000,       00.0279008,       00.0877578,       02.9008000,      -00.1648680,       00.0880410,       02.9101600,      -00.2407152,      -00.2056316,       02.9735600,      -00.2913105,      -00.3319522,       02.9872000,       00.2206190,       00.0879490,       02.9071200,       00.2778922,      -00.2078500,       03.0056400,       00.3000259,      -00.4272933,       02.9619600,      -00.0680388,      -00.4397370,       02.8931600,      -00.0687142,      -00.8571913,       02.9218800,      -00.0699079,      -01.2168320,       02.9726400,       00.1487584,      -00.4382657,       02.8834810,       00.2007514,      -00.8640913,       02.9454000,       00.2087149,      -01.2535090,       03.0622400,       00.0054732,       00.3761311,       02.9009190,       00.0756148,       00.3744041,       02.8876000,      -00.0440072,       00.3621747,       02.9975600,       00.1255763,       00.3321725,       02.9372000
    2531.4800000,       00.0277689,       00.3488262,       02.8870800,       00.0278735,       00.0876719,       02.8979600,      -00.1391649,       00.0880482,       02.9103990,      -00.2671516,      -00.1564611,       02.9753600,      -00.3625847,      -00.3505886,       02.9496800,       00.2225648,       00.0887247,       02.9327600,       00.2543352,      -00.1843807,       03.0018800,       00.3024691,      -00.4307729,       02.9860800,      -00.0671320,      -00.4118055,       02.8546000,      -00.0677302,      -00.8449166,       02.8800400,      -00.0703011,      -01.2236760,       02.9893610,       00.1503391,      -00.4203919,       02.9141200,       00.1957895,      -00.8173515,       02.8726000,       00.2076380,      -01.2470410,       03.0464400,       00.0054490,       00.3744663,       02.8880800,       00.0753634,       00.3731593,       02.8780000,      -00.0439521,       00.3617216,       02.9938100,       00.1800569,       00.3947076,       03.4901600
    2531.5370000,       00.0277739,       00.3265632,       02.8876000,       00.0536035,       00.0878740,       02.9046390,      -00.1410394,       00.0892342,       02.9496000,      -00.2639838,      -00.0831640,       02.9400800,      -00.3885210,      -00.2811790,       02.9736400,       00.2208466,       00.0880398,       02.9101200,       00.2750741,      -00.1827395,       02.9751600,       00.3006702,      -00.4511607,       02.9683210,      -00.0674236,      -00.4135943,       02.8670000,      -00.0676672,      -00.8441306,       02.8773600,      -00.0708128,      -01.2325830,       03.0111200,       00.1485871,      -00.4154928,       02.8801600,       00.1973762,      -00.8239753,       02.8958800,       00.2123791,      -01.2755150,       03.1160000,       00.0054732,       00.3761260,       02.9008800,       00.0755038,       00.3738543,       02.8833600,      -00.0444352,       00.3656972,       03.0267140,       00.1256088,       00.3322585,       02.9379600
