       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    4107.8900000,       00.0273949,       00.3221074,       02.8482000,       00.0054679,       00.0876755,       02.8980800,      -00.1890782,       00.0888445,       02.9367200,      -00.2171011,      -00.2312419,       02.9650410,      -00.1887898,      -00.3744254,       02.9322400,       00.1996909,       00.0886364,       02.9298400,       00.2545385,      -00.1845281,       03.0042800,       00.2700666,      -00.4439683,       02.9210000,      -00.0883864,      -00.4299061,       02.8284800,      -00.0915212,      -00.8333421,       02.9288000,      -00.0709135,      -01.2343350,       03.0154000,       00.1222073,      -00.4344537,       02.8584000,       00.1490824,      -00.7998917,       02.8897600,       00.1297901,      -01.2426690,       03.0357600,       00.0054492,       00.3744819,       02.8882000,       00.0758756,       00.3500924,       02.8975600,      -00.0693115,       00.3333126,       02.9472810,       00.1028083,       00.3319826,       02.9355200
    4107.9530000,       00.0273545,       00.3216324,       02.8440000,       00.0054485,       00.0873645,       02.8878000,      -00.1896937,       00.0891337,       02.9462790,      -00.2162019,      -00.2531137,       02.9527600,      -00.1897530,      -00.1321937,       02.9472000,       00.1993092,       00.0884670,       02.9242400,       00.2536032,      -00.1838500,       02.9932400,       00.2720933,      -00.4473001,       02.9429200,      -00.0894276,      -00.4349704,       02.8618000,      -00.0906938,      -00.8514529,       02.9023200,      -00.0438281,      -01.2220390,       02.9853600,       00.1219577,      -00.4335660,       02.8525600,       00.1511542,      -00.8336610,       02.9299200,       00.1306213,      -01.2506280,       03.0552010,       00.0054389,       00.3737714,       02.8827200,       00.0531488,       00.3479708,       02.8800000,      -00.0695843,       00.3346244,       02.9588800,       00.1029974,       00.3325932,       02.9409200
    4108.0180000,       00.0276046,       00.3245728,       02.8700010,       00.0054941,       00.0880955,       02.9119600,      -00.1905436,       00.0895331,       02.9594800,      -00.2151944,      -00.2292110,       02.9390010,      -00.2165826,      -00.4005794,       02.9579600,       00.2009286,       00.0891858,       02.9480000,       00.2503938,      -00.1815233,       02.9553600,       00.2729402,      -00.4486923,       02.9520800,      -00.0891713,      -00.4116613,       02.8536000,      -00.0899038,      -00.8186147,       02.8770400,      -00.0704949,      -01.2270490,       02.9976000,       00.1237277,      -00.4398585,       02.8939600,       00.1514018,      -00.8123366,       02.9347200,       00.1290805,      -01.2358750,       03.0191610,       00.0054458,       00.3742486,       02.8864000,       00.0534736,       00.3757007,       02.8976000,      -00.0698712,       00.3360041,       02.9710800,       00.1028082,       00.3319825,       02.9355200
    4108.0730000,       00.0054370,       00.3258982,       02.8817200,       00.0054810,       00.0878861,       02.9050400,      -00.1865621,       00.0876622,       02.8976400,      -00.2172445,      -00.2313947,       02.9670000,      -00.1908934,      -00.4015210,       02.9649130,       00.1977879,       00.0877917,       02.9019200,       00.2539692,      -00.2072912,       02.9975600,       00.2705474,      -00.4447587,       02.9262000,      -00.0885589,      -00.4307451,       02.8340000,      -00.0895151,      -00.8150752,       02.8646000,      -00.0442303,      -01.2332550,       03.0127600,       00.1226092,      -00.4358824,       02.8678000,       00.1475470,      -00.8137662,       02.8600000,       00.1288136,      -01.2333200,       03.0129200,      -00.0200763,       00.3745753,       02.8889200,       00.0532802,       00.3743419,       02.8871200,      -00.0700932,       00.3370717,       02.9805200,       00.1031430,       00.3330636,       02.9450800
    4108.1310000,       00.0275815,       00.3243014,       02.8676000,       00.0054584,       00.0875243,       02.8930800,      -00.1897710,       00.0891700,       02.9474800,      -00.2181817,      -00.2323929,       02.9798000,      -00.2126931,      -00.3709265,       02.9048400,       00.2009613,       00.0892003,       02.9484800,       00.2509225,      -00.2048045,       02.9616000,       00.2721156,      -00.4473367,       02.9431610,      -00.0896338,      -00.4359737,       02.8684010,      -00.0914562,      -00.8327503,       02.9267200,      -00.0695533,      -01.2106590,       02.9575600,       00.1213163,      -00.4312862,       02.8375600,       00.1477740,      -00.8150182,       02.8644000,       00.1292771,      -01.2377580,       03.0237600,       00.0054896,       00.3772567,       02.9096000,       00.0537002,       00.3772930,       02.9098800,      -00.0700565,       00.3368952,       02.9789600,       00.1029582,       00.3324667,       02.9398010
    4108.1960000,       00.0273814,       00.3219490,       02.8468000,       00.0054522,       00.0874251,       02.8898000,      -00.1873656,       00.0880398,       02.9101200,      -00.2427779,      -00.2073936,       02.9990400,      -00.2343589,      -00.2961301,       02.8950400,       00.1990120,       00.0883350,       02.9198800,       00.2546809,      -00.1846313,       03.0059600,       00.2733988,      -00.4494462,       02.9570400,      -00.0879839,      -00.4279485,       02.8156000,      -00.0920500,      -00.8641853,       02.9457200,      -00.0445598,      -01.2424400,       03.0352000,       00.1216584,      -00.4325022,       02.8455610,       00.1493114,      -00.8234974,       02.8942000,       00.1286204,      -01.2314700,       03.0084000,       00.0054489,       00.3744560,       02.8880000,       00.0756651,       00.3491209,       02.8895200,      -00.0693510,       00.3335025,       02.9489600,       00.1029007,       00.3322811,       02.9381600
    4108.2530000,       00.0276935,       00.3256177,       02.8792400,       00.0275680,       00.0867111,       02.8662000,      -00.1864127,       00.0875920,       02.8953200,      -00.2657294,      -00.1817789,       02.9595200,      -00.3577219,      -00.3716008,       02.9101200,       00.2224980,       00.0886981,       02.9318800,       00.2558874,      -00.2088569,       03.0202000,       00.2690496,      -00.4422964,       02.9100000,      -00.0888326,      -00.4320765,       02.8427600,      -00.0904150,      -00.8232697,       02.8934000,      -00.0446520,      -01.2450110,       03.0414800,       00.1214001,      -00.4315840,       02.8395190,       00.1530920,      -00.8443481,       02.9674810,       00.1292378,      -01.2373810,       03.0228400,       00.0054319,       00.3732942,       02.8790400,       00.0761239,       00.3769248,       02.9070400,      -00.0697630,       00.3354838,       02.9664800,       00.1020209,       00.3294402,       02.9130400
    4108.3110000,       00.0275757,       00.3242335,       02.8670000,       00.0277346,       00.0872351,       02.8835200,      -00.1895598,       00.0890708,       02.9442010,      -00.2861536,      -00.1802310,       02.9343200,      -00.3607114,      -00.3260894,       02.9344400,       00.2224707,       00.0886872,       02.9315200,       00.2560094,      -00.2089565,       03.0216400,       00.2704549,      -00.4446068,       02.9252000,      -00.0879114,      -00.4275959,       02.8132810,      -00.0900663,      -00.8455621,       02.8822400,      -00.0703754,      -01.2249700,       02.9925200,       00.1204801,      -00.4283132,       02.8180000,       00.1477761,      -00.8150296,       02.8644400,       00.1280902,      -01.2263940,       02.9960000,       00.0054348,       00.3734913,       02.8805590,       00.0531089,       00.3731387,       02.8778400,      -00.0697141,       00.3352486,       02.9644000,       00.1021484,       00.3298519,       02.9166800
    4108.3690000,       00.0273584,       00.3216776,       02.8444000,       00.0278993,       00.0877530,       02.9006400,      -00.1657767,       00.0885262,       02.9262000,      -00.2872147,      -00.1321041,       02.9452000,      -00.4077717,      -00.2990187,       02.9232800,       00.2226984,       00.0887780,       02.9345210,       00.2529830,      -00.1834004,       02.9859200,       00.2766274,      -00.4316212,       02.9919610,      -00.0891276,      -00.4335114,       02.8522000,      -00.0903088,      -00.8223023,       02.8900000,      -00.0441217,      -01.2302260,       03.0053600,       00.1199842,      -00.4265502,       02.8064010,       00.1507559,      -00.8314642,       02.9222000,       00.1281039,      -01.2265250,       02.9963200,       00.0054530,       00.3747413,       02.8902010,       00.0757405,       00.3750265,       02.8924000,      -00.0699314,       00.3362936,       02.9736400,       00.1014872,       00.3277167,       02.8978000
    4108.4250000,       00.0276238,       00.3247990,       02.8720010,       00.0278258,       00.0875219,       02.8930010,      -00.1670298,       00.0891954,       02.9483190,      -00.2852643,      -00.0827431,       02.9252000,      -00.4167828,      -00.3056266,       02.9878800,       00.2220488,       00.0885190,       02.9259600,       00.2528305,      -00.1832898,       02.9841200,       00.2731954,      -00.4262662,       02.9548400,      -00.0665647,      -00.4302100,       02.8304790,      -00.0929962,      -00.8730685,       02.9760000,      -00.0440577,      -01.2284410,       03.0010000,       00.1218482,      -00.4331770,       02.8500000,       00.1521922,      -00.8393856,       02.9500400,       00.1314302,      -01.2583720,       03.0741200,       00.0054365,       00.3736055,       02.8814400,       00.0759940,       00.3762816,       02.9020800,      -00.0699455,       00.3363614,       02.9742400,       00.1360852,       00.3599705,       03.1830000
