       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    3046.7410000,       00.0524955,       00.3436936,       02.8446000,       00.0278324,       00.0619735,       02.8936800,      -00.1655682,       00.0884149,       02.9225200,      -00.1864410,      -00.2258387,       02.8957600,      -00.1888542,      -00.3972317,       02.9332400,       00.2230506,       00.0629476,       02.9391610,       00.2540200,      -00.2073327,       02.9981590,       00.3020072,      -00.4531670,       02.9815200,      -00.0664029,      -00.4291644,       02.8236000,      -00.0679786,      -00.8703637,       02.8906000,      -00.0697668,      -01.2143760,       02.9666400,       00.1459890,      -00.4301068,       02.8298000,       00.1718685,      -00.8499626,       02.8972400,       00.1533293,      -01.2166030,       02.9720800,       00.0053855,       00.3700994,       02.8544000,       00.0748554,       00.3706440,       02.8586000,      -00.0433318,       00.3566168,       02.9515600,       00.1247110,       00.3298835,       02.9169600
    3046.7980000,       00.0277031,       00.3479997,       02.8802400,       00.0274892,       00.0612094,       02.8580000,      -00.1669528,       00.0891543,       02.9469610,      -00.1865904,      -00.2260197,       02.8980800,      -00.1870128,      -00.4190243,       02.9046400,       00.2217634,       00.0625843,       02.9222000,       00.2550130,      -00.2081432,       03.0098800,       00.2998881,      -00.4499873,       02.9606000,      -00.0661584,      -00.4275837,       02.8132000,      -00.0664123,      -00.8284764,       02.8240000,      -00.0437194,      -01.2190100,       02.9779600,       00.1451327,      -00.4275837,       02.8132000,       00.1715530,      -00.8228486,       02.8919200,       00.1549347,      -01.2293410,       03.0032000,       00.0054089,       00.3717124,       02.8668400,       00.0756410,       00.3745338,       02.8886000,      -00.0435750,       00.3586177,       02.9681200,       00.1251095,       00.3309376,       02.9262800
    3046.8650000,       00.0277385,       00.3484443,       02.8839200,       00.0277796,       00.0618562,       02.8882000,      -00.1672995,       00.0893395,       02.9530800,      -00.1903891,      -00.2306211,       02.9570800,      -00.1885451,      -00.4224577,       02.9284400,       00.2215053,       00.0625115,       02.9188000,       00.2507598,      -00.2046718,       02.9596810,       00.2971046,      -00.4458105,       02.9331200,      -00.0664594,      -00.4295291,       02.8260000,      -00.0692824,      -00.8870568,       02.9460400,      -00.0443413,      -01.2363490,       03.0203200,       00.1435437,      -00.4229023,       02.7824000,       00.1694577,      -00.8380401,       02.8566000,       00.1555889,      -01.2345320,       03.0158810,       00.0054278,       00.3730090,       02.8768400,       00.0755206,       00.3739374,       02.8840000,      -00.0433964,       00.3571484,       02.9559600,       00.1243638,       00.3289652,       02.9088400
    3046.9280000,       00.0277593,       00.3487053,       02.8860800,       00.0277089,       00.0616985,       02.8808400,      -00.1663092,       00.0888106,       02.9356000,      -00.1877339,      -00.2274048,       02.9158400,      -00.1877467,      -00.4206688,       02.9160400,       00.2219759,       00.0626443,       02.9250000,       00.2540065,      -00.2073217,       02.9980000,       00.2984781,      -00.4478716,       02.9466800,      -00.0661772,      -00.4277053,       02.8140000,      -00.0672919,      -00.8394482,       02.8614000,      -00.0709257,      -01.2345480,       03.0159200,       00.1462738,      -00.4309457,       02.8353200,       00.1709882,      -00.8201399,       02.8824000,       00.1567177,      -01.2434880,       03.0377600,       00.0054538,       00.3747931,       02.8906000,       00.0755782,       00.3742226,       02.8862000,      -00.0435321,       00.3582649,       02.9652000,       00.1252942,       00.3314261,       02.9306000
    3046.9870000,       00.0274699,       00.3450709,       02.8560000,       00.0273080,       00.0608059,       02.8391600,      -00.1648476,       00.0880301,       02.9098010,      -00.1890937,      -00.2290519,       02.9369600,      -00.1879631,      -00.4211535,       02.9194000,       00.2207799,       00.0623068,       02.9092400,       00.2535489,      -00.2069482,       02.9926000,       00.2979839,      -00.4471300,       02.9418010,      -00.0660746,      -00.4270426,       02.8096400,      -00.0682570,      -00.8514881,       02.9024400,      -00.0704667,      -01.2265580,       02.9964000,       00.1469280,      -00.4328730,       02.8480000,       00.1686557,      -00.8089520,       02.8430800,       00.1553371,      -01.2325340,       03.0110000,       00.0054538,       00.3747931,       02.8906000,       00.0753425,       00.3730557,       02.8772000,      -00.0431557,       00.3551669,       02.9395600,       00.1247726,       00.3300464,       02.9184000
    3047.0460000,       00.0274892,       00.3232156,       02.8580000,       00.0276550,       00.0615786,       02.8752410,      -00.1661823,       00.0887429,       02.9333600,      -00.1896139,      -00.2296820,       02.9450400,      -00.1883391,      -00.4219960,       02.9252400,       00.2193046,       00.0618904,       02.8898000,       00.2534100,      -00.2068349,       02.9909600,       00.2942887,      -00.4415852,       02.9053200,      -00.0664970,      -00.4297723,       02.8276000,      -00.0688355,      -00.8813358,       02.9270400,      -00.0703585,      -01.2246750,       02.9918000,       00.1469032,      -00.4328000,       02.8475200,       00.1717571,      -00.8494112,       02.8953600,       00.1556157,      -01.2347450,       03.0164000,       00.0054270,       00.3729571,       02.8764400,       00.0751068,       00.3718887,       02.8682000,      -00.0435239,       00.3581972,       02.9646400,       00.1251539,       00.3310552,       02.9273200
    3047.1100000,       00.0526099,       00.3444427,       02.8508010,       00.0277612,       00.0618151,       02.8862800,      -00.1646527,       00.0879260,       02.9063600,      -00.1898174,      -00.2299285,       02.9482000,      -00.1881614,      -00.4215979,       02.9224800,       00.2213900,       00.0624790,       02.9172800,       00.2516918,      -00.2054324,       02.9706800,       00.2722264,      -00.4475189,       02.9443600,      -00.0661282,      -00.4273891,       02.8119200,      -00.0675515,      -00.8426870,       02.8724400,      -00.0714102,      -01.2429810,       03.0365200,       00.1469899,      -00.4330553,       02.8492000,       00.1747516,      -00.8642205,       02.9458400,       00.1541464,      -01.2230870,       02.9879200,       00.0275661,       00.3716035,       02.8660000,       00.0755027,       00.3738492,       02.8833200,      -00.0432778,       00.3561722,       02.9478800,       00.1252565,       00.3313266,       02.9297200
    3047.1800000,       00.0277366,       00.3484202,       02.8837200,       00.0276296,       00.0615221,       02.8726000,      -00.1669120,       00.0891325,       02.9462400,      -00.1858513,      -00.2251243,       02.8866000,      -00.1867397,      -00.4184125,       02.9003990,       00.2217937,       00.0625929,       02.9225990,       00.2544775,      -00.2077062,       03.0035600,       00.2967966,      -00.4453485,       02.9300800,      -00.0659824,      -00.4264467,       02.8057200,      -00.0678845,      -00.8468413,       02.8866000,      -00.0697913,      -01.2148020,       02.9676800,       00.1485252,      -00.4375787,       02.8789600,       00.1751740,      -00.8663093,       02.9529600,       00.1562698,      -01.2399350,       03.0290790,       00.0054485,       00.3744301,       02.8878000,       00.0754797,       00.3737351,       02.8824400,      -00.0431398,       00.3550364,       02.9384800,       00.1251180,       00.3309602,       02.9264800
    3047.2360000,       00.0275411,       00.3459650,       02.8634000,       00.0277204,       00.0871903,       02.8820400,      -00.1626268,       00.0868442,       02.8706000,      -00.1885503,      -00.2283937,       02.9285200,      -00.1886147,      -00.4226135,       02.9295200,       00.2220609,       00.0626683,       02.9261200,       00.2518036,      -00.2055237,       02.9720000,       00.2963064,      -00.4446128,       02.9252400,      -00.0665722,      -00.4302587,       02.8308000,      -00.0678158,      -00.8459846,       02.8836800,      -00.0717375,      -01.2486790,       03.0504400,       00.1471550,      -00.4335418,       02.8524010,       00.1711021,      -00.8461724,       02.8843200,       00.1555683,      -01.2343680,       03.0154810,       00.0054241,       00.3727549,       02.8748800,       00.0757615,       00.3751303,       02.8932010,      -00.0434804,       00.3578395,       02.9616800,       00.1252839,       00.3313990,       02.9303600
    3047.2970000,       00.0276096,       00.3468253,       02.8705200,       00.0277689,       00.0618322,       02.8870800,      -00.1631956,       00.0871479,       02.8806400,      -00.1894130,      -00.2294387,       02.9419200,      -00.1884086,      -00.3962945,       02.9263200,       00.2204672,       00.0622185,       02.9051200,       00.2503735,      -00.2043564,       02.9551210,       00.2976800,      -00.4466739,       02.9388010,      -00.0663700,      -00.4289517,       02.8222000,      -00.0678271,      -00.8461254,       02.8841600,      -00.0705749,      -01.2284410,       03.0010000,       00.1469899,      -00.4330555,       02.8492000,       00.1699845,      -00.8153256,       02.8654800,       00.1535212,      -01.2181250,       02.9758000,       00.0054055,       00.3714738,       02.8650000,       00.0754001,       00.3733409,       02.8794000,      -00.0434704,       00.3577574,       02.9610000,       00.1248273,       00.3301912,       02.9196800
