       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
       217.01150,       -025.76106,        010.93722,        025.76106,        010.93722
       217.06870,       -014.95716,       -015.37827,        014.95716,        015.37827
       217.12970,       -021.62358,       -012.80816,        021.62358,        012.80816
       217.20540,       -020.40569,       -011.88506,        020.40569,        011.88506
       217.26760,       -016.80124,       -013.29345,        016.80124,        013.29345
       217.32820,       -026.01203,       -020.67896,        026.01203,        020.67896
       217.38670,       -023.83882,        010.92267,        023.83882,        010.92267
       217.44970,       -029.37377,       -012.01390,        029.37377,        012.01390
       217.50370,       -016.14912,       -016.77265,        016.14912,        016.77265
       217.56350,       -008.70534,       -011.58687,        008.70534,        011.58687
       217.61960,       -014.39521,       -022.25013,        014.39521,        022.25013
       217.67480,       -016.91353,       -026.29556,        016.91353,        026.29556
       217.73170,       -032.78194,       -044.66084,        032.78194,        044.66084
       217.79110,       -022.71824,       -050.50003,        022.71824,        050.50003
       217.84790,       -021.49197,       -041.44427,        021.49197,        041.44427
       217.90270,       -021.39107,       -037.57798,        021.39107,        037.57798
       217.96380,       -029.95928,       -026.47498,        029.95928,        026.47498
       218.02150,       -019.91161,       -013.65871,        019.91161,        013.65871
       218.07690,       -025.63813,       -010.20795,        025.63813,        010.20795
       218.13330,       -029.99215,       -014.44701,        029.99215,        014.44701
       218.19260,       -015.09450,       -016.02554,        015.09450,        016.02554
       218.24810,       -015.35880,       -018.75094,        015.35880,        018.75094
       218.30540,       -020.10268,       -014.33358,        020.10268,        014.33358
       218.36540,       -018.78568,       -007.26625,        018.78568,        007.26625
       218.43090,       -016.61626,        006.95091,        016.61626,        006.95091
       218.48780,       -033.50185,       -016.19682,        033.50185,        016.19682
       218.54350,       -031.46209,       -008.56018,        031.46209,        008.56018
       218.60010,       -020.67436,       -012.18237,        020.67436,        012.18237
       218.66420,       -024.27522,       -020.73409,        024.27522,        020.73409
       218.72110,       -025.37933,       -020.73181,        025.37933,        020.73181
       218.77830,       -015.37235,       -025.99533,        015.37235,        025.99533
       218.83430,       -027.32116,       -041.07687,        027.32116,        041.07687
       218.89250,       -015.12500,       -046.61670,        015.12500,        046.61670
       218.94670,       -019.05111,       -046.36271,        019.05111,        046.36271
       219.00380,       -019.17793,       -053.53960,        019.17793,        053.53960
       219.06290,       -017.92499,       -062.58489,        017.92499,        062.58489
       219.13220,       -014.31000,        072.87403,        014.31000,        072.87403
       219.18560,       -033.39178,       -072.76512,        033.39178,        072.76512
       219.24350,       -018.16218,        081.77458,        018.16218,        081.77458
       219.30100,       -026.87843,       -087.38848,        026.87843,        087.38848
       219.35950,       -026.57727,       -092.84752,        026.57727,        092.84752
       219.41510,       -026.47183,        090.69520,        026.47183,        090.69520
       219.47160,       -030.88317,        098.61726,        030.88317,        098.61726
       219.53520,       -021.42269,       -104.65970,        021.42269,        104.65970
       219.59650,       -026.93489,       -099.36610,        026.93489,        099.36610
       219.64950,       -031.21018,       -099.42505,        031.21018,        099.42505
       219.70600,       -018.94393,        107.19160,        018.94393,        107.19160
       219.76430,       -023.67727,        107.98260,        023.67727,        107.98260
       219.81920,       -030.74475,       -108.56530,        030.74475,        108.56530
       219.88270,       -023.08718,       -107.34150,        023.08718,        107.34150
       219.94130,       -022.42500,        107.94840,        022.42500,        107.94840
       220.00230,       -035.96036,       -108.67230,        035.96036,        108.67230
       220.06560,       -017.63119,       -107.70500,        017.63119,        107.70500
