       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      6141.23500,       -019.88588,       -008.14295,        019.88588,        008.14295
      6141.34400,       -016.98248,       -012.18869,        016.98248,        012.18869
      6141.42600,       -021.68777,       -016.33143,        021.68777,        016.33143
      6141.50200,       -019.69835,       -007.92568,        019.69835,        007.92568
      6141.58600,       -018.74261,       -011.26619,        018.74261,        011.26619
      6141.66400,       -015.17744,       -017.36836,        015.17744,        017.36836
      6141.73500,       -021.92395,       -011.43422,        021.92395,        011.43422
      6141.81900,       -028.11287,       -008.86062,        028.11287,        008.86062
      6141.89800,       -022.78155,       -016.48813,        022.78155,        016.48813
      6141.97500,       -020.07560,       -012.32125,        020.07560,        012.32125
      6142.05700,       -020.38082,       -015.49603,        020.38082,        015.49603
      6142.14100,       -020.73949,       -019.71466,        020.73949,        019.71466
      6142.22000,       -012.61606,       -022.36376,        012.61606,        022.36376
      6142.29900,       -022.95214,       -033.50748,        022.95214,        033.50748
      6142.37700,       -031.47981,       -052.58481,        031.47981,        052.58481
      6142.44900,       -021.12575,       -053.23596,        021.12575,        053.23596
      6142.52900,       -016.19278,       -052.69251,        016.19278,        052.69251
      6142.59600,       -016.72042,       -053.86261,        016.72042,        053.86261
      6142.66700,       -031.90932,       -044.06436,        031.90932,        044.06436
      6142.73500,       -024.00015,       -033.34213,        024.00015,        033.34213
      6142.80300,       -019.16580,       -015.26262,        019.16580,        015.26262
      6142.88500,       -021.36250,       -017.63916,        021.36250,        017.63916
      6142.95200,       -022.60965,       -009.92119,        022.60965,        009.92119
      6143.02000,       -027.50862,       -014.32285,        027.50862,        014.32285
      6143.08700,       -022.47061,       -012.51492,        022.47061,        012.51492
      6143.15500,       -019.54900,       -011.96856,        019.54900,        011.96856
      6143.21900,       -021.01866,       -010.89219,        021.01866,        010.89219
      6143.28500,       -018.84191,       -012.91996,        018.84191,        012.91996
      6143.35300,       -015.86594,       -010.34895,        015.86594,        010.34895
      6143.41700,       -023.39846,       -012.91295,        023.39846,        012.91295
      6143.47900,       -025.17497,       -012.33090,        025.17497,        012.33090
      6143.55500,       -021.03914,       -012.84465,        021.03914,        012.84465
      6143.62200,       -025.35012,       -015.11783,        025.35012,        015.11783
      6143.68400,       -018.89058,        029.68923,        018.89058,        029.68923
      6143.74500,       -021.35770,        031.24579,        021.35770,        031.24579
      6143.81400,       -023.85959,        044.51076,        023.85959,        044.51076
