       TimeStamp,           Nose.X,           Nose.Y,           Nose.Z,          Spine.X,          Spine.Y,          Spine.Z, Shoulder_Right.X, Shoulder_Right.Y, Shoulder_Right.Z,    Elbow_Right.X,    Elbow_Right.Y,    Elbow_Right.Z,    Wrist_Right.X,    Wrist_Right.Y,    Wrist_Right.Z,  Shoulder_Left.X,  Shoulder_Left.Y,  Shoulder_Left.Z,     Elbow_left.X,     Elbow_left.Y,     Elbow_left.Z,     Wrist_left.X,     Wrist_left.Y,     Wrist_left.Z,      Hip_Right.X,      Hip_Right.Y,      Hip_Right.Z,     Knee_Right.X,     Knee_Right.Y,     Knee_Right.Z,    Ankle_Right.X,    Ankle_Right.Y,    Ankle_Right.Z,       Hip_Left.X,       Hip_Left.Y,       Hip_Left.Z,      Knee_Left.X,      Knee_Left.Y,      Knee_Left.Z,     Ankle_Left.X,     Ankle_Left.Y,     Ankle_Left.Z,      Eye_Right.X,      Eye_Right.Y,      Eye_Right.Z,       Eye_Left.X,       Eye_Left.Y,       Eye_Left.Z,      Ear_Right.X,      Ear_Right.Y,      Ear_Right.Z,       Ear_Left.X,       Ear_Left.Y,       Ear_Left.Z
    1009.2730000,       00.0278327,       00.3272553,       02.8937200,       00.0280093,       00.0880991,       02.9120800,      -00.1652306,       00.0882346,       02.9165600,      -00.1911257,      -00.2315133,       02.9685200,      -00.1919085,      -00.4036562,       02.9806800,       00.2202790,       00.0621654,       02.9026400,       00.2532203,      -00.2066800,       02.9887200,       00.3006013,      -00.4510573,       02.9676400,      -00.0654763,      -00.4231759,       02.7842000,      -00.0682542,      -00.8514529,       02.9023200,      -00.0441058,      -01.2297830,       03.0042800,       00.1192146,      -00.4238142,       02.7884000,       00.1712659,      -00.8214715,       02.8870800,       00.1276986,      -01.2226450,       02.9868400,       00.0054792,       00.3765409,       02.9040800,       00.0759877,       00.3506095,       02.9018400,      -00.0438069,       00.3374562,       02.9839200,       00.1256088,       00.3322585,       02.9379600
    1009.3310000,       00.0530728,       00.3252378,       02.8758800,       00.0278893,       00.0877215,       02.8996000,      -00.1659217,       00.0886037,       02.9287600,      -00.1898688,      -00.2299909,       02.9490000,      -00.1892611,      -00.4240618,       02.9395600,       00.2224343,       00.0627737,       02.9310400,       00.2539692,      -00.2072913,       02.9975600,       00.3125539,      -00.4451355,       03.0856410,      -00.0663841,      -00.4290427,       02.8228000,      -00.0688092,      -00.8583765,       02.9259200,      -00.0430694,      -01.2008840,       02.9336810,       00.1479804,      -00.4359736,       02.8684000,       00.1703737,      -00.8171922,       02.8720410,       00.1286734,      -01.2319780,       03.0096400,       00.0278943,       00.3760274,       02.9001200,       00.1021386,       00.3523687,       02.9164010,      -00.0434787,       00.3349274,       02.9615600,       00.1257576,       00.3326521,       02.9414400
    1009.3910000,       00.0277431,       00.3262013,       02.8844000,       00.0279155,       00.0878038,       02.9023200,      -00.1664543,       00.0888881,       02.9381600,      -00.1881897,      -00.2279569,       02.9229200,      -00.1889752,      -00.3974863,       02.9351200,       00.2222369,       00.0627180,       02.9284400,       00.2541759,      -00.2074600,       03.0000000,       00.3044260,      -00.4567965,       03.0054000,      -00.0671555,      -00.4340281,       02.8556000,      -00.0698421,      -00.8712614,       02.9698400,      -00.0441687,      -01.2315350,       03.0085600,       00.1224810,      -00.4354265,       02.8648000,       00.1723787,      -00.8268092,       02.9058400,       00.1269051,      -01.2150470,       02.9682810,       00.0054692,       00.3758563,       02.8988000,       00.0757772,       00.3496381,       02.8938000,      -00.0437429,       00.3369631,       02.9795610,       00.1261236,       00.3336201,       02.9500000
    1009.4540000,       00.0274295,       00.3225146,       02.8518000,       00.0280801,       00.0883217,       02.9194400,      -00.1656860,       00.0884778,       02.9246000,      -00.1868557,      -00.2263410,       02.9022000,      -00.1876386,      -00.3946749,       02.9143600,       00.2219031,       00.0626238,       02.9240400,       00.2535625,      -00.2069593,       02.9927600,       00.2987171,      -00.4482301,       02.9490390,      -00.0670708,      -00.4334810,       02.8520000,      -00.0673756,      -00.8404927,       02.8649600,      -00.0445239,      -01.2414410,       03.0327600,       00.1234301,      -00.4388007,       02.8870000,       00.1767638,      -00.8478420,       02.9797600,       00.1301578,      -01.2461900,       03.0443600,       00.0054719,       00.3760378,       02.9002000,       00.0532359,       00.3485411,       02.8847210,      -00.0438627,       00.3378859,       02.9877200,       00.1257114,       00.3325299,       02.9403600
    1009.5120000,       00.0279382,       00.3284948,       02.9046800,       00.0281817,       00.0886412,       02.9300000,      -00.1661846,       00.0887441,       02.9334000,      -00.1890190,      -00.2289614,       02.9358000,      -00.1890860,      -00.3977193,       02.9368410,       00.2196567,       00.0619898,       02.8944400,       00.2526102,      -00.2061820,       02.9815200,       00.3013792,      -00.4522246,       02.9753200,      -00.0664688,      -00.4077374,       02.8264000,      -00.0677528,      -00.8451983,       02.8810000,      -00.0437646,      -01.2202700,       02.9810400,       00.1228675,      -00.4368005,       02.8738400,       00.1738831,      -00.8340251,       02.9312000,       00.1305392,      -01.2498410,       03.0532800,       00.0054486,       00.3744405,       02.8878800,       00.0755876,       00.3742693,       02.8865600,      -00.0436930,       00.3365786,       02.9761600,       00.1260022,       00.3332989,       02.9471600
    1009.5670000,       00.0279474,       00.3286033,       02.9056400,       00.0278874,       00.0877155,       02.8994000,      -00.1405994,       00.0889558,       02.9404000,      -00.1870746,      -00.2009319,       02.9056000,      -00.1893898,      -00.3983584,       02.9415600,       00.2207586,       00.0623008,       02.9089600,       00.2550774,      -00.2081958,       03.0106400,       00.2989806,      -00.4486254,       02.9516400,      -00.0666475,      -00.4088338,       02.8340000,      -00.0677265,      -00.8448699,       02.8798800,      -00.0436930,      -01.2182720,       02.9761600,       00.1465090,      -00.4316388,       02.8398800,       00.1704330,      -00.8174766,       02.8730400,       00.1285332,      -01.2306350,       03.0063600,       00.0054744,       00.3762141,       02.9015590,       00.0760589,       00.3509381,       02.9045600,      -00.0439050,       00.3382116,       02.9906000,       00.1258192,       00.3328149,       02.9428800
    1009.6230000,       00.0277720,       00.3265406,       02.8874000,       00.0278281,       00.0875291,       02.8932400,      -00.1399854,       00.0885674,       02.9275600,      -00.1901934,      -00.2303840,       02.9540400,      -00.1691623,      -00.3812850,       02.9859600,       00.2214022,       00.0624824,       02.9174400,       00.2557552,      -00.2087491,       03.0186410,       00.2996126,      -00.4495738,       02.9578800,      -00.0663267,      -00.4286719,       02.8203600,      -00.0676785,      -00.8442714,       02.8778400,      -00.0442703,      -01.2343680,       03.0154800,       00.1473716,      -00.4341801,       02.8566000,       00.1693344,      -00.8122071,       02.8545200,       00.1307444,      -01.2518060,       03.0580800,       00.0054692,       00.3758511,       02.8987600,       00.0763658,       00.3523542,       02.9162800,      -00.0433354,       00.3338237,       02.9518000,       00.1254481,       00.3318332,       02.9342000
    1009.6830000,       00.0279620,       00.3287753,       02.9071600,       00.0279547,       00.0879272,       02.9064000,      -00.1398343,       00.0884718,       02.9243990,      -00.2144387,      -00.2025280,       02.9286800,      -00.2160847,      -00.3279473,       02.9511600,       00.2219213,       00.0626289,       02.9242800,       00.2541522,      -00.2074406,       02.9997200,       00.3022220,      -00.4534892,       02.9836400,      -00.0671884,      -00.4342409,       02.8570000,      -00.0672749,      -00.8392372,       02.8606800,      -00.0449027,      -01.2520030,       03.0585600,       00.1457724,      -00.4294684,       02.8256000,       00.1748180,      -00.8385094,       02.9469600,       00.1561213,      -01.2387560,       03.0262010,       00.0054724,       00.3760741,       02.9004800,       00.0757091,       00.3493240,       02.8912000,      -00.0435861,       00.3357553,       02.9688800,       00.1257405,       00.3326068,       02.9410400
    1009.7400000,       00.0277585,       00.3008812,       02.8860000,       00.0278685,       00.0876562,       02.8974390,      -00.1393352,       00.0881560,       02.9139600,      -00.2400385,      -00.2050535,       02.9652000,      -00.2704989,      -00.2848668,       03.0126400,       00.2223645,       00.0627540,       02.9301200,       00.2542267,      -00.2075015,       03.0006000,       00.3001677,      -00.4504068,       02.9633600,      -00.0661612,      -00.4276019,       02.8133200,      -00.0683727,      -00.8529316,       02.9073600,      -00.0445909,      -01.2433080,       03.0373200,       00.1465152,      -00.4316570,       02.8400000,       00.1711662,      -00.8464891,       02.8854000,       00.1298911,      -01.2436360,       03.0381210,       00.0277266,       00.3737662,       02.8826800,       00.0756567,       00.3490823,       02.8892000,      -00.0435873,       00.3357643,       02.9689600,       00.1256054,       00.3322495,       02.9378810
    1009.7950000,       00.0277204,       00.3259344,       02.8820400,       00.0279335,       00.0878607,       02.9042000,      -00.1386848,       00.0877445,       02.9003590,      -00.2928942,      -00.1347163,       03.0034400,      -00.3866563,      -00.3288595,       02.9593680,       00.2224434,       00.0627762,       02.9311600,       00.2755253,      -00.2060797,       02.9800400,       00.3028338,      -00.4312923,       02.9896810,      -00.0665299,      -00.4299852,       02.8290000,      -00.0696351,      -00.8686798,       02.9610410,      -00.0439596,      -01.2257060,       02.9943200,       00.1477224,      -00.4130750,       02.8634000,       00.1714130,      -00.8221771,       02.8895600,       00.1300997,      -01.2456330,       03.0430000,       00.0279508,       00.3767898,       02.9060000,       00.1018851,       00.3514939,       02.9091600,      -00.0436096,       00.3359362,       02.9704800,       00.1258979,       00.3070031,       02.9447210
