NO_OF_FRAMES	16705
NO_OF_CAMERAS	4
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-07-19, 15:09:30.929	279448.32834620
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
TRAJECTORY_TYPES	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
820	8.19000	300.361	48.008	36.170	219.125	42.403	341.939	98.268	247.033	292.509	70.472	351.350	-49.265	-57.152	307.228	-79.926
821	8.20000	300.548	47.860	36.111	219.613	42.099	341.986	98.799	246.722	293.033	67.919	353.983	-47.164	-60.363	310.471	-75.400
822	8.21000	300.708	47.709	36.039	220.070	41.716	342.010	99.326	246.348	293.649	65.268	356.783	-44.784	-63.794	313.840	-70.627
823	8.22000	300.866	47.588	35.985	220.531	41.388	342.031	99.892	245.993	294.258	62.410	359.608	-42.285	-67.306	317.307	-65.584
824	8.23000	301.038	47.480	35.912	221.008	41.031	342.024	100.416	245.629	294.861	59.473	362.547	-39.588	-70.825	320.916	-60.323
825	8.24000	301.200	47.363	35.826	221.501	40.696	342.028	100.867	245.150	295.485	56.398	365.644	-36.660	-74.491	324.603	-55.010
826	8.25000	301.342	47.289	35.727	221.994	40.369	342.020	101.325	244.727	296.056	53.141	368.793	-33.650	-78.105	328.489	-49.639
827	8.26000	301.522	47.267	35.630	222.532	40.032	342.046	101.808	244.292	296.717	49.794	372.053	-30.440	-81.886	332.220	-44.279
828	8.27000	301.668	47.245	35.545	223.031	39.722	342.014	102.291	243.833	297.370	46.433	375.370	-27.093	-85.614	336.069	-38.881
829	8.28000	301.806	47.288	35.429	223.591	39.429	342.040	102.675	243.307	297.992	43.070	378.839	-23.569	-89.369	340.081	-33.399
830	8.29000	301.937	47.315	35.308	224.098	39.142	342.074	103.076	242.807	298.687	39.706	382.413	-19.856	-93.129	344.279	-27.826
831	8.30000	302.029	47.333	35.197	224.636	38.914	342.120	103.447	242.307	299.353	36.362	386.189	-15.992	-96.674	348.647	-22.100
832	8.31000	302.131	47.385	35.071	225.159	38.677	342.153	103.713	241.802	300.041	33.090	390.109	-11.889	-100.176	353.117	-16.444
833	8.32000	302.227	47.438	34.958	225.611	38.447	342.140	104.007	241.289	300.726	29.786	394.064	-7.608	-103.690	357.519	-10.848
834	8.33000	302.304	47.491	34.839	226.083	38.182	342.135	104.200	240.760	301.418	26.513	398.090	-3.051	-107.147	361.791	-5.245
835	8.34000	302.382	47.594	34.726	226.529	37.993	342.125	104.506	240.338	302.223	23.309	402.093	1.678	-110.508	366.033	0.432
836	8.35000	302.439	47.688	34.606	227.008	37.795	342.123	104.771	239.916	303.074	20.240	406.125	6.552	-113.674	370.202	6.170
837	8.36000	302.526	47.809	34.484	227.445	37.590	342.119	104.985	239.501	303.868	17.299	410.097	11.466	-116.651	374.299	11.942
838	8.37000	302.569	47.921	34.373	227.931	37.466	342.148	105.214	239.074	304.741	14.489	413.992	16.458	-119.412	378.295	17.694
839	8.38000	302.606	48.009	34.265	228.332	37.344	342.181	105.514	238.751	305.556	11.855	417.794	21.513	-122.032	382.099	23.356
