NO_OF_FRAMES	20798
NO_OF_CAMERAS	4
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-07-16, 16:25:05.621	24782.55780500
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	204.923	233.620	52.540	315.707	232.401	293.730	491.111	96.110	216.110	685.503	54.502	30.629	784.749	64.558	-9.047
2	0.01000	205.082	233.397	52.716	316.705	232.285	293.460	492.082	96.278	215.534	686.431	54.298	30.227	785.637	64.081	-9.367
3	0.02000	205.289	233.166	52.896	317.661	232.102	293.246	493.102	96.477	214.978	687.303	54.045	29.884	786.576	63.672	-9.662
4	0.03000	205.483	232.959	53.074	318.628	231.857	293.064	493.920	96.424	214.480	688.212	53.810	29.468	787.561	63.246	-10.014
5	0.04000	205.719	232.739	53.252	319.701	231.721	292.784	494.911	96.596	213.887	689.140	53.584	29.099	788.482	62.782	-10.342
6	0.05000	205.929	232.469	53.453	320.716	231.501	292.590	495.990	96.760	213.280	690.116	53.362	28.678	789.540	62.413	-10.723
7	0.06000	206.212	232.227	53.618	321.826	231.364	292.361	497.097	96.938	212.672	691.098	53.128	28.249	790.529	61.996	-11.065
8	0.07000	206.260	232.133	53.736	322.781	231.339	292.017	498.031	97.284	211.953	692.003	53.100	27.757	791.524	61.789	-11.533
9	0.08000	206.769	231.816	53.950	323.999	230.966	291.719	499.299	97.430	211.400	693.158	52.837	27.317	792.608	61.350	-11.918
10	0.09000	207.112	231.572	54.117	325.231	230.864	291.380	500.518	97.671	210.739	694.220	52.631	26.861	793.710	60.982	-12.358
11	0.10000	207.480	231.312	54.316	326.375	230.613	291.160	501.743	97.867	210.078	695.313	52.447	26.378	794.784	60.571	-12.733
12	0.11000	207.881	231.070	54.494	327.595	230.425	290.880	502.925	98.063	209.436	696.403	52.307	25.948	795.920	60.186	-13.191
13	0.12000	208.350	230.883	54.682	328.806	230.183	290.641	504.192	98.253	208.765	697.541	52.161	25.484	797.106	59.811	-13.677
14	0.13000	208.792	230.666	54.879	330.089	229.998	290.342	505.451	98.474	208.118	698.689	51.995	25.017	798.239	59.428	-14.122
15	0.14000	209.292	230.475	55.059	331.361	229.733	290.087	506.753	98.705	207.477	699.848	51.861	24.480	799.394	59.071	-14.610
16	0.15000	209.800	230.260	55.278	332.691	229.572	289.800	508.089	98.966	206.817	701.066	51.794	24.034	800.584	58.672	-15.074
17	0.16000	210.345	230.044	55.458	334.065	229.403	289.530	509.507	99.257	206.081	702.301	51.678	23.514	801.845	58.329	-15.592
18	0.17000	210.898	229.808	55.668	335.394	229.169	289.239	511.205	99.757	205.236	703.510	51.561	22.976	803.143	57.982	-16.146
19	0.18000	211.531	229.623	55.847	336.766	228.926	288.990	512.625	100.065	204.532	704.776	51.462	22.431	804.359	57.611	-16.608
20	0.19000	212.142	229.376	56.089	338.858	228.532	288.210	514.103	100.356	203.814	706.074	51.399	21.937	805.689	57.291	-17.120
21	0.20000	212.810	229.189	56.260	340.263	228.227	287.974	515.581	100.645	203.135	707.402	51.336	21.414	807.052	57.007	-17.627
22	0.21000	213.529	228.982	56.466	341.780	228.071	287.665	517.080	100.946	202.499	708.739	51.248	20.863	808.370	56.642	-18.128
23	0.22000	214.239	228.774	56.653	343.232	227.772	287.436	518.599	101.265	201.808	710.080	51.168	20.377	809.692	56.281	-18.635
24	0.23000	215.017	228.529	56.858	344.775	227.625	287.073	520.185	101.579	201.162	711.478	51.104	19.865	811.137	55.963	-19.118
25	0.24000	215.792	228.301	57.055	346.357	227.456	286.733	521.738	101.856	200.522	712.887	51.040	19.394	812.565	55.614	-19.564
26	0.25000	216.630	228.084	57.248	347.898	227.284	286.439	523.287	102.156	199.898	714.301	50.938	18.952	813.941	55.228	-19.980
27	0.26000	217.395	227.828	57.462	349.426	227.156	286.169	524.859	102.433	199.282	715.728	50.863	18.507	815.437	54.942	-20.364
28	0.27000	218.256	227.614	57.652	350.913	226.891	286.008	526.450	102.720	198.688	717.183	50.816	18.132	816.909	54.593	-20.727
29	0.28000	219.102	227.414	57.855	352.495	226.769	285.757	528.027	103.056	198.118	718.618	50.742	17.765	818.342	54.254	-21.074
30	0.29000	219.973	227.215	58.040	354.019	226.583	285.526	529.604	103.362	197.552	720.049	50.660	17.404	819.820	53.881	-21.379
31	0.30000	220.829	226.973	58.249	355.572	226.449	285.283	531.220	103.657	196.958	721.489	50.551	17.042	821.311	53.504	-21.688
32	0.31000	221.707	226.783	58.433	357.178	226.298	285.031	532.775	103.910	196.425	722.994	50.437	16.693	822.839	53.173	-21.985
33	0.32000	222.592	226.543	58.629	358.724	226.182	284.748	534.333	104.195	195.873	724.481	50.331	16.396	824.290	52.784	-22.213
34	0.33000	223.507	226.333	58.778	360.211	225.966	284.550	535.912	104.403	195.332	725.988	50.251	16.106	825.836	52.411	-22.441
35	0.34000	224.379	226.076	58.964	361.720	225.776	284.306	537.405	104.603	194.829	727.462	50.123	15.836	827.389	52.071	-22.676
36	0.35000	225.362	225.871	59.101	363.198	225.591	284.172	538.914	104.805	194.359	728.928	50.005	15.592	828.793	51.662	-22.801
37	0.36000	226.293	225.609	59.276	364.648	225.407	284.012	540.427	105.032	193.897	730.374	49.876	15.383	830.306	51.266	-22.984
38	0.37000	227.272	225.391	59.449	366.158	225.290	283.789	541.943	105.238	193.446	731.810	49.719	15.178	831.749	50.861	-23.112
39	0.38000	228.182	225.152	59.627	367.621	225.211	283.674	543.439	105.443	193.047	733.188	49.561	15.007	833.163	50.415	-23.226
40	0.39000	229.114	224.936	59.838	369.043	225.163	283.648	544.910	105.610	192.632	734.657	49.402	14.860	834.650	50.005	-23.281
41	0.40000	230.088	224.790	59.966	370.432	225.137	283.689	546.340	105.735	192.295	736.048	49.173	14.738	836.112	49.580	-23.325
42	0.41000	231.011	224.585	60.141	371.794	225.125	283.776	547.816	105.897	191.893	737.509	48.983	14.656	837.600	49.136	-23.320
43	0.42000	231.965	224.384	60.289	373.138	225.119	283.890	549.219	105.988	191.534	738.946	48.726	14.597	839.073	48.675	-23.283
44	0.43000	232.898	224.190	60.451	374.471	225.110	284.010	550.652	106.075	191.159	740.399	48.505	14.561	840.556	48.239	-23.236
45	0.44000	233.871	224.024	60.595	375.799	225.090	284.115	552.030	106.155	190.800	741.804	48.242	14.536	842.001	47.740	-23.139
46	0.45000	234.771	223.801	60.765	377.130	225.050	284.185	553.454	106.235	190.381	743.230	48.008	14.532	843.453	47.235	-23.088
47	0.46000	235.687	223.622	60.924	378.472	224.983	284.199	554.803	106.327	190.008	744.642	47.737	14.518	844.877	46.728	-22.993
48	0.47000	236.609	223.431	61.037	379.831	224.880	284.136	556.129	106.393	189.612	746.013	47.420	14.483	846.301	46.209	-22.891
