Timestamp,TrunkX,TrunkY,TrunkZ,PelvisX,PelvisY,PelvisZ,ThoracicX,ThoracicY,ThoracicZ,NeutralX,NeutralY,NeutralZ
1030.106000,2.085754,-286.619000,296.143400,292.113600,350.343300,19.631720,294.199400,63.724290,315.775100,0.000000,0.000000,0.000000
1030.121000,2.038055,-286.483800,295.970100,292.116900,350.367000,19.615290,294.155000,63.883210,315.585400,0.000000,0.000000,0.000000
1030.136000,2.038239,-286.405000,295.873200,292.102200,350.324200,19.679410,294.140500,63.919200,315.552600,0.000000,0.000000,0.000000
1030.148000,2.020935,-286.386600,295.843800,292.101600,350.342200,19.668580,294.122600,63.955550,315.512400,0.000000,0.000000,0.000000
1030.185000,1.994904,-286.310000,295.738400,292.101300,350.352900,19.663220,294.096200,64.042940,315.401600,0.000000,0.000000,0.000000
1030.197000,1.955109,-286.231100,295.638600,292.100800,350.360600,19.660040,294.055900,64.129520,315.298600,0.000000,0.000000,0.000000
1030.209000,1.961700,-286.127200,295.497300,292.073100,350.307900,19.730360,294.034800,64.180710,315.227700,0.000000,0.000000,0.000000
1030.227000,1.908997,-285.976200,295.299300,292.071400,350.318000,19.726840,293.980400,64.341800,315.026200,0.000000,0.000000,0.000000
1030.243000,1.842590,-285.778000,295.032500,292.068600,350.327100,19.723830,293.911200,64.549110,314.756300,0.000000,0.000000,0.000000
1030.258000,1.821716,-285.716500,294.936700,292.062700,350.337100,19.722890,293.884400,64.620630,314.659600,0.000000,0.000000,0.000000
1030.273000,1.786530,-285.547100,294.698200,292.038000,350.321400,19.745510,293.824600,64.774350,314.443700,0.000000,0.000000,0.000000
1030.285000,1.792480,-285.471200,294.554700,292.009100,350.306200,19.778100,293.801600,64.835010,314.332800,0.000000,0.000000,0.000000
1030.351000,1.510834,-284.867800,293.689100,291.995600,350.278500,19.811000,293.506500,65.410700,313.500100,0.000000,0.000000,0.000000
1030.357000,1.485138,-284.793500,293.575400,291.981400,350.273200,19.823810,293.466500,65.479640,313.399200,0.000000,0.000000,0.000000
1030.370000,1.447388,-284.722900,293.451900,291.975500,350.275000,19.825320,293.422900,65.552070,313.277300,0.000000,0.000000,0.000000
1030.385000,1.435425,-284.577000,293.231500,291.946600,350.193400,19.923380,293.382000,65.616370,313.154900,0.000000,0.000000,0.000000
1030.401000,1.301636,-284.326500,292.862500,291.938000,350.189200,19.929230,293.239600,65.862630,312.791700,0.000000,0.000000,0.000000
1030.415000,1.297699,-284.194500,292.688800,291.892200,350.141600,19.987820,293.189800,65.947110,312.676600,0.000000,0.000000,0.000000
1030.433000,1.302551,-284.033300,292.456300,291.835100,350.064300,20.092700,293.137600,66.031000,312.549000,0.000000,0.000000,0.000000
1030.448000,1.208862,-283.813600,292.133800,291.819400,350.035900,20.125430,293.028300,66.222310,312.259200,0.000000,0.000000,0.000000
1030.457000,1.192322,-283.667500,291.930600,291.783400,349.979200,20.190530,292.975700,66.311680,312.121100,0.000000,0.000000,0.000000
1030.475000,1.057281,-283.391000,291.518200,291.755400,349.958000,20.215500,292.812700,66.566970,311.733700,0.000000,0.000000,0.000000
1030.491000,1.015717,-283.260800,291.343600,291.737900,349.931600,20.244430,292.753700,66.670860,311.588000,0.000000,0.000000,0.000000
1030.507000,0.970642,-283.142600,291.199700,291.720500,349.904200,20.273350,292.691100,66.761590,311.473000,0.000000,0.000000,0.000000
1030.521000,0.864929,-282.941300,290.927700,291.703100,349.878800,20.300550,292.568000,66.937480,311.228300,0.000000,0.000000,0.000000
1030.533000,0.824341,-282.827700,290.777600,291.684600,349.852200,20.329130,292.508900,67.024560,311.106800,0.000000,0.000000,0.000000
1030.554000,0.718445,-282.600600,290.451700,291.662200,349.813800,20.370580,292.380600,67.213230,310.822300,0.000000,0.000000,0.000000
1030.572000,0.518921,-282.301600,290.052400,291.643100,349.777200,20.409770,292.162000,67.475650,310.462200,0.000000,0.000000,0.000000
1030.587000,0.537445,-281.943100,289.645300,291.538200,349.532000,20.675080,292.075700,67.588910,310.320400,0.000000,0.000000,0.000000
1030.602000,0.381317,-281.682000,289.316300,291.517500,349.479100,20.730850,291.898800,67.797150,310.047100,0.000000,0.000000,0.000000
1030.624000,0.229004,-281.418600,288.990800,291.494000,349.425600,20.787280,291.723000,68.006970,309.778000,0.000000,0.000000,0.000000
1030.633000,0.195862,-281.162400,288.699500,291.436000,349.296100,20.923340,291.631800,68.133670,309.622800,0.000000,0.000000,0.000000
1030.646000,0.026459,-280.869400,288.377600,291.410800,349.246900,20.973820,291.437300,68.377480,309.351400,0.000000,0.000000,0.000000
1030.663000,-0.022034,-280.630600,288.109500,291.361600,349.134400,21.086000,291.339600,68.503850,309.195500,0.000000,0.000000,0.000000
1030.687000,-0.091309,-280.433000,287.883400,291.335900,349.072000,21.148200,291.244600,68.639000,309.031600,0.000000,0.000000,0.000000
1030.723000,-0.341919,-279.974900,287.339500,291.308200,349.008000,21.213170,290.966300,69.033160,308.552700,0.000000,0.000000,0.000000
1030.732000,-0.407562,-279.773800,287.107400,291.283000,348.938200,21.285110,290.875400,69.164400,308.392500,0.000000,0.000000,0.000000
1030.745000,-0.581482,-279.390000,286.719500,291.258400,348.862200,21.362170,290.676900,69.472150,308.081700,0.000000,0.000000,0.000000
1030.757000,-0.633270,-279.093600,286.417300,291.212600,348.714100,21.515380,290.579300,69.620490,307.932700,0.000000,0.000000,0.000000
1030.828000,-0.988709,-278.336100,285.671200,291.189900,348.647500,21.583860,290.201200,70.311390,307.255100,0.000000,0.000000,0.000000
1030.849000,-0.934021,-277.810600,285.105300,291.041700,348.291700,21.984520,290.107700,70.481070,307.089800,0.000000,0.000000,0.000000
1030.849000,-1.096558,-277.397300,284.682400,291.023500,348.241500,22.044450,289.926900,70.844280,306.726900,0.000000,0.000000,0.000000
1030.857000,-1.145599,-277.099500,284.382800,290.984800,348.136700,22.164460,289.839200,71.037220,306.547300,0.000000,0.000000,0.000000
1030.904000,-1.462433,-276.274700,283.650600,290.961900,348.073500,22.235910,289.499500,71.798890,305.886500,0.000000,0.000000,0.000000
1030.946000,-1.833038,-275.360800,282.774300,290.940600,348.025800,22.291280,289.107600,72.664980,305.065600,0.000000,0.000000,0.000000
1030.958000,-1.806580,-274.997500,282.377500,290.836500,347.815200,22.538580,289.029900,72.817760,304.916100,0.000000,0.000000,0.000000
1030.975000,-1.886047,-274.815200,282.188100,290.828900,347.814700,22.542840,288.942800,72.999400,304.731000,0.000000,0.000000,0.000000
1030.997000,-2.136597,-274.374800,281.756700,290.835900,347.846300,22.511610,288.699300,73.471430,304.268200,0.000000,0.000000,0.000000
1031.009000,-2.228302,-274.183600,281.563800,290.843000,347.819600,22.544400,288.614700,73.636070,304.108200,0.000000,0.000000,0.000000
1031.024000,-2.511810,-273.686500,281.057300,290.854000,347.851500,22.516280,288.342200,74.165050,303.573600,0.000000,0.000000,0.000000
1031.034000,-2.649933,-273.616300,280.986800,290.897500,347.959100,22.430120,288.247600,74.342860,303.417000,0.000000,0.000000,0.000000
1031.053000,-2.851379,-273.257300,280.666700,290.911200,347.996200,22.394360,288.059800,74.738910,303.061000,0.000000,0.000000,0.000000
1031.057000,-2.963074,-273.089900,280.540300,290.930900,348.022200,22.349720,287.967800,74.932270,302.890000,0.000000,0.000000,0.000000
1031.077000,-3.226288,-272.531900,280.044600,290.938000,348.033900,22.328850,287.711800,75.502010,302.373400,0.000000,0.000000,0.000000
1031.087000,-3.307007,-272.319500,279.841400,290.946200,348.039900,22.312820,287.639200,75.720410,302.154200,0.000000,0.000000,0.000000
1031.099000,-3.439545,-271.906400,279.505500,290.920800,347.982300,22.369720,287.481300,76.075880,301.875200,0.000000,0.000000,0.000000
1031.108000,-3.551392,-271.775200,279.420700,290.954000,348.017400,22.325990,287.402600,76.242230,301.746700,0.000000,0.000000,0.000000
1031.121000,-3.639496,-271.639800,279.304700,290.966400,348.039500,22.304880,287.326900,76.399700,301.609600,0.000000,0.000000,0.000000
1031.135000,-3.730286,-271.475900,279.123600,290.974300,348.040900,22.314970,287.244000,76.565060,301.438500,0.000000,0.000000,0.000000
1031.145000,-3.881287,-271.300100,278.909900,290.989500,348.057800,22.302530,287.108200,76.757680,301.212400,0.000000,0.000000,0.000000
1031.158000,-3.971130,-271.222500,278.810600,291.008300,348.091700,22.277160,287.037200,76.869190,301.087800,0.000000,0.000000,0.000000
1031.171000,-4.065491,-271.154200,278.740800,291.029400,348.137400,22.242130,286.963900,76.983160,300.982900,0.000000,0.000000,0.000000
1031.186000,-4.220428,-271.167200,278.732000,291.105500,348.274600,22.131620,286.885000,77.107440,300.863600,0.000000,0.000000,0.000000
1031.197000,-4.335175,-271.117200,278.684400,291.139000,348.339100,22.075000,286.803800,77.221870,300.759400,0.000000,0.000000,0.000000
1031.210000,-4.465912,-271.068900,278.625000,291.191000,348.406900,22.027150,286.725100,77.337980,300.652200,0.000000,0.000000,0.000000
1031.219000,-4.574432,-271.003300,278.558600,291.222000,348.458500,21.982740,286.647600,77.455230,300.541300,0.000000,0.000000,0.000000
1031.235000,-4.739197,-271.003600,278.557200,291.311700,348.584500,21.872440,286.572500,77.580960,300.429600,0.000000,0.000000,0.000000
1031.245000,-4.816711,-270.830300,278.385100,291.312200,348.577600,21.887740,286.495500,77.747250,300.272900,0.000000,0.000000,0.000000
1031.264000,-4.941650,-270.743100,278.302600,291.361600,348.626800,21.842410,286.419900,77.883770,300.145100,0.000000,0.000000,0.000000
1031.292000,-5.042297,-270.628100,278.196400,291.386800,348.649000,21.820290,286.344500,78.020980,300.016700,0.000000,0.000000,0.000000
1031.298000,-5.146423,-270.506100,278.084500,291.412700,348.674900,21.796290,286.266300,78.168820,299.880800,0.000000,0.000000,0.000000
1031.310000,-5.227570,-270.296400,277.882100,291.413100,348.624600,21.854120,286.185500,78.328110,299.736200,0.000000,0.000000,0.000000
1031.328000,-5.401306,-269.958800,277.579600,291.434500,348.648400,21.831120,286.033200,78.689580,299.410700,0.000000,0.000000,0.000000
1031.345000,-5.657410,-269.402000,277.103500,291.453900,348.669100,21.810870,285.796500,79.267090,298.914400,0.000000,0.000000,0.000000
1031.360000,-5.768555,-269.223500,276.935000,291.487100,348.705800,21.776970,285.718500,79.482330,298.712000,0.000000,0.000000,0.000000
1031.370000,-5.900269,-268.775700,276.508400,291.478300,348.631200,21.859820,285.578000,79.855510,298.368200,0.000000,0.000000,0.000000
1031.396000,-6.056519,-268.438000,276.210700,291.493800,348.648500,21.844440,285.437300,80.210490,298.055100,0.000000,0.000000,0.000000
1031.409000,-6.139038,-268.255800,276.038300,291.508000,348.660800,21.832030,285.369000,80.404930,297.870300,0.000000,0.000000,0.000000
1031.421000,-6.278809,-267.918300,275.738000,291.522600,348.680100,21.813180,285.243800,80.761830,297.551100,0.000000,0.000000,0.000000
1031.437000,-6.370575,-267.727700,275.553800,291.555400,348.668000,21.826890,285.184800,80.940360,297.380600,0.000000,0.000000,0.000000
1031.471000,-6.445374,-267.565300,275.405200,291.570100,348.693800,21.798440,285.124700,81.128410,297.203600,0.000000,0.000000,0.000000
1031.487000,-6.530670,-267.409800,275.269500,291.601700,348.750400,21.736320,285.071100,81.340640,297.005800,0.000000,0.000000,0.000000
1031.499000,-6.578339,-267.130700,275.019800,291.583300,348.674600,21.820460,285.004900,81.543940,296.840300,0.000000,0.000000,0.000000
1031.505000,-6.657867,-266.950700,274.880400,291.593900,348.700500,21.796370,284.936000,81.749760,296.676800,0.000000,0.000000,0.000000
1031.521000,-6.869568,-266.298100,274.334700,291.605800,348.728100,21.769980,284.736300,82.429980,296.104700,0.000000,0.000000,0.000000
1031.548000,-7.122253,-265.386800,273.555400,291.619400,348.751800,21.747380,284.497200,83.364980,295.302800,0.000000,0.000000,0.000000
1031.570000,-7.362305,-264.297700,272.624700,291.631800,348.772200,21.728350,284.269500,84.474540,294.353100,0.000000,0.000000,0.000000
1031.586000,-7.427582,-264.007300,272.358200,291.633600,348.772300,21.762510,284.206000,84.765070,294.120700,0.000000,0.000000,0.000000
1031.596000,-7.525818,-263.303800,271.753300,291.600200,348.667000,21.882600,284.074300,85.363140,293.635900,0.000000,0.000000,0.000000
1031.622000,-7.714264,-262.441700,271.043100,291.606900,348.692400,21.860230,283.892600,86.250690,292.903300,0.000000,0.000000,0.000000
1031.638000,-7.681641,-261.931000,270.560800,291.519000,348.499000,22.069680,283.837400,86.567970,292.630400,0.000000,0.000000,0.000000
1031.645000,-7.727783,-261.634300,270.322100,291.510200,348.494000,22.072930,283.782400,86.859700,292.395000,0.000000,0.000000,0.000000
1031.660000,-7.776306,-261.341400,270.076100,291.503500,348.488400,22.077430,283.727200,87.147000,292.153500,0.000000,0.000000,0.000000
1031.679000,-7.886536,-260.752900,269.607400,291.498200,348.479900,22.081250,283.611600,87.727040,291.688700,0.000000,0.000000,0.000000
1031.688000,-7.856842,-260.240200,269.142500,291.409100,348.266700,22.298260,283.552300,88.026470,291.440700,0.000000,0.000000,0.000000
1031.695000,-7.966003,-259.671200,268.678400,291.398800,348.256300,22.303100,283.432800,88.585110,290.981500,0.000000,0.000000,0.000000
1031.712000,-7.995697,-259.369400,268.441600,291.374700,348.227700,22.326110,283.379000,88.858340,290.767700,0.000000,0.000000,0.000000
1031.720000,-7.983093,-259.020600,268.156100,291.308900,348.121000,22.436290,283.325800,89.100400,290.592400,0.000000,0.000000,0.000000
1031.733000,-8.029297,-258.696600,267.886700,291.295100,348.094400,22.457360,283.265800,89.397830,290.344100,0.000000,0.000000,0.000000
1031.752000,-8.127869,-258.210000,267.487200,291.288100,348.079500,22.472240,283.160200,89.869550,289.959400,0.000000,0.000000,0.000000
1031.771000,-8.228088,-257.698300,267.071600,291.284000,348.066300,22.486280,283.055900,90.367970,289.557900,0.000000,0.000000,0.000000
1031.786000,-8.134796,-257.134100,266.530200,291.137900,347.794500,22.783130,283.003100,90.660380,289.313300,0.000000,0.000000,0.000000
1031.798000,-8.194397,-256.865700,266.312100,291.144500,347.786900,22.790440,282.950100,90.921260,289.102500,0.000000,0.000000,0.000000
1031.810000,-8.255188,-256.608700,266.102300,291.154300,347.777800,22.798920,282.899100,91.169080,288.901200,0.000000,0.000000,0.000000
1031.823000,-8.356293,-256.126900,265.710400,291.164800,347.770800,22.805310,282.808500,91.643950,288.515700,0.000000,0.000000,0.000000
1031.832000,-8.409668,-255.836100,265.437300,291.173400,347.766100,22.811030,282.763700,91.929980,288.248300,0.000000,0.000000,0.000000
1031.845000,-8.312195,-255.283000,264.887800,291.034700,347.433700,23.172330,282.722500,92.150690,288.060100,0.000000,0.000000,0.000000
1031.858000,-8.379242,-255.064700,264.682300,291.058900,347.435400,23.177790,282.679600,92.370700,287.860000,0.000000,0.000000,0.000000
1031.877000,-8.476898,-254.592800,264.281500,291.072800,347.442000,23.172570,282.595900,92.849190,287.454100,0.000000,0.000000,0.000000
1031.886000,-8.501770,-254.201100,263.909400,291.050300,347.320900,23.308430,282.548600,93.119790,287.217800,0.000000,0.000000,0.000000
1031.895000,-8.565491,-254.026300,263.771800,291.071200,347.347000,23.284710,282.505700,93.320690,287.056500,0.000000,0.000000,0.000000
1031.908000,-8.644012,-253.889800,263.662000,291.106400,347.400600,23.233820,282.462300,93.510770,286.895900,0.000000,0.000000,0.000000
1031.920000,-8.710602,-253.443700,263.257500,291.094900,347.275100,23.372000,282.384300,93.831430,286.629500,0.000000,0.000000,0.000000
1031.932000,-8.791443,-253.314500,263.139900,291.134800,347.358800,23.294090,282.343300,94.044320,286.434000,0.000000,0.000000,0.000000
1031.948000,-8.899109,-252.987400,262.897000,291.155800,347.409800,23.245070,282.256700,94.422340,286.142100,0.000000,0.000000,0.000000
1031.962000,-8.968964,-252.847000,262.791000,291.179000,347.463500,23.193370,282.210000,94.616460,285.984300,0.000000,0.000000,0.000000
1031.971000,-9.020935,-252.612400,262.573400,291.184600,347.429900,23.233070,282.163700,94.817430,285.806400,0.000000,0.000000,0.000000
1031.981000,-9.082672,-252.413300,262.397500,291.207400,347.486100,23.176100,282.124700,95.072720,285.573600,0.000000,0.000000,0.000000
1031.996000,-9.203247,-252.001000,262.069700,291.230200,347.543100,23.116910,282.027000,95.542080,285.186600,0.000000,0.000000,0.000000
1032.014000,-9.291473,-251.858000,261.959900,291.268300,347.654400,22.997760,281.976900,95.796400,284.957700,0.000000,0.000000,0.000000
1032.035000,-9.348083,-251.659600,261.784500,291.274000,347.698400,22.951560,281.926000,96.038770,284.736100,0.000000,0.000000,0.000000
1032.053000,-9.456055,-251.211100,261.386400,291.288900,347.758900,22.885540,281.832900,96.547780,284.272000,0.000000,0.000000,0.000000
1032.057000,-9.524994,-251.017600,261.229200,291.304200,347.814600,22.823750,281.779200,96.797040,284.053000,0.000000,0.000000,0.000000
1032.072000,-9.640320,-250.598000,260.914500,291.318100,347.864600,22.767660,281.677700,97.266560,283.682200,0.000000,0.000000,0.000000
1032.110000,-9.676575,-250.344400,260.691800,291.313600,347.880100,22.749250,281.637000,97.535640,283.441100,0.000000,0.000000,0.000000
1032.134000,-9.752136,-250.188500,260.579000,291.345200,347.958000,22.663630,281.593000,97.769520,283.242700,0.000000,0.000000,0.000000
1032.152000,-9.845459,-249.750900,260.225800,291.359500,347.986400,22.633200,281.514000,98.235410,282.859000,0.000000,0.000000,0.000000
1032.158000,-9.830811,-249.392300,259.886100,291.305500,347.849100,22.785040,281.474600,98.456760,282.671200,0.000000,0.000000,0.000000
1032.171000,-9.911346,-248.907500,259.456400,291.319700,347.872100,22.762220,281.408400,98.964550,282.218600,0.000000,0.000000,0.000000
1032.186000,-9.935303,-248.590100,259.159500,291.306500,347.795500,22.862610,281.371200,99.205430,282.022200,0.000000,0.000000,0.000000
1032.198000,-10.055540,-247.835400,258.492300,291.321600,347.806700,22.852290,281.266100,99.971240,281.344600,0.000000,0.000000,0.000000
1032.208000,-10.125790,-247.613500,258.305100,291.357800,347.826300,22.837360,281.232000,100.212800,281.142500,0.000000,0.000000,0.000000
1032.220000,-10.158110,-246.967200,257.711000,291.316500,347.701000,22.976840,281.158400,100.733700,280.687800,0.000000,0.000000,0.000000
1032.232000,-10.210420,-246.701800,257.480900,291.332900,347.705000,22.975820,281.122500,101.003200,280.456800,0.000000,0.000000,0.000000
1032.248000,-10.323180,-245.800800,256.647900,291.349300,347.713000,22.969160,281.026100,101.912200,279.617100,0.000000,0.000000,0.000000
1032.256000,-10.372070,-245.525000,256.410000,291.363200,347.721700,22.960420,280.991100,102.196700,279.370500,0.000000,0.000000,0.000000
1032.268000,-10.419980,-245.248700,256.171100,291.375800,347.724500,22.958580,280.955800,102.475800,279.129700,0.000000,0.000000,0.000000
1032.293000,-10.425810,-244.388700,255.333600,291.306900,347.474000,23.226480,280.881100,103.085300,278.560100,0.000000,0.000000,0.000000
1032.309000,-10.483280,-244.110800,255.089200,291.332200,347.480900,23.217630,280.848900,103.370100,278.306800,0.000000,0.000000,0.000000
1032.327000,-10.559300,-243.497700,254.549800,291.336100,347.410400,23.301010,280.776800,103.912800,277.850800,0.000000,0.000000,0.000000
1032.357000,-10.673740,-242.662400,253.778300,291.354500,347.411300,23.284820,280.680800,104.749000,277.063100,0.000000,0.000000,0.000000
1032.369000,-10.651210,-241.956800,253.101900,291.288500,347.213300,23.494540,280.637300,105.256500,276.596400,0.000000,0.000000,0.000000
1032.381000,-10.706820,-241.718800,252.891700,291.329900,347.243000,23.444100,280.623100,105.524300,276.335800,0.000000,0.000000,0.000000
1032.406000,-10.777530,-241.218600,252.456100,291.344200,347.247700,23.432390,280.566700,106.029100,275.888500,0.000000,0.000000,0.000000
1032.424000,-10.749450,-240.766400,252.006000,291.293600,347.037500,23.650160,280.544200,106.271100,275.656100,0.000000,0.000000,0.000000
1032.433000,-10.794370,-240.554000,251.815200,291.319500,347.046100,23.624370,280.525100,106.492200,275.439500,0.000000,0.000000,0.000000
1032.449000,-10.842380,-240.047700,251.339100,291.326500,347.053100,23.612640,280.484200,107.005400,274.951700,0.000000,0.000000,0.000000
1032.466000,-10.807590,-239.643000,250.932500,291.265400,346.852900,23.819750,280.457800,107.209800,274.752300,0.000000,0.000000,0.000000
1032.487000,-10.862580,-239.322100,250.628800,291.293400,346.749200,23.915880,280.430800,107.427100,274.544700,0.000000,0.000000,0.000000
1032.496000,-10.926030,-238.799900,250.153200,291.305900,346.780800,23.881000,280.379900,107.980900,274.034200,0.000000,0.000000,0.000000
1032.506000,-10.966830,-238.602000,249.978900,291.318400,346.812800,23.846740,280.351600,108.210800,273.825600,0.000000,0.000000,0.000000
1032.523000,-11.029240,-238.165100,249.578300,291.329200,346.836100,23.819810,280.299900,108.671000,273.398100,0.000000,0.000000,0.000000
1032.533000,-11.001830,-237.756800,249.183900,291.278000,346.665400,23.997040,280.276100,108.908600,273.181000,0.000000,0.000000,0.000000
1032.554000,-11.047490,-237.238800,248.694000,291.288700,346.688800,23.969470,280.241200,109.450000,272.663500,0.000000,0.000000,0.000000
1032.572000,-11.095490,-236.792100,248.286000,291.303400,346.716600,23.937090,280.207900,109.924500,272.223100,0.000000,0.000000,0.000000
1032.582000,-11.055150,-236.403700,247.905700,291.249400,346.565400,24.100870,280.194200,110.161700,272.006600,0.000000,0.000000,0.000000
1032.596000,-11.072750,-235.814200,247.356700,291.257400,346.586400,24.078810,280.184700,110.772200,271.435500,0.000000,0.000000,0.000000
1032.606000,-11.086670,-235.614000,247.175200,291.262300,346.605400,24.060000,280.175700,110.991300,271.235200,0.000000,0.000000,0.000000
1032.621000,-11.116000,-235.135000,246.720900,291.264700,346.620900,24.045240,280.148700,111.485900,270.766100,0.000000,0.000000,0.000000
1032.633000,-11.006100,-234.537300,246.075700,291.157000,346.352300,24.349760,280.150900,111.815000,270.425400,0.000000,0.000000,0.000000
1032.649000,-11.005550,-234.262800,245.788100,291.160000,346.308100,24.407860,280.154400,112.045300,270.196000,0.000000,0.000000,0.000000
1032.669000,-11.029510,-233.727700,245.251500,291.178800,346.331900,24.377060,280.149300,112.604200,269.628600,0.000000,0.000000,0.000000
1032.687000,-10.941890,-233.307900,244.805500,291.115500,346.168700,24.559600,280.173600,112.860800,269.365100,0.000000,0.000000,0.000000
1032.702000,-10.949710,-232.979800,244.489600,291.116300,346.188800,24.537410,280.166600,113.209000,269.027000,0.000000,0.000000,0.000000
1032.708000,-10.955900,-232.833000,244.334600,291.115400,346.206800,24.518200,280.159500,113.373800,268.852800,0.000000,0.000000,0.000000
1032.747000,-10.972140,-232.704300,244.195000,291.117700,346.234100,24.490720,280.145600,113.529800,268.685800,0.000000,0.000000,0.000000
1032.759000,-10.917600,-232.293700,243.736900,291.061900,346.091300,24.651080,280.144300,113.797600,268.388000,0.000000,0.000000,0.000000
1032.781000,-10.946380,-232.051900,243.466400,291.064800,346.119500,24.623300,280.118500,114.067600,268.089700,0.000000,0.000000,0.000000
1032.796000,-11.023410,-231.388200,242.742400,291.070300,346.150500,24.592650,280.046800,114.762400,267.335000,0.000000,0.000000,0.000000
1032.811000,-11.050080,-231.307100,242.641600,291.079700,346.190000,24.552570,280.029600,114.882900,267.194200,0.000000,0.000000,0.000000
1032.823000,-11.026920,-231.044700,242.358700,291.037300,346.055100,24.697050,280.010300,115.010300,267.055800,0.000000,0.000000,0.000000
