Timestamp,TrunkX,TrunkY,TrunkZ,PelvisX,PelvisY,PelvisZ,ThoracicX,ThoracicY,ThoracicZ,NeutralX,NeutralY,NeutralZ
991.995900,0.049093,-4.704910,0.655182,286.030300,293.179300,37.571420,283.294000,87.057480,275.896900,-2.785422,-201.416900,237.670300
992.009200,0.049368,-4.713776,0.667236,286.031300,293.183300,37.566960,283.295200,87.052650,275.904500,-2.785422,-201.416900,237.670300
992.021500,0.052328,-4.690369,0.665070,286.031700,293.181800,37.568490,283.298600,87.074490,275.903900,-2.785422,-201.416900,237.670300
992.033200,0.055502,-4.710815,0.639893,286.027800,293.205400,37.588770,283.297900,87.077700,275.899000,-2.785422,-201.416900,237.670300
992.045600,0.056570,-4.710190,0.645386,286.026900,293.212100,37.581840,283.298100,87.084980,275.897600,-2.785422,-201.416900,237.670300
992.059200,0.061301,-4.777206,0.674286,286.024400,293.276000,37.560790,283.300300,87.081890,275.905400,-2.785422,-201.416900,237.670300
992.071000,0.064871,-4.765564,0.669891,286.025100,293.273700,37.563330,283.304600,87.091210,275.903500,-2.785422,-201.416900,237.670300
992.086200,0.061697,-4.761490,0.664825,286.026200,293.271500,37.564330,283.302500,87.093120,275.899500,-2.785422,-201.416900,237.670300
992.097400,0.058066,-4.765213,0.678268,286.027900,293.271800,37.563700,283.300500,87.089680,275.912300,-2.785422,-201.416900,237.670300
992.117900,0.050070,-4.797012,0.678650,286.034400,293.312100,37.566180,283.299100,87.098190,275.915200,-2.785422,-201.416900,237.670300
992.138600,0.043997,-4.809402,0.692276,286.039700,293.325600,37.552140,283.298300,87.099290,275.914700,-2.785422,-201.416900,237.670300
992.147400,0.038473,-4.789322,0.687912,286.042800,293.328800,37.549060,283.295800,87.122540,275.907300,-2.785422,-201.416900,237.670300
992.159200,0.035879,-4.858978,0.711273,286.044100,293.383600,37.536140,283.294500,87.107660,275.917700,-2.785422,-201.416900,237.670300
992.174200,0.030936,-4.874420,0.738007,286.043700,293.378700,37.541960,283.289200,87.087300,275.950300,-2.785422,-201.416900,237.670300
992.186200,0.012717,-4.829437,0.720734,286.042100,293.366200,37.555640,283.269400,87.119810,275.946700,-2.785422,-201.416900,237.670300
992.197300,0.013907,-4.851654,0.733124,286.041600,293.359000,37.561890,283.270100,87.090420,275.965300,-2.785422,-201.416900,237.670300
992.209000,0.013571,-4.887253,0.728668,286.042600,293.392400,37.568120,283.270800,87.088210,275.967100,-2.785422,-201.416900,237.670300
992.263400,0.009054,-4.846924,0.717606,286.037800,293.379500,37.576010,283.261500,87.115700,275.963900,-2.785422,-201.416900,237.670300
992.269300,0.010397,-4.845642,0.717423,286.036200,293.378800,37.575700,283.261200,87.116200,275.963400,-2.785422,-201.416900,237.670300
992.284200,-0.001138,-4.888611,0.715256,286.046200,293.430100,37.567300,283.259700,87.124570,275.952900,-2.785422,-201.416900,237.670300
992.298200,-0.000223,-4.871277,0.697067,286.046100,293.430500,37.565450,283.260500,87.142270,275.932800,-2.785422,-201.416900,237.670300
992.310900,-0.022501,-4.820496,0.670380,286.045500,293.431200,37.564340,283.237600,87.193750,275.905000,-2.785422,-201.416900,237.670300
992.323600,-0.016611,-4.821594,0.663818,286.045400,293.438400,37.555940,283.243300,87.199870,275.890100,-2.785422,-201.416900,237.670300
992.334800,-0.020639,-4.888184,0.709030,286.047000,293.518700,37.515880,283.240900,87.213550,275.895200,-2.785422,-201.416900,237.670300
992.370900,-0.021341,-4.908295,0.718475,286.047100,293.523600,37.511260,283.240300,87.198340,275.900100,-2.785422,-201.416900,237.670300
992.371000,-0.022043,-4.914124,0.724670,286.047700,293.527700,37.507230,283.240300,87.196620,275.902200,-2.785422,-201.416900,237.670300
992.371000,-0.019785,-4.955383,0.779907,286.048700,293.531700,37.503660,283.243500,87.159360,275.953900,-2.785422,-201.416900,237.670300
992.386500,-0.010965,-5.025269,0.801361,286.041400,293.579300,37.498560,283.245100,87.137060,275.970200,-2.785422,-201.416900,237.670300
992.410500,-0.014353,-5.046844,0.823624,286.043700,293.589500,37.489730,283.244000,87.125770,275.983700,-2.785422,-201.416900,237.670300
992.419100,-0.009287,-5.029358,0.830856,286.045100,293.595900,37.484790,283.250400,87.149560,275.986000,-2.785422,-201.416900,237.670300
992.440400,0.004080,-5.093750,0.851944,286.031200,293.645200,37.479390,283.249900,87.134530,276.001600,-2.785422,-201.416900,237.670300
992.446200,0.002432,-5.111969,0.869064,286.032400,293.647700,37.478840,283.249400,87.118770,276.018200,-2.785422,-201.416900,237.670300
992.458800,0.001669,-5.132538,0.888123,286.032900,293.648600,37.479240,283.249100,87.099140,276.037700,-2.785422,-201.416900,237.670300
992.470000,0.005026,-5.097046,0.869064,286.033300,293.645200,37.484000,283.252900,87.131260,276.023400,-2.785422,-201.416900,237.670300
992.482200,0.025687,-5.125000,0.853775,286.013500,293.661900,37.513140,283.253800,87.120000,276.037200,-2.785422,-201.416900,237.670300
992.502600,0.025656,-5.133865,0.861420,286.014300,293.660800,37.516060,283.254500,87.109970,276.047800,-2.785422,-201.416900,237.670300
992.522200,0.015585,-5.096527,0.854858,286.014000,293.659100,37.518860,283.244200,87.145680,276.044000,-2.785422,-201.416900,237.670300
992.533600,-0.001138,-5.103516,0.817047,286.030300,293.665600,37.557730,283.243800,87.145140,276.045100,-2.785422,-201.416900,237.670300
992.551500,-0.002237,-5.149933,0.886932,286.030200,293.664400,37.560330,283.242600,87.097510,276.117600,-2.785422,-201.416900,237.670300
992.570700,-0.002512,-5.150665,0.891342,286.029700,293.661100,37.563040,283.241800,87.093480,276.124700,-2.785422,-201.416900,237.670300
992.585300,-0.002481,-5.151520,0.889679,286.029600,293.656600,37.567150,283.241700,87.088190,276.127100,-2.785422,-201.416900,237.670300
992.599600,0.003989,-5.144440,0.895950,286.029700,293.649000,37.574420,283.248300,87.087620,276.140700,-2.785422,-201.416900,237.670300
992.621000,0.000082,-5.190598,0.900116,286.034100,293.686200,37.577760,283.248700,87.078690,276.148200,-2.785422,-201.416900,237.670300
992.636200,0.001578,-5.187256,0.901535,286.033800,293.678000,37.583970,283.249900,87.073840,276.155800,-2.785422,-201.416900,237.670300
992.646200,-0.012216,-5.112167,0.847244,286.033200,293.674000,37.585710,283.235500,87.144910,276.103300,-2.785422,-201.416900,237.670300
992.658800,-0.020487,-5.169937,0.861221,286.041700,293.720400,37.576820,283.235800,87.133530,276.108400,-2.785422,-201.416900,237.670300
992.676100,-0.017648,-5.187683,0.864319,286.041000,293.721400,37.575560,283.237900,87.116810,276.110200,-2.785422,-201.416900,237.670300
992.684600,-0.021799,-5.170380,0.864243,286.042200,293.725500,37.570880,283.235000,87.138210,276.105400,-2.785422,-201.416900,237.670300
992.699000,-0.026102,-5.150574,0.825195,286.043700,293.724100,37.572030,283.232200,87.156550,276.067500,-2.785422,-201.416900,237.670300
992.710600,-0.025369,-5.174408,0.810837,286.043700,293.761000,37.573040,283.232900,87.169620,276.054200,-2.785422,-201.416900,237.670300
992.722100,-0.026285,-5.146164,0.800522,286.043500,293.762100,37.570930,283.231800,87.199050,276.041800,-2.785422,-201.416900,237.670300
992.762900,-0.019571,-5.206360,0.814301,286.036200,293.832900,37.540920,283.231200,87.209660,276.025500,-2.785422,-201.416900,237.670300
992.774700,-0.020792,-5.195984,0.803604,286.035900,293.827200,37.546590,283.229700,87.214320,276.020500,-2.785422,-201.416900,237.670300
992.784900,-0.020365,-5.189453,0.795319,286.036000,293.824400,37.549870,283.230300,87.217980,276.015500,-2.785422,-201.416900,237.670300
992.796700,-0.033334,-5.265228,0.854752,286.048300,293.887300,37.528880,283.229500,87.205170,276.054000,-2.785422,-201.416900,237.670300
992.812500,-0.034006,-5.265366,0.855499,286.048000,293.892200,37.525340,283.228600,87.209850,276.051100,-2.785422,-201.416900,237.670300
992.819300,-0.034647,-5.261581,0.851364,286.048000,293.894800,37.524620,283.228000,87.216260,276.046300,-2.785422,-201.416900,237.670300
992.838600,-0.037607,-5.261078,0.854218,286.048400,293.900800,37.521090,283.225400,87.222830,276.045600,-2.785422,-201.416900,237.670300
992.850200,-0.037821,-5.259766,0.838409,286.041000,293.939700,37.525460,283.217800,87.263030,276.034200,-2.785422,-201.416900,237.670300
992.884300,-0.039926,-5.251160,0.826660,286.041700,293.941600,37.524820,283.216300,87.273490,276.021800,-2.785422,-201.416900,237.670300
992.899500,-0.043497,-5.239761,0.818527,286.042400,293.943900,37.523270,283.213500,87.287190,276.012100,-2.785422,-201.416900,237.670300
992.909100,-0.047525,-5.237976,0.820343,286.042500,293.945600,37.522240,283.209500,87.290690,276.012900,-2.785422,-201.416900,237.670300
992.926100,-0.047312,-5.219208,0.825272,286.041200,293.948000,37.522080,283.208500,87.311890,276.017700,-2.785422,-201.416900,237.670300
992.934500,-0.040720,-5.263550,0.831039,286.031900,293.999500,37.514510,283.205700,87.319050,276.015900,-2.785422,-201.416900,237.670300
992.946200,-0.043405,-5.189987,0.789215,286.031100,294.003500,37.511760,283.202300,87.396620,275.971300,-2.785422,-201.416900,237.670300
992.956300,-0.046610,-5.193756,0.794891,286.032500,294.011000,37.506340,283.200400,87.400270,275.971600,-2.785422,-201.416900,237.670300
992.981800,-0.049112,-5.173920,0.787140,286.033000,294.008000,37.510190,283.198500,87.417170,275.967700,-2.785422,-201.416900,237.670300
992.985000,-0.061502,-5.167969,0.743378,286.044300,294.010800,37.551490,283.197300,87.425910,275.965200,-2.785422,-201.416900,237.670300
992.996700,-0.063028,-5.153656,0.766647,286.043800,294.007500,37.555710,283.195300,87.436920,275.992700,-2.785422,-201.416900,237.670300
993.008300,-0.075571,-5.205566,0.782349,286.055400,294.064300,37.540750,283.194400,87.441830,275.993400,-2.785422,-201.416900,237.670300
993.024400,-0.073038,-5.203369,0.806610,286.056200,294.062200,37.543520,283.197700,87.441860,276.020400,-2.785422,-201.416900,237.670300
993.042300,-0.070322,-5.232330,0.787567,286.054100,294.083600,37.565430,283.198400,87.434360,276.023300,-2.785422,-201.416900,237.670300
993.057800,-0.074533,-5.236328,0.798767,286.057300,294.089400,37.558810,283.197300,87.436200,276.027900,-2.785422,-201.416900,237.670300
993.071500,-0.069284,-5.242737,0.811295,286.058100,294.089300,37.558520,283.203400,87.429630,276.040100,-2.785422,-201.416900,237.670300
993.089400,-0.083414,-5.294174,0.831360,286.074000,294.147500,37.540620,283.205200,87.436420,276.042300,-2.785422,-201.416900,237.670300
993.098400,-0.084543,-5.313324,0.843445,286.074100,294.149200,37.538270,283.204100,87.418910,276.052000,-2.785422,-201.416900,237.670300
993.108500,-0.085672,-5.329773,0.861359,286.074000,294.157100,37.530200,283.202900,87.410440,276.061900,-2.785422,-201.416900,237.670300
993.121600,-0.083505,-5.333099,0.873154,286.073200,294.159800,37.525740,283.204300,87.409800,276.069200,-2.785422,-201.416900,237.670300
993.136300,-0.080515,-5.373474,0.880585,286.072400,294.195600,37.522620,283.206400,87.405180,276.073500,-2.785422,-201.416900,237.670300
993.157500,-0.080576,-5.408630,0.890793,286.068300,294.237800,37.516740,283.202300,87.412220,276.077900,-2.785422,-201.416900,237.670300
993.177600,-0.078012,-5.463226,0.921402,286.069100,294.243800,37.510450,283.205600,87.363680,276.102200,-2.785422,-201.416900,237.670300
993.200200,-0.079355,-5.507782,0.988312,286.069900,294.245500,37.509040,283.205100,87.320840,276.167700,-2.785422,-201.416900,237.670300
993.208700,-0.078104,-5.531723,1.013489,286.071100,294.247200,37.505950,283.207600,87.298540,276.189800,-2.785422,-201.416900,237.670300
993.221600,-0.073648,-5.580170,1.047974,286.071200,294.246600,37.503930,283.212200,87.249550,276.222200,-2.785422,-201.416900,237.670300
993.248100,-0.054300,-5.749451,1.201645,286.070300,294.353000,37.436300,283.230600,87.186590,276.308300,-2.785422,-201.416900,237.670300
993.262500,-0.052530,-5.747589,1.201965,286.069300,294.352200,37.435750,283.231400,87.187690,276.308000,-2.785422,-201.416900,237.670300
993.271200,-0.052011,-5.752136,1.209320,286.068600,294.352700,37.435730,283.231100,87.183590,276.315400,-2.785422,-201.416900,237.670300
993.286600,-0.074533,-5.741867,1.180573,286.075300,294.404100,37.426540,283.215400,87.245350,276.277400,-2.785422,-201.416900,237.670300
993.297900,-0.072244,-5.739243,1.176086,286.075100,294.399900,37.431920,283.217400,87.243730,276.278300,-2.785422,-201.416900,237.670300
993.310300,-0.068399,-5.727692,1.162308,286.073600,294.391600,37.441810,283.219800,87.246960,276.274400,-2.785422,-201.416900,237.670300
993.323000,-0.072275,-5.712173,1.174438,286.072200,294.384900,37.449730,283.214500,87.255840,276.294500,-2.785422,-201.416900,237.670300
993.334400,-0.079477,-5.770050,1.187805,286.080400,294.433000,37.445320,283.215500,87.246000,276.303400,-2.785422,-201.416900,237.670300
993.350200,-0.078592,-5.786728,1.201782,286.079100,294.436200,37.444180,283.215100,87.232500,276.316300,-2.785422,-201.416900,237.670300
993.358800,-0.076914,-5.815659,1.226685,286.078300,294.444900,37.436240,283.215900,87.212330,276.333300,-2.785422,-201.416900,237.670300
993.372700,-0.079477,-5.838715,1.274155,286.077100,294.451200,37.431190,283.212200,87.195590,276.375700,-2.785422,-201.416900,237.670300
993.384600,-0.082620,-5.924988,1.314774,286.082000,294.530400,37.396830,283.214000,87.188480,276.381900,-2.785422,-201.416900,237.670300
993.405000,-0.082193,-5.947021,1.329025,286.081900,294.535600,37.392620,283.214300,87.171680,276.392000,-2.785422,-201.416900,237.670300
993.422400,-0.084421,-5.963684,1.344452,286.082700,294.538900,37.390320,283.212900,87.158320,276.405100,-2.785422,-201.416900,237.670300
993.436900,-0.074564,-6.009384,1.348465,286.072000,294.581200,37.392440,283.212000,87.154860,276.411200,-2.785422,-201.416900,237.670300
993.445600,-0.074625,-5.953827,1.313171,286.072600,294.585400,37.389370,283.212500,87.214660,276.372900,-2.785422,-201.416900,237.670300
993.458100,-0.077524,-5.975800,1.331375,286.072700,294.591700,37.383500,283.209800,87.198940,276.385200,-2.785422,-201.416900,237.670300
993.472000,-0.080576,-6.001831,1.347565,286.073400,294.596800,37.377840,283.207400,87.178050,276.395700,-2.785422,-201.416900,237.670300
993.489100,-0.081796,-6.029510,1.369736,286.074300,294.603500,37.369490,283.207100,87.157050,276.409500,-2.785422,-201.416900,237.670300
993.520600,-0.067056,-6.093552,1.413483,286.072600,294.662800,37.349850,283.220200,87.152270,276.433700,-2.785422,-201.416900,237.670300
993.536100,-0.070047,-6.105347,1.425110,286.073800,294.661000,37.351190,283.218300,87.138710,276.446600,-2.785422,-201.416900,237.670300
993.557900,-0.070596,-6.109283,1.421539,286.074200,294.657500,37.359580,283.218200,87.131310,276.451400,-2.785422,-201.416900,237.670300
993.572100,-0.065958,-6.161743,1.424454,286.069400,294.685800,37.374980,283.218000,87.107150,276.469800,-2.785422,-201.416900,237.670300
993.589800,-0.069589,-6.141495,1.382141,286.071500,294.682500,37.419000,283.216500,87.124070,276.471500,-2.785422,-201.416900,237.670300
993.598100,-0.069650,-6.140076,1.379715,286.071700,294.677600,37.421040,283.216700,87.120600,276.471100,-2.785422,-201.416900,237.670300
993.622700,-0.079874,-6.147003,1.379990,286.072300,294.674300,37.421030,283.207000,87.110420,276.471300,-2.785422,-201.416900,237.670300
993.634200,-0.081491,-6.147446,1.378479,286.073600,294.665400,37.421510,283.206700,87.101000,276.470300,-2.785422,-201.416900,237.670300
993.646400,-0.088419,-6.262955,1.458710,286.085400,294.754100,37.369050,283.211600,87.074200,276.498100,-2.785422,-201.416900,237.670300
993.657800,-0.086069,-6.273270,1.464676,286.086600,294.754200,37.366200,283.215100,87.064010,276.501200,-2.785422,-201.416900,237.670300
993.668600,-0.084604,-6.282684,1.471405,286.087100,294.757400,37.360590,283.217100,87.057800,276.502300,-2.785422,-201.416900,237.670300
993.684100,-0.084512,-6.296417,1.484802,286.088500,294.766300,37.347860,283.218600,87.052910,276.503000,-2.785422,-201.416900,237.670300
993.698700,-0.082285,-6.336563,1.508331,286.096600,294.812000,37.340790,283.228900,87.058520,276.519400,-2.785422,-201.416900,237.670300
993.710400,-0.085581,-6.335495,1.514359,286.101300,294.817300,37.329510,283.230300,87.064830,276.514200,-2.785422,-201.416900,237.670300
993.740500,-0.087503,-6.388733,1.527954,286.105000,294.873000,37.312990,283.232100,87.067350,276.511300,-2.785422,-201.416900,237.670300
993.766900,-0.080423,-6.435669,1.532425,286.099400,294.924700,37.302910,283.233600,87.072080,276.505600,-2.785422,-201.416900,237.670300
993.773100,-0.076029,-6.434372,1.552307,286.098600,294.925400,37.302250,283.237200,87.074110,276.524900,-2.785422,-201.416900,237.670300
993.782300,-0.074442,-6.420883,1.538147,286.098700,294.922200,37.306120,283.238800,87.084370,276.514600,-2.785422,-201.416900,237.670300
993.797700,-0.067026,-6.341553,1.495636,286.097600,294.914200,37.314930,283.245100,87.155670,276.480900,-2.785422,-201.416900,237.670300
993.806900,-0.065653,-6.320786,1.478165,286.095800,294.907300,37.324200,283.244800,87.169600,276.472700,-2.785422,-201.416900,237.670300
993.831400,-0.058512,-6.294373,1.420380,286.087200,294.930900,37.344510,283.243300,87.219570,276.435200,-2.785422,-201.416900,237.670300
993.848200,-0.058847,-6.241699,1.390900,286.086500,294.926600,37.351470,283.242300,87.268010,276.412700,-2.785422,-201.416900,237.670300
993.862800,-0.055185,-6.210358,1.362076,286.083100,294.916400,37.363050,283.242500,87.289090,276.395400,-2.785422,-201.416900,237.670300
993.889300,-0.055002,-6.203064,1.321304,286.082400,294.927600,37.390580,283.242000,87.307640,276.382200,-2.785422,-201.416900,237.670300
993.899000,-0.054178,-6.182648,1.302948,286.081000,294.924600,37.394780,283.241400,87.325040,276.368000,-2.785422,-201.416900,237.670300
993.909300,-0.053232,-6.167282,1.286896,286.079700,294.922000,37.399480,283.241100,87.337750,276.356700,-2.785422,-201.416900,237.670300
993.919400,-0.064737,-6.199219,1.345337,286.079000,294.919700,37.402840,283.228800,87.303590,276.418500,-2.785422,-201.416900,237.670300
993.933800,-0.070230,-6.238281,1.343765,286.083900,294.965900,37.397720,283.228200,87.310680,276.411800,-2.785422,-201.416900,237.670300
993.952300,-0.073313,-6.228882,1.334930,286.084500,294.961400,37.401370,283.225700,87.315610,276.406600,-2.785422,-201.416900,237.670300
993.969400,-0.053293,-6.172821,1.311066,286.085100,294.956400,37.403680,283.246400,87.366620,276.385100,-2.785422,-201.416900,237.670300
993.986300,-0.052225,-6.155121,1.309998,286.088400,294.957400,37.397890,283.250700,87.385380,276.378200,-2.785422,-201.416900,237.670300
994.000400,-0.041361,-6.200958,1.319916,286.085000,295.027400,37.366360,283.258200,87.409520,276.356600,-2.785422,-201.416900,237.670300
994.009200,-0.038187,-6.208984,1.322906,286.091000,295.042500,37.348810,283.267400,87.416560,276.342000,-2.785422,-201.416900,237.670300
994.021800,-0.046396,-6.184921,1.316925,286.098600,295.063400,37.326870,283.266800,87.461530,276.314100,-2.785422,-201.416900,237.670300
994.036100,-0.057993,-6.267090,1.386353,286.128700,295.127800,37.259010,283.285300,87.443780,276.315700,-2.785422,-201.416900,237.670300
994.045500,-0.057169,-6.368988,1.413132,286.142200,295.199500,37.226600,283.299600,87.413570,276.310100,-2.785422,-201.416900,237.670300
994.063800,-0.124948,-6.614502,1.634567,286.218100,295.429800,37.000110,283.307700,87.398410,276.305000,-2.785422,-201.416900,237.670300
994.085400,-0.153879,-6.772171,1.747253,286.256700,295.580400,36.891450,283.317400,87.391310,276.309000,-2.785422,-201.416900,237.670300
994.096700,-0.124338,-6.865845,1.842834,286.268800,295.629800,36.839870,283.359000,87.347050,276.353000,-2.785422,-201.416900,237.670300
994.108200,-0.108499,-6.937485,1.867950,286.278400,295.664100,36.800230,283.384500,87.309710,276.338500,-2.785422,-201.416900,237.670300
994.119800,-0.035562,-7.095230,1.987808,286.285300,295.685200,36.772350,283.464300,87.173080,276.430500,-2.785422,-201.416900,237.670300
994.131800,-0.051615,-7.127350,2.002472,286.303900,295.736500,36.754310,283.466900,87.192210,276.427100,-2.785422,-201.416900,237.670300
994.172200,-0.054575,-7.110275,2.009033,286.302600,295.742200,36.742230,283.462600,87.214950,276.421600,-2.785422,-201.416900,237.670300
994.187700,-0.058206,-7.086853,2.003189,286.299400,295.748500,36.732130,283.455700,87.244680,276.405600,-2.785422,-201.416900,237.670300
994.196500,-0.069254,-7.025238,1.978409,286.296100,295.751000,36.730700,283.441400,87.308860,276.379400,-2.785422,-201.416900,237.670300
994.210900,-0.076853,-7.129791,2.045074,286.292300,295.884200,36.641200,283.430100,87.337490,276.356600,-2.785422,-201.416900,237.670300
994.223400,-0.086282,-7.100296,2.018646,286.290600,295.879900,36.651620,283.418900,87.362690,276.340600,-2.785422,-201.416900,237.670300
994.234900,-0.092935,-7.051498,1.964890,286.286600,295.866700,36.682110,283.408200,87.398270,276.317300,-2.785422,-201.416900,237.670300
994.245900,-0.105203,-7.042511,1.960281,286.284200,295.940400,36.651200,283.393600,87.480960,276.281800,-2.785422,-201.416900,237.670300
994.263700,-0.108774,-6.964294,1.868500,286.278500,295.891700,36.726810,283.384300,87.510490,276.265600,-2.785422,-201.416900,237.670300
994.270100,-0.111185,-6.903839,1.804520,286.273600,295.860500,36.768140,283.377000,87.539740,276.243000,-2.785422,-201.416900,237.670300
994.281900,-0.104624,-6.807220,1.648224,286.260100,295.807600,36.882090,283.370000,87.583400,276.200600,-2.785422,-201.416900,237.670300
994.297300,-0.110575,-6.655273,1.524612,286.251200,295.762900,36.935470,283.355200,87.690670,276.130400,-2.785422,-201.416900,237.670300
994.309000,-0.097696,-6.487854,1.360596,286.229700,295.677800,37.031490,283.346600,87.772970,276.062400,-2.785422,-201.416900,237.670300
994.324100,-0.131601,-6.020599,0.895493,286.219000,295.651300,37.100390,283.302000,88.213810,275.666200,-2.785422,-201.416900,237.670300
994.345400,-0.171610,-5.491882,0.379761,286.204500,295.606400,37.144200,283.247500,88.697560,275.194300,-2.785422,-201.416900,237.670300
994.356800,-0.169840,-5.338715,0.226120,286.189600,295.558500,37.188800,283.234300,88.802820,275.085200,-2.785422,-201.416900,237.670300
994.382300,-0.189981,-5.037338,-0.102081,286.175700,295.509400,37.232970,283.200300,89.055130,274.801200,-2.785422,-201.416900,237.670300
994.397700,-0.197977,-4.825104,-0.319305,286.162800,295.469500,37.266170,283.179400,89.227480,274.617200,-2.785422,-201.416900,237.670300
994.409100,-0.193552,-4.792114,-0.399170,286.154500,295.471600,37.297240,283.175500,89.262510,274.568400,-2.785422,-201.416900,237.670300
994.420500,-0.181680,-4.702377,-0.477875,286.145000,295.445700,37.313850,283.177900,89.326430,274.506300,-2.785422,-201.416900,237.670300
994.435200,-0.166025,-4.641495,-0.524445,286.129700,295.413600,37.328500,283.178300,89.355150,274.474400,-2.785422,-201.416900,237.670300
994.449900,-0.159525,-4.598175,-0.567429,286.125200,295.403900,37.330490,283.180300,89.388790,274.433400,-2.785422,-201.416900,237.670300
994.464900,-0.154001,-4.640594,-0.535431,286.123000,295.463700,37.279690,283.183600,89.406130,274.414600,-2.785422,-201.416900,237.670300
994.471100,-0.150125,-4.586914,-0.559494,286.123400,295.463600,37.272810,283.187800,89.459750,274.383600,-2.785422,-201.416900,237.670300
994.483100,-0.141580,-4.656204,-0.521622,286.121500,295.546100,37.223190,283.194500,89.472950,274.371900,-2.785422,-201.416900,237.670300
994.498400,-0.135111,-4.634125,-0.528961,286.122900,295.546000,37.219020,283.202400,89.494910,274.360400,-2.785422,-201.416900,237.670300
994.512900,-0.133585,-4.631836,-0.516434,286.125800,295.543500,37.215500,283.206800,89.494770,274.369400,-2.785422,-201.416900,237.670300
994.536900,-0.155557,-4.500992,-0.663254,286.129900,295.493900,37.305860,283.188900,89.575970,274.312900,-2.785422,-201.416900,237.670300
