       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      3086.31200,       -016.03840,       -019.19533,        016.03840,        019.19533
      3086.37100,       -015.64961,       -018.13298,        015.64961,        018.13298
      3086.43900,       -015.52341,       -018.62129,        015.52341,        018.62129
      3086.49800,       -015.93169,       -018.42168,        015.93169,        018.42168
      3086.56000,       -015.61648,       -018.75487,        015.61648,        018.75487
      3086.62100,       -015.60595,       -018.77772,        015.60595,        018.77772
      3086.67800,       -015.79910,       -018.47767,        015.79910,        018.47767
      3086.73900,       -015.71816,       -018.97041,        015.71816,        018.97041
      3086.79800,       -015.49061,       -018.19133,        015.49061,        018.19133
      3086.85600,       -016.47579,       -019.28184,        016.47579,        019.28184
      3086.91200,       -016.26817,       -018.28357,        016.26817,        018.28357
      3086.97600,       -016.24303,       -019.46520,        016.24303,        019.46520
      3087.03600,       -016.49211,       -018.72676,        016.49211,        018.72676
      3087.09900,       -016.67666,       -023.20090,        016.67666,        023.20090
      3087.15600,       -016.73286,       -030.98601,        016.73286,        030.98601
      3087.21200,       -017.26470,       -036.50130,        017.26470,        036.50130
      3087.27000,       -017.25713,       -037.15201,        017.25713,        037.15201
      3087.32600,       -017.40419,       -037.73336,        017.40419,        037.73336
      3087.38300,       -016.72474,       -038.28779,        016.72474,        038.28779
      3087.43800,       -016.31431,       -037.74381,        016.31431,        037.74381
      3087.49900,       -015.55073,       -035.00661,        015.55073,        035.00661
      3087.55600,       -016.46604,       -030.37171,        016.46604,        030.37171
      3087.61200,       -016.84761,       -025.36338,        016.84761,        025.36338
      3087.66700,       -017.11705,       -023.43694,        017.11705,        023.43694
      3087.72500,       -016.86703,       -016.73927,        016.86703,        016.73927
      3087.78100,       -016.09305,       -019.80968,        016.09305,        019.80968
      3087.83800,       -016.65311,       -019.71519,        016.65311,        019.71519
      3087.89600,       -017.43694,       -019.63066,        017.43694,        019.63066
      3087.95300,       -016.83878,       -018.72232,        016.83878,        018.72232
      3088.01100,       -016.50143,       -017.37609,        016.50143,        017.37609
      3088.06700,       -016.56301,       -019.11544,        016.56301,        019.11544
      3088.12700,       -015.80059,       -017.90115,        015.80059,        017.90115
      3088.18700,       -017.01414,       -020.08214,        017.01414,        020.08214
      3088.24500,       -016.90880,       -018.87040,        016.90880,        018.87040
      3088.30200,       -017.55305,       -019.11054,        017.55305,        019.11054
      3088.36100,       -016.80204,       -018.30542,        016.80204,        018.30542
      3088.41900,       -015.67442,       -017.23445,        015.67442,        017.23445
      3088.47700,       -016.94618,       -017.08394,        016.94618,        017.08394
      3088.53500,       -016.97383,        016.33092,        016.97383,        016.33092
      3088.59400,       -015.88330,        018.88004,        015.88330,        018.88004
      3088.65200,       -016.08534,        022.07998,        016.08534,        022.07998
      3088.71100,       -016.14507,        024.87375,        016.14507,        024.87375
      3088.76600,       -015.31890,        027.89002,        015.31890,        027.89002
      3088.82300,       -015.93444,        032.07958,        015.93444,        032.07958
      3088.88200,       -016.45096,        037.06241,        016.45096,        037.06241
      3088.94000,       -014.93803,        041.20138,        014.93803,        041.20138
      3089.01000,       -015.15560,        039.83179,        015.15560,        039.83179
      3089.06800,       -015.80139,        045.02047,        015.80139,        045.02047
      3089.12300,       -016.36663,        046.73653,        016.36663,        046.73653
      3089.18200,       -016.46821,        049.22555,        016.46821,        049.22555
      3089.24700,       -015.59541,        071.04224,        015.59541,        071.04224
      3089.30500,       -015.43139,        087.29703,        015.43139,        087.29703
      3089.36100,       -015.45857,        096.48382,        015.45857,        096.48382
      3089.42000,       -014.28825,        103.55280,        014.28825,        103.55280
      3089.48600,       -015.68937,        107.69640,        015.68937,        107.69640
      3089.54300,       -015.68068,        114.01030,        015.68068,        114.01030
      3089.60700,       -014.39747,        119.26250,        014.39747,        119.26250
      3089.66700,       -014.34876,        121.64170,        014.34876,        121.64170
      3089.72300,       -014.33806,        121.65050,        014.33806,        121.65050
      3089.78300,       -015.07018,        126.22820,        015.07018,        126.22820
      3089.84100,       -015.30976,        123.83040,        015.30976,        123.83040
      3089.90100,       -015.88326,        124.16610,        015.88326,        124.16610
      3089.95700,       -015.49109,        126.49530,        015.49109,        126.49530
      3090.01300,       -015.36129,        127.95900,        015.36129,        127.95900
      3090.07100,       -016.40953,        136.06590,        016.40953,        136.06590
      3090.12600,       -016.18679,        135.61310,        016.18679,        135.61310
      3090.18200,       -016.10342,        139.77110,        016.10342,        139.77110
      3090.23800,       -015.27862,        139.28840,        015.27862,        139.28840
      3090.30000,       -016.18884,        134.25060,        016.18884,        134.25060
      3090.36600,       -015.55008,        143.79220,        015.55008,        143.79220
      3090.42300,       -015.87531,        145.40460,        015.87531,        145.40460
      3090.48100,       -015.33958,        149.05230,        015.33958,        149.05230
      3090.54100,       -015.52472,        149.32330,        015.52472,        149.32330
      3090.60100,       -015.51774,        149.32660,        015.51774,        149.32660
      3090.65600,       -015.49499,        149.49860,        015.49499,        149.49860
      3090.72000,       -014.50232,        151.79700,        014.50232,        151.79700
      3090.77700,       -014.91234,        146.00830,        014.91234,        146.00830
      3090.83300,       -014.61884,        148.30220,        014.61884,        148.30220
      3090.89200,       -014.19926,        148.67160,        014.19926,        148.67160
      3090.95100,       -014.31523,        147.00950,        014.31523,        147.00950
      3091.01000,       -014.35606,        143.42370,        014.35606,        143.42370
      3091.06600,       -014.55310,        137.36360,        014.55310,        137.36360
      3091.12400,       -014.93511,        128.36420,        014.93511,        128.36420
      3091.19200,       -014.99901,        127.51640,        014.99901,        127.51640
      3091.24900,       -015.27544,        122.47300,        015.27544,        122.47300
      3091.31000,       -014.48616,        122.24250,        014.48616,        122.24250
      3091.36800,       -014.31877,        116.59640,        014.31877,        116.59640
      3091.42800,       -015.44020,        111.29900,        015.44020,        111.29900
      3091.48700,       -014.70092,        104.10200,        014.70092,        104.10200
      3091.54700,       -014.82149,        095.57970,        014.82149,        095.57970
      3091.60400,       -014.86845,        094.35995,        014.86845,        094.35995
      3091.66200,       -014.85498,        083.47276,        014.85498,        083.47276
      3091.71900,       -015.39784,        071.62083,        015.39784,        071.62083
      3091.78300,       -015.39020,        071.28596,        015.39020,        071.28596
      3091.84200,       -015.46430,        062.03354,        015.46430,        062.03354
      3091.89900,       -016.60842,        052.76039,        016.60842,        052.76039
      3091.95400,       -014.93116,        046.77516,        014.93116,        046.77516
      3092.01200,       -014.78265,        043.53039,        014.78265,        043.53039
      3092.07300,       -015.09390,        035.53595,        015.09390,        035.53595
      3092.12800,       -014.46004,        034.06530,        014.46004,        034.06530
      3092.18800,       -015.33311,        036.27894,        015.33311,        036.27894
      3092.24800,       -016.12603,        029.64455,        016.12603,        029.64455
      3092.31000,       -015.40698,        027.93431,        015.40698,        027.93431
