       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      7143.51200,       -014.71607,       -019.46931,        014.71607,        019.46931
      7143.57000,       -014.26854,       -019.18019,        014.26854,        019.18019
      7143.64000,       -014.98106,       -017.91753,        014.98106,        017.91753
      7143.70000,       -015.30742,       -018.25796,        015.30742,        018.25796
      7143.75600,       -014.29507,       -018.31305,        014.29507,        018.31305
      7143.81300,       -013.89925,       -017.70424,        013.89925,        017.70424
      7143.87300,       -014.66910,       -018.52465,        014.66910,        018.52465
      7143.93700,       -014.63176,       -018.45409,        014.63176,        018.45409
      7144.00300,       -014.03873,       -020.98940,        014.03873,        020.98940
      7144.06400,       -014.27127,       -023.09068,        014.27127,        023.09068
      7144.12300,       -014.54856,       -026.71117,        014.54856,        026.71117
      7144.18100,       -014.97280,       -028.73788,        014.97280,        028.73788
      7144.23800,       -015.47974,       -033.16319,        015.47974,        033.16319
      7144.30100,       -015.58220,       -032.56915,        015.58220,        032.56915
      7144.36000,       -015.42748,       -035.05912,        015.42748,        035.05912
      7144.41800,       -015.99918,       -034.13318,        015.99918,        034.13318
      7144.47600,       -015.69047,       -030.88597,        015.69047,        030.88597
      7144.53100,       -015.34172,       -029.44450,        015.34172,        029.44450
      7144.58600,       -014.28182,       -020.20055,        014.28182,        020.20055
      7144.65300,       -012.77069,       -019.18563,        012.77069,        019.18563
      7144.71900,       -014.06976,       -018.04503,        014.06976,        018.04503
      7144.77500,       -014.87867,       -018.46982,        014.87867,        018.46982
      7144.82900,       -013.70133,       -017.38346,        013.70133,        017.38346
      7144.89400,       -013.68743,       -018.92670,        013.68743,        018.92670
      7144.95400,       -014.38084,       -018.59034,        014.38084,        018.59034
      7145.02000,       -014.44114,       -018.77291,        014.44114,        018.77291
      7145.08400,       -014.90796,       -019.37619,        014.90796,        019.37619
      7145.14400,       -015.16239,       -019.35637,        015.16239,        019.35637
      7145.20300,       -015.34680,       -021.17584,        015.34680,        021.17584
      7145.25800,       -014.41792,       -019.40374,        014.41792,        019.40374
      7145.31700,       -015.33846,       -021.48714,        015.33846,        021.48714
      7145.37500,       -014.67477,       -018.88322,        014.67477,        018.88322
      7145.43100,       -012.91949,        019.20810,        012.91949,        019.20810
      7145.48700,       -014.52156,        023.09898,        014.52156,        023.09898
      7145.54800,       -013.55331,        026.10804,        013.55331,        026.10804
      7145.60800,       -015.36900,        037.35391,        015.36900,        037.35391
      7145.66600,       -015.38685,        041.35593,        015.38685,        041.35593
      7145.72300,       -015.17033,        041.02886,        015.17033,        041.02886
      7145.78100,       -014.08834,        042.38807,        014.08834,        042.38807
      7145.84000,       -016.35360,        048.56762,        016.35360,        048.56762
      7145.89700,       -015.10333,        059.56979,        015.10333,        059.56979
      7145.96500,       -015.27929,        059.30857,        015.27929,        059.30857
      7146.02300,       -015.45583,        063.18715,        015.45583,        063.18715
      7146.07900,       -016.51661,        067.10745,        016.51661,        067.10745
      7146.13800,       -016.50000,        060.01299,        016.50000,        060.01299
      7146.19400,       -015.98352,        079.96042,        015.98352,        079.96042
      7146.25200,       -015.74350,        078.06232,        015.74350,        078.06232
      7146.31400,       -015.09326,        071.92226,        015.09326,        071.92226
      7146.37100,       -014.58047,        069.51202,        014.58047,        069.51202
      7146.42600,       -014.90376,        061.49097,        014.90376,        061.49097
      7146.48500,       -015.27153,        064.83822,        015.27153,        064.83822
      7146.54100,       -015.59473,        047.48394,        015.59473,        047.48394
      7146.59600,       -015.10689,        047.81875,        015.10689,        047.81875
      7146.65200,       -015.19817,        044.52541,        015.19817,        044.52541
      7146.71200,       -014.99453,        044.17230,        014.99453,        044.17230
      7146.76700,       -015.74861,        044.97213,        015.74861,        044.97213
      7146.82200,       -015.95359,        047.09154,        015.95359,        047.09154
      7146.88800,       -015.71997,        055.22047,        015.71997,        055.22047
      7146.94200,       -016.76898,        059.30423,        016.76898,        059.30423
      7146.99800,       -015.49699,        061.12860,        015.49699,        061.12860
      7147.06000,       -016.30110,        067.57944,        016.30110,        067.57944
      7147.11400,       -016.24792,        078.62749,        016.24792,        078.62749
      7147.17400,       -015.45296,        084.08804,        015.45296,        084.08804
      7147.22800,       -016.04691,        087.73112,        016.04691,        087.73112
      7147.28400,       -015.85992,        088.01491,        015.85992,        088.01491
      7147.34100,       -015.44596,        088.09739,        015.44596,        088.09739
      7147.39700,       -015.18972,        089.26664,        015.18972,        089.26664
      7147.45200,       -014.46310,        097.07574,        014.46310,        097.07574
      7147.50700,       -014.79188,        099.01482,        014.79188,        099.01482
      7147.56500,       -014.76076,        097.71006,        014.76076,        097.71006
      7147.62100,       -015.02630,        091.37108,        015.02630,        091.37108
      7147.67600,       -014.44584,        075.50580,        014.44584,        075.50580
      7147.73100,       -014.47033,        072.20323,        014.47033,        072.20323
      7147.79000,       -013.95355,        066.35704,        013.95355,        066.35704
      7147.84600,       -015.45980,        045.38429,        015.45980,        045.38429
      7147.90600,       -015.05247,        052.97139,        015.05247,        052.97139
      7147.96300,       -015.62241,        028.42217,        015.62241,        028.42217
      7148.02100,       -015.15938,        035.42603,        015.15938,        035.42603
      7148.08700,       -014.80796,        041.29187,        014.80796,        041.29187
      7148.14200,       -015.00412,        046.21458,        015.00412,        046.21458
      7148.20000,       -015.39601,        043.29484,        015.39601,        043.29484
      7148.25600,       -015.53219,        049.06540,        015.53219,        049.06540
      7148.31400,       -016.04315,        052.57322,        016.04315,        052.57322
      7148.37900,       -016.12988,        055.50553,        016.12988,        055.50553
      7148.43800,       -016.84059,        068.67238,        016.84059,        068.67238
      7148.50300,       -015.49483,        079.37088,        015.49483,        079.37088
      7148.56500,       -015.79138,        085.97716,        015.79138,        085.97716
      7148.62000,       -014.27720,        091.34544,        014.27720,        091.34544
      7148.67900,       -014.85458,        093.56700,        014.85458,        093.56700
      7148.74500,       -014.69499,        096.20838,        014.69499,        096.20838
      7148.81300,       -013.13789,        102.41940,        013.13789,        102.41940
      7148.87200,       -013.76598,        099.14876,        013.76598,        099.14876
      7148.93000,       -014.12635,        087.31391,        014.12635,        087.31391
      7148.98700,       -014.16895,        086.54700,        014.16895,        086.54700
      7149.05300,       -013.78924,        082.66324,        013.78924,        082.66324
      7149.11900,       -013.78715,        074.45402,        013.78715,        074.45402
      7149.17400,       -014.11588,        074.68887,        014.11588,        074.68887
      7149.23100,       -014.91577,        071.86672,        014.91577,        071.86672
      7149.29100,       -015.03977,        070.88849,        015.03977,        070.88849
      7149.34900,       -014.60020,        066.11897,        014.60020,        066.11897
      7149.40400,       -013.80652,        063.48403,        013.80652,        063.48403
      7149.46100,       -014.00810,        045.05659,        014.00810,        045.05659
      7149.51800,       -014.59859,        040.95757,        014.59859,        040.95757
      7149.58300,       -013.48093,        042.06910,        013.48093,        042.06910
      7149.64000,       -014.36151,        050.04060,        014.36151,        050.04060
      7149.69800,       -015.03597,        054.12861,        015.03597,        054.12861
      7149.75400,       -014.83737,        059.56686,        014.83737,        059.56686
      7149.81100,       -014.89389,        072.88321,        014.89389,        072.88321
      7149.87400,       -014.71164,        080.10677,        014.71164,        080.10677
      7149.92800,       -014.32782,        087.15501,        014.32782,        087.15501
      7149.98600,       -014.99963,        090.09912,        014.99963,        090.09912
      7150.04200,       -015.04524,        093.36588,        015.04524,        093.36588
      7150.10000,       -013.68764,        099.93038,        013.68764,        099.93038
      7150.16000,       -012.79981,        102.74230,        012.79981,        102.74230
      7150.22800,       -012.79976,        102.79790,        012.79976,        102.79790
      7150.28300,       -013.04468,        104.41650,        013.04468,        104.41650
      7150.34200,       -014.60510,        093.55557,        014.60510,        093.55557
      7150.40600,       -013.88134,        092.55750,        013.88134,        092.55750
      7150.47000,       -012.86526,        091.01675,        012.86526,        091.01675
      7150.53000,       -012.89169,        084.07233,        012.89169,        084.07233
      7150.58900,       -013.16985,        083.40190,        013.16985,        083.40190
      7150.64800,       -012.99586,        073.11103,        012.99586,        073.11103
      7150.70200,       -013.86311,        059.59166,        013.86311,        059.59166
      7150.76000,       -014.83226,        053.62455,        014.83226,        053.62455
      7150.81700,       -015.21043,        046.97427,        015.21043,        046.97427
      7150.87200,       -014.44538,        041.42014,        014.44538,        041.42014
      7150.93100,       -014.48604,        049.05697,        014.48604,        049.05697
      7150.99200,       -014.79037,        043.52668,        014.79037,        043.52668
      7151.05200,       -015.17719,        045.61775,        015.17719,        045.61775
      7151.11000,       -015.49425,        044.71380,        015.49425,        044.71380
      7151.16700,       -015.42251,        048.18794,        015.42251,        048.18794
      7151.22300,       -015.40423,        053.71637,        015.40423,        053.71637
      7151.28100,       -015.19965,        049.58516,        015.19965,        049.58516
