       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      3787.89400,       -016.26142,       -017.42801,        016.26142,        017.42801
      3787.95300,       -015.99161,       -017.61720,        015.99161,        017.61720
      3788.02900,       -016.06591,       -017.28357,        016.06591,        017.28357
      3788.08600,       -015.95854,       -017.19005,        015.95854,        017.19005
      3788.14200,       -016.25728,       -017.66461,        016.25728,        017.66461
      3788.19600,       -016.09137,       -017.13216,        016.09137,        017.13216
      3788.25300,       -016.55715,       -017.26695,        016.55715,        017.26695
      3788.30900,       -015.97339,       -018.02116,        015.97339,        018.02116
      3788.36600,       -015.52618,       -015.37778,        015.52618,        015.37778
      3788.43100,       -015.94726,       -016.90314,        015.94726,        016.90314
      3788.49100,       -017.18714,       -017.74430,        017.18714,        017.74430
      3788.54700,       -016.55008,       -018.05470,        016.55008,        018.05470
      3788.60100,       -016.16599,       -025.88229,        016.16599,        025.88229
      3788.65600,       -016.23698,       -029.36020,        016.23698,        029.36020
      3788.71300,       -017.29360,       -033.95957,        017.29360,        033.95957
      3788.76800,       -017.12884,       -037.36570,        017.12884,        037.36570
      3788.82400,       -016.68510,       -038.04844,        016.68510,        038.04844
      3788.88200,       -016.67089,       -037.96774,        016.67089,        037.96774
      3788.93700,       -016.78787,       -034.48378,        016.78787,        034.48378
      3788.99400,       -016.40047,       -032.12036,        016.40047,        032.12036
      3789.05200,       -016.53450,       -031.11150,        016.53450,        031.11150
      3789.11200,       -016.68256,       -019.58763,        016.68256,        019.58763
      3789.16500,       -016.40210,       -018.30952,        016.40210,        018.30952
      3789.22200,       -016.66933,       -017.98585,        016.66933,        017.98585
      3789.27700,       -015.93178,       -016.76951,        015.93178,        016.76951
      3789.33700,       -016.78940,       -017.76621,        016.78940,        017.76621
      3789.39700,       -016.20943,       -017.43210,        016.20943,        017.43210
      3789.46400,       -015.36932,       -017.28280,        015.36932,        017.28280
      3789.53200,       -016.90376,       -017.05297,        016.90376,        017.05297
      3789.59100,       -016.04523,       -016.83236,        016.04523,        016.83236
      3789.65500,       -016.53564,       -016.70135,        016.53564,        016.70135
      3789.71000,       -016.14962,       -016.95589,        016.14962,        016.95589
      3789.77100,       -016.39129,       -017.32409,        016.39129,        017.32409
      3789.82900,       -016.67695,       -016.01167,        016.67695,        016.01167
      3789.89400,       -018.14670,       -016.81178,        018.14670,        016.81178
      3789.95800,       -018.71547,       -017.53057,        018.71547,        017.53057
      3790.02200,       -016.48489,       -025.16728,        016.48489,        025.16728
      3790.08500,       -017.29482,       -033.58809,        017.29482,        033.58809
      3790.14500,       -017.07446,       -037.57938,        017.07446,        037.57938
      3790.20700,       -016.05336,       -045.35851,        016.05336,        045.35851
