       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      2531.04300,       -016.16739,       -016.30424,        016.16739,        016.30424
      2531.09800,       -015.94951,       -015.46750,        015.94951,        015.46750
      2531.16700,       -016.17450,       -016.11641,        016.17450,        016.11641
      2531.22300,       -016.67683,       -016.00001,        016.67683,        016.00001
      2531.28300,       -015.93300,       -016.02822,        015.93300,        016.02822
      2531.34200,       -015.29291,       -015.97069,        015.29291,        015.97069
      2531.40600,       -015.78900,       -015.33306,        015.78900,        015.33306
      2531.46900,       -015.23333,       -016.27431,        015.23333,        016.27431
      2531.52600,       -015.78247,       -017.16831,        015.78247,        017.16831
      2531.58400,       -016.25212,       -020.47274,        016.25212,        020.47274
      2531.63900,       -016.41123,       -025.62871,        016.41123,        025.62871
      2531.70300,       -017.02602,       -029.83933,        017.02602,        029.83933
      2531.75800,       -016.31420,       -035.69643,        016.31420,        035.69643
      2531.81400,       -016.46722,       -035.89640,        016.46722,        035.89640
      2531.87200,       -016.67896,       -038.35990,        016.67896,        038.35990
      2531.93000,       -015.86628,       -038.62275,        015.86628,        038.62275
      2531.98600,       -016.93595,       -037.59012,        016.93595,        037.59012
      2532.04300,       -015.77085,       -034.31803,        015.77085,        034.31803
      2532.09700,       -015.77776,       -029.85048,        015.77776,        029.85048
      2532.15500,       -016.02377,       -024.34625,        016.02377,        024.34625
      2532.21200,       -016.12548,       -021.03793,        016.12548,        021.03793
      2532.27100,       -015.97004,       -018.20756,        015.97004,        018.20756
      2532.33300,       -015.72701,       -019.62071,        015.72701,        019.62071
      2532.38900,       -016.63304,       -020.27879,        016.63304,        020.27879
      2532.44500,       -017.15249,       -020.24978,        017.15249,        020.24978
      2532.50400,       -017.12660,       -020.23118,        017.12660,        020.23118
      2532.56200,       -016.26888,       -019.22657,        016.26888,        019.22657
      2532.61800,       -015.87490,       -019.16892,        015.87490,        019.16892
      2532.67300,       -017.11587,       -018.97256,        017.11587,        018.97256
      2532.73500,       -016.90083,       -018.47292,        016.90083,        018.47292
      2532.79300,       -016.72126,       -019.44375,        016.72126,        019.44375
      2532.85000,       -016.28862,       -019.96299,        016.28862,        019.96299
      2532.90700,       -016.28311,       -019.61874,        016.28311,        019.61874
      2532.97400,       -016.02548,       -019.44140,        016.02548,        019.44140
      2533.03400,       -016.34186,       -021.56822,        016.34186,        021.56822
      2533.09200,       -016.78708,       -023.55965,        016.78708,        023.55965
      2533.14900,       -016.01419,       -026.92742,        016.01419,        026.92742
      2533.20600,       -016.85162,       -032.64246,        016.85162,        032.64246
      2533.26500,       -016.93944,       -038.49726,        016.93944,        038.49726
      2533.32200,       -018.54721,       -045.66385,        018.54721,        045.66385
      2533.38200,       -018.19835,       -048.32199,        018.19835,        048.32199
      2533.43800,       -018.95843,       -058.19984,        018.95843,        058.19984
      2533.49200,       -018.83098,        063.71980,        018.83098,        063.71980
      2533.55600,       -019.05035,        062.71386,        019.05035,        062.71386
      2533.61200,       -018.55597,        075.16838,        018.55597,        075.16838
      2533.66900,       -017.98977,        089.28555,        017.98977,        089.28555
      2533.72500,       -016.76038,       -092.63138,        016.76038,        092.63138
      2533.78200,       -017.70160,        094.28165,        017.70160,        094.28165
      2533.84700,       -017.42391,       -092.14520,        017.42391,        092.14520
      2533.90300,       -017.26488,       -102.83690,        017.26488,        102.83690
      2533.97000,       -016.94312,       -109.13370,        016.94312,        109.13370
      2534.03000,       -017.13254,       -111.69960,        017.13254,        111.69960
      2534.08600,       -016.92231,       -114.88510,        016.92231,        114.88510
      2534.14300,       -018.11079,       -120.81970,        018.11079,        120.81970
      2534.20000,       -018.52591,       -126.67070,        018.52591,        126.67070
      2534.25600,       -017.16919,       -132.44640,        017.16919,        132.44640
      2534.31200,       -017.70939,       -132.34180,        017.70939,        132.34180
      2534.37100,       -018.17580,       -129.19680,        018.17580,        129.19680
      2534.43300,       -017.35628,       -131.94440,        017.35628,        131.94440
      2534.49500,       -016.87213,       -136.03150,        016.87213,        136.03150
      2534.55200,       -018.16753,       -135.77900,        018.16753,        135.77900
      2534.61000,       -017.24682,       -133.58450,        017.24682,        133.58450
      2534.66600,       -018.60897,       -133.97830,        018.60897,        133.97830
      2534.72700,       -018.01538,       -133.36880,        018.01538,        133.36880
      2534.78300,       -018.00101,       -133.26280,        018.00101,        133.26280
      2534.84200,       -019.07033,       -135.12460,        019.07033,        135.12460
      2534.90000,       -017.72346,       -132.55890,        017.72346,        132.55890
      2534.96800,       -017.86470,       -132.45260,        017.86470,        132.45260
      2535.02700,       -016.68919,       -134.19270,        016.68919,        134.19270
      2535.08500,       -017.15964,       -125.67610,        017.15964,        125.67610
      2535.14900,       -016.76209,        131.32650,        016.76209,        131.32650
      2535.20700,       -016.88485,        130.04750,        016.88485,        130.04750
      2535.26500,       -016.96973,        130.10450,        016.96973,        130.10450
      2535.32100,       -017.07512,        119.98870,        017.07512,        119.98870
      2535.38000,       -017.58229,        117.60200,        017.58229,        117.60200
