       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      6689.44700,       -014.45448,       -015.83984,        014.45448,        015.83984
      6689.51100,       -015.09530,       -015.34936,        015.09530,        015.34936
      6689.57600,       -015.75885,       -016.73996,        015.75885,        016.73996
      6689.63100,       -015.29660,       -016.39089,        015.29660,        016.39089
      6689.69100,       -015.38534,       -016.08525,        015.38534,        016.08525
      6689.74600,       -017.03962,       -016.07854,        017.03962,        016.07854
      6689.80700,       -015.40285,       -016.11387,        015.40285,        016.11387
      6689.86500,       -015.33870,       -015.63013,        015.33870,        015.63013
      6689.92500,       -015.91682,       -016.94967,        015.91682,        016.94967
      6689.98300,       -016.10132,       -019.48232,        016.10132,        019.48232
      6690.04300,       -015.48080,       -022.19953,        015.48080,        022.19953
      6690.10100,       -016.59609,       -027.77718,        016.59609,        027.77718
      6690.15800,       -016.65328,       -033.50505,        016.65328,        033.50505
      6690.22800,       -016.20492,       -036.21504,        016.20492,        036.21504
      6690.28400,       -016.69838,       -036.85133,        016.69838,        036.85133
      6690.35300,       -016.42510,       -037.41357,        016.42510,        037.41357
      6690.41700,       -016.64403,       -034.53131,        016.64403,        034.53131
      6690.48200,       -015.77598,       -029.34546,        015.77598,        029.34546
      6690.53900,       -015.33031,       -021.25252,        015.33031,        021.25252
      6690.59800,       -015.74418,       -016.75979,        015.74418,        016.75979
      6690.65700,       -015.57476,       -016.64856,        015.57476,        016.64856
      6690.71300,       -015.61576,       -017.00701,        015.61576,        017.00701
      6690.77400,       -016.48684,       -017.84065,        016.48684,        017.84065
      6690.84100,       -016.17463,       -017.36325,        016.17463,        017.36325
      6690.89900,       -015.40974,       -017.88645,        015.40974,        017.88645
      6690.95300,       -015.79074,       -016.49653,        015.79074,        016.49653
      6691.01000,       -015.36863,       -018.35713,        015.36863,        018.35713
      6691.06700,       -015.58644,       -018.47792,        015.58644,        018.47792
      6691.12400,       -015.96064,       -020.32393,        015.96064,        020.32393
      6691.18000,       -016.56770,       -019.38526,        016.56770,        019.38526
      6691.23600,       -016.22888,       -021.07723,        016.22888,        021.07723
      6691.29500,       -015.79111,       -025.18570,        015.79111,        025.18570
      6691.35200,       -015.79018,       -025.19347,        015.79018,        025.19347
      6691.40800,       -017.89274,       -035.60627,        017.89274,        035.60627
      6691.47200,       -018.60106,       -038.60880,        018.60106,        038.60880
      6691.53200,       -017.94048,       -045.50171,        017.94048,        045.50171
      6691.58800,       -018.91815,        051.99498,        018.91815,        051.99498
      6691.64700,       -019.05855,        061.94808,        019.05855,        061.94808
      6691.71500,       -018.80561,        067.26817,        018.80561,        067.26817
      6691.77200,       -019.91906,        073.58119,        019.91906,        073.58119
      6691.82800,       -018.58104,        075.58623,        018.58104,        075.58623
      6691.89100,       -018.06434,        080.65400,        018.06434,        080.65400
      6691.95100,       -017.85600,        084.13669,        017.85600,        084.13669
      6692.00900,       -017.01236,        088.54755,        017.01236,        088.54755
      6692.06700,       -016.83357,        085.22685,        016.83357,        085.22685
      6692.12100,       -016.64218,        082.47108,        016.64218,        082.47108
      6692.17900,       -018.06376,        068.02906,        018.06376,        068.02906
      6692.24400,       -018.10953,        062.56326,        018.10953,        062.56326
