       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      6189.19100,       -018.68247,       -017.62318,        018.68247,        017.62318
      6189.25500,       -018.68247,       -017.62318,        018.68247,        017.62318
      6189.31100,       -018.51908,       -017.50278,        018.51908,        017.50278
      6189.37300,       -018.52823,       -017.54770,        018.52823,        017.54770
      6189.43000,       -018.52823,       -017.54770,        018.52823,        017.54770
      6189.48700,       -018.52923,       -017.54795,        018.52923,        017.54795
      6189.54700,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.61300,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.67400,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.73200,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.79800,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.85400,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.91900,       -018.53275,       -017.55522,        018.53275,        017.55522
      6189.97900,       -018.53275,       -017.55522,        018.53275,        017.55522
      6190.03400,       -018.53275,       -017.55522,        018.53275,        017.55522
      6190.08900,       -018.12570,       -017.51550,        018.12570,        017.51550
      6190.14800,       -018.65549,       -018.87366,        018.65549,        018.87366
      6190.20600,       -018.67982,       -018.89323,        018.67982,        018.89323
      6190.26600,       -018.67986,       -018.89341,        018.67986,        018.89341
      6190.32700,       -018.47708,       -023.56842,        018.47708,        023.56842
      6190.39000,       -019.39393,       -030.21678,        019.39393,        030.21678
      6190.44600,       -019.27376,       -036.79028,        019.27376,        036.79028
      6190.50200,       -020.10956,       -039.93100,        020.10956,        039.93100
      6190.56100,       -019.29461,       -040.32967,        019.29461,        040.32967
      6190.61900,       -020.14524,       -040.93900,        020.14524,        040.93900
      6190.67400,       -019.31341,       -037.50137,        019.31341,        037.50137
      6190.73000,       -018.74675,       -033.81728,        018.74675,        033.81728
      6190.78500,       -019.42524,       -027.96352,        019.42524,        027.96352
      6190.85600,       -019.37216,       -029.46932,        019.37216,        029.46932
      6190.91300,       -018.51360,       -024.80908,        018.51360,        024.80908
      6190.97500,       -018.51718,       -024.81062,        018.51718,        024.81062
      6191.03100,       -018.51718,       -024.81062,        018.51718,        024.81062
      6191.08600,       -019.63456,       -023.19637,        019.63456,        023.19637
      6191.14100,       -019.63444,       -023.19561,        019.63444,        023.19561
      6191.19700,       -019.18151,       -021.56430,        019.18151,        021.56430
      6191.25400,       -019.27800,       -021.58828,        019.27800,        021.58828
      6191.31000,       -019.27783,       -021.58752,        019.27783,        021.58752
      6191.36500,       -019.27783,       -021.58752,        019.27783,        021.58752
      6191.42000,       -019.27783,       -021.58752,        019.27783,        021.58752
      6191.47500,       -019.00625,       -020.14800,        019.00625,        020.14800
      6191.53800,       -019.11851,       -020.17797,        019.11851,        020.17797
      6191.59900,       -019.36179,       -019.90568,        019.36179,        019.90568
      6191.65500,       -019.02552,       -028.40445,        019.02552,        028.40445
      6191.71100,       -019.21299,        030.48997,        019.21299,        030.48997
      6191.76900,       -019.31304,        033.91243,        019.31304,        033.91243
      6191.83100,       -019.28765,        043.18072,        019.28765,        043.18072
      6191.88500,       -019.24222,        046.40639,        019.24222,        046.40639
      6191.94700,       -019.76324,        053.35270,        019.76324,        053.35270
      6192.00400,       -018.38343,        063.64975,        018.38343,        063.64975
      6192.06000,       -019.86451,        068.91862,        019.86451,        068.91862
      6192.11700,       -020.01955,        076.84541,        020.01955,        076.84541
      6192.18400,       -020.23945,        077.99484,        020.23945,        077.99484
      6192.24100,       -017.77284,        089.50692,        017.77284,        089.50692
      6192.30600,       -018.19732,        092.85567,        018.19732,        092.85567
      6192.36500,       -018.01460,        097.15773,        018.01460,        097.15773
      6192.42000,       -018.58430,        095.64310,        018.58430,        095.64310
      6192.48300,       -017.09991,        086.71418,        017.09991,        086.71418
      6192.54100,       -017.06499,        091.28599,        017.06499,        091.28599
      6192.60100,       -017.21547,        089.56395,        017.21547,        089.56395
      6192.65800,       -015.29840,        082.91535,        015.29840,        082.91535
      6192.71800,       -016.99826,        088.56915,        016.99826,        088.56915
      6192.77500,       -017.33604,        084.65768,        017.33604,        084.65768
      6192.83200,       -017.33189,        084.42349,        017.33189,        084.42349
      6192.89000,       -017.30608,        083.07465,        017.30608,        083.07465
      6192.95200,       -017.35576,        065.87491,        017.35576,        065.87491
      6193.01100,       -017.33237,        065.75063,        017.33237,        065.75063
      6193.06700,       -016.98021,        064.16042,        016.98021,        064.16042
      6193.12200,       -016.65262,        062.72665,        016.65262,        062.72665
      6193.19000,       -017.20714,        048.27994,        017.20714,        048.27994
      6193.24700,       -017.96320,        038.11472,        017.96320,        038.11472
      6193.30300,       -018.12930,        035.49210,        018.12930,        035.49210
      6193.36400,       -018.10958,        035.48785,        018.10958,        035.48785
      6193.42200,       -018.35840,        030.45827,        018.35840,        030.45827
      6193.48400,       -019.12766,        031.39137,        019.12766,        031.39137
      6193.54300,       -017.93847,        033.49642,        017.93847,        033.49642
      6193.60600,       -018.66469,        035.79435,        018.66469,        035.79435
      6193.66500,       -018.47304,        036.78999,        018.47304,        036.78999
      6193.72000,       -018.90562,        041.26973,        018.90562,        041.26973
      6193.78200,       -019.14662,        050.74815,        019.14662,        050.74815
      6193.83800,       -018.83167,        061.73734,        018.83167,        061.73734
      6193.90000,       -017.92231,        061.56998,        017.92231,        061.56998
      6193.95400,       -018.13569,        066.47970,        018.13569,        066.47970
      6194.01200,       -016.94020,        069.38863,        016.94020,        069.38863
      6194.07100,       -018.46116,        074.58780,        018.46116,        074.58780
      6194.13000,       -018.03329,        074.78368,        018.03329,        074.78368
      6194.18700,       -017.55575,        079.03107,        017.55575,        079.03107
      6194.24200,       -017.31595,        084.30635,        017.31595,        084.30635
      6194.30000,       -018.21400,        086.51538,        018.21400,        086.51538
      6194.35600,       -017.84751,        091.60731,        017.84751,        091.60731
      6194.41500,       -018.85273,        095.83083,        018.85273,        095.83083
      6194.47300,       -019.31222,        099.98154,        019.31222,        099.98154
      6194.54100,       -018.20781,        100.21510,        018.20781,        100.21510
      6194.59600,       -018.18119,        099.99927,        018.18119,        099.99927
      6194.65000,       -017.67352,        099.24810,        017.67352,        099.24810
      6194.70800,       -017.66186,        099.30380,        017.66186,        099.30380
      6194.76700,       -017.56452,        099.66743,        017.56452,        099.66743
      6194.82600,       -016.79669,        102.16460,        016.79669,        102.16460
      6194.89000,       -016.79992,        102.20080,        016.79992,        102.20080
      6194.95000,       -016.92017,        107.27930,        016.92017,        107.27930
      6195.00700,       -016.82809,        106.72860,        016.82809,        106.72860
      6195.06500,       -016.80237,        104.59290,        016.80237,        104.59290
      6195.12200,       -016.51302,        099.29558,        016.51302,        099.29558
      6195.18500,       -016.49332,        100.14320,        016.49332,        100.14320
      6195.24300,       -016.92002,        088.01749,        016.92002,        088.01749
      6195.29900,       -016.98090,        087.72684,        016.98090,        087.72684
      6195.36500,       -016.71438,        092.29397,        016.71438,        092.29397
      6195.43200,       -017.36327,        092.84444,        017.36327,        092.84444
      6195.48700,       -017.50004,        095.69210,        017.50004,        095.69210
      6195.54300,       -017.44235,        096.05038,        017.44235,        096.05038
      6195.60000,       -017.58295,        060.13847,        017.58295,        060.13847
      6195.65500,       -017.49944,        049.32500,        017.49944,        049.32500
      6195.71100,       -018.30136,        041.73177,        018.30136,        041.73177
      6195.76800,       -018.24572,        040.99428,        018.24572,        040.99428
      6195.82500,       -017.55537,        042.66646,        017.55537,        042.66646
      6195.88700,       -017.54124,        042.71729,        017.54124,        042.71729
      6195.94400,       -017.28261,        033.06484,        017.28261,        033.06484
      6196.00600,       -016.42422,        039.12925,        016.42422,        039.12925
      6196.06600,       -016.41797,        039.15672,        016.41797,        039.15672
      6196.12200,       -016.53664,        050.14154,        016.53664,        050.14154
      6196.18300,       -016.64403,        050.57383,        016.64403,        050.57383
      6196.23900,       -016.70385,        076.42149,        016.70385,        076.42149
      6196.29900,       -017.57492,        090.30875,        017.57492,        090.30875
      6196.35400,       -019.27784,        088.25957,        019.27784,        088.25957
      6196.41200,       -017.86675,        089.87341,        017.86675,        089.87341
      6196.47000,       -020.10309,        088.81839,        020.10309,        088.81839
      6196.53200,       -018.07704,        089.84234,        018.07704,        089.84234
      6196.58800,       -017.87024,        091.52670,        017.87024,        091.52670
      6196.64600,       -019.12470,        094.83006,        019.12470,        094.83006
      6196.70500,       -019.03848,        093.36150,        019.03848,        093.36150
      6196.76500,       -018.44446,        093.44173,        018.44446,        093.44173
      6196.82200,       -017.65830,        076.24607,        017.65830,        076.24607
      6196.87700,       -017.85876,        093.08577,        017.85876,        093.08577
      6196.93200,       -017.22418,        074.18207,        017.22418,        074.18207
      6196.98900,       -017.93429,        093.63074,        017.93429,        093.63074
      6197.04600,       -016.64222,        093.98791,        016.64222,        093.98791
      6197.10100,       -018.18157,        048.43683,        018.18157,        048.43683
      6197.16000,       -018.70477,        043.06902,        018.70477,        043.06902
      6197.21900,       -018.58082,        048.86792,        018.58082,        048.86792
      6197.27600,       -019.54802,        050.04257,        019.54802,        050.04257
      6197.33300,       -018.19392,        054.82967,        018.19392,        054.82967
      6197.39000,       -018.51964,        057.12017,        018.51964,        057.12017
      6197.44600,       -018.52220,        057.11533,        018.52220,        057.11533
      6197.51000,       -018.52204,        057.11513,        018.52204,        057.11513
      6197.56700,       -017.98314,        066.40992,        017.98314,        066.40992
      6197.62300,       -018.14349,        065.16116,        018.14349,        065.16116
      6197.67900,       -016.37616,        058.14661,        016.37616,        058.14661
      6197.73400,       -016.74390,        058.26342,        016.74390,        058.26342
      6197.78900,       -015.87979,        053.57586,        015.87979,        053.57586
      6197.85400,       -017.76999,        055.23166,        017.76999,        055.23166
      6197.91000,       -017.86304,        054.88122,        017.86304,        054.88122
