       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      1795.58200,       -015.66114,       -015.44228,        015.66114,        015.44228
      1795.64300,       -013.93426,       -015.50753,        013.93426,        015.50753
      1795.71000,       -014.99859,       -015.24049,        014.99859,        015.24049
      1795.77500,       -014.82592,       -015.42395,        014.82592,        015.42395
      1795.83300,       -015.83925,       -015.60349,        015.83925,        015.60349
      1795.90000,       -015.42566,       -015.71428,        015.42566,        015.71428
      1795.95700,       -015.64464,       -015.37408,        015.64464,        015.37408
      1796.01300,       -015.43758,       -015.54141,        015.43758,        015.54141
      1796.06900,       -015.15431,       -015.21383,        015.15431,        015.21383
      1796.12900,       -015.27471,       -015.75994,        015.27471,        015.75994
      1796.18500,       -014.74098,       -017.70095,        014.74098,        017.70095
      1796.24300,       -014.72044,       -021.11579,        014.72044,        021.11579
      1796.30000,       -015.86273,       -027.78141,        015.86273,        027.78141
      1796.36700,       -016.45374,       -029.58402,        016.45374,        029.58402
      1796.42500,       -016.89893,       -037.73967,        016.89893,        037.73967
      1796.48200,       -016.12909,       -042.86332,        016.12909,        042.86332
      1796.54400,       -015.58897,       -043.84750,        015.58897,        043.84750
      1796.60000,       -017.04581,       -042.07151,        017.04581,        042.07151
      1796.65700,       -016.11303,       -041.05870,        016.11303,        041.05870
      1796.71600,       -015.01628,       -034.77773,        015.01628,        034.77773
      1796.77300,       -015.82236,       -027.93545,        015.82236,        027.93545
      1796.83100,       -015.63052,       -026.20950,        015.63052,        026.20950
      1796.88600,       -015.33292,       -019.91561,        015.33292,        019.91561
      1796.94200,       -015.80220,       -019.13218,        015.80220,        019.13218
      1797.00400,       -015.71693,       -017.68697,        015.71693,        017.68697
      1797.06100,       -015.79212,       -018.69116,        015.79212,        018.69116
      1797.11700,       -015.78011,       -018.26786,        015.78011,        018.26786
      1797.17700,       -015.74906,       -017.41523,        015.74906,        017.41523
      1797.23700,       -015.73845,       -017.69773,        015.73845,        017.69773
      1797.29800,       -016.36749,       -017.64654,        016.36749,        017.64654
      1797.35400,       -016.98389,       -018.19619,        016.98389,        018.19619
      1797.41100,       -015.12068,       -017.28678,        015.12068,        017.28678
      1797.46800,       -015.52264,       -017.08824,        015.52264,        017.08824
      1797.53100,       -015.58286,       -016.79363,        015.58286,        016.79363
      1797.58900,       -015.55993,        017.61781,        015.55993,        017.61781
      1797.64900,       -015.31283,        021.11363,        015.31283,        021.11363
      1797.70700,       -014.97737,        021.67303,        014.97737,        021.67303
      1797.76500,       -015.31123,        022.94702,        015.31123,        022.94702
      1797.82000,       -015.05251,        023.59550,        015.05251,        023.59550
      1797.87700,       -016.02679,       -025.44720,        016.02679,        025.44720
      1797.93200,       -017.08213,       -037.59258,        017.08213,        037.59258
      1797.98800,       -017.35645,       -042.89529,        017.35645,        042.89529
      1798.04400,       -017.89608,       -049.32699,        017.89608,        049.32699
      1798.10400,       -016.58948,       -046.20875,        016.58948,        046.20875
      1798.15800,       -016.85340,       -054.35544,        016.85340,        054.35544
      1798.21300,       -015.94191,       -028.47172,        015.94191,        028.47172
      1798.27000,       -016.10694,        075.69868,        016.10694,        075.69868
      1798.33000,       -016.02142,        089.66381,        016.02142,        089.66381
      1798.38700,       -016.02278,        089.65296,        016.02278,        089.65296
      1798.44300,       -014.79016,        102.19430,        014.79016,        102.19430
      1798.50000,       -015.11215,        048.77681,        015.11215,        048.77681
      1798.55500,       -015.13239,        085.83311,        015.13239,        085.83311
      1798.61000,       -015.10799,        086.66580,        015.10799,        086.66580
