       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      4355.09100,       -016.44917,       -017.58531,        016.44917,        017.58531
      4355.15100,       -015.91306,       -018.58602,        015.91306,        018.58602
      4355.21900,       -015.84388,       -018.24613,        015.84388,        018.24613
      4355.28300,       -016.86276,       -019.72342,        016.86276,        019.72342
      4355.34300,       -016.53733,       -018.79738,        016.53733,        018.79738
      4355.39800,       -015.88986,       -017.30549,        015.88986,        017.30549
      4355.45500,       -016.49521,       -017.98779,        016.49521,        017.98779
      4355.51600,       -016.05744,       -018.77354,        016.05744,        018.77354
      4355.57300,       -016.09170,       -018.84070,        016.09170,        018.84070
      4355.63400,       -016.09170,       -018.84070,        016.09170,        018.84070
      4355.69100,       -017.01956,       -031.18737,        017.01956,        031.18737
      4355.74900,       -017.22939,       -033.92703,        017.22939,        033.92703
      4355.80500,       -017.08876,       -034.32104,        017.08876,        034.32104
      4355.86000,       -017.17523,       -034.81684,        017.17523,        034.81684
      4355.92200,       -017.07467,       -034.79361,        017.07467,        034.79361
      4355.97900,       -016.92631,       -031.61700,        016.92631,        031.61700
      4356.03600,       -015.90982,       -027.58640,        015.90982,        027.58640
      4356.09200,       -016.35265,       -022.37360,        016.35265,        022.37360
      4356.15000,       -016.64770,       -018.72589,        016.64770,        018.72589
      4356.21400,       -015.75201,       -017.76256,        015.75201,        017.76256
      4356.26900,       -016.04693,       -017.70970,        016.04693,        017.70970
      4356.33400,       -018.10739,       -018.11921,        018.10739,        018.11921
      4356.39200,       -018.11909,       -017.66503,        018.11909,        017.66503
      4356.45000,       -017.44874,       -016.05650,        017.44874,        016.05650
      4356.50600,       -016.34484,       -016.71830,        016.34484,        016.71830
      4356.56000,       -017.99017,       -017.85361,        017.99017,        017.85361
      4356.61800,       -017.17586,       -016.22291,        017.17586,        016.22291
      4356.68300,       -016.40785,       -016.23145,        016.40785,        016.23145
      4356.74700,       -016.63070,       -016.37340,        016.63070,        016.37340
      4356.80200,       -016.81156,       -015.43672,        016.81156,        015.43672
      4356.85800,       -016.64649,       -016.24429,        016.64649,        016.24429
      4356.91500,       -017.30268,        016.05312,        017.30268,        016.05312
      4356.97300,       -016.28706,        016.61780,        016.28706,        016.61780
      4357.03100,       -016.75104,        020.15563,        016.75104,        020.15563
      4357.08700,       -016.78482,        022.92800,        016.78482,        022.92800
      4357.14400,       -016.30393,        031.79792,        016.30393,        031.79792
      4357.20000,       -016.78775,        038.16526,        016.78775,        038.16526
      4357.25900,       -016.90578,        049.39241,        016.90578,        049.39241
      4357.31500,       -016.36440,        038.41973,        016.36440,        038.41973
