       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      1009.32000,       -015.81342,       -017.46723,        015.81342,        017.46723
      1009.37800,       -015.65272,       -018.06788,        015.65272,        018.06788
      1009.43900,       -015.97962,       -017.96183,        015.97962,        017.96183
      1009.50000,       -016.83270,       -018.41700,        016.83270,        018.41700
      1009.55900,       -015.25206,       -018.81483,        015.25206,        018.81483
      1009.61500,       -016.03252,       -018.62129,        016.03252,        018.62129
      1009.67300,       -015.90169,       -017.66073,        015.90169,        017.66073
      1009.73100,       -015.05969,       -017.75868,        015.05969,        017.75868
      1009.78700,       -015.95158,       -018.43333,        015.95158,        018.43333
      1009.85400,       -016.06444,       -018.16645,        016.06444,        018.16645
      1009.91100,       -015.40319,       -017.80095,        015.40319,        017.80095
      1009.96700,       -016.04390,       -025.27755,        016.04390,        025.27755
      1010.02200,       -016.99363,       -027.13663,        016.99363,        027.13663
      1010.07800,       -017.77454,       -033.38897,        017.77454,        033.38897
      1010.13300,       -018.02847,       -042.02472,        018.02847,        042.02472
      1010.19000,       -017.08549,       -047.08044,        017.08549,        047.08044
      1010.24600,       -017.27485,       -047.15389,        017.27485,        047.15389
      1010.30200,       -016.81196,       -046.16520,        016.81196,        046.16520
      1010.36400,       -016.11103,       -044.85744,        016.11103,        044.85744
      1010.42100,       -017.44083,       -034.94032,        017.44083,        034.94032
      1010.47700,       -014.94464,       -029.50872,        014.94464,        029.50872
      1010.53700,       -016.03264,       -024.20774,        016.03264,        024.20774
      1010.59400,       -015.40377,       -019.86600,        015.40377,        019.86600
      1010.65300,       -016.42694,       -019.60952,        016.42694,        019.60952
      1010.71200,       -016.67176,       -019.77174,        016.67176,        019.77174
      1010.77300,       -015.94498,       -020.68920,        015.94498,        020.68920
      1010.82700,       -015.49370,       -019.22972,        015.49370,        019.22972
      1010.88500,       -015.78488,       -019.37911,        015.78488,        019.37911
      1010.94100,       -016.35572,       -022.07756,        016.35572,        022.07756
      1011.00000,       -016.73201,       -025.10742,        016.73201,        025.10742
      1011.06300,       -016.55835,       -028.81488,        016.55835,        028.81488
      1011.11800,       -016.67925,       -031.06865,        016.67925,        031.06865
      1011.17500,       -016.89450,       -039.20101,        016.89450,        039.20101
      1011.23100,       -017.67778,       -044.92758,        017.67778,        044.92758
      1011.28700,       -017.82563,       -048.28799,        017.82563,        048.28799
      1011.34400,       -019.67561,       -053.07494,        019.67561,        053.07494
      1011.40200,       -019.60652,       -053.25334,        019.60652,        053.25334
      1011.45800,       -020.54852,       -072.16438,        020.54852,        072.16438
      1011.51500,       -020.19935,       -071.06587,        020.19935,        071.06587
      1011.57500,       -021.13735,       -081.95177,        021.13735,        081.95177
      1011.63300,       -020.81342,       -081.71419,        020.81342,        081.71419
      1011.69000,       -018.68128,       -085.46922,        018.68128,        085.46922
      1011.75500,       -018.94966,       -085.91526,        018.94966,        085.91526
      1011.81300,       -019.06181,       -088.48801,        019.06181,        088.48801
      1011.87200,       -019.33732,       -092.58485,        019.33732,        092.58485
      1011.93700,       -019.03382,       -093.29985,        019.03382,        093.29985
      1012.00200,       -019.02366,       -096.13637,        019.02366,        096.13637
      1012.06200,       -017.92156,       -095.42990,        017.92156,        095.42990
      1012.12300,       -018.41226,       -095.64026,        018.41226,        095.64026
      1012.18000,       -018.82565,       -096.11241,        018.82565,        096.11241
      1012.23600,       -015.07869,       -096.70934,        015.07869,        096.70934
      1012.29100,       -016.66007,       -097.18888,        016.66007,        097.18888
      1012.34800,       -016.64154,       -097.20541,        016.64154,        097.20541
      1012.40300,       -016.94864,       -097.39719,        016.94864,        097.39719
      1012.47100,       -016.47203,       -098.08334,        016.47203,        098.08334
      1012.53600,       -015.89765,       -096.48600,        015.89765,        096.48600
      1012.59400,       -016.45930,       -096.51556,        016.45930,        096.51556
      1012.65200,       -016.41147,       -096.35283,        016.41147,        096.35283
