       TimeStamp,     Flexion_Left,    Flexion_Right,   Abduction_Left,  Abduction_Right
      2064.10200,       -015.90820,       -016.23878,        015.90820,        016.23878
      2064.16200,       -015.36821,       -016.04742,        015.36821,        016.04742
      2064.22100,       -016.20864,       -016.19463,        016.20864,        016.19463
      2064.28100,       -016.21614,       -016.42583,        016.21614,        016.42583
      2064.34800,       -016.18003,       -015.80163,        016.18003,        015.80163
      2064.41000,       -016.34593,       -016.27832,        016.34593,        016.27832
      2064.47900,       -016.18020,       -015.77535,        016.18020,        015.77535
      2064.53700,       -016.17847,       -016.34045,        016.17847,        016.34045
      2064.60300,       -016.54426,       -016.47469,        016.54426,        016.47469
      2064.66100,       -016.37478,       -016.51734,        016.37478,        016.51734
      2064.71900,       -016.68085,       -016.31607,        016.68085,        016.31607
      2064.77700,       -016.59669,       -025.55944,        016.59669,        025.55944
      2064.83300,       -015.82045,       -028.78754,        015.82045,        028.78754
      2064.88900,       -015.17681,       -033.85425,        015.17681,        033.85425
      2064.95000,       -016.17719,       -037.20882,        016.17719,        037.20882
      2065.01300,       -016.32361,       -039.11345,        016.32361,        039.11345
      2065.07800,       -016.21811,       -040.12271,        016.21811,        040.12271
      2065.13600,       -015.27480,       -037.79332,        015.27480,        037.79332
      2065.19600,       -014.72347,       -029.69414,        014.72347,        029.69414
      2065.25100,       -015.01212,       -029.79251,        015.01212,        029.79251
      2065.30700,       -014.87380,       -018.49777,        014.87380,        018.49777
      2065.36500,       -015.05790,       -018.63775,        015.05790,        018.63775
      2065.42700,       -015.44686,       -018.37851,        015.44686,        018.37851
      2065.48500,       -015.38873,       -019.85010,        015.38873,        019.85010
      2065.54400,       -015.37839,       -019.31677,        015.37839,        019.31677
      2065.60000,       -014.68699,       -018.67729,        014.68699,        018.67729
      2065.66300,       -015.21989,       -019.58562,        015.21989,        019.58562
      2065.71900,       -015.76712,       -016.98402,        015.76712,        016.98402
      2065.77600,       -016.81361,       -018.36398,        016.81361,        018.36398
      2065.83400,       -016.78739,       -018.16733,        016.78739,        018.16733
      2065.89000,       -015.29999,       -017.33441,        015.29999,        017.33441
      2065.95400,       -015.07351,       -018.85574,        015.07351,        018.85574
      2066.01700,       -015.94190,       -019.41871,        015.94190,        019.41871
      2066.07300,       -016.24553,       -018.43258,        016.24553,        018.43258
      2066.13100,       -016.76505,       -025.91045,        016.76505,        025.91045
      2066.19700,       -016.05180,        023.27011,        016.05180,        023.27011
      2066.25300,       -016.47685,        030.79874,        016.47685,        030.79874
      2066.31000,       -016.48826,        029.80685,        016.48826,        029.80685
      2066.36800,       -017.06853,        034.74257,        017.06853,        034.74257
      2066.42600,       -017.28368,        037.25644,        017.28368,        037.25644
      2066.48600,       -017.02332,        031.11494,        017.02332,        031.11494
      2066.54800,       -018.16546,        030.17266,        018.16546,        030.17266
      2066.60300,       -016.94321,       -017.35559,        016.94321,        017.35559
      2066.65800,       -016.34481,       -020.74291,        016.34481,        020.74291
