NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 16:34:05.762	233007.34723510
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	210.299	-49.873	334.255	207.078	-43.574	599.361	148.996	175.154	510.351	139.092	219.875	218.410	119.065	241.533	76.729
2	0.01000	210.331	-50.041	334.249	206.978	-43.804	599.468	149.053	174.777	509.878	138.802	220.309	218.496	119.834	242.275	75.965
3	0.02000	210.338	-50.299	334.232	206.874	-44.032	599.555	149.095	174.359	509.439	138.556	220.820	218.719	120.931	242.945	75.243
4	0.03000	210.369	-50.494	334.238	206.793	-44.250	599.619	149.120	173.893	509.054	138.302	221.395	219.016	122.560	243.017	76.379
5	0.04000	210.375	-50.657	334.249	206.709	-44.478	599.674	149.196	173.421	508.805	137.968	222.011	219.388	0.000	0.000	0.000
6	0.05000	210.413	-50.771	334.294	206.619	-44.706	599.724	149.320	172.937	508.654	137.538	222.633	219.828	124.150	244.465	77.599
7	0.06000	210.440	-50.900	334.332	206.512	-44.978	599.777	149.518	172.447	508.577	137.061	223.318	220.320	0.000	0.000	0.000
8	0.07000	210.488	-50.994	334.367	206.416	-45.268	599.830	149.753	171.987	508.500	136.477	224.101	220.903	121.682	249.224	79.076
9	0.08000	210.442	-51.220	334.313	206.333	-45.600	599.884	150.037	171.499	508.391	135.908	225.052	221.554	119.843	252.347	79.932
10	0.09000	210.435	-51.450	334.442	206.228	-45.960	600.007	150.349	170.981	508.414	135.442	226.276	222.355	117.442	255.754	79.800
11	0.10000	210.468	-51.642	334.444	206.172	-46.290	600.013	150.718	170.521	508.335	135.147	227.844	223.158	116.119	258.877	81.482
12	0.11000	210.488	-51.857	334.456	206.128	-46.591	600.062	151.072	170.055	508.360	134.981	229.677	224.136	115.428	262.541	83.170
13	0.12000	210.438	-52.115	334.414	206.081	-46.891	600.104	151.405	169.555	508.432	134.921	231.831	225.262	115.423	266.666	84.920
14	0.13000	210.403	-52.327	334.396	206.014	-47.205	600.127	151.740	169.123	508.563	134.959	234.243	226.580	115.967	271.223	86.643
15	0.14000	210.359	-52.528	334.400	205.938	-47.530	600.153	152.079	168.699	508.756	135.119	236.935	228.065	116.992	276.037	88.362
16	0.15000	210.355	-52.713	334.415	205.839	-47.870	600.168	152.463	168.259	509.033	135.351	239.908	229.741	118.455	281.057	90.147
17	0.16000	210.344	-52.889	334.443	205.743	-48.233	600.204	152.878	167.799	509.388	135.615	243.106	231.606	120.879	286.077	93.126
18	0.17000	210.277	-53.157	334.438	205.647	-48.598	600.278	153.361	167.327	509.853	135.936	246.563	233.704	122.662	291.126	95.664
19	0.18000	210.250	-53.381	334.486	205.519	-49.015	600.363	153.868	166.776	510.342	136.247	250.229	236.006	124.114	296.672	98.746
20	0.19000	210.281	-53.580	334.562	205.380	-49.455	600.446	154.464	166.211	510.888	136.526	254.050	238.515	124.544	303.295	102.182
21	0.20000	210.222	-53.858	334.560	205.256	-49.887	600.528	155.104	165.616	511.435	136.697	258.049	241.206	123.996	310.601	106.005
22	0.21000	210.163	-54.167	334.554	205.162	-50.354	600.594	155.762	164.997	512.038	136.945	262.194	244.129	123.270	318.212	110.067
