NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:03:36.122	234777.70759980
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	214.444	-31.011	339.063	200.567	-29.894	603.233	128.429	191.481	529.177	119.692	228.876	228.051	106.496	246.550	102.205
2	0.01000	214.571	-30.983	339.033	200.722	-29.927	603.230	128.494	191.476	529.250	119.799	228.913	228.157	106.692	246.617	102.280
3	0.02000	214.720	-30.916	339.036	200.869	-29.930	603.229	128.527	191.482	529.278	119.850	228.886	228.218	106.833	246.560	102.284
4	0.03000	214.876	-30.862	339.012	201.025	-29.932	603.223	128.548	191.490	529.252	119.850	228.790	228.193	106.905	246.432	102.268
5	0.04000	215.062	-30.780	339.012	201.209	-29.914	603.209	128.557	191.522	529.195	119.798	228.649	228.138	106.901	246.240	102.189
6	0.05000	215.216	-30.755	338.982	201.395	-29.880	603.202	128.591	191.563	529.099	119.718	228.488	228.043	106.817	246.017	102.102
7	0.06000	215.396	-30.731	338.971	201.573	-29.854	603.193	128.638	191.580	528.959	119.577	228.350	227.925	106.675	245.838	102.018
8	0.07000	215.575	-30.736	338.954	201.766	-29.824	603.172	128.743	191.587	528.803	119.413	228.254	227.812	106.456	245.726	101.905
9	0.08000	215.716	-30.776	338.990	201.976	-29.766	603.191	128.870	191.607	528.678	119.219	228.297	227.723	106.219	245.841	101.808
10	0.09000	215.910	-30.803	339.001	202.201	-29.756	603.179	129.051	191.582	528.561	119.004	228.360	227.677	105.915	245.897	101.753
11	0.10000	216.110	-30.869	338.994	202.454	-29.746	603.154	129.242	191.496	528.449	118.747	228.501	227.673	105.579	246.067	101.738
12	0.11000	216.288	-30.970	338.957	202.706	-29.756	603.117	129.451	191.452	528.345	118.478	228.694	227.670	105.174	246.255	101.731
13	0.12000	216.457	-31.089	338.933	202.955	-29.798	603.097	129.638	191.374	528.220	118.217	228.992	227.727	104.749	246.535	101.752
14	0.13000	216.646	-31.172	338.914	203.207	-29.818	603.076	129.791	191.271	528.083	117.950	229.332	227.782	104.341	246.901	101.812
15	0.14000	216.865	-31.229	338.916	203.422	-29.842	603.072	129.894	191.186	527.961	117.659	229.735	227.799	103.842	247.296	101.816
16	0.15000	217.085	-31.286	338.896	203.651	-29.873	603.080	129.921	191.098	527.832	117.354	230.196	227.827	103.314	247.743	101.849
17	0.16000	217.296	-31.332	338.894	203.862	-29.910	603.075	129.911	191.023	527.713	117.049	230.704	227.888	102.767	248.209	101.865
18	0.17000	217.517	-31.359	338.887	204.063	-29.903	603.080	129.869	190.969	527.585	116.666	231.178	227.899	102.135	248.672	101.883
19	0.18000	217.727	-31.403	338.867	204.249	-29.902	603.073	129.805	190.921	527.422	116.233	231.661	227.918	101.464	249.178	101.917
20	0.19000	217.921	-31.428	338.861	204.452	-29.871	603.085	129.734	190.881	527.249	115.691	232.154	227.924	100.716	249.635	101.924
21	0.20000	218.159	-31.381	338.884	204.627	-29.836	603.103	129.652	190.824	527.056	115.120	232.628	227.946	99.881	250.074	101.888
22	0.21000	218.375	-31.370	338.883	204.790	-29.808	603.124	129.564	190.769	526.839	114.425	233.100	227.944	98.884	250.504	101.857
23	0.22000	218.613	-31.324	338.931	204.954	-29.762	603.138	129.477	190.733	526.564	113.651	233.582	227.921	97.796	250.941	101.809
24	0.23000	218.829	-31.312	338.945	205.111	-29.734	603.146	129.386	190.675	526.235	112.794	234.109	227.877	96.591	251.370	101.764
25	0.24000	219.046	-31.303	338.954	205.280	-29.690	603.161	129.309	190.636	525.916	111.902	234.659	227.865	95.264	251.872	101.743
26	0.25000	219.249	-31.339	338.966	205.462	-29.654	603.171	129.181	190.560	525.546	110.840	235.217	227.840	93.836	252.423	101.716
27	0.26000	219.482	-31.349	338.997	205.665	-29.595	603.197	129.050	190.494	525.155	109.698	235.792	227.820	92.319	253.022	101.719
