NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 16:32:49.199	232930.78470970
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	220.052	-45.997	335.457	226.792	-43.381	600.783	161.475	178.443	522.528	138.145	218.975	226.419	123.036	238.634	84.341
2	0.01000	220.064	-46.075	335.444	226.751	-43.664	600.804	161.832	178.096	522.405	138.471	219.374	226.742	122.222	239.884	83.559
3	0.02000	220.057	-46.161	335.436	226.715	-43.947	600.813	162.103	177.711	522.245	138.692	219.779	227.069	122.055	240.941	84.222
4	0.03000	220.089	-46.229	335.443	226.689	-44.262	600.795	162.370	177.335	522.023	138.839	220.166	227.421	121.992	241.888	84.854
5	0.04000	220.120	-46.299	335.440	226.681	-44.522	600.786	162.626	177.003	521.781	138.916	220.583	227.772	122.033	242.752	85.319
6	0.05000	220.151	-46.367	335.447	226.661	-44.764	600.780	162.762	176.676	521.548	138.927	220.997	228.073	122.074	243.505	85.539
7	0.06000	220.228	-46.433	335.461	226.638	-45.032	600.800	162.843	176.356	521.300	138.939	221.444	228.329	122.097	244.111	85.534
8	0.07000	220.333	-46.498	335.488	226.583	-45.285	600.866	162.896	176.054	521.006	139.073	221.899	228.573	122.287	244.783	85.530
9	0.08000	220.420	-46.588	335.554	226.499	-45.522	600.990	162.879	175.766	520.682	139.301	222.436	228.749	123.146	245.357	86.853
10	0.09000	220.509	-46.705	335.564	226.401	-45.728	601.141	162.876	175.473	520.373	139.514	222.930	228.972	123.598	246.246	87.028
11	0.10000	220.552	-46.826	335.548	226.272	-45.912	601.335	162.904	175.176	520.064	139.651	223.496	229.266	124.140	247.367	87.375
12	0.11000	220.606	-46.930	335.560	226.103	-46.091	601.545	162.992	174.869	519.769	139.660	224.095	229.597	124.536	248.620	87.775
13	0.12000	220.641	-47.041	335.566	225.975	-46.280	601.690	163.196	174.497	519.554	139.565	224.781	230.005	124.706	250.029	88.347
14	0.13000	220.708	-47.127	335.601	225.881	-46.478	601.816	163.480	174.128	519.448	139.429	225.637	230.533	124.547	251.644	88.999
15	0.14000	220.763	-47.230	335.634	225.852	-46.748	601.884	163.809	173.675	519.372	139.292	226.632	231.141	124.113	253.541	89.644
16	0.15000	220.792	-47.330	335.643	225.882	-47.090	601.898	164.203	173.194	519.332	139.130	227.796	231.882	123.494	255.678	90.468
17	0.16000	220.816	-47.487	335.660	225.936	-47.395	601.897	164.622	172.669	519.330	139.077	229.178	232.737	123.045	258.230	91.510
18	0.17000	220.829	-47.663	335.656	225.969	-47.710	601.928	165.035	172.186	519.394	139.050	230.752	233.724	122.700	261.102	92.728
19	0.18000	220.899	-47.814	335.683	225.975	-48.045	602.003	165.438	171.690	519.521	139.046	232.534	234.841	122.598	264.359	94.209
20	0.19000	220.902	-48.007	335.679	225.955	-48.357	602.126	165.908	171.205	519.722	138.952	234.479	236.055	122.486	267.799	95.761
21	0.20000	220.935	-48.174	335.699	225.908	-48.754	602.215	166.370	170.697	519.979	138.815	236.650	237.421	122.342	271.471	97.498
22	0.21000	220.936	-48.397	335.681	225.890	-49.158	602.298	166.875	170.194	520.295	138.672	238.995	238.922	121.975	275.362	99.303
23	0.22000	220.986	-48.585	335.727	225.889	-49.604	602.323	167.371	169.646	520.628	138.559	241.540	240.549	121.515	279.537	101.289
24	0.23000	221.017	-48.781	335.739	225.941	-50.060	602.321	167.913	169.072	520.975	138.525	244.263	242.263	121.083	284.182	103.544
25	0.24000	221.078	-48.950	335.761	225.981	-50.517	602.299	168.455	168.507	521.354	138.592	247.161	244.131	120.757	289.196	106.056
26	0.25000	221.088	-49.182	335.740	226.027	-50.950	602.297	168.999	167.929	521.745	138.656	250.229	246.095	120.493	294.524	108.775
27	0.26000	221.079	-49.422	335.722	226.047	-51.377	602.324	169.514	167.364	522.086	138.732	253.452	248.221	120.344	300.083	111.689
28	0.27000	221.131	-49.581	335.751	226.036	-51.755	602.386	170.054	166.768	522.455	138.770	256.792	250.480	120.227	305.779	114.835
29	0.28000	221.180	-49.767	335.757	225.983	-52.168	602.471	170.628	166.191	522.834	138.739	260.235	252.889	120.025	311.553	118.044
30	0.29000	221.187	-50.027	335.736	225.918	-52.566	602.553	171.293	165.561	523.266	138.670	263.788	255.471	119.746	317.460	121.486
31	0.30000	221.246	-50.224	335.759	225.875	-53.025	602.616	172.014	164.860	523.737	138.570	267.451	258.199	119.471	323.639	125.272
32	0.31000	221.288	-50.402	335.770	225.867	-53.483	602.638	172.746	164.166	524.221	138.501	271.184	261.109	119.150	330.070	129.345
33	0.32000	221.320	-50.597	335.770	225.907	-53.986	602.630	173.526	163.453	524.749	138.563	275.032	264.190	117.937	336.700	132.691
34	0.33000	221.328	-50.856	335.740	225.971	-54.469	602.611	174.310	162.784	525.303	138.773	278.984	267.412	117.845	343.540	137.478
35	0.34000	221.385	-51.081	335.752	226.015	-54.972	602.586	175.124	162.088	525.913	139.029	282.995	270.801	117.868	350.418	142.452
36	0.35000	221.434	-51.296	335.752	226.051	-55.456	602.597	175.957	161.362	526.521	139.327	287.030	274.361	118.011	357.355	147.599
37	0.36000	221.481	-51.510	335.746	226.040	-55.923	602.610	176.791	160.685	527.159	139.656	291.109	278.064	118.289	364.180	152.933
38	0.37000	221.478	-51.787	335.704	226.042	-56.385	602.626	177.643	159.974	527.873	139.991	295.185	281.975	118.596	370.974	158.386
39	0.38000	221.499	-52.000	335.705	226.051	-56.832	602.632	178.480	159.261	528.598	140.276	299.225	286.047	118.874	377.690	164.057
40	0.39000	221.550	-52.187	335.715	226.079	-57.279	602.627	179.328	158.515	529.339	140.522	303.315	290.305	118.991	384.389	169.969
41	0.40000	221.555	-52.380	335.713	226.137	-57.729	602.601	180.161	157.799	530.116	140.822	307.411	294.729	118.974	391.160	176.256
42	0.41000	221.570	-52.554	335.709	226.178	-58.191	602.569	181.004	157.097	530.951	141.124	311.447	299.290	118.829	397.999	182.948
43	0.42000	221.603	-52.720	335.709	226.241	-58.624	602.536	181.804	156.387	531.808	141.497	315.464	304.015	118.715	404.825	190.003
44	0.43000	221.637	-52.886	335.716	226.280	-59.051	602.499	182.590	155.681	532.692	141.872	319.426	308.851	118.674	411.585	197.281
45	0.44000	221.652	-53.060	335.710	226.290	-59.466	602.470	183.394	154.984	533.615	142.245	323.326	313.855	118.764	418.200	204.734
46	0.45000	221.669	-53.206	335.710	226.301	-59.839	602.453	184.168	154.299	534.571	142.583	327.158	319.017	118.956	424.678	212.286
47	0.46000	221.656	-53.378	335.705	226.303	-60.189	602.463	184.931	153.578	535.545	142.850	330.925	324.355	119.185	430.972	219.943
48	0.47000	221.661	-53.542	335.707	226.293	-60.547	602.466	185.670	152.847	536.525	143.043	334.509	329.698	119.355	437.098	227.759
49	0.48000	221.678	-53.687	335.721	226.285	-60.880	602.472	186.415	152.107	537.545	143.186	338.210	335.444	119.385	443.137	235.885
50	0.49000	221.707	-53.816	335.763	226.287	-61.237	602.466	187.132	151.353	538.557	143.353	341.771	341.329	119.314	449.134	244.411
