NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:16:13.627	235535.21358180
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	216.033	-36.650	343.015	203.970	-29.004	606.717	143.750	189.574	520.639	133.152	228.207	222.711	115.263	241.959	95.770
2	0.01000	215.927	-36.835	342.974	203.932	-29.201	606.704	144.135	189.381	520.698	133.249	228.680	222.867	115.083	242.417	95.880
3	0.02000	215.903	-36.928	342.993	203.894	-29.392	606.708	144.388	189.202	520.739	133.367	229.152	223.007	114.997	242.839	96.006
4	0.03000	215.832	-37.030	342.984	203.857	-29.551	606.724	144.573	189.070	520.790	133.524	229.619	223.186	114.991	243.237	96.121
5	0.04000	215.782	-37.092	342.985	203.819	-29.712	606.730	144.681	188.957	520.788	133.713	230.011	223.360	115.099	243.615	96.242
6	0.05000	215.697	-37.144	342.991	203.771	-29.841	606.745	144.709	188.872	520.760	133.890	230.335	223.509	115.299	243.984	96.355
7	0.06000	215.631	-37.187	342.994	203.731	-29.947	606.754	144.681	188.782	520.703	134.082	230.617	223.632	115.507	244.260	96.412
8	0.07000	215.576	-37.212	343.006	203.679	-30.053	606.763	144.646	188.693	520.628	134.259	230.851	223.722	115.700	244.486	96.450
9	0.08000	215.513	-37.268	343.058	203.601	-30.110	606.797	144.617	188.637	520.545	134.427	231.071	223.779	115.908	244.788	96.443
10	0.09000	215.445	-37.314	343.055	203.540	-30.212	606.810	144.590	188.551	520.416	134.547	231.172	223.786	116.063	244.888	96.418
11	0.10000	215.405	-37.362	343.075	203.454	-30.307	606.818	144.579	188.467	520.300	134.652	231.252	223.746	116.165	244.910	96.351
12	0.11000	215.370	-37.446	343.065	203.380	-30.405	606.832	144.590	188.376	520.144	134.733	231.286	223.676	116.221	244.883	96.262
13	0.12000	215.358	-37.496	343.083	203.308	-30.482	606.837	144.637	188.261	519.909	134.787	231.307	223.600	116.200	244.833	96.137
14	0.13000	215.342	-37.574	343.091	203.233	-30.569	606.838	144.710	188.130	519.641	134.840	231.322	223.513	116.113	244.766	96.007
15	0.14000	215.327	-37.651	343.098	203.165	-30.627	606.842	144.834	188.043	519.334	134.875	231.333	223.430	115.964	244.720	95.911
16	0.15000	215.280	-37.782	343.075	203.132	-30.691	606.838	144.931	187.943	519.034	134.857	231.350	223.356	115.786	244.691	95.874
17	0.16000	215.232	-37.913	343.052	203.101	-30.766	606.811	145.062	187.821	518.760	134.775	231.397	223.336	115.615	244.743	95.852
18	0.17000	215.196	-38.026	343.039	203.102	-30.836	606.794	145.211	187.668	518.453	134.683	231.465	223.331	115.464	244.830	95.846
19	0.18000	215.151	-38.129	343.015	203.121	-30.942	606.746	145.338	187.567	518.208	134.675	231.630	223.352	115.330	244.965	95.832
20	0.19000	215.098	-38.220	342.994	203.131	-31.027	606.723	145.403	187.471	518.015	134.715	231.901	223.409	115.186	245.188	95.860
21	0.20000	215.047	-38.283	342.983	203.138	-31.089	606.697	145.413	187.359	517.776	134.771	232.219	223.453	115.091	245.503	95.903
22	0.21000	214.996	-38.345	342.958	203.121	-31.146	606.681	145.414	187.271	517.558	134.849	232.617	223.538	115.057	245.820	95.900
23	0.22000	214.948	-38.380	342.957	203.102	-31.192	606.654	145.379	187.156	517.326	134.910	233.043	223.625	115.030	246.194	95.935
24	0.23000	214.869	-38.441	342.921	203.071	-31.226	606.629	145.301	187.035	517.109	134.994	233.532	223.727	114.933	246.574	95.981
25	0.24000	214.783	-38.492	342.890	203.021	-31.234	606.625	145.223	186.909	516.848	135.131	234.091	223.853	114.789	246.967	96.072
26	0.25000	214.699	-38.513	342.871	202.955	-31.220	606.622	145.113	186.793	516.546	135.251	234.662	224.004	114.586	247.411	96.207
27	0.26000	214.624	-38.547	342.850	202.863	-31.219	606.622	144.989	186.664	516.238	135.301	235.224	224.162	114.266	247.900	96.372
28	0.27000	214.579	-38.553	342.855	202.776	-31.180	606.650	144.876	186.535	515.897	135.300	235.788	224.328	113.909	248.514	96.565
29	0.28000	214.520	-38.606	342.858	202.658	-31.178	606.674	144.762	186.413	515.533	135.246	236.373	224.447	113.476	249.214	96.710
30	0.29000	214.478	-38.680	342.850	202.528	-31.173	606.711	144.661	186.280	515.189	135.073	237.003	224.585	112.991	249.974	96.830
31	0.30000	214.425	-38.772	342.847	202.382	-31.185	606.762	144.605	186.107	514.909	134.829	237.692	224.714	112.391	250.783	96.982
