NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 16:46:01.337	233722.92230430
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	223.417	-25.958	337.679	213.344	-20.147	603.595	143.003	199.177	514.665	119.736	246.719	223.955	132.084	263.332	80.289
2	0.01000	223.379	-26.222	337.653	213.422	-20.504	603.527	143.264	198.716	514.592	119.212	247.688	224.458	133.190	265.488	81.753
3	0.02000	223.342	-26.458	337.638	213.473	-20.857	603.516	143.508	198.284	514.580	118.794	248.920	225.090	133.181	268.308	82.829
4	0.03000	223.351	-26.596	337.684	213.459	-21.183	603.551	143.756	197.836	514.585	118.388	250.324	225.801	132.536	271.267	84.012
5	0.04000	223.320	-26.774	337.695	213.408	-21.504	603.585	143.985	197.377	514.621	117.996	251.874	226.590	131.333	274.311	85.157
6	0.05000	223.320	-26.898	337.717	213.348	-21.878	603.625	144.234	196.917	514.686	117.565	253.544	227.480	129.876	277.527	86.324
7	0.06000	223.262	-27.073	337.699	213.290	-22.256	603.670	144.499	196.453	514.790	117.234	255.362	228.502	128.521	280.972	87.326
8	0.07000	223.262	-27.197	337.721	213.244	-22.652	603.702	144.795	195.967	514.944	117.160	257.482	229.698	127.461	284.664	88.154
9	0.08000	223.297	-27.338	337.754	213.195	-23.026	603.711	145.140	195.467	515.158	117.337	259.916	231.069	126.209	288.445	88.767
10	0.09000	223.314	-27.527	337.874	213.066	-23.430	603.791	145.420	194.972	515.475	117.631	262.644	232.602	124.979	292.441	89.871
11	0.10000	223.374	-27.699	337.937	213.076	-23.776	603.792	145.864	194.513	515.704	118.305	265.705	234.120	123.995	296.818	91.369
12	0.11000	223.421	-27.917	337.972	212.997	-24.143	603.851	146.241	193.997	516.035	118.876	268.796	235.836	123.483	301.742	93.163
13	0.12000	223.475	-28.145	338.017	212.912	-24.542	603.918	146.663	193.497	516.417	119.492	272.009	237.707	123.272	306.956	95.445
14	0.13000	223.537	-28.381	338.057	212.811	-24.917	604.003	147.051	192.961	516.759	119.971	275.222	239.666	123.081	312.204	98.118
15	0.14000	223.608	-28.629	338.102	212.703	-25.340	604.077	147.464	192.447	517.186	120.345	278.487	241.768	122.878	317.413	101.092
16	0.15000	223.670	-28.896	338.166	212.626	-25.743	604.138	147.971	191.958	517.608	120.543	281.740	243.999	122.417	322.376	104.220
17	0.16000	223.734	-29.134	338.216	212.561	-26.196	604.227	148.582	191.440	518.060	120.693	285.026	246.339	121.795	327.190	107.370
18	0.17000	223.774	-29.435	338.220	212.545	-26.645	604.314	149.223	190.860	518.516	120.786	288.350	248.797	121.092	331.942	110.349
19	0.18000	223.851	-29.720	338.244	212.566	-27.117	604.379	149.950	190.252	518.970	120.866	291.754	251.375	120.512	336.731	113.325
20	0.19000	223.989	-29.924	338.286	212.610	-27.545	604.418	150.666	189.631	519.447	121.022	295.207	254.016	119.994	341.549	116.462
21	0.20000	224.008	-30.231	338.260	212.670	-27.995	604.427	151.383	189.088	519.924	121.227	298.778	256.780	119.693	346.512	119.893
22	0.21000	224.059	-30.513	338.236	212.726	-28.366	604.453	152.020	188.511	520.385	121.371	302.360	259.621	119.693	351.884	123.664
23	0.22000	224.140	-30.740	338.259	212.774	-28.749	604.462	152.678	187.988	520.876	121.498	305.957	262.551	119.575	357.686	127.662
24	0.23000	224.174	-31.001	338.240	212.816	-29.092	604.507	153.353	187.435	521.330	121.608	309.563	265.644	119.217	363.802	131.938
25	0.24000	224.181	-31.259	338.199	212.853	-29.417	604.533	154.041	186.876	521.816	121.771	313.202	268.892	118.686	370.011	136.396
26	0.25000	224.220	-31.463	338.199	212.878	-29.747	604.550	154.813	186.313	522.299	122.063	316.944	272.311	117.977	376.229	140.983
27	0.26000	224.260	-31.639	338.215	212.911	-30.037	604.583	155.612	185.740	522.834	122.565	320.760	275.873	117.095	382.461	145.589
28	0.27000	224.297	-31.843	338.209	212.913	-30.353	604.609	156.427	185.162	523.371	123.210	324.642	279.589	116.445	388.783	150.330
29	0.28000	224.288	-32.080	338.165	212.895	-30.639	604.636	157.307	184.576	523.936	124.021	328.508	283.436	115.974	395.202	155.322
30	0.29000	224.332	-32.229	338.182	212.881	-30.934	604.665	158.212	183.991	524.550	125.041	332.406	287.464	115.764	401.623	160.515
31	0.30000	224.394	-32.369	338.220	212.867	-31.241	604.699	159.158	183.417	525.203	126.125	336.296	291.654	115.740	407.931	165.981
32	0.31000	224.387	-32.579	338.222	212.831	-31.537	604.727	160.146	182.837	525.913	127.260	340.166	295.998	115.991	414.108	171.730
33	0.32000	224.426	-32.785	338.248	212.808	-31.838	604.765	161.109	182.237	526.646	128.371	343.967	300.484	116.293	420.095	177.679
34	0.33000	224.428	-33.005	338.242	212.807	-32.167	604.797	162.135	181.627	527.401	129.443	347.698	305.140	116.662	425.874	183.900
35	0.34000	224.451	-33.190	338.264	212.798	-32.501	604.809	163.203	181.002	528.180	130.649	351.390	309.897	116.941	431.474	190.123
36	0.35000	224.513	-33.331	338.314	212.801	-32.865	604.831	164.264	180.368	528.970	131.831	354.981	314.750	117.082	437.063	196.563
37	0.36000	224.524	-33.532	338.312	212.780	-33.221	604.853	165.323	179.726	529.793	133.054	358.496	319.691	117.075	442.845	203.200
38	0.37000	224.536	-33.735	338.324	212.778	-33.566	604.876	166.381	179.107	530.613	134.332	361.963	324.767	116.904	448.673	210.071
39	0.38000	224.542	-33.899	338.343	212.779	-33.934	604.903	167.450	178.473	531.450	135.641	365.372	329.944	116.708	454.436	217.109
