NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 16:57:22.946	234404.53230980
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	225.956	-40.699	339.749	212.948	-40.415	602.281	140.440	179.556	533.527	119.179	217.828	231.861	99.014	235.169	106.950
2	0.01000	225.882	-40.734	339.743	212.865	-40.427	602.256	140.265	179.504	533.431	118.845	217.691	231.764	98.596	234.987	106.857
3	0.02000	225.815	-40.778	339.722	212.785	-40.462	602.242	140.124	179.451	533.346	118.506	217.638	231.741	98.180	234.904	106.827
4	0.03000	225.738	-40.838	339.699	212.726	-40.500	602.226	140.027	179.354	533.267	118.143	217.642	231.753	97.761	234.932	106.837
5	0.04000	225.669	-40.908	339.676	212.683	-40.553	602.212	139.966	179.258	533.223	117.782	217.718	231.785	97.337	235.021	106.874
6	0.05000	225.612	-40.959	339.672	212.648	-40.617	602.167	139.896	179.166	533.197	117.420	217.842	231.865	96.921	235.170	106.923
7	0.06000	225.534	-41.021	339.641	212.631	-40.675	602.152	139.782	179.093	533.195	117.090	218.022	231.964	96.529	235.352	106.991
8	0.07000	225.476	-41.073	339.628	212.596	-40.731	602.124	139.626	179.031	533.220	116.728	218.208	232.064	96.142	235.587	107.093
9	0.08000	225.392	-41.142	339.655	212.554	-40.732	602.147	139.429	179.027	533.270	116.435	218.510	232.182	95.836	235.919	107.137
10	0.09000	225.334	-41.168	339.639	212.526	-40.732	602.150	139.170	179.011	533.299	116.149	218.728	232.276	95.536	236.130	107.191
11	0.10000	225.308	-41.140	339.643	212.466	-40.727	602.140	138.888	178.995	533.307	115.847	218.893	232.349	95.282	236.318	107.237
12	0.11000	225.261	-41.147	339.621	212.411	-40.711	602.149	138.589	179.012	533.304	115.519	219.061	232.410	95.014	236.429	107.232
13	0.12000	225.243	-41.127	339.620	212.350	-40.656	602.162	138.262	179.047	533.272	115.165	219.186	232.463	94.701	236.524	107.190
14	0.13000	225.207	-41.116	339.609	212.281	-40.607	602.169	137.890	179.071	533.195	114.737	219.294	232.477	94.359	236.587	107.151
15	0.14000	225.217	-41.099	339.610	212.219	-40.542	602.185	137.526	179.103	533.068	114.224	219.389	232.452	93.891	236.622	107.066
16	0.15000	225.181	-41.088	339.612	212.130	-40.437	602.200	137.140	179.108	532.869	113.659	219.509	232.438	93.306	236.626	106.942
17	0.16000	225.164	-41.069	339.614	212.039	-40.354	602.212	136.716	179.109	532.574	112.968	219.613	232.354	92.557	236.611	106.764
18	0.17000	225.166	-41.041	339.636	211.938	-40.266	602.227	136.285	179.110	532.237	112.139	219.741	232.210	91.572	236.599	106.563
19	0.18000	225.179	-40.996	339.678	211.823	-40.161	602.273	135.825	179.114	531.805	111.200	219.929	232.011	90.355	236.597	106.309
20	0.19000	225.192	-40.951	339.713	211.710	-40.064	602.320	135.378	179.107	531.272	110.091	220.128	231.776	88.910	236.674	106.047
21	0.20000	225.205	-40.906	339.745	211.571	-39.944	602.375	134.931	179.117	530.677	108.854	220.390	231.533	87.319	236.786	105.798
22	0.21000	225.218	-40.861	339.766	211.438	-39.832	602.421	134.527	179.114	530.060	107.455	220.733	231.257	85.479	236.962	105.522
23	0.22000	225.238	-40.824	339.783	211.342	-39.718	602.453	134.120	179.107	529.420	105.957	221.103	231.014	83.524	237.248	105.286
24	0.23000	225.286	-40.790	339.810	211.274	-39.590	602.474	133.706	179.069	528.765	104.336	221.598	230.790	81.391	237.596	105.081
25	0.24000	225.334	-40.756	339.827	211.227	-39.464	602.471	133.305	179.050	528.182	102.519	222.064	230.578	79.032	238.006	104.898
26	0.25000	225.381	-40.722	339.830	211.207	-39.330	602.465	132.872	179.051	527.579	100.543	222.579	230.396	76.440	238.429	104.703
27	0.26000	225.391	-40.704	339.826	211.200	-39.172	602.456	132.418	179.075	527.060	98.298	223.107	230.226	73.597	238.884	104.619
28	0.27000	225.439	-40.669	339.817	211.187	-39.010	602.471	131.991	179.105	526.530	95.837	223.592	230.143	0.000	0.000	0.000
29	0.28000	225.494	-40.645	339.820	211.200	-38.879	602.479	131.533	179.107	526.062	93.154	224.075	230.110	0.000	0.000	0.000
30	0.29000	225.579	-40.594	339.829	211.227	-38.735	602.482	131.067	179.117	525.661	90.305	224.542	230.121	0.000	0.000	0.000
31	0.30000	225.663	-40.543	339.835	211.301	-38.595	602.468	130.552	179.124	525.301	87.345	224.924	230.195	0.000	0.000	0.000
32	0.31000	225.710	-40.508	339.824	211.380	-38.464	602.429	130.045	179.167	525.008	84.275	225.348	230.342	0.000	0.000	0.000
33	0.32000	225.825	-40.403	339.834	211.471	-38.333	602.396	129.452	179.211	524.746	81.079	225.667	230.516	0.000	0.000	0.000
34	0.33000	225.911	-40.322	339.832	211.555	-38.192	602.374	128.908	179.253	524.561	77.842	225.941	230.760	0.000	0.000	0.000
35	0.34000	226.029	-40.188	339.859	211.646	-38.061	602.362	128.316	179.328	524.431	74.545	226.133	231.054	0.000	0.000	0.000
36	0.35000	226.165	-40.045	339.883	211.718	-37.950	602.354	127.729	179.415	524.350	71.223	226.301	231.427	0.000	0.000	0.000
37	0.36000	226.310	-39.914	339.910	211.827	-37.835	602.354	127.074	179.495	524.320	67.862	226.408	231.816	0.000	0.000	0.000
38	0.37000	226.454	-39.781	339.923	211.941	-37.732	602.349	126.457	179.598	524.331	64.477	226.450	232.271	0.000	0.000	0.000
