NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:10:43.729	235205.31507240
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	231.732	-33.729	343.175	216.911	-33.157	607.590	156.962	187.290	524.967	146.361	231.713	227.647	125.400	245.040	100.825
2	0.01000	231.718	-33.803	343.177	216.872	-33.297	607.584	157.062	187.157	524.985	146.155	231.639	227.676	125.178	245.013	100.847
3	0.02000	231.694	-33.897	343.173	216.844	-33.444	607.584	157.165	187.011	524.971	145.965	231.618	227.739	124.991	245.050	100.871
4	0.03000	231.679	-33.973	343.180	216.826	-33.592	607.578	157.304	186.846	524.949	145.838	231.657	227.799	124.826	245.155	100.899
5	0.04000	231.655	-34.066	343.176	216.816	-33.742	607.589	157.447	186.715	524.916	145.721	231.768	227.860	124.664	245.323	100.938
6	0.05000	231.659	-34.134	343.164	216.792	-33.898	607.593	157.604	186.558	524.855	145.615	231.941	227.923	124.469	245.538	100.967
7	0.06000	231.645	-34.206	343.160	216.786	-34.025	607.587	157.756	186.435	524.747	145.467	232.128	227.975	124.215	245.764	100.986
8	0.07000	231.630	-34.281	343.139	216.791	-34.140	607.588	157.887	186.302	524.592	145.267	232.311	228.034	123.947	246.012	101.031
9	0.08000	231.621	-34.368	343.175	216.782	-34.204	607.611	157.950	186.171	524.398	145.049	232.585	228.122	123.661	246.398	101.104
10	0.09000	231.605	-34.442	343.163	216.797	-34.289	607.605	158.000	185.992	524.085	144.831	232.821	228.207	123.366	246.675	101.149
11	0.10000	231.621	-34.466	343.174	216.806	-34.371	607.591	157.992	185.828	523.668	144.613	233.099	228.295	123.090	246.988	101.169
12	0.11000	231.607	-34.512	343.166	216.809	-34.422	607.576	157.886	185.687	523.218	144.481	233.392	228.335	122.863	247.328	101.169
13	0.12000	231.623	-34.535	343.176	216.785	-34.457	607.574	157.716	185.531	522.727	144.436	233.797	228.390	122.646	247.731	101.160
14	0.13000	231.639	-34.556	343.182	216.748	-34.467	607.587	157.558	185.382	522.213	144.407	234.201	228.383	122.430	248.198	101.138
15	0.14000	231.674	-34.570	343.198	216.673	-34.452	607.619	157.377	185.296	521.753	144.357	234.639	228.356	122.177	248.667	101.102
16	0.15000	231.688	-34.618	343.203	216.586	-34.424	607.666	157.191	185.228	521.370	144.253	235.080	228.364	121.865	249.169	101.097
17	0.16000	231.684	-34.676	343.192	216.498	-34.396	607.738	157.010	185.116	521.005	144.066	235.510	228.421	121.478	249.705	101.133
18	0.17000	231.706	-34.736	343.215	216.409	-34.368	607.810	156.846	184.992	520.659	143.801	235.923	228.477	121.031	250.232	101.207
19	0.18000	231.713	-34.775	343.224	216.342	-34.325	607.863	156.698	184.897	520.311	143.489	236.329	228.562	120.494	250.745	101.322
20	0.19000	231.690	-34.841	343.227	216.280	-34.295	607.894	156.572	184.780	519.962	143.178	236.771	228.689	119.940	251.302	101.480
21	0.20000	231.670	-34.878	343.240	216.237	-34.253	607.916	156.511	184.638	519.625	142.800	237.210	228.817	119.267	251.877	101.608
22	0.21000	231.641	-34.906	343.263	216.198	-34.215	607.936	156.504	184.453	519.304	142.308	237.658	228.958	118.513	252.512	101.783
23	0.22000	231.613	-34.934	343.276	216.154	-34.196	607.963	156.529	184.231	518.994	141.630	238.045	229.064	117.666	253.212	101.941
24	0.23000	231.592	-34.971	343.299	216.097	-34.197	608.007	156.600	183.969	518.633	140.817	238.422	229.146	116.734	254.060	102.109
25	0.24000	231.554	-35.018	343.316	216.014	-34.224	608.057	156.688	183.734	518.268	139.890	238.739	229.204	115.731	254.996	102.267
26	0.25000	231.521	-35.101	343.323	215.937	-34.243	608.104	156.746	183.497	517.897	138.929	239.115	229.288	114.759	256.111	102.467
27	0.26000	231.480	-35.176	343.323	215.855	-34.268	608.145	156.773	183.291	517.461	138.033	239.595	229.392	113.797	257.349	102.660
28	0.27000	231.437	-35.277	343.320	215.782	-34.286	608.170	156.802	183.069	517.044	137.193	240.162	229.547	112.907	258.798	102.934
29	0.28000	231.405	-35.362	343.330	215.713	-34.303	608.180	156.843	182.845	516.630	136.502	240.924	229.739	112.047	260.383	103.297
30	0.29000	231.364	-35.436	343.337	215.647	-34.320	608.191	156.884	182.635	516.267	135.857	241.804	229.966	111.211	262.170	103.722
31	0.30000	231.323	-35.509	343.354	215.569	-34.355	608.201	156.924	182.426	515.957	135.214	242.797	230.271	110.345	264.068	104.231
32	0.31000	231.246	-35.569	343.357	215.507	-34.386	608.218	156.984	182.192	515.683	134.627	243.892	230.701	109.475	266.196	104.911
33	0.32000	231.200	-35.605	343.384	215.412	-34.457	608.230	157.104	181.922	515.454	134.068	245.105	231.229	108.570	268.504	105.744
34	0.33000	231.142	-35.659	343.401	215.335	-34.528	608.257	157.265	181.639	515.295	133.552	246.470	231.877	107.732	270.993	106.693
35	0.34000	231.075	-35.731	343.412	215.234	-34.622	608.281	157.481	181.316	515.155	133.113	248.013	232.653	106.991	273.746	107.732
36	0.35000	231.027	-35.796	343.447	215.157	-34.722	608.309	157.730	180.984	515.075	132.801	249.700	233.533	106.318	276.710	108.919
37	0.36000	230.922	-35.884	343.451	215.056	-34.818	608.350	158.012	180.632	515.052	132.521	251.555	234.513	105.660	279.904	110.247
38	0.37000	230.855	-35.957	343.476	214.930	-34.930	608.391	158.334	180.234	515.077	132.226	253.534	235.612	105.053	283.260	111.734
39	0.38000	230.797	-36.041	343.505	214.828	-35.047	608.415	158.653	179.888	515.143	131.904	255.630	236.810	104.366	286.779	113.330
40	0.39000	230.709	-36.150	343.524	214.724	-35.173	608.433	158.959	179.492	515.222	131.534	257.845	238.102	103.645	290.456	115.108
41	0.40000	230.648	-36.261	343.542	214.630	-35.303	608.450	159.299	179.138	515.361	131.209	260.220	239.544	102.826	294.316	117.042
42	0.41000	230.566	-36.408	343.530	214.525	-35.470	608.453	159.675	178.740	515.494	130.819	262.701	241.075	102.004	298.408	119.175
43	0.42000	230.492	-36.564	343.539	214.442	-35.650	608.455	160.107	178.330	515.699	130.472	265.357	242.777	101.222	302.709	121.465
44	0.43000	230.428	-36.701	343.541	214.365	-35.852	608.486	160.556	177.890	515.924	130.115	268.127	244.563	100.456	307.280	123.938
45	0.44000	230.383	-36.832	343.549	214.265	-36.067	608.528	160.998	177.431	516.141	129.764	271.036	246.522	99.709	312.060	126.574
