NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:26:12.297	236133.88251680
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	204.049	-27.721	338.146	199.149	-18.628	603.920	122.852	198.457	514.403	108.708	224.161	216.260	84.412	233.123	91.918
2	0.01000	204.038	-27.642	338.145	199.247	-18.291	603.938	122.885	199.093	514.672	107.841	221.216	216.473	84.355	232.748	92.684
3	0.02000	204.035	-27.701	338.184	199.401	-18.194	603.959	123.324	199.317	515.196	106.950	220.424	217.209	85.508	233.710	92.220
4	0.03000	204.049	-27.854	338.226	199.601	-18.351	603.942	124.135	199.284	515.816	106.590	222.076	217.737	87.107	235.606	90.834
5	0.04000	204.095	-28.068	338.239	199.875	-18.646	603.899	125.071	198.992	516.484	107.175	225.008	217.552	88.341	238.056	89.889
6	0.05000	204.143	-28.322	338.184	200.186	-19.034	603.787	125.854	198.612	517.113	108.402	227.867	217.631	88.527	240.423	89.907
7	0.06000	204.167	-28.545	338.117	200.463	-19.321	603.643	126.237	198.266	517.700	109.107	230.124	217.970	87.669	242.476	90.427
8	0.07000	204.210	-28.662	338.087	200.619	-19.414	603.509	126.151	198.127	518.197	108.623	231.763	218.351	86.349	244.138	91.164
9	0.08000	204.188	-28.742	338.091	200.635	-19.231	603.481	125.709	198.163	518.648	107.601	233.090	218.944	84.995	245.565	91.943
10	0.09000	204.181	-28.704	338.073	200.561	-18.937	603.509	125.141	198.332	518.947	107.029	234.224	219.600	83.959	246.403	92.603
11	0.10000	204.151	-28.605	338.032	200.431	-18.560	603.557	124.561	198.457	519.126	107.084	235.219	219.986	83.512	246.865	93.035
12	0.11000	204.116	-28.466	338.019	200.320	-18.302	603.566	124.154	198.442	519.298	107.579	235.907	220.175	83.762	247.090	93.262
13	0.12000	204.036	-28.332	337.985	200.255	-18.170	603.536	123.881	198.413	519.319	108.268	236.154	220.202	84.538	247.028	93.206
