NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:32:57.776	236539.36108880
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	207.552	-34.972	338.116	205.837	-35.255	604.036	151.007	187.410	529.502	126.844	229.078	230.760	104.490	245.566	104.268
2	0.01000	207.479	-35.102	338.124	205.793	-35.400	604.030	151.467	187.233	529.321	127.182	229.341	230.682	104.442	245.823	104.160
3	0.02000	207.449	-35.252	338.135	205.767	-35.607	603.983	151.962	187.063	529.245	127.357	229.721	230.689	104.220	246.248	104.219
4	0.03000	207.389	-35.431	338.136	205.765	-35.822	603.958	152.400	186.832	529.244	127.352	230.182	230.818	103.830	246.721	104.366
5	0.04000	207.310	-35.619	338.118	205.748	-36.038	603.930	152.749	186.590	529.308	127.221	230.670	231.020	103.377	247.235	104.575
6	0.05000	207.204	-35.804	338.099	205.724	-36.199	603.926	152.997	186.441	529.425	127.027	231.181	231.272	103.011	247.763	104.832
7	0.06000	207.114	-35.913	338.103	205.685	-36.349	603.917	153.118	186.332	529.554	126.874	231.630	231.520	102.777	248.250	105.065
8	0.07000	207.037	-35.975	338.123	205.647	-36.480	603.920	153.109	186.257	529.658	126.788	232.055	231.770	102.676	248.714	105.272
9	0.08000	206.952	-36.001	338.188	205.588	-36.568	603.943	152.988	186.258	529.761	126.796	232.448	231.982	102.755	249.270	105.447
10	0.09000	206.843	-35.994	338.202	205.512	-36.665	603.945	152.795	186.247	529.807	126.827	232.733	232.166	102.896	249.623	105.556
11	0.10000	206.767	-35.936	338.229	205.419	-36.707	603.967	152.573	186.275	529.857	126.883	232.928	232.306	103.123	249.909	105.661
12	0.11000	206.701	-35.854	338.260	205.320	-36.757	603.980	152.304	186.312	529.875	126.912	233.063	232.400	103.306	250.089	105.702
13	0.12000	206.625	-35.792	338.274	205.203	-36.794	603.995	152.051	186.351	529.911	126.966	233.117	232.446	103.503	250.204	105.731
14	0.13000	206.579	-35.703	338.304	205.064	-36.827	604.021	151.796	186.353	529.921	127.015	233.133	232.467	103.658	250.194	105.715
15	0.14000	206.491	-35.659	338.297	204.892	-36.850	604.041	151.596	186.365	529.949	127.032	233.100	232.458	103.779	250.144	105.695
16	0.15000	206.443	-35.599	338.324	204.724	-36.849	604.060	151.437	186.351	529.960	127.049	233.044	232.462	103.848	250.057	105.689
17	0.16000	206.386	-35.528	338.368	204.587	-36.842	604.090	151.330	186.312	529.946	127.071	232.986	232.460	103.912	249.992	105.694
