NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:43:43.176	237184.76224880
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	211.987	-28.993	339.422	198.822	-24.797	605.534	131.046	195.110	515.463	114.451	218.775	216.366	92.893	234.389	92.493
2	0.01000	211.908	-29.083	339.422	198.969	-24.638	605.565	131.627	195.339	515.892	114.358	218.956	217.247	94.985	235.771	91.593
3	0.02000	211.872	-29.290	339.384	199.219	-24.698	605.570	132.639	195.264	516.488	114.626	221.332	217.649	96.894	237.959	90.162
4	0.03000	211.789	-29.595	339.241	199.579	-24.945	605.513	133.798	194.900	517.160	115.680	224.474	217.491	97.777	240.531	89.620
5	0.04000	211.767	-29.823	339.127	199.989	-25.309	605.352	134.745	194.437	517.734	116.823	227.230	217.659	97.161	242.834	89.919
6	0.05000	211.835	-29.942	339.061	200.382	-25.561	605.159	135.064	194.056	518.298	116.860	229.390	218.025	95.778	244.884	90.658
7	0.06000	211.851	-30.055	338.980	200.657	-25.604	604.985	134.846	193.969	518.831	115.764	231.171	218.541	94.200	246.662	91.562
8	0.07000	211.857	-30.062	338.908	200.749	-25.434	604.931	134.383	194.106	519.157	114.596	232.694	219.253	92.611	248.006	92.358
9	0.08000	211.845	-30.022	338.865	200.717	-25.070	605.015	133.817	194.356	519.476	114.028	234.228	219.867	91.387	249.123	92.932
10	0.09000	211.813	-29.920	338.774	200.642	-24.760	605.101	133.454	194.423	519.815	114.043	235.453	220.246	90.719	249.786	93.335
11	0.10000	211.806	-29.755	338.704	200.605	-24.501	605.168	133.291	194.432	520.040	114.366	236.228	220.451	90.781	250.240	93.594
12	0.11000	211.816	-29.612	338.679	200.651	-24.423	605.148	133.178	194.525	520.067	114.868	236.468	220.625	91.350	250.428	93.623
13	0.12000	211.851	-29.500	338.667	200.738	-24.435	605.075	132.978	194.635	519.910	115.344	236.250	220.635	92.221	250.348	93.483
14	0.13000	211.873	-29.434	338.663	200.830	-24.472	604.986	132.682	194.845	519.658	115.713	235.635	220.453	93.013	249.843	93.153
15	0.14000	211.883	-29.416	338.647	200.868	-24.454	604.930	132.399	195.072	519.397	115.862	234.723	220.101	93.589	249.006	92.768
16	0.15000	211.900	-29.408	338.629	200.874	-24.337	604.925	132.276	195.238	519.097	115.722	233.603	219.696	93.904	247.938	92.395
17	0.16000	211.908	-29.419	338.620	200.859	-24.197	604.933	132.363	195.351	518.770	115.394	232.396	219.239	94.071	246.781	92.051
18	0.17000	211.913	-29.458	338.625	200.839	-24.045	604.948	132.602	195.439	518.461	115.098	231.294	218.853	94.204	245.684	91.742
19	0.18000	211.919	-29.498	338.634	200.816	-23.934	604.954	132.905	195.470	518.156	115.010	230.424	218.503	94.386	244.803	91.495
20	0.19000	211.884	-29.582	338.602	200.816	-23.870	604.953	133.161	195.443	517.958	115.115	229.847	218.263	94.616	244.227	91.318
21	0.20000	211.858	-29.676	338.584	200.818	-23.868	604.945	133.432	195.418	517.825	115.442	229.613	218.143	94.877	243.969	91.202
22	0.21000	211.840	-29.780	338.576	200.838	-23.922	604.915	133.761	195.336	517.757	115.875	229.646	218.093	95.109	243.994	91.147
23	0.22000	211.811	-29.902	338.562	200.868	-24.011	604.894	134.227	195.204	517.782	116.379	229.932	218.124	95.237	244.243	91.152
24	0.23000	211.801	-30.018	338.561	200.907	-24.143	604.877	134.676	195.040	517.844	116.760	230.353	218.208	95.235	244.663	91.229
25	0.24000	211.751	-30.177	338.527	200.952	-24.280	604.866	135.134	194.902	517.962	117.003	230.867	218.343	95.125	245.080	91.344
26	0.25000	211.752	-30.274	338.533	200.991	-24.444	604.845	135.508	194.782	518.068	117.094	231.348	218.510	94.943	245.589	91.532
27	0.26000	211.734	-30.378	338.529	201.032	-24.557	604.834	135.755	194.719	518.170	117.077	231.816	218.691	94.736	246.007	91.690
28	0.27000	211.681	-30.470	338.486	201.060	-24.626	604.824	135.903	194.675	518.271	117.001	232.206	218.853	94.534	246.386	91.881
29	0.28000	211.667	-30.516	338.491	201.090	-24.672	604.802	135.995	194.663	518.366	116.925	232.535	219.029	94.445	246.679	92.033
30	0.29000	211.656	-30.535	338.474	201.101	-24.693	604.789	135.979	194.661	518.452	116.892	232.739	219.170	94.446	246.934	92.182
31	0.30000	211.648	-30.525	338.485	201.103	-24.704	604.782	135.922	194.686	518.537	116.901	232.875	219.296	94.565	247.114	92.275
32	0.31000	211.659	-30.508	338.500	201.077	-24.717	604.789	135.801	194.714	518.609	116.961	232.939	219.384	94.760	247.245	92.324
33	0.32000	211.651	-30.498	338.521	201.027	-24.739	604.808	135.670	194.764	518.672	117.048	232.938	219.449	95.021	247.314	92.348
34	0.33000	211.673	-30.463	338.556	200.964	-24.766	604.823	135.523	194.808	518.709	117.117	232.865	219.464	95.275	247.303	92.344
35	0.34000	211.665	-30.454	338.571	200.904	-24.776	604.850	135.390	194.855	518.738	117.185	232.743	219.467	95.501	247.191	92.326
36	0.35000	211.685	-30.447	338.599	200.833	-24.770	604.883	135.282	194.875	518.754	117.242	232.592	219.460	95.659	247.000	92.291
37	0.36000	211.704	-30.440	338.635	200.772	-24.759	604.897	135.208	194.891	518.755	117.293	232.445	219.441	95.746	246.832	92.271
38	0.37000	211.724	-30.434	338.674	200.711	-24.746	604.927	135.171	194.883	518.764	117.311	232.313	219.420	95.809	246.665	92.267
39	0.38000	211.703	-30.471	338.672	200.651	-24.745	604.949	135.194	194.886	518.767	117.322	232.212	219.411	95.825	246.525	92.268
