NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:37:39.807	236821.39362540
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	212.672	-6.701	335.780	217.163	-2.036	602.390	152.612	215.924	526.097	131.078	251.115	226.894	112.861	268.114	99.466
2	0.01000	212.749	-6.741	335.812	217.156	-2.028	602.418	152.576	215.936	526.138	131.365	251.033	226.906	113.240	267.972	99.476
3	0.02000	212.827	-6.777	335.833	217.169	-2.022	602.451	152.591	215.933	526.137	131.621	250.896	226.913	113.535	267.810	99.464
4	0.03000	212.896	-6.805	335.861	217.203	-2.019	602.482	152.693	215.915	526.130	131.826	250.770	226.911	113.804	267.645	99.462
5	0.04000	212.963	-6.861	335.891	217.224	-2.025	602.498	152.853	215.890	526.117	132.007	250.618	226.884	114.042	267.497	99.443
6	0.05000	213.041	-6.900	335.924	217.268	-2.038	602.526	153.084	215.858	526.100	132.180	250.500	226.866	114.251	267.411	99.436
7	0.06000	213.146	-6.939	335.969	217.319	-2.087	602.540	153.336	215.817	526.060	132.346	250.426	226.855	114.450	267.386	99.432
8	0.07000	213.257	-6.992	336.000	217.361	-2.141	602.559	153.595	215.773	526.024	132.531	250.389	226.858	114.642	267.398	99.421
9	0.08000	213.383	-7.064	336.082	217.396	-2.175	602.617	153.885	215.760	526.013	132.730	250.503	226.879	114.803	267.604	99.427
10	0.09000	213.492	-7.145	336.106	217.468	-2.250	602.631	154.201	215.731	525.999	132.934	250.586	226.905	114.933	267.708	99.442
11	0.10000	213.589	-7.243	336.114	217.522	-2.331	602.639	154.484	215.699	526.026	133.097	250.686	226.921	115.049	267.833	99.473
12	0.11000	213.667	-7.346	336.097	217.602	-2.399	602.658	154.732	215.677	526.061	133.269	250.794	226.945	115.177	267.940	99.503
13	0.12000	213.768	-7.415	336.111	217.673	-2.445	602.676	154.941	215.660	526.091	133.473	250.900	226.972	115.349	268.050	99.541
14	0.13000	213.881	-7.437	336.156	217.726	-2.478	602.702	155.145	215.681	526.113	133.742	251.027	227.007	115.545	268.148	99.560
15	0.14000	214.017	-7.426	336.200	217.768	-2.490	602.753	155.313	215.727	526.139	133.999	251.127	227.030	115.795	268.224	99.585
16	0.15000	214.134	-7.420	336.251	217.802	-2.489	602.802	155.474	215.746	526.156	134.237	251.205	227.061	116.037	268.284	99.581
17	0.16000	214.223	-7.411	336.267	217.819	-2.485	602.852	155.587	215.769	526.155	134.456	251.251	227.074	116.284	268.345	99.576
18	0.17000	214.332	-7.395	336.297	217.846	-2.461	602.897	155.684	215.818	526.125	134.669	251.317	227.081	116.518	268.408	99.548
19	0.18000	214.443	-7.350	336.344	217.866	-2.417	602.936	155.746	215.872	526.072	134.873	251.376	227.062	116.726	268.454	99.512
20	0.19000	214.533	-7.341	336.370	217.888	-2.393	602.967	155.802	215.943	525.988	135.028	251.459	227.043	116.910	268.538	99.495
21	0.20000	214.634	-7.315	336.390	217.895	-2.354	603.007	155.858	216.001	525.878	135.155	251.543	227.009	117.058	268.617	99.444
