NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:11:22.928	235244.51440490
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	231.663	-32.624	343.066	215.424	-26.755	607.544	159.253	192.209	518.964	150.430	232.784	221.660	128.508	244.759	95.230
2	0.01000	231.677	-32.676	343.070	215.410	-26.680	607.563	159.704	192.211	518.765	150.892	232.373	221.430	128.931	244.377	94.998
3	0.02000	231.690	-32.751	343.067	215.426	-26.673	607.552	160.273	192.174	518.626	151.363	232.153	221.259	129.193	244.180	94.844
4	0.03000	231.740	-32.813	343.089	215.466	-26.715	607.527	160.902	192.037	518.547	151.809	232.124	221.165	129.319	244.184	94.784
5	0.04000	231.761	-32.900	343.090	215.522	-26.784	607.518	161.636	191.895	518.520	152.169	232.287	221.169	129.291	244.369	94.809
6	0.05000	231.808	-32.988	343.101	215.590	-26.888	607.519	162.390	191.692	518.543	152.386	232.550	221.238	129.185	244.661	94.887
7	0.06000	231.846	-33.095	343.116	215.664	-26.989	607.525	163.061	191.507	518.584	152.537	232.903	221.353	129.020	245.011	94.976
8	0.07000	231.873	-33.218	343.106	215.728	-27.098	607.527	163.684	191.357	518.665	152.677	233.302	221.485	128.885	245.427	95.127
9	0.08000	231.917	-33.313	343.151	215.785	-27.194	607.562	164.121	191.291	518.742	152.798	233.761	221.645	128.832	245.913	95.236
10	0.09000	231.952	-33.421	343.142	215.864	-27.302	607.569	164.447	191.245	518.780	152.910	234.121	221.793	128.863	246.337	95.387
11	0.10000	232.003	-33.455	343.159	215.902	-27.401	607.571	164.688	191.247	518.818	153.033	234.449	221.927	128.965	246.713	95.494
12	0.11000	232.053	-33.490	343.156	215.955	-27.475	607.600	164.836	191.268	518.818	153.175	234.746	222.038	129.131	247.024	95.576
13	0.12000	232.117	-33.478	343.178	215.974	-27.538	607.611	164.909	191.306	518.809	153.289	234.962	222.111	129.287	247.305	95.630
14	0.13000	232.180	-33.464	343.206	215.986	-27.552	607.650	164.935	191.344	518.769	153.355	235.107	222.151	129.401	247.504	95.637
15	0.14000	232.227	-33.432	343.213	215.988	-27.575	607.678	164.963	191.372	518.732	153.344	235.197	222.170	129.466	247.600	95.593
16	0.15000	232.274	-33.398	343.227	215.989	-27.575	607.693	164.976	191.424	518.677	153.238	235.198	222.138	129.453	247.629	95.537
17	0.16000	232.339	-33.357	343.254	215.989	-27.564	607.711	165.001	191.489	518.640	153.108	235.187	222.105	129.397	247.593	95.505
18	0.17000	232.397	-33.305	343.278	215.983	-27.551	607.718	165.013	191.544	518.594	152.921	235.108	222.046	129.296	247.499	95.473
19	0.18000	232.444	-33.271	343.305	215.990	-27.511	607.724	165.062	191.579	518.549	152.755	235.037	222.029	129.154	247.406	95.440
20	0.19000	232.491	-33.238	343.322	215.979	-27.497	607.718	165.126	191.619	518.507	152.580	234.978	222.009	128.988	247.306	95.393
21	0.20000	232.539	-33.205	343.353	216.000	-27.450	607.732	165.149	191.647	518.440	152.410	234.926	222.007	128.826	247.278	95.333
22	0.21000	232.575	-33.189	343.360	216.014	-27.421	607.741	165.186	191.655	518.349	152.214	234.936	222.007	128.657	247.331	95.298
23	0.22000	232.623	-33.156	343.377	216.024	-27.413	607.738	165.223	191.620	518.170	151.961	234.986	222.009	128.463	247.467	95.268
24	0.23000	232.678	-33.133	343.397	216.059	-27.400	607.748	165.252	191.575	517.940	151.725	235.084	222.031	128.252	247.663	95.228
25	0.24000	232.726	-33.100	343.414	216.100	-27.408	607.752	165.257	191.605	517.754	151.474	235.269	222.066	128.012	247.973	95.258
26	0.25000	232.781	-33.076	343.431	216.144	-27.437	607.744	165.212	191.611	517.522	151.247	235.510	222.114	127.756	248.336	95.292
27	0.26000	232.799	-33.069	343.417	216.192	-27.458	607.734	165.192	191.595	517.248	151.015	235.836	222.169	127.461	248.739	95.316
28	0.27000	232.846	-33.034	343.419	216.265	-27.483	607.732	165.123	191.549	516.953	150.784	236.169	222.200	127.185	249.188	95.310
29	0.28000	232.885	-32.990	343.418	216.319	-27.514	607.732	165.058	191.489	516.624	150.565	236.575	222.276	126.919	249.698	95.328
30	0.29000	232.907	-32.926	343.420	216.366	-27.559	607.749	164.995	191.391	516.251	150.376	236.990	222.325	126.647	250.245	95.329
31	0.30000	232.959	-32.836	343.428	216.381	-27.582	607.775	164.902	191.307	515.846	150.198	237.454	222.335	126.351	250.831	95.333
32	0.31000	232.991	-32.753	343.433	216.394	-27.577	607.809	164.797	191.295	515.492	150.073	237.931	222.357	126.063	251.440	95.357
33	0.32000	233.032	-32.681	343.431	216.392	-27.568	607.835	164.659	191.246	515.173	149.914	238.439	222.413	125.733	252.055	95.433
