NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:36:24.728	236746.31346170
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	201.228	-16.552	332.435	203.701	-12.597	598.145	150.704	210.905	515.333	140.067	254.532	219.876	119.933	269.432	92.026
2	0.01000	201.174	-16.741	332.411	203.630	-12.887	598.094	151.091	210.608	515.088	140.088	254.522	219.797	119.736	269.562	91.986
3	0.02000	201.118	-16.958	332.390	203.566	-13.206	598.054	151.418	210.248	514.873	140.034	254.708	219.829	119.420	269.933	92.050
4	0.03000	201.036	-17.172	332.369	203.511	-13.508	598.029	151.676	209.871	514.588	139.973	255.101	219.972	119.066	270.507	92.170
5	0.04000	200.993	-17.345	332.361	203.423	-13.838	598.017	151.900	209.465	514.258	139.957	255.673	220.150	118.715	271.289	92.357
6	0.05000	200.934	-17.495	332.358	203.331	-14.114	598.024	152.021	209.111	513.961	139.970	256.435	220.407	118.367	272.212	92.580
7	0.06000	200.898	-17.608	332.380	203.214	-14.382	598.050	152.072	208.755	513.650	139.922	257.290	220.668	117.998	273.256	92.841
8	0.07000	200.860	-17.748	332.405	203.057	-14.663	598.087	152.083	208.461	513.362	139.824	258.231	220.988	117.581	274.359	93.123
9	0.08000	200.799	-17.901	332.474	202.876	-14.929	598.166	151.989	208.257	513.177	139.635	259.239	221.331	117.153	275.686	93.474
10	0.09000	200.791	-17.993	332.516	202.670	-15.207	598.230	151.820	208.059	513.026	139.331	260.212	221.707	116.640	276.834	93.820
11	0.10000	200.764	-18.092	332.547	202.517	-15.463	598.326	151.654	207.815	512.906	138.980	261.124	222.115	116.037	277.978	94.258
12	0.11000	200.806	-18.150	332.632	202.304	-15.719	598.415	151.500	207.568	512.784	138.660	262.064	222.582	115.315	279.073	94.741
13	0.12000	200.800	-18.241	332.711	202.102	-15.965	598.484	151.310	207.307	512.619	138.370	262.984	223.059	114.503	280.139	95.308
14	0.13000	200.786	-18.323	332.779	201.885	-16.172	598.542	151.124	207.052	512.467	138.086	263.939	223.546	113.591	281.197	95.924
15	0.14000	200.813	-18.359	332.894	201.660	-16.346	598.647	150.995	206.801	512.354	137.791	264.938	224.082	112.602	282.276	96.551
