NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:21:38.855	235860.44052790
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	201.476	-40.543	337.768	205.687	-45.174	601.088	160.601	173.642	531.732	147.853	312.265	285.278	126.086	380.023	175.348
2	0.01000	201.430	-40.360	337.830	205.508	-44.868	601.113	159.929	174.327	530.809	146.680	306.987	280.453	124.548	371.443	168.649
3	0.02000	201.343	-40.218	337.855	205.332	-44.552	601.140	159.221	175.006	530.015	145.479	301.655	275.728	123.029	362.668	162.146
4	0.03000	201.339	-39.985	337.932	205.163	-44.274	601.171	158.578	175.760	529.385	144.272	296.245	271.060	121.585	353.752	155.786
5	0.04000	201.285	-39.784	337.973	204.948	-44.027	601.170	158.045	176.417	528.834	143.118	290.752	266.467	120.297	344.722	149.648
6	0.05000	201.241	-39.566	338.001	204.743	-43.764	601.214	157.541	177.143	528.298	142.008	285.133	261.963	119.144	335.555	143.676
7	0.06000	201.200	-39.321	338.027	204.532	-43.476	601.265	157.065	177.904	527.835	140.931	279.431	257.635	118.112	326.305	137.985
8	0.07000	201.130	-39.075	338.025	204.335	-43.137	601.309	156.617	178.769	527.373	139.878	273.624	253.530	117.086	316.944	132.572
9	0.08000	201.104	-38.799	338.115	204.143	-42.707	601.398	156.136	179.743	526.970	138.777	267.782	249.624	116.060	307.643	127.511
10	0.09000	201.044	-38.534	338.127	203.971	-42.265	601.444	155.698	180.707	526.594	137.615	261.843	245.951	114.978	298.262	122.810
11	0.10000	200.957	-38.266	338.128	203.809	-41.804	601.483	155.338	181.573	526.262	136.378	255.926	242.500	113.802	288.838	118.446
12	0.11000	200.942	-37.928	338.169	203.666	-41.329	601.512	155.023	182.416	525.924	135.070	250.037	239.264	112.477	279.450	114.375
13	0.12000	200.874	-37.650	338.172	203.522	-40.887	601.551	154.697	183.202	525.633	133.681	244.269	236.243	111.020	270.119	110.659
14	0.13000	200.823	-37.394	338.196	203.388	-40.425	601.599	154.379	184.003	525.272	132.258	238.634	233.399	109.396	260.882	107.216
15	0.14000	200.770	-37.168	338.192	203.254	-39.964	601.664	154.055	184.774	524.906	130.891	233.227	230.784	107.655	251.765	104.090
16	0.15000	200.703	-36.987	338.189	203.142	-39.519	601.726	153.687	185.574	524.460	129.532	228.081	228.453	105.876	243.103	101.740
17	0.16000	200.667	-36.782	338.238	203.032	-39.054	601.794	153.293	186.433	524.217	128.373	223.534	227.075	104.059	237.393	101.847
18	0.17000	200.619	-36.625	338.274	202.910	-38.647	601.844	153.038	187.235	524.267	127.583	220.170	226.822	102.631	235.490	103.033
19	0.18000	200.506	-36.579	338.309	202.793	-38.328	601.895	153.253	187.655	524.584	126.552	218.424	227.239	102.444	235.785	103.917
20	0.19000	200.452	-36.607	338.416	202.719	-38.216	601.958	154.036	187.593	525.130	125.375	218.867	228.270	103.180	237.641	103.678
21	0.20000	200.357	-36.777	338.452	202.757	-38.335	602.031	155.132	187.041	525.785	125.052	221.626	229.045	104.300	240.516	102.801
22	0.21000	200.307	-37.036	338.451	202.922	-38.678	602.067	156.234	186.259	526.435	126.154	225.340	229.071	105.111	243.672	102.297
23	0.22000	200.283	-37.296	338.386	203.143	-39.135	602.011	157.018	185.450	526.942	127.805	228.814	229.275	105.113	246.629	102.460
24	0.23000	200.279	-37.517	338.290	203.427	-39.582	601.865	157.175	184.877	527.306	128.746	231.666	229.750	104.445	249.160	103.065
25	0.24000	200.349	-37.608	338.215	203.644	-39.791	601.698	156.572	184.686	527.648	128.558	233.871	230.323	103.253	251.201	103.814
26	0.25000	200.390	-37.628	338.154	203.731	-39.698	601.597	155.572	184.909	527.855	127.892	235.634	231.066	101.888	252.757	104.651
27	0.26000	200.400	-37.578	338.071	203.701	-39.300	601.629	154.427	185.373	527.952	127.440	237.103	231.758	100.734	253.841	105.392
28	0.27000	200.433	-37.394	338.032	203.597	-38.744	601.725	153.264	185.878	528.168	127.403	238.199	232.204	100.193	254.570	105.945
29	0.28000	200.457	-37.200	338.011	203.504	-38.177	601.831	152.374	186.080	528.403	127.623	238.853	232.451	100.316	254.988	106.220
30	0.29000	200.508	-36.944	338.045	203.449	-37.767	601.880	151.683	186.306	528.526	127.898	239.101	232.592	100.938	255.123	106.234
31	0.30000	200.608	-36.654	338.121	203.403	-37.557	601.875	151.036	186.517	528.501	128.028	238.851	232.541	101.689	254.860	105.938
32	0.31000	200.644	-36.443	338.153	203.405	-37.450	601.847	150.349	186.749	528.363	127.986	238.250	232.313	102.299	254.152	105.497
33	0.32000	200.691	-36.214	338.184	203.396	-37.370	601.813	149.766	187.002	528.131	127.692	237.346	231.882	102.558	253.061	104.998
34	0.33000	200.735	-36.012	338.177	203.352	-37.219	601.797	149.287	187.179	527.784	127.125	236.172	231.347	102.548	251.726	104.474
35	0.34000	200.760	-35.820	338.155	203.291	-36.962	601.802	149.015	187.314	527.362	126.430	234.934	230.761	102.395	250.311	103.967
36	0.35000	200.751	-35.712	338.136	203.230	-36.601	601.848	148.862	187.448	526.888	125.858	233.763	230.179	102.298	249.060	103.497
37	0.36000	200.747	-35.643	338.132	203.135	-36.253	601.867	148.772	187.591	526.443	125.518	232.845	229.674	102.227	248.039	103.055
38	0.37000	200.733	-35.593	338.125	203.086	-35.914	601.895	148.724	187.705	526.037	125.471	232.243	229.254	102.253	247.434	102.707
39	0.38000	200.705	-35.590	338.097	203.046	-35.704	601.902	148.790	187.788	525.706	125.606	231.948	228.981	102.309	247.150	102.429
40	0.39000	200.686	-35.598	338.077	203.040	-35.588	601.892	148.981	187.788	525.534	125.814	231.957	228.840	102.280	247.221	102.283
41	0.40000	200.655	-35.624	338.042	203.070	-35.561	601.885	149.296	187.682	525.463	125.981	232.195	228.792	102.135	247.570	102.253
42	0.41000	200.633	-35.660	338.023	203.111	-35.620	601.855	149.690	187.533	525.483	126.023	232.601	228.852	101.848	248.014	102.289
43	0.42000	200.652	-35.652	338.022	203.165	-35.663	601.840	150.073	187.321	525.535	125.902	233.106	228.980	101.417	248.529	102.421
44	0.43000	200.671	-35.645	338.033	203.235	-35.699	601.849	150.410	187.163	525.642	125.711	233.646	229.171	100.938	249.075	102.618
45	0.44000	200.673	-35.615	338.036	203.263	-35.717	601.841	150.629	187.087	525.739	125.471	234.178	229.360	100.425	249.571	102.781
46	0.45000	200.697	-35.550	338.038	203.289	-35.702	601.852	150.696	187.025	525.814	125.258	234.705	229.546	100.021	250.039	102.987
47	0.46000	200.696	-35.453	338.033	203.295	-35.633	601.878	150.618	187.050	525.851	125.067	235.137	229.707	99.697	250.483	103.169
48	0.47000	200.766	-35.285	338.053	203.294	-35.540	601.898	150.398	187.139	525.847	124.923	235.527	229.817	99.485	250.874	103.254
49	0.48000	200.816	-35.125	338.060	203.264	-35.437	601.921	150.113	187.311	525.841	124.786	235.808	229.870	99.350	251.171	103.290
50	0.49000	200.909	-34.890	338.097	203.235	-35.294	601.953	149.763	187.508	525.831	124.636	236.044	229.889	99.291	251.398	103.273
51	0.50000	200.959	-34.728	338.087	203.191	-35.140	601.994	149.400	187.703	525.791	124.421	236.165	229.843	99.204	251.521	103.211
52	0.51000	201.049	-34.523	338.117	203.131	-34.947	602.032	149.024	187.946	525.739	124.153	236.231	229.806	99.089	251.577	103.152
53	0.52000	201.110	-34.343	338.131	203.090	-34.761	602.057	148.693	188.160	525.714	123.844	236.228	229.781	98.917	251.560	103.081
54	0.53000	201.198	-34.166	338.162	203.040	-34.561	602.091	148.365	188.341	525.676	123.492	236.200	229.731	98.680	251.481	103.004
55	0.54000	201.308	-33.954	338.220	203.001	-34.342	602.129	148.068	188.525	525.641	123.087	236.145	229.663	98.412	251.395	102.951
56	0.55000	201.371	-33.777	338.280	202.964	-34.114	602.161	147.759	188.693	525.608	122.760	236.175	229.660	98.103	251.320	102.924
57	0.56000	201.438	-33.638	338.315	202.924	-33.918	602.202	147.528	188.824	525.583	122.401	236.238	229.657	97.754	251.295	102.917
58	0.57000	201.525	-33.492	338.375	202.891	-33.745	602.233	147.318	188.955	525.557	122.084	236.356	229.694	97.407	251.364	102.952
59	0.58000	201.590	-33.383	338.418	202.890	-33.577	602.275	147.128	189.046	525.540	121.784	236.555	229.745	97.081	251.487	102.990
60	0.59000	201.644	-33.292	338.462	202.877	-33.429	602.296	146.986	189.152	525.511	121.527	236.841	229.805	96.679	251.716	103.046
61	0.60000	201.668	-33.226	338.475	202.878	-33.325	602.323	146.870	189.229	525.459	121.248	237.198	229.868	96.278	251.961	103.057
62	0.61000	201.720	-33.163	338.498	202.883	-33.244	602.338	146.786	189.303	525.400	120.966	237.567	229.939	95.857	252.326	103.147
63	0.62000	201.770	-33.100	338.517	202.895	-33.162	602.356	146.741	189.364	525.343	120.623	237.984	229.993	95.358	252.629	103.200
64	0.63000	201.829	-33.046	338.526	202.911	-33.091	602.358	146.713	189.412	525.282	120.255	238.411	230.090	94.841	252.987	103.269
65	0.64000	201.887	-32.993	338.523	202.946	-33.047	602.352	146.693	189.465	525.218	119.891	238.829	230.180	94.313	253.331	103.361
66	0.65000	201.968	-32.903	338.538	202.966	-32.974	602.338	146.683	189.533	525.163	119.505	239.260	230.267	93.718	253.625	103.417
67	0.66000	202.056	-32.823	338.527	203.003	-32.889	602.340	146.642	189.599	525.113	119.125	239.709	230.350	93.125	253.903	103.497
68	0.67000	202.146	-32.714	338.548	203.033	-32.800	602.353	146.584	189.645	525.044	118.741	240.108	230.404	92.443	254.149	103.547
69	0.68000	202.237	-32.606	338.558	203.059	-32.722	602.365	146.510	189.718	524.978	118.293	240.540	230.449	91.737	254.349	103.591
70	0.69000	202.320	-32.487	338.568	203.079	-32.624	602.385	146.436	189.792	524.930	117.823	240.885	230.483	90.532	254.665	103.406
71	0.70000	202.381	-32.405	338.558	203.107	-32.521	602.391	146.362	189.914	524.891	117.245	241.171	230.519	89.623	254.739	103.428
