NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:43:05.540	237147.12655630
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	207.224	-28.172	337.220	199.204	-26.304	604.270	125.908	192.433	529.267	114.687	235.274	230.406	94.877	250.129	102.929
2	0.01000	207.261	-28.253	337.193	199.251	-26.388	604.267	125.951	192.363	529.244	114.286	235.432	230.473	94.357	250.302	102.967
3	0.02000	207.314	-28.353	337.151	199.323	-26.454	604.259	125.970	192.278	529.205	113.822	235.630	230.528	93.820	250.517	103.028
4	0.03000	207.397	-28.428	337.143	199.403	-26.525	604.261	125.959	192.205	529.157	113.348	235.840	230.596	93.208	250.731	103.048
5	0.04000	207.478	-28.530	337.125	199.477	-26.616	604.247	125.924	192.132	529.118	112.839	236.122	230.700	92.593	251.015	103.117
6	0.05000	207.589	-28.606	337.135	199.577	-26.674	604.250	125.849	192.062	529.064	112.339	236.414	230.806	91.905	251.266	103.206
7	0.06000	207.691	-28.671	337.133	199.657	-26.754	604.249	125.769	191.979	529.026	111.730	236.704	230.868	91.205	251.582	103.311
8	0.07000	207.758	-28.727	337.126	199.727	-26.812	604.257	125.648	191.924	528.971	111.149	237.003	230.984	90.400	251.849	103.381
9	0.08000	207.844	-28.772	337.194	199.770	-26.811	604.303	125.504	191.910	528.937	110.468	237.350	231.057	89.574	252.313	103.425
10	0.09000	207.928	-28.820	337.186	199.816	-26.831	604.336	125.323	191.877	528.856	109.796	237.652	231.112	88.704	252.668	103.493
11	0.10000	208.065	-28.806	337.252	199.847	-26.827	604.364	125.108	191.819	528.754	109.012	237.906	231.155	87.797	253.020	103.533
12	0.11000	208.162	-28.835	337.273	199.858	-26.809	604.402	124.854	191.773	528.600	108.188	238.183	231.172	86.831	253.369	103.535
13	0.12000	208.280	-28.829	337.319	199.863	-26.778	604.418	124.600	191.765	528.398	107.305	238.424	231.133	85.860	253.774	103.506
14	0.13000	208.385	-28.869	337.358	199.869	-26.737	604.445	124.300	191.749	528.156	106.365	238.731	231.101	84.819	254.159	103.433
15	0.14000	208.450	-28.952	337.366	199.847	-26.681	604.484	123.908	191.683	527.873	105.440	239.054	231.033	83.672	254.586	103.392
16	0.15000	208.483	-29.091	337.376	199.838	-26.617	604.521	123.533	191.674	527.569	104.499	239.433	230.941	82.409	255.031	103.278
17	0.16000	208.565	-29.197	337.416	199.816	-26.541	604.579	123.141	191.642	527.231	103.407	239.811	230.813	81.022	255.489	103.193
18	0.17000	208.649	-29.274	337.452	199.790	-26.484	604.617	122.737	191.608	526.849	102.226	240.242	230.693	79.445	255.968	103.086
19	0.18000	208.708	-29.319	337.470	199.764	-26.416	604.658	122.380	191.613	526.482	100.901	240.599	230.519	77.715	256.445	102.986
20	0.19000	208.784	-29.384	337.488	199.759	-26.354	604.695	122.033	191.609	526.141	99.464	240.980	230.374	75.754	256.870	102.883
21	0.20000	208.873	-29.403	337.512	199.773	-26.283	604.725	121.684	191.598	525.823	97.843	241.308	230.180	73.162	257.533	102.711
22	0.21000	208.944	-29.429	337.539	199.787	-26.223	604.740	121.374	191.613	525.514	96.142	241.620	230.052	70.822	257.914	102.673
23	0.22000	209.046	-29.401	337.565	199.817	-26.146	604.747	121.059	191.619	525.247	94.233	241.940	229.927	68.258	258.171	102.635
24	0.23000	209.099	-29.404	337.546	199.855	-26.079	604.752	120.757	191.627	524.993	92.186	242.253	229.857	65.416	258.414	102.678
25	0.24000	209.173	-29.371	337.553	199.907	-26.006	604.767	120.501	191.643	524.802	89.961	242.567	229.801	62.265	258.518	102.720
26	0.25000	209.296	-29.304	337.567	199.983	-25.948	604.788	120.284	191.669	524.616	87.541	242.868	229.772	58.743	258.520	102.875
27	0.26000	209.400	-29.245	337.570	200.073	-25.915	604.787	120.065	191.688	524.455	84.947	243.163	229.825	54.968	258.184	103.035
28	0.27000	209.531	-29.191	337.578	200.187	-25.877	604.764	119.828	191.723	524.288	82.115	243.392	229.857	50.950	257.572	103.218
29	0.28000	209.642	-29.141	337.589	200.349	-25.818	604.750	119.611	191.741	524.149	79.092	243.578	229.972	46.698	256.747	103.445
30	0.29000	209.799	-29.088	337.592	200.494	-25.788	604.735	119.419	191.761	524.035	75.881	243.681	230.149	42.222	255.771	103.736
31	0.30000	209.964	-29.044	337.592	200.672	-25.751	604.721	119.224	191.794	523.957	72.495	243.754	230.383	37.532	254.706	104.112
32	0.31000	210.148	-28.993	337.591	200.837	-25.723	604.714	118.996	191.808	523.848	69.011	243.852	230.694	32.637	253.614	104.592
33	0.32000	210.321	-28.960	337.580	201.011	-25.667	604.735	118.753	191.819	523.739	65.477	244.010	231.061	27.547	252.557	105.197
34	0.33000	210.491	-28.954	337.548	201.166	-25.599	604.752	118.549	191.809	523.625	61.921	244.199	231.514	22.271	251.597	105.947
35	0.34000	210.720	-28.896	337.549	201.320	-25.509	604.773	118.388	191.822	523.513	58.314	244.454	232.020	16.818	250.798	106.862
36	0.35000	210.938	-28.856	337.554	201.503	-25.415	604.811	118.237	191.806	523.419	54.629	244.700	232.623	11.198	250.220	107.962
37	0.36000	211.145	-28.834	337.525	201.694	-25.333	604.847	118.141	191.827	523.366	50.800	244.946	233.331	5.421	249.925	109.267
38	0.37000	211.333	-28.819	337.495	201.895	-25.305	604.849	118.041	191.819	523.305	46.842	245.162	234.132	-0.510	249.692	110.787
39	0.38000	211.570	-28.770	337.471	202.123	-25.312	604.835	117.980	191.796	523.259	42.719	245.394	235.043	-6.642	249.426	112.481
40	0.39000	211.815	-28.733	337.476	202.388	-25.307	604.810	117.965	191.767	523.205	38.496	245.592	236.102	-12.960	249.131	114.356
41	0.40000	212.081	-28.660	337.462	202.687	-25.292	604.802	117.974	191.725	523.175	34.147	245.777	237.250	-19.451	248.813	116.422
42	0.41000	212.298	-28.619	337.407	202.972	-25.291	604.798	118.003	191.693	523.161	29.716	245.938	238.534	-26.102	248.474	118.687
43	0.42000	212.564	-28.545	337.400	203.252	-25.281	604.813	118.047	191.657	523.150	25.232	246.153	239.932	-32.899	248.118	121.159
44	0.43000	212.847	-28.460	337.385	203.539	-25.274	604.835	118.082	191.615	523.145	20.684	246.349	241.511	-39.829	247.750	123.848
45	0.44000	213.096	-28.364	337.349	203.910	-25.241	604.858	118.106	191.586	523.139	16.074	246.527	243.174	-46.878	247.374	126.761
46	0.45000	213.312	-28.322	337.297	204.247	-25.214	604.850	118.148	191.559	523.154	11.319	246.685	244.951	-54.033	246.993	129.908
47	0.46000	213.550	-28.244	337.230	204.648	-25.203	604.797	118.206	191.559	523.157	6.534	246.841	246.921	-61.281	246.611	133.297
48	0.47000	213.764	-28.136	337.174	205.092	-25.173	604.733	118.262	191.514	523.177	1.611	246.966	249.040	-68.609	246.233	136.935
49	0.48000	213.988	-28.008	337.131	205.546	-25.176	604.654	118.328	191.455	523.202	-3.218	247.132	251.311	-76.002	245.861	140.833
50	0.49000	214.221	-27.861	337.084	206.012	-25.151	604.574	118.419	191.396	523.261	-8.099	247.249	253.712	-83.372	245.535	144.986
51	0.50000	214.428	-27.711	337.035	206.516	-25.131	604.507	118.520	191.323	523.341	-12.868	247.466	256.211	-91.141	246.979	150.438
52	0.51000	214.580	-27.588	336.958	207.000	-25.128	604.402	118.621	191.266	523.438	-17.616	247.741	258.829	-99.054	249.005	156.476
53	0.52000	214.760	-27.438	336.894	207.511	-25.141	604.309	118.720	191.206	523.495	-22.384	248.039	261.625	-106.855	250.423	162.388
54	0.53000	214.947	-27.327	336.850	207.972	-25.143	604.248	118.847	191.148	523.514	-27.199	248.406	264.559	-114.291	250.042	167.462
55	0.54000	215.178	-27.209	336.832	208.454	-25.143	604.156	119.027	191.099	523.497	-32.080	248.749	267.707	-121.835	249.618	172.829
56	0.55000	215.400	-27.112	336.801	208.938	-25.144	604.082	119.247	191.045	523.457	-37.003	249.053	270.996	-129.356	249.206	178.528
57	0.56000	215.619	-27.041	336.756	209.401	-25.170	603.995	119.485	190.952	523.387	-41.922	249.370	274.512	-136.877	248.713	184.555
58	0.57000	215.846	-26.982	336.697	209.882	-25.137	603.923	119.755	190.889	523.313	-46.846	249.679	278.180	-144.309	248.250	190.864
59	0.58000	216.055	-26.930	336.635	210.356	-25.109	603.820	120.003	190.839	523.277	-51.693	250.052	282.040	-151.619	247.852	197.409
60	0.59000	216.300	-26.862	336.589	210.821	-25.051	603.726	120.229	190.822	523.323	-56.507	250.503	286.115	-158.803	247.588	204.188
