NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:41:07.195	237028.78049350
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	196.008	-30.932	331.611	209.532	-28.304	598.642	144.928	190.081	524.477	121.860	240.139	228.898	90.013	250.420	102.664
2	0.01000	196.095	-30.981	331.629	209.649	-28.342	598.555	144.258	190.377	524.427	121.220	239.295	228.719	90.030	249.661	102.451
3	0.02000	196.179	-31.058	331.650	209.726	-28.316	598.525	143.823	190.477	524.399	120.338	238.276	228.483	89.860	248.743	102.178
4	0.03000	196.238	-31.105	331.658	209.784	-28.215	598.546	143.699	190.520	524.301	119.415	237.249	228.206	89.649	247.804	101.915
5	0.04000	196.289	-31.138	331.657	209.792	-28.082	598.563	143.699	190.528	524.121	118.613	236.336	227.927	89.375	246.941	101.625
6	0.05000	196.313	-31.167	331.640	209.815	-27.935	598.605	143.763	190.496	523.906	118.000	235.596	227.678	89.066	246.211	101.370
7	0.06000	196.356	-31.189	331.625	209.845	-27.857	598.601	143.775	190.450	523.729	117.532	235.103	227.505	88.682	245.723	101.222
8	0.07000	196.398	-31.213	331.601	209.899	-27.898	598.565	143.836	190.373	523.577	117.146	234.752	227.399	88.192	245.426	101.146
9	0.08000	196.405	-31.318	331.591	209.979	-27.966	598.527	144.031	190.240	523.512	116.779	234.702	227.390	87.567	245.496	101.133
10	0.09000	196.451	-31.381	331.572	210.084	-28.098	598.473	144.308	190.045	523.473	116.369	234.807	227.460	86.844	245.614	101.228
11	0.10000	196.515	-31.465	331.577	210.200	-28.286	598.397	144.622	189.768	523.473	115.897	235.032	227.604	85.969	245.873	101.370
12	0.11000	196.557	-31.586	331.554	210.334	-28.459	598.345	144.891	189.501	523.504	115.348	235.403	227.774	85.083	246.251	101.592
13	0.12000	196.599	-31.707	331.521	210.467	-28.631	598.319	145.096	189.234	523.510	114.756	235.851	228.024	84.193	246.717	101.833
