NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:27:50.375	236231.96066610
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	189.626	-24.592	334.404	198.498	-14.729	600.620	137.174	203.513	515.502	113.825	251.262	221.815	0.000	0.000	0.000
2	0.01000	189.599	-24.690	334.405	198.451	-14.793	600.627	137.209	203.425	515.286	113.587	251.434	221.755	0.000	0.000	0.000
3	0.02000	189.618	-24.778	334.414	198.398	-14.853	600.639	137.233	203.338	515.053	113.290	251.626	221.683	0.000	0.000	0.000
4	0.03000	189.626	-24.887	334.408	198.358	-14.897	600.652	137.240	203.257	514.790	112.997	251.905	221.660	0.000	0.000	0.000
5	0.04000	189.655	-24.959	334.419	198.307	-14.920	600.673	137.221	203.139	514.452	112.651	252.240	221.666	0.000	0.000	0.000
6	0.05000	189.666	-25.039	334.420	198.257	-14.932	600.694	137.183	203.042	514.167	112.280	252.647	221.665	0.000	0.000	0.000
7	0.06000	189.669	-25.105	334.425	198.202	-14.941	600.714	137.094	202.944	513.846	111.850	253.099	221.669	0.000	0.000	0.000
8	0.07000	189.694	-25.138	334.442	198.121	-14.975	600.740	136.996	202.850	513.533	111.359	253.639	221.678	0.000	0.000	0.000
9	0.08000	189.687	-25.197	334.487	198.035	-14.963	600.803	136.858	202.804	513.290	110.829	254.326	221.783	0.000	0.000	0.000
10	0.09000	189.711	-25.228	334.501	197.958	-14.984	600.845	136.722	202.698	513.037	110.217	254.973	221.891	0.000	0.000	0.000
11	0.10000	189.754	-25.253	334.530	197.883	-15.005	600.880	136.552	202.626	512.821	109.499	255.670	221.986	0.000	0.000	0.000
12	0.11000	189.798	-25.279	334.548	197.801	-15.028	600.909	136.379	202.554	512.616	108.698	256.358	222.157	0.000	0.000	0.000
13	0.12000	189.849	-25.313	334.561	197.733	-15.042	600.945	136.192	202.532	512.460	107.763	257.101	222.385	0.000	0.000	0.000
14	0.13000	189.931	-25.324	334.613	197.653	-15.064	600.980	136.012	202.486	512.337	106.734	257.886	222.678	0.000	0.000	0.000
15	0.14000	190.009	-25.361	334.635	197.601	-15.084	601.020	135.795	202.429	512.228	105.681	258.731	222.948	0.000	0.000	0.000
16	0.15000	190.110	-25.361	334.678	197.558	-15.106	601.073	135.551	202.380	512.148	104.519	259.601	223.262	0.000	0.000	0.000
17	0.16000	190.192	-25.370	334.711	197.515	-15.138	601.109	135.356	202.348	512.120	103.237	260.524	223.604	0.000	0.000	0.000
18	0.17000	190.288	-25.401	334.736	197.492	-15.176	601.152	135.175	202.317	512.107	101.852	261.470	223.991	0.000	0.000	0.000
19	0.18000	190.385	-25.431	334.761	197.505	-15.223	601.184	135.008	202.267	512.103	100.395	262.473	224.385	0.000	0.000	0.000
20	0.19000	190.482	-25.461	334.795	197.520	-15.287	601.193	134.842	202.206	512.107	98.866	263.456	224.779	0.000	0.000	0.000
21	0.20000	190.585	-25.502	334.795	197.567	-15.341	601.200	134.688	202.154	512.118	97.167	264.413	225.192	0.000	0.000	0.000
22	0.21000	190.652	-25.559	334.789	197.605	-15.401	601.215	134.543	202.150	512.125	95.303	265.404	225.653	0.000	0.000	0.000
23	0.22000	190.816	-25.548	334.839	197.657	-15.445	601.222	134.440	202.138	512.110	93.349	266.401	226.133	0.000	0.000	0.000
24	0.23000	190.931	-25.569	334.845	197.709	-15.500	601.229	134.375	202.134	512.106	91.247	267.358	226.635	0.000	0.000	0.000
25	0.24000	191.046	-25.590	334.861	197.789	-15.520	601.240	134.311	202.134	512.077	89.067	268.344	227.184	0.000	0.000	0.000
26	0.25000	191.169	-25.623	334.856	197.884	-15.542	601.243	134.267	202.143	512.044	86.756	269.343	227.796	0.000	0.000	0.000
27	0.26000	191.292	-25.653	334.867	198.014	-15.571	601.242	134.215	202.147	512.014	84.330	270.337	228.442	0.000	0.000	0.000
28	0.27000	191.395	-25.691	334.848	198.139	-15.611	601.241	134.190	202.170	512.006	81.789	271.349	229.138	0.000	0.000	0.000
29	0.28000	191.586	-25.682	334.883	198.266	-15.669	601.229	134.173	202.189	511.981	79.158	272.346	229.887	0.000	0.000	0.000
30	0.29000	191.747	-25.698	334.904	198.403	-15.731	601.229	134.177	202.179	511.950	76.398	273.388	230.676	0.000	0.000	0.000
31	0.30000	191.957	-25.680	334.935	198.549	-15.774	601.227	134.191	202.169	511.906	73.510	274.467	231.502	0.000	0.000	0.000
32	0.31000	192.136	-25.687	334.941	198.682	-15.804	601.226	134.231	202.148	511.864	70.512	275.602	232.417	0.000	0.000	0.000
33	0.32000	192.293	-25.731	334.941	198.799	-15.822	601.242	134.276	202.117	511.829	67.273	276.638	233.382	0.000	0.000	0.000
34	0.33000	192.489	-25.761	334.945	198.902	-15.819	601.285	134.339	202.106	511.809	63.902	277.666	234.457	7.796	271.149	113.901
35	0.34000	192.685	-25.790	334.969	198.994	-15.833	601.335	134.419	202.079	511.793	60.374	278.621	235.628	2.188	271.025	116.100
36	0.35000	192.878	-25.849	334.961	199.116	-15.847	601.386	134.479	202.055	511.799	56.661	279.537	236.930	-3.627	270.796	118.537
37	0.36000	193.054	-25.884	334.971	199.267	-15.875	601.413	134.514	202.053	511.797	52.819	280.411	238.325	-9.631	270.448	121.211
38	0.37000	193.242	-25.903	334.971	199.465	-15.912	601.437	134.534	202.073	511.827	48.783	281.258	239.805	-15.735	270.022	124.004
39	0.38000	193.430	-25.921	334.980	199.665	-15.967	601.439	134.538	202.087	511.857	44.676	282.123	241.448	-21.891	269.651	126.980
40	0.39000	193.663	-25.934	334.999	199.855	-16.001	601.445	134.544	202.110	511.916	40.412	283.001	243.209	-28.096	269.219	130.012
41	0.40000	193.870	-25.944	335.016	200.053	-16.015	601.470	134.498	202.139	512.001	36.123	283.873	245.058	-34.329	268.834	133.226
42	0.41000	194.046	-25.979	335.001	200.232	-15.996	601.502	134.403	202.165	512.117	31.770	284.806	247.030	-40.664	268.431	136.660
43	0.42000	194.260	-25.999	335.017	200.437	-15.939	601.550	134.233	202.219	512.269	27.385	285.630	249.084	-47.111	267.918	140.301
44	0.43000	194.474	-26.019	335.011	200.610	-15.866	601.578	134.010	202.264	512.470	22.892	286.436	251.326	-53.622	267.252	144.188
45	0.44000	194.685	-26.067	334.992	200.788	-15.805	601.596	133.737	202.336	512.728	18.278	287.151	253.664	-60.190	266.516	148.337
46	0.45000	194.891	-26.076	334.994	200.975	-15.725	601.614	133.390	202.356	512.975	13.582	287.887	256.236	-66.781	265.696	152.756
47	0.46000	195.118	-26.048	334.991	201.169	-15.684	601.619	133.058	202.396	513.267	8.842	288.579	258.939	-73.403	264.671	157.395
48	0.47000	195.305	-26.064	334.969	201.358	-15.654	601.629	132.682	202.427	513.579	4.092	289.290	261.816	-80.042	263.562	162.326
49	0.48000	195.551	-26.029	334.987	201.579	-15.591	601.660	132.215	202.406	513.959	-0.680	289.973	264.823	-86.597	262.386	167.528
50	0.49000	195.741	-26.017	334.978	201.767	-15.523	601.678	131.693	202.430	514.354	-5.397	290.617	267.961	-93.089	261.085	172.943
51	0.50000	195.991	-25.953	335.002	201.931	-15.436	601.688	131.048	202.407	514.775	-10.155	291.203	271.231	-99.530	259.743	178.555
