NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:17:03.548	239185.13328860
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	193.460	-31.036	330.920	192.689	-36.242	600.499	141.913	194.471	521.762	106.267	282.796	242.439	75.599	322.054	118.666
2	0.01000	193.550	-30.862	330.992	192.608	-35.502	600.556	141.838	195.444	521.217	105.626	277.733	238.964	75.066	313.990	114.308
3	0.02000	193.660	-30.676	331.063	192.517	-34.733	600.604	141.813	196.416	520.663	105.090	272.602	235.599	74.574	305.776	110.140
4	0.03000	193.751	-30.502	331.121	192.441	-33.970	600.639	141.888	197.430	520.108	104.552	267.385	232.352	74.009	297.476	106.219
5	0.04000	193.823	-30.332	331.187	192.369	-33.180	600.649	141.917	198.432	519.509	103.998	262.148	229.280	73.395	289.024	102.507
6	0.05000	193.883	-30.182	331.219	192.306	-32.352	600.669	141.944	199.438	518.896	103.498	256.940	226.392	72.677	280.495	99.072
7	0.06000	193.915	-30.031	331.246	192.292	-31.489	600.696	142.019	200.438	518.340	102.950	251.743	223.682	71.870	271.890	95.874
8	0.07000	193.946	-29.904	331.266	192.265	-30.641	600.705	141.995	201.399	517.784	102.404	246.635	221.175	70.990	263.223	92.966
9	0.08000	193.981	-29.747	331.337	192.208	-29.783	600.736	141.990	202.396	517.280	101.844	241.651	218.878	70.013	254.949	90.545
10	0.09000	193.960	-29.592	331.385	192.182	-28.968	600.764	141.974	203.346	516.805	101.375	236.962	217.226	68.722	248.749	90.024
11	0.10000	193.936	-29.467	331.451	192.202	-28.154	600.792	142.053	204.227	516.427	101.358	233.503	216.709	67.803	245.614	90.629
12	0.11000	193.870	-29.415	331.508	192.265	-27.494	600.848	142.540	204.875	516.256	101.414	231.538	216.696	67.763	245.019	91.235
13	0.12000	193.816	-29.445	331.588	192.326	-27.077	600.915	143.517	205.194	516.238	101.028	231.535	217.146	68.554	246.214	90.960
14	0.13000	193.757	-29.630	331.665	192.468	-26.919	600.987	144.741	205.195	516.451	100.887	233.513	217.430	69.784	248.576	90.004
15	0.14000	193.673	-29.945	331.665	192.633	-27.010	601.015	145.943	204.914	516.753	101.788	236.702	217.322	70.966	251.470	89.311
16	0.15000	193.738	-30.127	331.687	192.832	-27.159	600.969	146.879	204.620	517.043	103.365	239.964	217.325	71.621	254.423	89.266
17	0.16000	193.746	-30.301	331.607	193.044	-27.217	600.848	147.343	204.422	517.336	104.277	242.578	217.569	71.641	257.093	89.671
18	0.17000	193.781	-30.381	331.522	193.173	-27.036	600.743	147.251	204.396	517.560	104.085	244.483	218.004	71.227	259.289	90.258
19	0.18000	193.839	-30.327	331.492	193.205	-26.615	600.714	146.792	204.621	517.648	103.582	245.926	218.539	70.580	260.833	90.832
20	0.19000	193.859	-30.191	331.451	193.157	-26.023	600.765	146.078	204.998	517.609	103.440	247.102	218.891	70.010	261.767	91.187
21	0.20000	193.901	-29.921	331.437	193.035	-25.397	600.845	145.242	205.449	517.534	103.712	247.905	218.911	69.874	262.233	91.325
22	0.21000	193.911	-29.607	331.450	192.907	-24.902	600.911	144.503	205.836	517.397	104.236	248.288	218.748	70.302	262.235	91.195
23	0.22000	193.963	-29.252	331.488	192.805	-24.582	600.932	143.848	206.175	517.175	104.777	248.219	218.463	71.045	261.861	90.826
24	0.23000	193.921	-29.003	331.483	192.698	-24.374	600.925	143.252	206.543	516.903	105.210	247.744	218.154	71.938	261.158	90.336
25	0.24000	193.969	-28.707	331.551	192.612	-24.204	600.919	142.629	206.879	516.606	105.413	246.957	217.769	72.707	260.248	89.836
26	0.25000	194.002	-28.459	331.587	192.512	-24.022	600.901	142.135	207.153	516.328	105.433	246.012	217.454	73.341	259.288	89.459
27	0.26000	193.980	-28.300	331.597	192.421	-23.790	600.914	141.882	207.335	516.073	105.235	245.054	217.195	73.739	258.463	89.165
28	0.27000	193.926	-28.197	331.608	192.324	-23.546	600.938	141.876	207.420	515.851	104.959	244.266	217.008	73.942	257.872	88.955
29	0.28000	193.858	-28.141	331.592	192.277	-23.345	600.979	142.037	207.429	515.673	104.742	243.820	216.914	73.981	257.553	88.833
30	0.29000	193.788	-28.116	331.583	192.245	-23.266	600.993	142.261	207.375	515.605	104.667	243.747	216.872	73.887	257.521	88.802
31	0.30000	193.726	-28.100	331.574	192.257	-23.288	600.997	142.529	207.282	515.647	104.720	244.018	216.920	73.662	257.729	88.855
32	0.31000	193.664	-28.085	331.566	192.288	-23.390	600.987	142.828	207.179	515.772	104.776	244.484	217.020	73.298	258.158	88.971
33	0.32000	193.629	-28.072	331.556	192.338	-23.526	600.971	143.118	207.048	515.925	104.737	245.084	217.222	72.822	258.691	89.199
34	0.33000	193.574	-28.067	331.533	192.387	-23.684	600.956	143.379	206.865	516.077	104.512	245.690	217.471	72.185	259.242	89.475
35	0.34000	193.572	-27.998	331.547	192.435	-23.823	600.952	143.643	206.690	516.251	104.156	246.263	217.746	71.509	259.819	89.781
36	0.35000	193.550	-27.937	331.536	192.477	-23.916	600.953	143.831	206.524	516.402	103.703	246.769	218.080	70.838	260.369	90.087
37	0.36000	193.571	-27.803	331.552	192.505	-23.997	600.957	143.904	206.417	516.518	103.209	247.214	218.339	70.270	260.876	90.343
