NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:13:09.908	238951.49316990
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
43	0.42000	206.430	-20.162	331.234	202.070	-21.578	600.223	147.860	209.283	519.786	120.581	243.045	219.608	93.300	259.489	91.979
44	0.43000	206.534	-20.328	331.273	202.091	-21.556	600.277	148.277	208.969	519.682	120.790	243.177	219.605	93.720	259.684	91.864
45	0.44000	206.645	-20.505	331.333	202.108	-21.634	600.348	148.803	208.576	519.661	121.684	243.836	219.598	94.141	260.235	91.840
46	0.45000	206.702	-20.770	331.332	202.191	-21.855	600.396	149.273	208.128	519.740	122.912	244.701	219.682	94.321	260.962	91.969
47	0.46000	206.854	-20.999	331.363	202.306	-22.174	600.408	149.681	207.741	519.930	123.811	245.507	219.889	94.236	261.716	92.237
48	0.47000	207.012	-21.171	331.401	202.430	-22.537	600.398	150.026	207.417	520.186	124.031	246.164	220.220	93.958	262.391	92.634
49	0.48000	207.130	-21.355	331.394	202.614	-22.872	600.405	150.336	207.153	520.479	123.821	246.665	220.643	93.642	262.926	93.090
50	0.49000	207.283	-21.456	331.395	202.779	-23.141	600.404	150.584	206.896	520.734	123.607	246.955	221.069	93.438	263.239	93.475
51	0.50000	207.457	-21.521	331.416	202.968	-23.353	600.405	150.783	206.699	520.937	123.617	247.020	221.364	93.419	263.369	93.773
52	0.51000	207.607	-21.554	331.431	203.139	-23.519	600.412	150.946	206.539	521.066	123.723	246.917	221.571	93.589	263.305	93.934
53	0.52000	207.809	-21.527	331.490	203.293	-23.682	600.421	151.070	206.452	521.119	123.781	246.657	221.677	93.876	263.154	94.006
54	0.53000	207.945	-21.511	331.511	203.440	-23.844	600.439	151.149	206.387	521.155	123.812	246.355	221.749	94.151	262.959	94.014
55	0.54000	208.099	-21.485	331.525	203.591	-24.006	600.446	151.180	206.328	521.157	123.788	246.084	221.796	94.367	262.762	94.032
56	0.55000	208.294	-21.417	331.558	203.738	-24.154	600.443	151.216	206.274	521.152	123.765	245.859	221.804	94.508	262.588	94.015
57	0.56000	208.459	-21.374	331.546	203.891	-24.271	600.432	151.311	206.210	521.157	123.798	245.772	221.804	94.601	262.517	94.009
58	0.57000	208.620	-21.357	331.506	204.031	-24.365	600.411	151.424	206.119	521.164	123.916	245.798	221.808	94.657	262.531	93.993
59	0.58000	208.782	-21.341	331.481	204.183	-24.472	600.389	151.600	206.032	521.184	124.097	245.930	221.822	94.674	262.634	94.014
60	0.59000	208.904	-21.370	331.421	204.334	-24.548	600.367	151.818	205.924	521.239	124.258	246.130	221.876	94.675	262.827	94.084
61	0.60000	208.995	-21.424	331.352	204.482	-24.654	600.344	152.042	205.838	521.310	124.365	246.358	221.983	94.663	263.056	94.170
62	0.61000	209.171	-21.458	331.333	204.649	-24.730	600.316	152.258	205.721	521.400	124.436	246.561	222.129	94.647	263.321	94.289
63	0.62000	209.373	-21.494	331.315	204.825	-24.867	600.269	152.495	205.614	521.494	124.495	246.776	222.305	94.660	263.593	94.414
64	0.63000	209.578	-21.503	331.295	205.010	-25.020	600.210	152.742	205.535	521.598	124.536	246.977	222.485	94.687	263.855	94.543
65	0.64000	209.670	-21.556	331.237	205.196	-25.134	600.169	152.950	205.461	521.668	124.545	247.168	222.665	94.735	264.121	94.698
66	0.65000	209.813	-21.549	331.219	205.414	-25.241	600.140	153.148	205.377	521.710	124.560	247.360	222.815	94.824	264.390	94.825
67	0.66000	209.962	-21.580	331.191	205.589	-25.344	600.102	153.365	205.268	521.713	124.626	247.555	222.953	94.918	264.662	94.928
68	0.67000	210.158	-21.578	331.179	205.771	-25.471	600.062	153.606	205.173	521.673	124.727	247.751	223.054	95.013	264.948	95.003
69	0.68000	210.314	-21.618	331.137	205.929	-25.586	600.014	153.848	205.051	521.618	124.829	248.004	223.133	95.072	265.263	95.085
70	0.69000	210.463	-21.649	331.098	206.086	-25.712	599.971	154.123	204.964	521.586	124.971	248.306	223.262	95.119	265.578	95.169
71	0.70000	210.592	-21.687	331.045	206.203	-25.809	599.940	154.382	204.842	521.564	125.097	248.594	223.367	95.114	265.928	95.270
72	0.71000	210.770	-21.692	331.013	206.327	-25.916	599.898	154.571	204.708	521.529	125.193	248.894	223.452	95.087	266.270	95.377
73	0.72000	210.956	-21.709	330.983	206.470	-26.038	599.860	154.722	204.580	521.474	125.245	249.184	223.548	95.045	266.658	95.466
74	0.73000	211.159	-21.745	330.965	206.625	-26.143	599.830	154.845	204.462	521.323	125.244	249.472	223.661	94.981	267.013	95.534
75	0.74000	211.345	-21.760	330.946	206.751	-26.243	599.809	154.889	204.309	521.088	125.176	249.795	223.796	94.814	267.451	95.617
76	0.75000	211.520	-21.794	330.918	206.890	-26.275	599.811	154.836	204.155	520.777	125.082	250.179	223.913	94.530	267.939	95.644
77	0.76000	211.703	-21.838	330.889	207.003	-26.292	599.812	154.775	203.981	520.397	124.943	250.640	223.989	94.129	268.554	95.736
78	0.77000	211.903	-21.903	330.889	207.104	-26.263	599.845	154.740	203.817	519.987	124.766	251.156	224.089	93.518	269.258	95.842
79	0.78000	212.072	-22.024	330.869	207.181	-26.221	599.892	154.748	203.617	519.569	124.372	251.778	224.249	92.672	270.061	96.038
80	0.79000	212.239	-22.173	330.853	207.260	-26.209	599.953	154.832	203.377	519.172	123.775	252.484	224.492	91.567	271.006	96.330
81	0.80000	212.421	-22.343	330.837	207.353	-26.253	599.990	154.907	203.099	518.893	122.927	253.241	224.755	90.240	272.076	96.756
82	0.81000	212.585	-22.520	330.822	207.466	-26.312	600.025	154.955	202.824	518.688	121.940	254.187	225.172	88.637	273.312	97.281
83	0.82000	212.722	-22.695	330.790	207.602	-26.410	600.035	154.983	202.550	518.540	120.763	255.240	225.665	86.777	274.766	97.933
84	0.83000	212.891	-22.816	330.791	207.754	-26.518	600.065	155.057	202.270	518.474	119.532	256.543	226.265	84.641	276.366	98.729
85	0.84000	213.090	-22.911	330.813	207.899	-26.622	600.099	155.121	201.981	518.453	118.239	258.085	226.983	82.232	278.241	99.699
86	0.85000	213.248	-23.049	330.794	208.062	-26.732	600.144	155.216	201.669	518.514	116.820	259.786	227.824	79.593	280.383	100.907
87	0.86000	213.368	-23.202	330.755	208.238	-26.855	600.178	155.284	201.373	518.606	115.199	261.660	228.826	76.709	282.801	102.323
88	0.87000	213.510	-23.320	330.746	208.437	-27.001	600.204	155.391	201.089	518.773	113.414	263.743	230.014	73.582	285.582	104.015
89	0.88000	213.707	-23.443	330.762	208.663	-27.123	600.213	155.538	200.764	518.983	111.487	266.012	231.358	70.302	288.758	105.955
90	0.89000	213.870	-23.620	330.736	208.909	-27.265	600.223	155.701	200.434	519.200	109.461	268.558	232.878	66.855	292.321	108.098
91	0.90000	213.996	-23.812	330.698	209.161	-27.455	600.202	155.897	200.106	519.448	107.384	271.317	234.542	63.368	296.360	110.518
92	0.91000	214.214	-23.900	330.723	209.419	-27.614	600.186	156.142	199.770	519.699	105.316	274.351	236.381	59.747	300.784	113.142
93	0.92000	214.440	-23.997	330.758	209.658	-27.782	600.151	156.372	199.417	519.979	103.268	277.682	238.425	55.976	305.643	116.128
94	0.93000	214.577	-24.172	330.733	209.905	-27.966	600.141	156.635	199.073	520.296	101.112	281.213	240.642	51.960	310.797	119.422
95	0.94000	214.771	-24.323	330.753	210.149	-28.124	600.124	156.943	198.703	520.636	98.815	284.966	243.100	47.675	316.206	123.079
96	0.95000	214.987	-24.440	330.783	210.423	-28.308	600.135	157.269	198.326	520.992	96.411	288.922	245.786	43.141	321.849	127.130
97	0.96000	215.187	-24.536	330.801	210.674	-28.539	600.105	157.676	197.950	521.424	93.891	293.036	248.689	38.251	327.738	131.626
98	0.97000	215.392	-24.669	330.806	210.941	-28.754	600.080	158.116	197.565	521.860	91.132	297.228	251.877	33.082	333.614	136.494
99	0.98000	215.577	-24.810	330.811	211.206	-28.973	600.047	158.537	197.155	522.343	88.165	301.525	255.349	27.630	339.701	141.850
100	0.99000	215.765	-24.922	330.813	211.509	-29.178	600.008	158.938	196.753	522.860	85.048	305.856	259.087	21.986	345.864	147.628
101	1.00000	215.972	-25.026	330.810	211.837	-29.341	599.991	159.294	196.368	523.407	81.802	310.232	263.131	16.227	352.073	153.822
102	1.01000	216.200	-25.094	330.835	212.154	-29.539	599.950	159.638	195.990	523.979	78.509	314.574	267.396	10.397	358.320	160.390
103	1.02000	216.398	-25.188	330.822	212.462	-29.685	599.912	159.941	195.634	524.577	75.132	318.923	271.918	4.548	364.597	167.356
