NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:11:58.380	235279.96567480
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	226.006	-30.162	344.386	207.149	-22.772	608.522	150.173	194.024	520.646	143.141	230.303	221.950	124.182	243.758	95.213
2	0.01000	225.925	-30.189	344.437	206.954	-22.756	608.530	150.585	193.961	520.571	143.633	230.266	221.856	124.412	243.717	95.068
3	0.02000	225.853	-30.222	344.505	206.827	-22.813	608.539	151.040	193.780	520.598	144.123	230.427	221.863	124.520	243.929	95.074
4	0.03000	225.768	-30.304	344.548	206.704	-22.941	608.533	151.529	193.578	520.696	144.459	230.689	221.943	124.487	244.263	95.168
5	0.04000	225.653	-30.410	344.557	206.602	-23.127	608.546	152.037	193.325	520.857	144.658	231.093	222.131	124.308	244.698	95.334
6	0.05000	225.586	-30.483	344.581	206.501	-23.316	608.572	152.474	193.088	521.065	144.706	231.520	222.364	124.068	245.131	95.553
7	0.06000	225.529	-30.536	344.597	206.389	-23.500	608.607	152.820	192.877	521.262	144.686	231.937	222.580	123.808	245.583	95.810
8	0.07000	225.426	-30.593	344.589	206.305	-23.643	608.634	153.039	192.723	521.384	144.632	232.346	222.811	123.629	245.987	96.031
9	0.08000	225.357	-30.613	344.655	206.204	-23.746	608.699	153.124	192.655	521.505	144.595	232.789	223.020	123.528	246.474	96.195
10	0.09000	225.286	-30.591	344.663	206.125	-23.842	608.736	153.085	192.629	521.524	144.558	233.101	223.171	123.516	246.818	96.310
11	0.10000	225.242	-30.569	344.673	206.045	-23.917	608.761	152.943	192.625	521.500	144.513	233.296	223.238	123.560	247.088	96.351
12	0.11000	225.190	-30.538	344.662	205.985	-23.995	608.787	152.742	192.658	521.443	144.459	233.457	223.272	123.611	247.308	96.321
13	0.12000	225.185	-30.472	344.667	205.918	-24.062	608.807	152.539	192.720	521.380	144.364	233.539	223.262	123.662	247.443	96.280
14	0.13000	225.159	-30.442	344.652	205.876	-24.104	608.825	152.325	192.788	521.282	144.204	233.534	223.214	123.669	247.488	96.186
15	0.14000	225.173	-30.369	344.666	205.841	-24.117	608.835	152.155	192.878	521.211	143.968	233.463	223.132	123.604	247.443	96.085
16	0.15000	225.175	-30.341	344.660	205.808	-24.119	608.832	152.013	192.919	521.136	143.680	233.319	223.042	123.428	247.325	95.990
17	0.16000	225.186	-30.295	344.653	205.790	-24.112	608.836	151.905	192.946	521.067	143.320	233.131	222.957	123.191	247.149	95.919
18	0.17000	225.207	-30.260	344.671	205.795	-24.083	608.834	151.826	192.940	521.004	142.988	232.953	222.885	122.911	246.953	95.856
19	0.18000	225.198	-30.251	344.662	205.795	-24.070	608.835	151.822	192.945	520.970	142.655	232.802	222.834	122.604	246.786	95.803
20	0.19000	225.216	-30.243	344.669	205.811	-24.072	608.821	151.847	192.930	520.947	142.382	232.680	222.804	122.261	246.651	95.790
21	0.20000	225.197	-30.251	344.660	205.834	-24.087	608.816	151.928	192.892	520.930	142.136	232.611	222.800	121.920	246.566	95.828
22	0.21000	225.187	-30.270	344.644	205.847	-24.109	608.813	152.079	192.839	520.932	141.906	232.579	222.817	121.596	246.576	95.874
23	0.22000	225.157	-30.296	344.636	205.870	-24.186	608.787	152.237	192.773	520.932	141.699	232.621	222.881	121.326	246.659	95.917
