NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 16:47:32.649	233814.23428180
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	227.558	-23.960	339.526	209.501	-24.599	604.173	145.308	197.961	521.620	130.091	276.305	239.128	140.916	323.133	98.789
2	0.01000	227.626	-23.639	339.517	209.367	-23.831	604.191	144.776	199.188	520.747	129.144	268.051	234.067	140.593	309.525	92.245
3	0.02000	227.715	-23.284	339.528	209.214	-23.049	604.200	144.186	200.378	519.903	128.159	259.739	229.398	140.221	295.751	86.344
4	0.03000	227.819	-22.980	339.551	209.075	-22.242	604.254	143.599	201.526	519.195	127.155	251.453	225.127	139.746	281.856	81.031
5	0.04000	227.906	-22.777	339.565	208.912	-21.447	604.324	142.906	202.699	518.644	126.108	243.234	221.284	139.095	267.902	76.384
6	0.05000	228.034	-22.626	339.601	208.726	-20.615	604.432	142.120	203.849	518.162	125.121	235.227	217.979	138.207	253.969	72.408
7	0.06000	228.175	-22.556	339.672	208.579	-19.792	604.556	141.186	205.061	517.800	124.059	227.608	215.843	138.249	241.456	71.694
8	0.07000	228.294	-22.548	339.762	208.459	-18.973	604.675	140.285	206.193	517.745	123.484	222.418	215.626	142.359	236.927	76.561
9	0.08000	228.325	-22.780	339.919	208.408	-18.273	604.802	140.004	206.910	518.004	123.559	221.022	216.509	149.276	238.604	82.433
10	0.09000	228.318	-23.392	340.159	208.466	-17.881	604.963	140.485	207.183	518.689	124.471	223.434	218.279	154.834	239.681	87.633
11	0.10000	228.327	-24.030	340.288	208.639	-17.976	605.051	141.471	206.840	519.696	126.486	228.491	218.489	155.147	239.589	88.232
12	0.11000	228.350	-24.684	340.330	208.939	-18.453	605.063	142.594	206.148	520.833	129.200	233.353	218.069	153.320	241.075	86.391
13	0.12000	228.349	-25.300	340.311	209.253	-19.074	604.932	143.257	205.583	521.907	130.740	236.740	218.959	151.282	243.205	83.586
14	0.13000	228.315	-25.757	340.321	209.472	-19.486	604.742	142.987	205.411	522.898	130.172	238.853	219.956	151.712	247.511	81.757
