NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:17:34.707	235616.29233340
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	208.995	-34.542	342.509	191.753	-30.590	607.160	130.503	190.653	518.249	117.507	232.377	220.436	96.291	244.612	93.905
2	0.01000	208.965	-34.600	342.554	191.615	-30.750	607.180	130.371	190.531	518.132	117.605	232.486	220.476	96.376	244.691	93.884
3	0.02000	208.916	-34.662	342.578	191.482	-30.904	607.195	130.237	190.365	517.965	117.664	232.570	220.486	96.384	244.743	93.857
4	0.03000	208.894	-34.729	342.622	191.324	-31.083	607.207	130.128	190.178	517.774	117.687	232.662	220.481	96.323	244.771	93.826
5	0.04000	208.853	-34.806	342.662	191.196	-31.254	607.217	130.099	189.994	517.576	117.703	232.756	220.467	96.219	244.812	93.801
6	0.05000	208.831	-34.874	342.720	191.052	-31.435	607.209	130.074	189.833	517.409	117.734	232.873	220.491	96.113	244.875	93.813
7	0.06000	208.769	-34.988	342.744	190.926	-31.606	607.211	130.074	189.605	517.229	117.756	233.010	220.513	95.985	244.966	93.839
8	0.07000	208.725	-35.092	342.773	190.825	-31.776	607.211	130.117	189.369	517.049	117.789	233.162	220.594	95.858	245.028	93.863
9	0.08000	208.666	-35.244	342.843	190.720	-31.915	607.242	130.147	189.178	516.892	117.839	233.401	220.709	95.738	245.280	93.897
10	0.09000	208.597	-35.414	342.844	190.620	-32.122	607.239	130.142	188.947	516.701	117.929	233.607	220.828	95.627	245.434	93.959
11	0.10000	208.509	-35.591	342.824	190.554	-32.296	607.255	130.045	188.713	516.466	118.007	233.857	220.954	95.471	245.646	94.048
12	0.11000	208.454	-35.714	342.841	190.465	-32.465	607.275	129.891	188.497	516.223	118.098	234.165	221.104	95.300	245.850	94.167
13	0.12000	208.398	-35.838	342.841	190.401	-32.619	607.281	129.722	188.299	515.966	118.188	234.518	221.252	95.097	246.065	94.273
14	0.13000	208.331	-35.977	342.832	190.322	-32.781	607.296	129.584	188.075	515.657	118.230	234.886	221.421	94.859	246.364	94.449
15	0.14000	208.287	-36.081	342.833	190.262	-32.937	607.302	129.475	187.850	515.372	118.250	235.292	221.607	94.672	246.673	94.642
16	0.15000	208.242	-36.186	342.838	190.216	-33.063	607.321	129.361	187.632	515.111	118.290	235.728	221.812	94.486	247.102	94.866
17	0.16000	208.189	-36.279	342.825	190.161	-33.178	607.321	129.204	187.428	514.869	118.380	236.214	222.006	94.346	247.568	95.075
18	0.17000	208.152	-36.392	342.822	190.110	-33.304	607.339	129.070	187.169	514.604	118.520	236.778	222.229	94.209	248.158	95.265
19	0.18000	208.136	-36.470	342.818	190.043	-33.413	607.355	129.002	186.949	514.343	118.667	237.398	222.434	94.088	248.777	95.411
20	0.19000	208.110	-36.565	342.815	189.969	-33.525	607.370	128.957	186.757	514.111	118.749	238.039	222.646	93.942	249.484	95.563
21	0.20000	208.073	-36.677	342.797	189.907	-33.618	607.403	128.932	186.561	513.940	118.771	238.698	222.872	93.690	250.188	95.753
22	0.21000	208.062	-36.792	342.779	189.853	-33.724	607.435	128.901	186.315	513.758	118.764	239.404	223.167	93.285	250.886	96.041
23	0.22000	208.074	-36.871	342.781	189.818	-33.812	607.458	128.867	186.109	513.574	118.755	240.148	223.503	92.691	251.584	96.471
24	0.23000	208.091	-36.987	342.783	189.812	-33.919	607.468	128.838	185.911	513.417	118.655	240.892	223.863	91.933	252.341	96.996
25	0.24000	208.086	-37.141	342.747	189.819	-34.048	607.471	128.871	185.641	513.247	118.413	241.665	224.274	90.702	253.465	97.470
26	0.25000	208.141	-37.243	342.762	189.848	-34.180	607.462	128.934	185.374	513.116	118.140	242.476	224.720	89.847	254.462	98.039
27	0.26000	208.134	-37.424	342.727	189.889	-34.335	607.454	129.019	185.106	513.010	117.898	243.386	225.188	89.101	255.660	98.677
28	0.27000	208.127	-37.605	342.687	189.950	-34.475	607.449	129.122	184.813	512.912	117.738	244.438	225.668	88.375	256.958	99.305
29	0.28000	208.123	-37.759	342.665	190.005	-34.614	607.436	129.201	184.518	512.808	117.718	245.594	226.183	87.719	258.388	99.948
30	0.29000	208.148	-37.886	342.660	190.067	-34.745	607.426	129.272	184.225	512.694	117.781	246.862	226.759	87.064	259.889	100.648
31	0.30000	208.154	-38.022	342.620	190.099	-34.897	607.403	129.348	183.911	512.606	117.801	248.112	227.323	86.340	261.469	101.488
32	0.31000	208.180	-38.150	342.618	190.157	-35.006	607.391	129.433	183.658	512.569	117.846	249.435	228.003	85.554	263.093	102.390
33	0.32000	208.186	-38.285	342.588	190.188	-35.136	607.386	129.528	183.377	512.571	117.740	250.746	228.663	84.614	264.767	103.409
34	0.33000	208.182	-38.439	342.552	190.200	-35.276	607.375	129.678	183.098	512.600	117.588	252.077	229.391	83.523	266.470	104.495
35	0.34000	208.199	-38.555	342.543	190.218	-35.416	607.375	129.846	182.806	512.643	117.366	253.471	230.226	82.382	268.226	105.664
36	0.35000	208.208	-38.661	342.534	190.252	-35.551	607.383	130.041	182.483	512.701	117.049	254.878	231.058	0.000	0.000	0.000
37	0.36000	208.255	-38.753	342.535	190.268	-35.714	607.368	130.241	182.148	512.733	116.730	256.417	231.978	0.000	0.000	0.000
38	0.37000	208.293	-38.834	342.537	190.264	-35.850	607.363	130.484	181.790	512.762	116.499	258.139	233.012	0.000	0.000	0.000
39	0.38000	208.310	-38.952	342.533	190.265	-35.958	607.380	130.716	181.485	512.830	116.324	259.987	234.089	0.000	0.000	0.000
40	0.39000	208.306	-39.106	342.508	190.251	-36.085	607.406	130.965	181.120	512.922	116.162	261.998	235.218	0.000	0.000	0.000
41	0.40000	208.312	-39.240	342.500	190.248	-36.206	607.438	131.172	180.805	513.030	115.927	264.075	236.449	0.000	0.000	0.000
42	0.41000	208.307	-39.393	342.471	190.239	-36.353	607.457	131.433	180.469	513.153	115.611	266.236	237.811	0.000	0.000	0.000
43	0.42000	208.371	-39.506	342.491	190.267	-36.498	607.460	131.735	180.198	513.335	115.206	268.457	239.298	0.000	0.000	0.000
44	0.43000	208.456	-39.582	342.527	190.295	-36.684	607.448	132.127	179.882	513.539	114.666	270.716	240.851	0.000	0.000	0.000
45	0.44000	208.489	-39.720	342.522	190.345	-36.877	607.448	132.569	179.536	513.717	114.112	273.083	242.514	0.000	0.000	0.000
46	0.45000	208.514	-39.847	342.503	190.394	-37.058	607.456	133.057	179.146	513.910	113.510	275.505	244.296	0.000	0.000	0.000
47	0.46000	208.537	-40.003	342.463	190.442	-37.220	607.482	133.578	178.783	514.149	112.867	278.064	246.146	0.000	0.000	0.000
