NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:11:32.983	238854.56818490
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	192.183	-43.658	329.115	191.021	-56.024	595.843	159.443	163.916	531.283	136.220	345.056	319.839	105.308	438.019	228.337
2	0.01000	192.111	-43.858	329.119	191.056	-56.463	595.837	160.370	162.985	532.610	138.072	349.960	326.941	106.687	446.174	239.043
3	0.02000	192.055	-43.982	329.137	191.104	-56.884	595.844	161.190	162.082	533.917	139.912	354.610	334.023	108.136	453.922	249.793
4	0.03000	191.972	-44.102	329.139	191.150	-57.308	595.843	161.903	161.197	535.200	141.755	358.983	341.033	109.642	461.236	260.515
5	0.04000	191.872	-44.202	329.129	191.173	-57.697	595.830	162.478	160.379	536.421	143.661	363.084	347.863	111.215	467.994	270.999
6	0.05000	191.813	-44.258	329.150	191.181	-58.041	595.828	162.984	159.642	537.585	145.601	366.843	354.387	112.766	474.215	281.181
7	0.06000	191.741	-44.265	329.193	191.174	-58.330	595.834	163.450	159.028	538.672	147.499	370.271	360.513	114.001	479.861	291.127
8	0.07000	191.683	-44.221	329.242	191.187	-58.547	595.869	163.891	158.439	539.628	149.249	373.338	366.294	115.391	484.957	300.181
9	0.08000	191.599	-44.147	329.328	191.146	-58.710	595.942	164.258	157.974	540.562	150.645	376.225	371.723	116.399	489.478	308.855
10	0.09000	191.496	-43.986	329.383	191.154	-58.850	595.980	164.561	157.474	541.397	151.634	378.621	376.751	117.126	493.330	316.846
11	0.10000	191.414	-43.785	329.425	191.175	-58.974	595.998	164.808	156.910	542.154	152.273	380.647	381.322	117.561	496.566	324.033
12	0.11000	191.335	-43.653	329.478	191.194	-59.082	595.984	165.033	156.350	542.851	152.642	382.272	385.408	117.761	499.129	330.264
13	0.12000	191.272	-43.575	329.564	191.218	-59.161	595.971	165.226	155.869	543.488	152.788	383.542	388.880	117.770	501.125	335.469
14	0.13000	191.214	-43.536	329.629	191.211	-59.212	595.966	165.376	155.401	544.035	152.702	384.442	391.658	117.603	502.535	339.497
15	0.14000	191.145	-43.513	329.690	191.186	-59.238	596.001	165.438	155.032	544.491	152.442	385.007	393.717	117.350	503.461	342.339
16	0.15000	191.097	-43.454	329.757	191.106	-59.288	596.056	165.454	154.697	544.857	152.113	385.303	394.995	116.967	503.889	343.924
17	0.16000	191.058	-43.405	329.802	191.004	-59.376	596.107	165.423	154.432	545.102	151.710	385.308	395.462	116.488	503.866	344.311
18	0.17000	191.038	-43.348	329.868	190.895	-59.483	596.154	165.329	154.302	545.213	151.193	385.025	395.102	115.919	503.412	343.512
19	0.18000	191.042	-43.322	329.937	190.779	-59.654	596.179	165.183	154.305	545.158	150.550	384.461	393.973	115.271	502.527	341.576
20	0.19000	191.085	-43.279	330.045	190.665	-59.825	596.197	164.947	154.432	545.002	149.801	383.609	392.085	114.637	501.225	338.556
21	0.20000	191.128	-43.237	330.135	190.527	-59.969	596.203	164.588	154.767	544.756	149.064	382.496	389.410	113.978	499.449	334.428
22	0.21000	191.160	-43.213	330.210	190.351	-60.061	596.234	164.145	155.230	544.432	148.369	381.075	385.948	113.355	497.236	329.298
23	0.22000	191.205	-43.141	330.292	190.134	-60.058	596.325	163.637	155.816	543.953	147.740	379.327	381.827	112.747	494.537	323.234
24	0.23000	191.253	-43.039	330.377	189.890	-59.968	596.430	163.006	156.481	543.361	147.064	377.236	377.058	112.182	491.338	316.330
25	0.24000	191.285	-42.918	330.440	189.661	-59.807	596.561	162.321	157.188	542.625	146.363	374.801	371.805	111.551	487.610	308.683
26	0.25000	191.337	-42.757	330.514	189.473	-59.548	596.682	161.667	157.922	541.765	145.619	371.986	366.151	110.940	483.346	300.425
27	0.26000	191.382	-42.587	330.579	189.335	-59.262	596.752	161.013	158.658	540.811	144.780	368.839	360.151	110.143	478.591	291.653
28	0.27000	191.441	-42.369	330.658	189.253	-58.954	596.780	160.386	159.360	539.814	143.858	365.347	353.877	109.374	473.259	282.494
29	0.28000	191.488	-42.169	330.716	189.198	-58.640	596.783	159.707	160.094	538.787	142.805	361.531	347.386	108.699	467.382	272.848
30	0.29000	191.524	-41.987	330.771	189.199	-58.297	596.797	158.968	160.854	537.720	141.682	357.454	340.725	107.839	461.090	262.990
31	0.30000	191.520	-41.820	330.780	189.190	-57.953	596.804	158.095	161.689	536.619	140.510	353.114	333.947	106.939	454.308	252.899
32	0.31000	191.517	-41.654	330.778	189.200	-57.550	596.841	157.097	162.607	535.488	139.249	348.590	327.093	105.966	447.121	242.718
33	0.32000	191.574	-41.434	330.825	189.221	-57.096	596.888	155.980	163.695	534.376	137.882	343.840	320.211	104.919	439.502	232.456
34	0.33000	191.602	-41.241	330.844	189.228	-56.647	596.920	154.734	164.887	533.286	136.442	338.910	313.332	103.825	431.488	222.190
35	0.34000	191.598	-41.074	330.838	189.197	-56.134	596.960	153.415	166.164	532.228	134.863	333.815	306.496	102.634	423.080	211.985
36	0.35000	191.575	-40.914	330.834	189.147	-55.619	596.985	152.073	167.486	531.113	133.198	328.550	299.705	101.392	414.347	201.906
37	0.36000	191.575	-40.719	330.831	189.075	-55.076	597.011	150.784	168.791	529.937	131.325	323.093	292.977	100.104	405.233	191.991
38	0.37000	191.616	-40.479	330.855	188.961	-54.512	597.032	149.501	170.076	528.719	129.354	317.388	286.392	98.863	395.766	182.356
39	0.38000	191.618	-40.253	330.863	188.836	-53.917	597.046	148.281	171.366	527.615	127.472	311.465	279.935	97.724	385.931	173.020
40	0.39000	191.614	-39.987	330.853	188.717	-53.301	597.062	147.089	172.677	526.577	125.765	305.236	273.617	96.707	375.722	163.977
41	0.40000	191.613	-39.693	330.864	188.572	-52.646	597.074	146.004	174.006	525.656	124.240	298.760	267.488	95.849	365.184	155.268
42	0.41000	191.588	-39.367	330.871	188.412	-51.977	597.084	144.974	175.320	524.800	122.846	292.072	261.580	95.154	354.324	146.942
43	0.42000	191.590	-39.043	330.889	188.247	-51.299	597.114	144.090	176.635	524.013	121.523	285.131	255.930	94.599	343.194	139.058
44	0.43000	191.608	-38.675	330.970	188.100	-50.593	597.174	143.303	177.826	523.222	120.325	278.043	250.592	94.085	331.838	131.617
45	0.44000	191.556	-38.348	330.985	187.934	-49.903	597.229	142.647	179.002	522.466	119.243	270.851	245.580	93.539	320.342	124.675
46	0.45000	191.480	-38.087	330.987	187.776	-49.201	597.281	142.081	180.063	521.712	118.254	263.697	240.850	92.855	308.748	118.247
47	0.46000	191.449	-37.753	331.052	187.626	-48.495	597.321	141.588	181.110	521.019	117.320	256.572	236.421	91.957	297.163	112.309
48	0.47000	191.409	-37.505	331.102	187.469	-47.788	597.373	141.061	182.179	520.391	116.300	249.583	232.342	90.911	285.605	106.902
49	0.48000	191.325	-37.331	331.106	187.325	-47.063	597.410	140.504	183.207	519.831	115.223	242.781	228.565	89.654	274.158	101.962
50	0.49000	191.258	-37.180	331.141	187.161	-46.352	597.473	139.834	184.278	519.363	114.110	236.226	225.182	88.216	262.840	97.512
51	0.50000	191.208	-37.049	331.181	186.995	-45.599	597.526	139.112	185.354	518.954	113.029	229.932	222.164	86.599	251.728	93.633
52	0.51000	191.153	-36.978	331.220	186.839	-44.815	597.596	138.325	186.467	518.540	111.952	223.872	219.573	84.914	241.661	90.883
53	0.52000	191.017	-36.998	331.245	186.713	-43.997	597.676	137.490	187.547	518.122	110.844	218.690	218.242	83.397	236.173	91.301
54	0.53000	190.880	-37.049	331.347	186.622	-43.221	597.756	136.955	188.575	517.956	110.105	215.771	218.629	82.708	235.446	93.182
55	0.54000	190.730	-37.247	331.476	186.577	-42.594	597.851	137.017	189.104	517.955	109.795	215.870	219.721	82.321	236.989	94.180
56	0.55000	190.544	-37.725	331.586	186.567	-42.334	597.975	137.675	189.096	518.270	109.263	218.609	220.763	83.139	239.783	93.118
57	0.56000	190.453	-38.292	331.670	186.626	-42.450	598.102	138.592	188.669	518.908	109.297	223.021	220.455	85.050	243.371	91.803
58	0.57000	190.445	-38.870	331.690	186.726	-42.820	598.126	139.434	187.949	519.717	111.816	227.555	220.069	87.166	247.050	91.521
59	0.58000	190.433	-39.378	331.624	186.863	-43.169	598.057	139.901	187.285	520.476	115.632	230.322	220.840	88.612	250.295	92.036
60	0.59000	190.465	-39.714	331.577	186.927	-43.282	597.942	139.643	186.964	521.187	117.181	231.869	221.370	88.963	252.752	92.883
61	0.60000	190.531	-39.798	331.587	186.891	-43.014	597.901	138.637	187.151	521.815	115.647	233.075	221.977	88.167	254.373	93.906
62	0.61000	190.502	-39.727	331.605	186.754	-42.385	597.994	137.315	187.710	522.158	113.238	233.554	222.693	86.863	255.051	94.824
63	0.62000	190.468	-39.521	331.694	186.509	-41.580	598.175	135.960	188.471	522.175	111.967	233.288	223.048	85.950	254.870	95.295
64	0.63000	190.512	-39.218	331.887	186.221	-40.851	598.377	134.666	189.169	522.065	112.121	232.731	222.904	85.739	253.978	95.225
65	0.64000	190.540	-38.992	332.111	185.916	-40.379	598.580	133.708	189.626	521.785	112.673	231.859	222.395	86.112	252.530	94.673
66	0.65000	190.527	-38.811	332.267	185.598	-40.195	598.726	132.936	189.954	521.276	112.858	230.719	221.840	86.531	250.545	93.670
67	0.66000	190.445	-38.737	332.322	185.319	-40.186	598.789	132.270	190.276	520.738	112.616	229.470	221.037	86.511	248.076	92.510
68	0.67000	190.398	-38.677	332.376	185.078	-40.195	598.797	131.818	190.454	520.196	112.067	228.164	220.262	85.747	245.498	91.607
69	0.68000	190.357	-38.656	332.423	184.865	-40.136	598.794	131.575	190.502	519.752	111.077	226.869	219.728	84.307	243.399	91.258
70	0.69000	190.309	-38.693	332.488	184.622	-39.963	598.831	131.542	190.481	519.445	109.692	225.683	219.419	82.768	242.089	91.361
71	0.70000	190.246	-38.807	332.557	184.402	-39.768	598.896	131.679	190.380	519.272	108.262	224.754	219.318	81.735	241.603	91.601
72	0.71000	190.181	-38.951	332.622	184.222	-39.665	598.988	131.882	190.225	519.236	107.347	224.516	219.503	81.390	241.830	91.728
73	0.72000	190.094	-39.133	332.687	184.118	-39.740	599.060	132.128	189.987	519.316	107.428	225.140	219.783	81.494	242.520	91.717
74	0.73000	190.004	-39.344	332.729	184.083	-39.999	599.095	132.413	189.712	519.499	108.434	226.277	220.009	81.699	243.463	91.748
75	0.74000	189.905	-39.543	332.752	184.109	-40.372	599.092	132.787	189.310	519.768	109.573	227.422	220.290	81.772	244.494	91.950
76	0.75000	189.808	-39.711	332.742	184.156	-40.780	599.064	133.144	188.874	520.083	110.006	228.342	220.712	81.610	245.513	92.328
77	0.76000	189.736	-39.814	332.757	184.192	-41.107	599.029	133.393	188.448	520.379	109.587	229.026	221.178	81.266	246.366	92.776
78	0.77000	189.633	-39.845	332.775	184.201	-41.314	599.025	133.469	188.163	520.691	108.850	229.494	221.691	80.806	246.970	93.286
79	0.78000	189.556	-39.810	332.794	184.165	-41.413	599.039	133.397	187.972	520.947	108.316	229.767	222.138	80.359	247.321	93.707
80	0.79000	189.503	-39.709	332.838	184.092	-41.419	599.097	133.180	187.850	521.140	108.106	229.900	222.399	80.098	247.455	94.016
81	0.80000	189.460	-39.589	332.885	183.987	-41.417	599.135	132.904	187.825	521.313	108.109	229.911	222.594	80.118	247.451	94.219
82	0.81000	189.457	-39.453	332.933	183.883	-41.425	599.169	132.568	187.797	521.400	108.126	229.802	222.756	80.335	247.385	94.310
83	0.82000	189.430	-39.353	332.958	183.773	-41.462	599.186	132.194	187.781	521.440	108.164	229.666	222.859	80.629	247.270	94.335
84	0.83000	189.450	-39.248	332.992	183.648	-41.529	599.185	131.839	187.746	521.511	108.189	229.552	222.919	80.820	247.125	94.342
85	0.84000	189.462	-39.133	333.015	183.542	-41.600	599.169	131.510	187.676	521.592	108.087	229.460	222.968	80.858	247.018	94.353
86	0.85000	189.456	-39.093	333.008	183.448	-41.653	599.160	131.217	187.605	521.680	107.846	229.413	223.045	80.727	246.934	94.399
87	0.86000	189.489	-39.037	333.024	183.379	-41.682	599.169	130.941	187.527	521.745	107.479	229.406	223.145	80.445	246.915	94.459
88	0.87000	189.511	-39.000	333.030	183.325	-41.720	599.165	130.710	187.450	521.831	107.070	229.456	223.267	80.064	246.989	94.562
89	0.88000	189.522	-38.982	333.025	183.315	-41.763	599.173	130.507	187.380	521.963	106.667	229.587	223.381	79.583	247.141	94.715
90	0.89000	189.521	-38.980	333.008	183.327	-41.850	599.136	130.334	187.298	522.104	106.212	229.748	223.561	78.977	247.323	94.857
91	0.90000	189.543	-38.943	333.011	183.390	-41.956	599.083	130.193	187.165	522.238	105.672	229.911	223.762	78.418	247.582	95.096
92	0.91000	189.514	-38.939	332.957	183.492	-42.094	599.003	130.077	187.079	522.392	105.128	230.086	224.001	77.816	247.826	95.299
93	0.92000	189.507	-38.898	332.909	183.622	-42.234	598.913	129.980	186.921	522.563	104.620	230.237	224.253	77.271	248.063	95.552
94	0.93000	189.491	-38.844	332.852	183.765	-42.379	598.819	129.906	186.754	522.719	104.137	230.390	224.467	76.728	248.284	95.772
95	0.94000	189.471	-38.753	332.808	183.900	-42.501	598.742	129.821	186.590	522.838	103.713	230.537	224.712	76.195	248.465	95.996
96	0.95000	189.458	-38.671	332.761	184.026	-42.591	598.669	129.697	186.405	522.921	103.296	230.661	224.880	75.724	248.676	96.216
97	0.96000	189.406	-38.604	332.691	184.151	-42.681	598.601	129.556	186.226	522.963	102.914	230.783	225.057	75.182	248.812	96.357
98	0.97000	189.423	-38.496	332.641	184.274	-42.770	598.540	129.386	186.041	522.946	102.526	230.952	225.191	74.654	249.017	96.525
99	0.98000	189.399	-38.432	332.558	184.401	-42.883	598.463	129.237	185.835	522.873	102.125	231.111	225.267	74.067	249.192	96.621
100	0.99000	189.391	-38.389	332.479	184.538	-43.008	598.378	129.107	185.627	522.774	101.669	231.278	225.353	73.461	249.379	96.739
101	1.00000	189.421	-38.331	332.408	184.673	-43.161	598.306	128.953	185.426	522.676	101.169	231.491	225.476	72.757	249.581	96.842
102	1.01000	189.457	-38.311	332.305	184.834	-43.301	598.224	128.775	185.214	522.579	100.557	231.683	225.563	71.977	249.782	96.969
103	1.02000	189.499	-38.301	332.199	185.005	-43.463	598.138	128.553	185.030	522.512	99.867	231.909	225.688	71.055	250.011	97.107
104	1.03000	189.627	-38.270	332.145	185.180	-43.636	598.050	128.329	184.850	522.470	99.005	232.170	225.825	69.937	250.275	97.256
105	1.04000	189.713	-38.284	332.075	185.341	-43.806	597.971	128.029	184.662	522.416	97.958	232.534	225.977	68.588	250.576	97.416
106	1.05000	189.835	-38.312	332.029	185.525	-43.961	597.882	127.666	184.436	522.309	96.725	233.029	226.093	66.912	250.969	97.550
107	1.06000	189.944	-38.387	331.962	185.695	-44.102	597.818	127.280	184.219	522.199	95.331	233.640	226.251	64.911	251.431	97.707
108	1.07000	190.058	-38.502	331.881	185.862	-44.227	597.789	126.833	184.013	522.074	93.724	234.329	226.428	62.532	251.933	97.934
109	1.08000	190.151	-38.623	331.776	186.022	-44.357	597.767	126.409	183.800	521.940	91.854	235.077	226.621	59.730	252.504	98.241
110	1.09000	190.348	-38.649	331.745	186.203	-44.506	597.764	125.948	183.584	521.772	89.735	235.878	226.876	56.608	253.110	98.668
111	1.10000	190.536	-38.663	331.711	186.389	-44.664	597.741	125.531	183.380	521.663	87.399	236.756	227.234	53.107	253.736	99.227
112	1.11000	190.732	-38.688	331.652	186.574	-44.863	597.702	125.160	183.178	521.615	84.855	237.661	227.685	48.802	254.515	99.675
113	1.12000	190.894	-38.700	331.622	186.796	-45.049	597.654	124.807	182.919	521.612	82.044	238.550	228.216	44.633	255.138	100.433
114	1.13000	191.063	-38.722	331.575	187.023	-45.268	597.600	124.491	182.666	521.656	78.902	239.413	228.834	40.143	255.562	101.272
115	1.14000	191.277	-38.738	331.534	187.241	-45.465	597.568	124.160	182.388	521.714	75.459	240.217	229.513	35.325	255.809	102.220
116	1.15000	191.538	-38.749	331.516	187.479	-45.633	597.572	123.862	182.148	521.798	71.827	240.992	230.289	30.175	255.905	103.300
117	1.16000	191.721	-38.821	331.454	187.709	-45.808	597.578	123.530	181.901	521.936	68.037	241.758	231.169	24.686	255.872	104.537
118	1.17000	191.992	-38.845	331.469	187.962	-45.954	597.611	123.187	181.621	522.026	64.099	242.560	232.179	18.853	255.733	105.958
119	1.18000	192.259	-38.896	331.474	188.179	-46.156	597.621	122.831	181.351	522.138	59.989	243.380	233.255	12.670	255.514	107.586
120	1.19000	192.527	-38.948	331.493	188.412	-46.359	597.643	122.435	181.096	522.298	55.753	244.208	234.423	6.134	255.236	109.446
121	1.20000	192.831	-39.013	331.526	188.643	-46.576	597.665	122.086	180.847	522.454	51.294	245.027	235.731	-0.763	254.925	111.564
122	1.21000	193.132	-39.108	331.552	188.864	-46.787	597.706	121.719	180.607	522.706	46.573	245.732	237.186	-8.026	254.603	113.966
123	1.22000	193.465	-39.177	331.612	189.095	-46.972	597.747	121.397	180.368	522.939	41.534	246.362	238.811	-15.660	254.294	116.674
124	1.23000	193.845	-39.211	331.712	189.319	-47.157	597.799	121.121	180.116	523.204	36.302	246.933	240.615	-23.670	254.023	119.716
125	1.24000	194.175	-39.308	331.740	189.573	-47.316	597.867	120.892	179.836	523.448	30.854	247.409	242.539	-31.979	253.595	123.033
126	1.25000	194.519	-39.425	331.777	189.864	-47.460	597.917	120.701	179.557	523.698	25.181	247.792	244.660	-40.553	252.985	126.663
127	1.26000	194.910	-39.440	331.846	190.142	-47.652	597.958	120.509	179.300	524.005	19.311	248.046	246.986	-49.365	252.197	130.604
128	1.27000	195.261	-39.500	331.877	190.476	-47.845	597.989	120.314	179.065	524.295	13.239	248.216	249.492	-58.384	251.235	134.859
129	1.28000	195.690	-39.498	331.953	190.834	-48.034	598.022	120.086	178.807	524.641	7.008	248.282	252.242	-67.583	250.104	139.426
130	1.29000	196.031	-39.546	331.978	191.207	-48.207	598.052	119.849	178.602	525.035	0.589	248.187	255.156	-76.933	248.808	144.307
131	1.30000	196.440	-39.551	332.041	191.560	-48.350	598.087	119.557	178.391	525.404	-6.003	247.942	258.290	-86.405	247.353	149.502
132	1.31000	196.833	-39.536	332.103	191.931	-48.473	598.124	119.216	178.191	525.847	-12.697	247.542	261.679	-95.971	245.744	155.011
133	1.32000	197.268	-39.477	332.173	192.320	-48.583	598.150	118.830	177.992	526.261	-19.509	247.029	265.276	-105.602	243.984	160.834
134	1.33000	197.691	-39.435	332.230	192.729	-48.647	598.188	118.407	177.820	526.725	-26.343	246.443	269.067	-115.269	242.078	166.972
135	1.34000	198.076	-39.409	332.255	193.084	-48.735	598.204	117.927	177.652	527.217	-33.245	245.747	273.000	-124.944	240.032	173.425
136	1.35000	198.515	-39.388	332.316	193.462	-48.789	598.234	117.429	177.572	527.786	-40.197	244.968	277.198	-134.597	237.850	180.194
137	1.36000	198.870	-39.388	332.343	193.836	-48.812	598.290	116.917	177.459	528.378	-47.244	243.998	281.623	-144.248	235.473	187.335
138	1.37000	199.325	-39.291	332.451	194.183	-48.838	598.344	116.418	177.309	528.985	-54.367	242.817	286.396	-153.890	233.366	195.080
139	1.38000	199.717	-39.178	332.522	194.508	-48.873	598.380	115.916	177.132	529.576	-61.457	241.416	291.471	-163.473	231.426	203.344
140	1.39000	200.082	-39.063	332.581	194.888	-48.865	598.429	115.449	176.949	530.178	-68.478	239.955	296.695	-172.947	229.552	212.039
141	1.40000	200.471	-38.883	332.669	195.249	-48.870	598.456	114.970	176.775	530.781	-75.350	238.498	302.159	-182.259	227.641	221.079
142	1.41000	200.814	-38.707	332.723	195.575	-48.852	598.453	114.479	176.625	531.420	-82.084	237.044	307.790	-191.361	225.593	230.378
143	1.42000	201.112	-38.538	332.770	195.953	-48.767	598.476	114.012	176.477	532.072	-88.719	235.532	313.663	-200.202	223.304	239.849
144	1.43000	201.417	-38.380	332.817	196.274	-48.678	598.474	113.552	176.341	532.755	-95.186	233.996	319.739	-208.730	220.674	249.407
145	1.44000	201.763	-38.177	332.906	196.560	-48.544	598.460	113.150	176.230	533.488	-101.382	232.432	326.020	-216.896	217.601	258.964
146	1.45000	202.031	-38.004	332.948	196.883	-48.385	598.464	112.740	176.102	534.261	-107.501	229.980	332.272	-223.893	210.526	266.076
147	1.46000	202.305	-37.775	332.996	197.190	-48.227	598.468	112.360	175.980	535.068	-113.350	228.333	338.981	-231.447	207.729	276.342
148	1.47000	202.548	-37.504	333.031	197.495	-48.080	598.460	111.958	175.839	535.900	-118.937	226.771	345.900	-238.674	204.926	286.796
149	1.48000	202.751	-37.249	333.066	197.760	-47.936	598.428	111.586	175.704	536.785	-124.284	225.234	352.965	-245.562	202.261	297.436
150	1.49000	202.939	-36.974	333.106	198.046	-47.770	598.408	111.237	175.563	537.733	-129.411	223.805	360.226	-252.105	199.744	308.332
151	1.50000	203.132	-36.642	333.175	198.297	-47.584	598.382	110.905	175.382	538.682	-134.327	222.360	367.643	-258.369	197.312	319.396
152	1.51000	203.297	-36.307	333.227	198.516	-47.378	598.361	110.631	175.240	539.653	-139.026	220.978	375.256	-264.264	194.966	330.656
153	1.52000	203.413	-36.006	333.249	198.721	-47.155	598.330	110.354	175.067	540.671	-143.457	219.621	383.059	-269.788	192.808	342.160
154	1.53000	203.521	-35.694	333.281	198.939	-46.911	598.315	110.088	174.869	541.739	-147.567	218.974	391.137	-275.383	192.684	355.222
155	1.54000	203.673	-35.311	333.369	199.146	-46.657	598.291	109.850	174.665	542.866	-151.486	217.662	399.196	-280.170	190.526	366.794
156	1.55000	203.753	-34.931	333.414	199.318	-46.447	598.255	109.621	174.424	544.075	-155.131	216.533	407.401	-284.546	188.616	378.490
157	1.56000	203.760	-34.620	333.405	199.478	-46.234	598.220	109.431	174.155	545.346	-158.510	215.483	415.643	-288.180	186.894	390.072
158	1.57000	203.807	-34.198	333.458	199.634	-46.043	598.179	109.235	173.850	546.616	-161.672	214.549	423.992	-291.963	185.375	401.888
159	1.58000	203.770	-33.864	333.456	199.777	-45.806	598.146	109.066	173.589	547.924	-164.520	213.734	432.433	-295.324	184.039	413.780
160	1.59000	203.783	-33.430	333.489	199.912	-45.558	598.109	108.956	173.297	549.208	-167.087	213.022	440.864	-298.339	182.927	425.674
161	1.60000	203.678	-33.071	333.486	200.035	-45.339	598.066	108.886	172.996	550.529	-169.370	212.463	449.387	-300.962	182.045	437.599
162	1.61000	203.606	-32.658	333.499	200.137	-45.110	598.011	108.865	172.661	551.797	-171.342	212.051	457.865	-303.231	181.412	449.466
163	1.62000	203.549	-32.265	333.521	200.241	-44.877	597.960	108.892	172.305	553.070	-173.038	211.826	466.359	-305.133	181.097	461.305
164	1.63000	203.419	-31.875	333.526	200.330	-44.672	597.898	108.953	171.904	554.364	-174.444	211.759	474.763	-306.676	181.008	473.085
165	1.64000	203.275	-31.465	333.522	200.406	-44.438	597.861	109.080	171.513	555.622	-175.558	211.871	483.063	-307.836	181.208	484.774
166	1.65000	203.112	-31.064	333.545	200.451	-44.229	597.806	109.219	171.108	556.917	-176.382	212.142	491.279	-308.654	181.703	496.312
167	1.66000	202.921	-30.658	333.529	200.491	-44.023	597.762	109.430	170.635	558.227	-176.874	212.659	499.329	-309.083	182.510	507.695
168	1.67000	202.756	-30.256	333.547	200.509	-43.812	597.717	109.666	170.092	559.517	-177.122	213.325	507.234	-309.167	183.570	518.897
169	1.68000	202.487	-29.910	333.495	200.527	-43.578	597.661	109.972	169.606	560.681	-177.079	214.135	514.980	-308.955	184.941	529.912
170	1.69000	202.297	-29.505	333.509	200.527	-43.385	597.603	110.339	169.096	561.792	-176.761	215.148	522.549	-308.410	186.624	540.699
171	1.70000	202.037	-29.172	333.477	200.499	-43.194	597.541	110.734	168.631	562.872	-176.221	216.341	529.889	-307.561	188.605	551.245
172	1.71000	201.818	-28.793	333.485	200.474	-43.015	597.481	111.125	168.107	563.867	-175.414	217.745	537.066	-306.426	190.901	561.511
