NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:31:35.289	236456.87500360
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	183.163	-43.816	333.604	194.109	-42.331	599.735	138.625	179.095	531.223	118.723	222.794	233.387	96.463	240.596	106.614
2	0.01000	183.181	-44.033	333.627	194.114	-42.668	599.696	138.949	178.794	531.304	118.474	223.175	233.527	95.976	241.012	106.768
3	0.02000	183.197	-44.253	333.640	194.113	-43.006	599.666	139.200	178.530	531.402	118.127	223.476	233.705	95.456	241.411	106.972
4	0.03000	183.177	-44.459	333.630	194.104	-43.306	599.650	139.386	178.304	531.493	117.774	223.753	233.913	95.034	241.697	107.182
5	0.04000	183.184	-44.599	333.656	194.058	-43.563	599.666	139.493	178.147	531.579	117.560	223.947	234.082	94.770	241.966	107.344
6	0.05000	183.184	-44.699	333.666	194.018	-43.774	599.679	139.515	178.050	531.633	117.502	224.053	234.216	94.698	242.096	107.442
7	0.06000	183.215	-44.769	333.695	193.969	-43.978	599.689	139.459	177.966	531.665	117.506	224.076	234.301	94.718	242.148	107.503
8	0.07000	183.248	-44.811	333.713	193.902	-44.165	599.690	139.363	177.880	531.667	117.511	224.016	234.365	94.803	242.143	107.562
9	0.08000	183.247	-44.862	333.801	193.833	-44.286	599.760	139.233	177.880	531.730	117.489	223.997	234.448	94.909	242.210	107.583
10	0.09000	183.244	-44.895	333.839	193.733	-44.403	599.816	139.106	177.809	531.740	117.452	223.875	234.485	95.007	242.156	107.616
11	0.10000	183.290	-44.893	333.882	193.620	-44.507	599.886	138.991	177.741	531.744	117.461	223.789	234.540	95.090	242.085	107.629
12	0.11000	183.315	-44.928	333.932	193.477	-44.627	599.962	138.925	177.662	531.703	117.496	223.769	234.562	95.173	242.018	107.622
13	0.12000	183.329	-44.981	333.972	193.300	-44.737	600.052	138.872	177.524	531.577	117.572	223.795	234.587	95.224	242.027	107.618
14	0.13000	183.371	-45.038	334.028	193.138	-44.832	600.136	138.807	177.366	531.356	117.623	223.916	234.632	95.202	242.153	107.634
15	0.14000	183.341	-45.167	334.048	192.934	-44.936	600.195	138.755	177.248	531.129	117.652	224.073	234.679	95.094	242.370	107.655
16	0.15000	183.377	-45.281	334.087	192.773	-45.020	600.275	138.688	177.157	530.951	117.621	224.313	234.729	94.934	242.715	107.718
17	0.16000	183.413	-45.396	334.136	192.593	-45.116	600.365	138.659	177.048	530.812	117.506	224.655	234.816	94.648	243.145	107.766
18	0.17000	183.408	-45.555	334.158	192.394	-45.258	600.444	138.671	176.937	530.700	117.249	224.971	234.916	94.270	243.675	107.864
19	0.18000	183.411	-45.725	334.179	192.202	-45.379	600.516	138.716	176.831	530.596	116.871	225.319	235.098	93.863	244.215	108.036
20	0.19000	183.397	-45.872	334.194	192.036	-45.508	600.595	138.829	176.644	530.511	116.565	225.666	235.335	93.498	244.828	108.303
21	0.20000	183.396	-46.070	334.190	191.903	-45.609	600.661	138.960	176.430	530.493	116.350	226.076	235.663	93.174	245.471	108.590
22	0.21000	183.433	-46.183	334.261	191.784	-45.745	600.721	139.087	176.165	530.509	116.221	226.494	235.989	92.926	246.137	108.872
23	0.22000	183.428	-46.342	334.279	191.679	-45.907	600.758	139.182	175.926	530.517	116.144	226.948	236.327	92.765	246.786	109.182
24	0.23000	183.429	-46.443	334.331	191.578	-46.057	600.788	139.218	175.723	530.503	116.107	227.379	236.666	92.644	247.456	109.478
25	0.24000	183.422	-46.534	334.355	191.443	-46.209	600.843	139.206	175.521	530.435	116.146	227.813	236.979	92.520	248.118	109.742
26	0.25000	183.417	-46.594	334.393	191.295	-46.348	600.918	139.187	175.347	530.330	116.130	228.222	237.255	92.422	248.796	109.992
27	0.26000	183.443	-46.628	334.444	191.138	-46.475	600.994	139.182	175.176	530.221	116.073	228.657	237.550	92.289	249.441	110.239
28	0.27000	183.460	-46.650	334.474	190.998	-46.589	601.053	139.203	174.999	530.097	115.989	229.031	237.807	92.102	250.096	110.510
29	0.28000	183.466	-46.692	334.486	190.896	-46.665	601.113	139.249	174.829	529.984	115.898	229.461	238.093	91.885	250.757	110.792
30	0.29000	183.480	-46.743	334.508	190.807	-46.755	601.151	139.301	174.651	529.862	115.827	229.942	238.402	91.662	251.444	111.074
31	0.30000	183.460	-46.849	334.486	190.715	-46.865	601.184	139.322	174.456	529.741	115.722	230.436	238.704	91.390	252.152	111.398
32	0.31000	183.460	-46.949	334.495	190.624	-46.972	601.213	139.336	174.256	529.626	115.643	231.039	239.047	91.036	252.931	111.776
33	0.32000	183.461	-47.049	334.515	190.527	-47.082	601.253	139.376	174.035	529.533	115.554	231.652	239.430	90.648	253.806	112.207
34	0.33000	183.431	-47.175	334.518	190.421	-47.222	601.293	139.442	173.770	529.408	115.433	232.303	239.832	90.283	254.762	112.644
35	0.34000	183.428	-47.305	334.531	190.337	-47.345	601.348	139.557	173.508	529.301	115.324	233.024	240.269	89.921	255.901	113.206
36	0.35000	183.437	-47.415	334.566	190.261	-47.514	601.403	139.709	173.208	529.190	115.203	233.828	240.778	89.612	257.164	113.792
37	0.36000	183.428	-47.535	334.596	190.179	-47.701	601.465	139.896	172.860	529.064	115.067	234.696	241.330	89.330	258.641	114.487
