NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:22:17.788	239499.37407050
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	191.470	-40.914	339.792	189.913	-38.232	604.386	131.685	176.395	519.498	111.051	265.717	246.805	79.202	302.448	121.926
2	0.01000	191.552	-41.017	339.796	189.993	-38.406	604.423	132.145	176.021	519.678	111.053	268.572	248.643	78.541	307.128	124.534
3	0.02000	191.632	-41.122	339.783	190.085	-38.603	604.460	132.570	175.593	519.817	111.096	271.454	250.570	77.926	311.972	127.289
4	0.03000	191.706	-41.215	339.787	190.190	-38.776	604.497	132.986	175.185	520.019	111.120	274.440	252.549	77.341	316.977	130.165
5	0.04000	191.806	-41.312	339.798	190.289	-38.950	604.520	133.367	174.817	520.244	111.158	277.507	254.643	76.831	322.042	133.119
6	0.05000	191.917	-41.392	339.805	190.359	-39.113	604.541	133.730	174.457	520.493	111.173	280.663	256.848	76.295	327.164	136.187
7	0.06000	192.029	-41.470	339.820	190.415	-39.266	604.573	134.076	174.120	520.765	111.132	283.878	259.148	75.736	332.344	139.427
8	0.07000	192.130	-41.565	339.835	190.457	-39.419	604.592	134.452	173.780	521.069	111.038	287.102	261.536	75.097	337.566	142.851
9	0.08000	192.210	-41.693	339.847	190.486	-39.522	604.630	134.837	173.491	521.391	110.922	290.435	264.016	74.445	342.895	146.422
10	0.09000	192.301	-41.782	339.836	190.506	-39.640	604.655	135.234	173.141	521.744	110.786	293.705	266.637	73.760	348.200	150.211
11	0.10000	192.413	-41.861	339.864	190.517	-39.809	604.665	135.650	172.805	522.100	110.697	297.038	269.371	73.137	353.547	154.172
12	0.11000	192.532	-41.950	339.896	190.505	-39.996	604.681	136.094	172.433	522.552	110.717	300.465	272.280	72.585	358.984	158.279
13	0.12000	192.633	-42.048	339.932	190.470	-40.189	604.726	136.503	172.031	523.008	110.837	303.921	275.310	72.167	364.483	162.608
14	0.13000	192.726	-42.135	339.953	190.400	-40.354	604.798	136.977	171.608	523.563	111.148	307.473	278.551	71.784	369.958	167.093
15	0.14000	192.849	-42.199	340.003	190.328	-40.534	604.880	137.410	171.164	524.135	111.560	310.989	281.863	71.449	375.458	171.825
16	0.15000	192.915	-42.284	340.040	190.230	-40.740	604.961	137.855	170.729	524.788	112.083	314.514	285.312	71.118	380.924	176.769
17	0.16000	192.981	-42.369	340.065	190.149	-40.951	605.044	138.303	170.264	525.423	112.650	317.964	288.876	70.710	386.365	181.969
18	0.17000	193.058	-42.436	340.111	190.084	-41.164	605.107	138.781	169.798	526.103	113.256	321.401	292.569	70.316	391.832	187.428
19	0.18000	193.135	-42.503	340.162	190.018	-41.395	605.162	139.297	169.321	526.817	113.911	324.831	296.393	69.910	397.289	193.086
20	0.19000	193.212	-42.570	340.208	189.961	-41.627	605.209	139.853	168.788	527.514	114.607	328.206	300.312	69.496	402.712	198.948
21	0.20000	193.298	-42.646	340.264	189.886	-41.889	605.264	140.462	168.248	528.179	115.334	331.626	304.370	69.086	408.112	205.017
22	0.21000	193.367	-42.703	340.300	189.826	-42.154	605.304	141.108	167.679	528.855	116.072	335.001	308.534	68.598	413.437	211.280
