NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:02:12.906	234694.49154530
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	215.413	-31.397	335.231	215.563	-26.671	599.562	150.478	193.775	519.989	125.427	237.942	223.517	100.550	253.550	98.488
2	0.01000	215.318	-31.214	335.191	215.467	-26.381	599.553	150.738	193.835	519.529	124.996	236.779	223.004	100.823	252.598	98.028
3	0.02000	215.238	-31.081	335.158	215.392	-26.108	599.543	151.014	193.872	519.021	124.878	235.936	222.567	101.143	251.927	97.602
4	0.03000	215.171	-31.001	335.129	215.335	-25.904	599.509	151.221	193.828	518.625	124.952	235.411	222.157	101.430	251.504	97.186
5	0.04000	215.099	-30.974	335.063	215.333	-25.805	599.443	151.436	193.818	518.243	125.141	235.199	221.844	101.531	251.313	96.837
6	0.05000	215.026	-30.973	334.995	215.370	-25.779	599.357	151.782	193.749	517.968	125.259	235.228	221.605	101.370	251.335	96.632
7	0.06000	214.956	-31.014	334.903	215.461	-25.849	599.253	152.180	193.615	517.764	125.223	235.456	221.477	100.862	251.507	96.523
8	0.07000	214.915	-31.054	334.824	215.552	-25.925	599.156	152.539	193.465	517.651	124.913	235.838	221.440	100.108	251.787	96.549
9	0.08000	214.867	-31.102	334.795	215.653	-25.977	599.117	152.842	193.390	517.629	124.367	236.357	221.513	99.194	252.306	96.663
10	0.09000	214.816	-31.136	334.727	215.772	-26.059	599.060	153.089	193.278	517.580	123.741	236.946	221.648	98.187	252.759	96.844
11	0.10000	214.767	-31.140	334.649	215.876	-26.126	599.008	153.219	193.210	517.517	123.090	237.563	221.849	97.264	253.288	97.031
12	0.11000	214.740	-31.109	334.606	215.973	-26.135	598.974	153.223	193.172	517.397	122.442	238.264	222.025	96.399	253.891	97.225
13	0.12000	214.716	-31.049	334.582	216.035	-26.122	598.941	153.120	193.159	517.235	121.846	239.026	222.207	95.601	254.559	97.365
14	0.13000	214.654	-31.004	334.524	216.089	-26.070	598.925	152.936	193.147	517.037	121.225	239.774	222.347	94.867	255.266	97.490
15	0.14000	214.614	-30.922	334.493	216.095	-26.028	598.914	152.691	193.153	516.779	120.604	240.529	222.481	94.093	256.003	97.547
16	0.15000	214.611	-30.826	334.464	216.072	-25.948	598.921	152.411	193.153	516.461	119.927	241.299	222.552	93.261	256.742	97.555
17	0.16000	214.657	-30.696	334.463	216.028	-25.887	598.929	152.046	193.200	516.125	119.124	242.037	222.567	92.262	257.436	97.530
18	0.17000	214.701	-30.595	334.458	215.961	-25.830	598.945	151.657	193.256	515.762	118.225	242.772	222.564	91.125	258.098	97.513
19	0.18000	214.780	-30.507	334.487	215.879	-25.761	598.969	151.306	193.355	515.425	117.167	243.441	222.516	89.782	258.668	97.496
20	0.19000	214.857	-30.447	334.496	215.795	-25.671	599.007	150.930	193.397	515.063	115.966	244.069	222.502	88.283	259.159	97.479
21	0.20000	214.940	-30.426	334.513	215.703	-25.580	599.037	150.537	193.422	514.633	114.648	244.643	222.455	86.625	259.645	97.517
22	0.21000	215.023	-30.405	334.540	215.591	-25.483	599.062	150.194	193.465	514.243	113.297	245.215	222.466	84.860	260.062	97.548
23	0.22000	215.144	-30.369	334.591	215.486	-25.377	599.098	149.840	193.458	513.795	111.898	245.770	222.464	82.578	260.750	97.413
24	0.23000	215.214	-30.394	334.615	215.363	-25.258	599.142	149.487	193.468	513.386	110.481	246.339	222.487	80.592	261.219	97.473
25	0.24000	215.304	-30.413	334.652	215.259	-25.163	599.197	149.208	193.472	513.034	108.958	246.938	222.542	78.408	261.630	97.604
26	0.25000	215.381	-30.478	334.683	215.154	-25.104	599.258	148.988	193.485	512.672	107.330	247.536	222.641	76.075	261.757	97.729
27	0.26000	215.438	-30.551	334.731	215.057	-25.056	599.329	148.788	193.467	512.367	105.570	248.116	222.806	73.608	261.653	97.861
28	0.27000	215.485	-30.642	334.743	214.984	-25.013	599.391	148.618	193.464	512.140	103.660	248.664	223.006	71.021	261.371	98.013
29	0.28000	215.534	-30.705	334.766	214.951	-24.999	599.441	148.489	193.428	511.927	101.607	249.108	223.228	68.331	260.963	98.197
30	0.29000	215.594	-30.751	334.799	214.928	-24.986	599.486	148.379	193.421	511.704	99.440	249.529	223.457	65.551	260.484	98.426
31	0.30000	215.672	-30.787	334.838	214.928	-24.976	599.517	148.269	193.421	511.501	97.304	250.010	223.720	62.698	259.986	98.713
32	0.31000	215.773	-30.789	334.876	214.945	-24.960	599.554	148.152	193.430	511.329	95.213	250.602	224.061	59.785	259.522	99.071
33	0.32000	215.815	-30.812	334.876	214.965	-24.925	599.589	147.970	193.459	511.188	93.135	251.174	224.402	56.828	259.145	99.513
34	0.33000	215.877	-30.827	334.887	214.968	-24.885	599.612	147.730	193.502	511.047	91.034	251.850	224.766	53.842	258.909	100.051
35	0.34000	215.933	-30.805	334.908	214.972	-24.822	599.627	147.462	193.532	510.929	88.922	252.484	225.177	50.842	258.867	100.699
36	0.35000	215.978	-30.798	334.911	214.978	-24.732	599.651	147.220	193.605	510.845	86.831	253.239	225.717	47.843	259.071	101.470
37	0.36000	216.055	-30.739	334.938	214.967	-24.668	599.677	146.983	193.665	510.796	84.732	254.038	226.255	44.749	259.357	102.346
38	0.37000	216.130	-30.707	334.961	214.950	-24.624	599.712	146.754	193.684	510.738	82.649	254.957	226.875	41.585	259.735	103.312
39	0.38000	216.207	-30.648	334.998	214.944	-24.574	599.734	146.539	193.678	510.690	80.608	256.030	227.550	38.362	260.200	104.369
40	0.39000	216.274	-30.607	335.015	214.930	-24.551	599.757	146.328	193.658	510.638	78.599	257.256	228.304	35.086	260.747	105.516
41	0.40000	216.348	-30.575	335.038	214.922	-24.518	599.772	146.163	193.650	510.611	76.623	258.608	229.101	31.768	261.371	106.755
42	0.41000	216.442	-30.537	335.079	214.933	-24.478	599.777	146.003	193.656	510.609	74.655	260.080	230.004	28.414	262.066	108.086
43	0.42000	216.515	-30.534	335.099	214.942	-24.460	599.789	145.841	193.671	510.634	72.593	261.599	230.955	24.994	262.776	109.529
44	0.43000	216.597	-30.512	335.123	214.953	-24.442	599.796	145.657	193.636	510.672	70.573	263.105	231.998	21.472	263.490	111.126
45	0.44000	216.691	-30.473	335.150	214.964	-24.425	599.817	145.502	193.596	510.751	68.491	264.699	233.153	17.907	264.096	112.885
46	0.45000	216.772	-30.481	335.159	214.971	-24.396	599.838	145.366	193.558	510.831	66.366	266.219	234.343	14.172	264.654	114.798
47	0.46000	216.862	-30.470	335.161	214.979	-24.368	599.857	145.256	193.526	510.954	64.235	267.830	235.642	10.324	265.117	116.849
48	0.47000	216.945	-30.448	335.163	215.004	-24.332	599.876	145.153	193.504	511.116	61.984	269.466	237.010	6.408	265.586	119.073
49	0.48000	217.035	-30.436	335.162	215.037	-24.307	599.877	145.064	193.492	511.321	59.668	271.035	238.445	2.392	266.043	121.416
50	0.49000	217.136	-30.406	335.148	215.103	-24.290	599.875	145.001	193.444	511.526	57.328	272.652	240.007	-1.689	266.503	123.855
51	0.50000	217.266	-30.349	335.163	215.203	-24.266	599.878	144.942	193.371	511.708	54.908	274.255	241.619	-5.800	267.021	126.454
52	0.51000	217.336	-30.344	335.134	215.332	-24.273	599.880	144.915	193.321	511.948	52.370	275.768	243.277	-10.007	267.442	129.119
53	0.52000	217.407	-30.339	335.087	215.451	-24.288	599.873	144.871	193.261	512.204	49.756	277.285	245.046	-14.275	267.833	131.962
54	0.53000	217.478	-30.333	335.036	215.610	-24.294	599.855	144.849	193.202	512.452	47.082	278.760	246.894	-18.678	268.261	134.974
55	0.54000	217.567	-30.320	334.984	215.785	-24.299	599.837	144.815	193.165	512.717	44.287	280.166	248.790	-23.117	268.500	138.009
56	0.55000	217.732	-30.275	334.969	215.986	-24.290	599.819	144.754	193.106	513.030	41.416	281.524	250.757	-27.673	268.708	141.162
57	0.56000	217.836	-30.281	334.911	216.181	-24.299	599.790	144.722	193.073	513.315	38.426	282.725	252.727	-32.317	268.999	144.460
58	0.57000	217.978	-30.271	334.863	216.412	-24.305	599.768	144.637	193.021	513.616	35.353	283.954	254.843	-36.985	269.147	147.753
59	0.58000	218.128	-30.271	334.789	216.665	-24.309	599.742	144.520	192.954	513.920	32.132	285.048	256.961	-41.765	269.368	151.162
60	0.59000	218.300	-30.235	334.735	216.941	-24.284	599.710	144.412	192.907	514.188	28.844	286.109	259.165	-46.593	269.484	154.621
61	0.60000	218.442	-30.225	334.661	217.221	-24.266	599.656	144.288	192.887	514.479	25.492	287.092	261.443	-51.504	269.540	158.174
62	0.61000	218.621	-30.198	334.593	217.504	-24.248	599.588	144.154	192.849	514.725	22.055	287.967	263.750	-56.449	269.544	161.792
63	0.62000	218.829	-30.144	334.514	217.823	-24.199	599.528	144.042	192.854	514.979	18.493	288.758	266.120	-61.458	269.554	165.516
64	0.63000	219.019	-30.099	334.430	218.153	-24.145	599.476	143.925	192.819	515.248	14.899	289.457	268.521	-66.521	269.474	169.264
65	0.64000	219.215	-30.064	334.352	218.470	-24.119	599.425	143.832	192.761	515.449	11.273	290.110	271.011	-71.597	269.371	173.084
66	0.65000	219.424	-30.010	334.276	218.809	-24.093	599.350	143.711	192.745	515.654	7.573	290.699	273.508	-76.714	269.248	176.971
67	0.66000	219.603	-29.983	334.160	219.182	-24.037	599.274	143.592	192.726	515.850	3.873	291.208	276.048	-81.825	269.088	180.921
68	0.67000	219.783	-29.926	334.064	219.573	-23.962	599.189	143.448	192.702	516.039	0.167	291.665	278.653	-86.898	268.952	184.933
69	0.68000	220.032	-29.800	334.008	219.955	-23.875	599.110	143.278	192.668	516.219	-3.546	292.046	281.283	-91.941	268.777	188.968
70	0.69000	220.230	-29.733	333.894	220.337	-23.783	599.024	143.088	192.633	516.437	-7.253	292.368	283.967	-96.973	268.611	193.055
71	0.70000	220.424	-29.631	333.813	220.725	-23.680	598.936	142.882	192.614	516.673	-10.916	292.659	286.667	-101.963	268.398	197.188
72	0.71000	220.586	-29.582	333.676	221.072	-23.535	598.859	142.652	192.610	516.912	-14.578	292.892	289.432	-106.932	268.177	201.423
73	0.72000	220.771	-29.469	333.586	221.410	-23.376	598.804	142.389	192.598	517.234	-18.195	293.091	292.263	-111.865	267.944	205.776
74	0.73000	220.992	-29.340	333.528	221.731	-23.235	598.714	142.110	192.601	517.523	-21.853	293.252	295.184	-116.795	267.672	210.178
75	0.74000	221.170	-29.217	333.454	222.052	-23.080	598.657	141.865	192.597	517.862	-25.475	293.369	298.180	-121.702	267.373	214.692
76	0.75000	221.348	-29.094	333.370	222.336	-22.940	598.601	141.631	192.556	518.087	-29.122	293.449	301.245	-126.649	267.061	219.341
77	0.76000	221.506	-28.979	333.286	222.630	-22.795	598.554	141.404	192.541	518.363	-32.802	292.205	303.877	-131.543	266.734	224.119
78	0.77000	221.667	-28.835	333.206	222.902	-22.682	598.497	141.165	192.462	518.588	-36.480	292.258	307.160	-136.397	266.367	228.985
79	0.78000	221.835	-28.701	333.127	223.218	-22.539	598.444	140.974	192.449	518.868	-40.099	292.408	310.634	-141.232	266.070	234.027
80	0.79000	221.995	-28.558	333.062	223.510	-22.382	598.384	140.740	192.402	519.153	-43.732	292.481	314.141	-146.005	265.715	239.173
81	0.80000	222.149	-28.405	332.990	223.790	-22.207	598.324	140.502	192.367	519.465	-47.336	292.638	317.806	-150.761	265.339	244.447
82	0.81000	222.291	-28.270	332.903	224.057	-22.025	598.283	140.272	192.358	519.839	-50.919	292.709	321.563	-155.437	264.979	249.953
83	0.82000	222.462	-28.108	332.834	224.355	-21.834	598.248	140.019	192.372	520.228	-54.468	292.855	325.465	-160.067	264.605	255.523
84	0.83000	222.606	-27.945	332.779	224.622	-21.647	598.185	139.790	192.401	520.706	-58.038	292.900	329.455	-164.666	264.157	261.279
85	0.84000	222.725	-27.780	332.709	224.874	-21.447	598.137	139.567	192.433	521.263	-61.525	292.983	333.603	-169.187	263.716	267.187
86	0.85000	222.876	-27.561	332.676	225.130	-21.254	598.091	139.325	192.425	521.799	-65.023	293.026	337.886	-173.641	263.275	273.220
87	0.86000	222.992	-27.395	332.608	225.370	-21.061	598.054	139.087	192.413	522.388	-68.425	293.072	342.286	-178.033	262.798	279.419
88	0.87000	223.103	-27.190	332.550	225.611	-20.880	597.998	138.844	192.383	522.962	-71.781	293.073	346.729	-182.304	262.315	285.702
89	0.88000	223.188	-26.984	332.495	225.848	-20.698	597.938	138.620	192.354	523.589	-75.106	293.090	351.290	-186.494	261.830	292.101
90	0.89000	223.277	-26.751	332.453	226.076	-20.515	597.881	138.396	192.314	524.215	-78.304	293.131	355.956	-190.585	261.320	298.632
91	0.90000	223.384	-26.509	332.406	226.270	-20.326	597.831	138.168	192.292	524.898	-81.402	293.971	360.956	-194.593	260.773	305.267
92	0.91000	223.527	-26.251	332.389	226.447	-20.128	597.801	137.917	192.279	525.646	-84.555	293.044	365.433	-198.496	260.229	312.021
93	0.92000	223.612	-26.045	332.335	226.612	-19.934	597.762	137.657	192.268	526.417	-87.566	292.902	370.295	-202.273	259.730	318.905
94	0.93000	223.728	-25.815	332.305	226.754	-19.721	597.732	137.406	192.220	527.180	-90.500	292.750	375.208	-205.970	259.139	325.861
95	0.94000	223.847	-25.556	332.297	226.936	-19.510	597.697	137.149	192.166	527.970	-93.368	292.608	380.289	-209.603	258.530	332.894
96	0.95000	223.956	-25.287	332.284	227.108	-19.328	597.664	136.900	192.102	528.760	-96.186	292.421	385.334	-213.124	257.961	339.986
97	0.96000	224.043	-25.053	332.250	227.263	-19.171	597.636	136.647	192.023	529.545	-98.865	292.926	390.713	-217.143	259.033	348.923
98	0.97000	224.109	-24.856	332.199	227.422	-19.025	597.608	136.402	191.942	530.350	-101.512	292.622	395.872	-220.452	258.373	356.031
99	0.98000	224.209	-24.606	332.193	227.561	-18.846	597.592	136.165	191.867	531.168	-104.108	292.280	401.076	-223.602	257.691	363.158
100	0.99000	224.347	-24.341	332.212	227.690	-18.696	597.569	135.919	191.739	531.976	-106.585	291.920	406.308	-226.647	257.028	370.306
101	1.00000	224.433	-24.137	332.200	227.811	-18.537	597.544	135.651	191.608	532.785	-108.973	291.538	411.544	-229.624	256.409	377.480
102	1.01000	224.519	-23.933	332.189	227.898	-18.373	597.533	135.378	191.480	533.627	-111.261	291.159	416.789	-232.464	255.831	384.710
103	1.02000	224.626	-23.694	332.208	227.990	-18.216	597.522	135.078	191.363	534.518	-113.479	290.755	422.022	-235.195	255.250	391.938
104	1.03000	224.736	-23.427	332.237	228.058	-18.073	597.524	134.762	191.200	535.420	-115.579	290.351	427.267	-237.845	254.719	399.150
105	1.04000	224.828	-23.168	332.261	228.120	-17.954	597.539	134.428	191.024	536.347	-117.626	289.883	432.485	-240.347	254.188	406.383
